fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,19,0.9292901822137613,0.9249219405196393,0.9195652173913044,0.9148309788641954,0.08593962469404406,0.13663312483002446,0.1259515391688359
1,SVM-rbf,f_classif,True,19,0.9303780255643187,0.9260609589138245,0.9184782608695652,0.9138194798572157,0.07696491705194453,0.1411476747348382,0.13942736621550875
1,SVM-rbf,rf,True,19,0.9355452814794669,0.9316794774629762,0.925,0.9206576125804146,0.075877073701387,0.12896382920859398,0.11580837121359286
1,SVM-rbf,relief,True,19,0.926298612999728,0.9215809980903005,0.9217391304347826,0.9169550173010381,0.10225727495240686,0.1431601849333696,0.13415617404159577
1,SVM-rbf,xgb,True,19,0.9306499864019581,0.9266740042240532,0.9271739130434783,0.9230533097268878,0.08376393799292901,0.11134076692956217,0.11749854687591653
2,SVM-rbf,mutual_info,True,19,0.928474299700843,0.9241062591149964,0.9173913043478261,0.9111239199472373,0.0853957030187653,0.13837367419091653,0.12541020759677274
2,SVM-rbf,f_classif,True,19,0.9314658689148763,0.9271368874256046,0.9119565217391304,0.9049203997431302,0.08757138971988034,0.14076692956214307,0.13805649446797122
2,SVM-rbf,rf,True,19,0.9322817514277943,0.9281435613475106,0.9326086956521739,0.927767971105016,0.08593962469404406,0.12483002447647538,0.11019497001955528
2,SVM-rbf,relief,True,19,0.9227631221104161,0.9177868593708675,0.9217391304347826,0.9156120942729671,0.09953766657601305,0.13891759586619526,0.13268034280408497
2,SVM-rbf,xgb,True,19,0.9325537122654338,0.9286057299981664,0.933695652173913,0.9292432256522509,0.08104432961653522,0.1023660592874626,0.11943887947630365
3,SVM-rbf,mutual_info,True,19,0.9287656334964655,0.9243758118054552,0.9173014145810664,0.9120539415669631,0.08809135399673736,0.13333333333333333,0.12029126619257124
3,SVM-rbf,f_classif,True,19,0.9265905383360522,0.9219418045002568,0.9183895538628944,0.9132686616244657,0.0864600326264274,0.14072865687873845,0.13264455319920246
3,SVM-rbf,rf,True,19,0.9385535617183252,0.9347150952806537,0.9173014145810664,0.9118438650661296,0.07884719956498097,0.1231647634584013,0.10755198218493486
3,SVM-rbf,relief,True,19,0.9309407286568787,0.9264595856485521,0.9183895538628944,0.9129581043842714,0.09352909189777053,0.1385535617183252,0.12050350863564566
3,SVM-rbf,xgb,True,19,0.9363784665579119,0.9328119445431923,0.9151251360174102,0.9101434187636124,0.08455682436106579,0.10489396411092984,0.11545782400186967
4,SVM-rbf,mutual_info,True,19,0.9257748776508973,0.9209886077704204,0.9216539717083787,0.9177163951944561,0.0812941816204459,0.1386079390973355,0.12306971093675824
4,SVM-rbf,f_classif,True,19,0.9312126155519304,0.9266741815352724,0.9227421109902068,0.9186497105827799,0.08455682436106579,0.13795541054921154,0.13742242592161025
4,SVM-rbf,rf,True,19,0.9328439369222403,0.9285902735101805,0.9368879216539717,0.933770109149746,0.08618814573137575,0.12838499184339316,0.1111363577513659
4,SVM-rbf,relief,True,19,0.9271343121261555,0.9223159087307984,0.9162132752992383,0.91164598431721,0.09815116911364873,0.1435019032082654,0.14449558507470414
4,SVM-rbf,xgb,True,19,0.9282218597063622,0.9241397699589124,0.9336235038084875,0.9306456272212402,0.07368134855899945,0.10467645459488854,0.10598198249095477
5,SVM-rbf,mutual_info,True,19,0.9287656334964655,0.9243758118054552,0.911860718171926,0.9068257502340408,0.08156606851549755,0.13675910821098425,0.12340730383144739
5,SVM-rbf,f_classif,True,19,0.9306688417618271,0.9263095687852073,0.9042437431991295,0.8984344618393129,0.08238172920065252,0.1390973355084285,0.1288889536238639
5,SVM-rbf,rf,True,19,0.9393692224034802,0.9356500157311747,0.9140369967355821,0.9089332176929747,0.07640021750951605,0.1210984230560087,0.10767541020395834
5,SVM-rbf,relief,True,19,0.9293094072865687,0.9249341226563663,0.9140369967355821,0.9086156846111897,0.08482871125611746,0.13898858075040785,0.13717546040529682
5,SVM-rbf,xgb,True,19,0.9396411092985318,0.9363217483366494,0.9216539717083787,0.9172743846855059,0.07395323545405111,0.10864600326264275,0.15951900320329876
1,KNN,mutual_info,True,19,0.9287462605384824,0.9246207617133824,0.8847826086956522,0.8772778217112037,0.08593962469404406,0.13663312483002446,0.1259515391688359
1,KNN,f_classif,True,19,0.927658417187925,0.9229093990062199,0.9032608695652173,0.8970353406330267,0.07696491705194453,0.1411476747348382,0.13942736621550875
1,KNN,rf,True,19,0.9317378297525156,0.9280262100881453,0.9141304347826087,0.9088876973226787,0.075877073701387,0.12896382920859398,0.11580837121359286
1,KNN,relief,True,19,0.9290182213761219,0.9248571184879051,0.9010869565217391,0.8950777400246732,0.10225727495240686,0.1431601849333696,0.13415617404159577
1,KNN,xgb,True,19,0.9423443024204514,0.9394296502325746,0.9173913043478261,0.912904627416902,0.0772368778895839,0.11134076692956217,0.11749854687591653
2,KNN,mutual_info,True,19,0.9325537122654338,0.9285048907015802,0.9,0.8916717387470918,0.0853957030187653,0.13837367419091653,0.12541020759677274
2,KNN,f_classif,True,19,0.9268425346750068,0.922093523260142,0.8956521739130435,0.8861118149777705,0.08757138971988034,0.14076692956214307,0.13805649446797122
2,KNN,rf,True,19,0.9363611639923851,0.9328918664304402,0.9239130434782609,0.9189898648832637,0.08593962469404406,0.12483002447647538,0.11019497001955528
2,KNN,relief,True,19,0.9303780255643187,0.9261671773337984,0.8923913043478261,0.8839028988922931,0.09953766657601305,0.13891759586619526,0.13268034280408497
2,KNN,xgb,True,19,0.9216752787598586,0.9186476753001769,0.9054347826086957,0.9008114814566428,0.08104432961653522,0.1023660592874626,0.11943887947630365
3,KNN,mutual_info,True,19,0.924415443175639,0.9200536178698266,0.8944504896626768,0.8881682847533319,0.08809135399673736,0.13333333333333333,0.12029126619257124
3,KNN,f_classif,True,19,0.924415443175639,0.9195933321333016,0.8998911860718172,0.8930160355019602,0.0864600326264274,0.14072865687873845,0.13264455319920246
3,KNN,rf,True,19,0.9371941272430668,0.9336128143275336,0.9042437431991295,0.8990067505607053,0.07422512234910278,0.1231647634584013,0.10755198218493486
3,KNN,relief,True,19,0.933115823817292,0.9291955719557196,0.9064200217627857,0.9008714807978102,0.09352909189777053,0.1385535617183252,0.12050350863564566
3,KNN,xgb,True,19,0.924415443175639,0.9213877016831282,0.8955386289445049,0.8906990127938378,0.08455682436106579,0.10489396411092984,0.11545782400186967
4,KNN,mutual_info,True,19,0.9312126155519304,0.9270168683450085,0.9249183895538629,0.9208662214126695,0.0812941816204459,0.1386079390973355,0.12306971093675824
4,KNN,f_classif,True,19,0.9222403480152257,0.9169938613351734,0.9107725788900979,0.9056159564783313,0.08455682436106579,0.13795541054921154,0.13742242592161025
4,KNN,rf,True,19,0.9333877107123436,0.9297651629496486,0.926006528835691,0.9225431669120601,0.08618814573137575,0.12838499184339316,0.1111363577513659
4,KNN,relief,True,19,0.9320282762370854,0.9279170465671019,0.9194776931447225,0.915150742108734,0.09815116911364873,0.1435019032082654,0.14449558507470414
4,KNN,xgb,True,19,0.9274061990212071,0.9243043862359099,0.9042437431991295,0.9002433621075376,0.07368134855899945,0.10467645459488854,0.10598198249095477
5,KNN,mutual_info,True,19,0.9306688417618271,0.9263523956006089,0.8998911860718172,0.8932789469845313,0.08156606851549755,0.13675910821098425,0.12340730383144739
5,KNN,f_classif,True,19,0.9274061990212071,0.9226880773593757,0.8868335146898803,0.8783135020903201,0.08238172920065252,0.1390973355084285,0.1288889536238639
5,KNN,rf,True,19,0.9396411092985318,0.9364745438479586,0.9020674646354734,0.896349951238216,0.07640021750951605,0.1210984230560087,0.10767541020395834
5,KNN,relief,True,19,0.9314845024469821,0.9273997751740182,0.8966267682263329,0.8898395721925133,0.08482871125611746,0.13898858075040785,0.13717546040529682
5,KNN,xgb,True,19,0.9369222403480152,0.9338435379215998,0.8911860718171926,0.8861190368924264,0.07395323545405111,0.10864600326264275,0.15951900320329876
