dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset18a,1,f_classif,36,109,KNN,0.67,0.35931614024920305
ArtificialDataset18a,1,f_classif,37,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,f_classif,37,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,38,109,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18a,1,f_classif,38,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,f_classif,39,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,f_classif,39,109,KNN,0.64,0.43749999999999994
ArtificialDataset18a,1,f_classif,40,109,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18a,1,f_classif,40,109,KNN,0.64,0.40923076923076923
ArtificialDataset18a,1,f_classif,41,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,41,109,KNN,0.62,0.32608695652173914
ArtificialDataset18a,1,f_classif,42,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,42,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,43,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,43,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,44,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,44,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,f_classif,45,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,f_classif,45,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,1,f_classif,46,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,f_classif,46,109,KNN,0.67,0.48569434752267965
ArtificialDataset18a,1,f_classif,47,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,f_classif,47,109,KNN,0.67,0.43176561295296834
ArtificialDataset18a,1,f_classif,48,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,f_classif,48,109,KNN,0.67,0.43176561295296834
ArtificialDataset18a,1,f_classif,49,109,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18a,1,f_classif,49,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,f_classif,50,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,50,109,KNN,0.61,0.2771194165907019
ArtificialDataset18a,1,f_classif,51,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,51,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,52,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,52,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,f_classif,53,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,53,109,KNN,0.71,0.4947239263803681
ArtificialDataset18a,1,f_classif,54,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,54,109,KNN,0.68,0.4397528321318229
ArtificialDataset18a,1,f_classif,55,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,55,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,1,f_classif,56,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,56,109,KNN,0.65,0.3453237410071943
ArtificialDataset18a,1,f_classif,57,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,57,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,1,f_classif,58,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,58,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,1,f_classif,59,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,59,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,f_classif,60,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,60,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,f_classif,61,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,61,109,KNN,0.68,0.4687499999999999
ArtificialDataset18a,1,f_classif,62,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,62,109,KNN,0.67,0.39836734693877557
ArtificialDataset18a,1,f_classif,63,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,63,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,f_classif,64,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,64,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,1,f_classif,65,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,65,109,KNN,0.63,0.4021543985637343
ArtificialDataset18a,1,f_classif,66,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,66,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,1,f_classif,67,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,67,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,68,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,68,109,KNN,0.6,0.40944881889763785
ArtificialDataset18a,1,f_classif,69,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,69,109,KNN,0.6,0.40944881889763785
ArtificialDataset18a,1,f_classif,70,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,70,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,f_classif,71,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,71,109,KNN,0.62,0.4231145935357492
ArtificialDataset18a,1,f_classif,72,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,72,109,KNN,0.66,0.4776536312849162
ArtificialDataset18a,1,f_classif,73,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,73,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,f_classif,74,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,74,109,KNN,0.64,0.43749999999999994
ArtificialDataset18a,1,f_classif,75,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,75,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,f_classif,76,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,76,109,KNN,0.68,0.493953488372093
ArtificialDataset18a,1,f_classif,77,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,77,109,KNN,0.68,0.493953488372093
ArtificialDataset18a,1,f_classif,78,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,78,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,f_classif,79,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,79,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,f_classif,80,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,80,109,KNN,0.68,0.4687499999999999
ArtificialDataset18a,1,f_classif,81,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,81,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,f_classif,82,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,82,109,KNN,0.66,0.39087947882736146
ArtificialDataset18a,1,f_classif,83,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,83,109,KNN,0.66,0.39087947882736146
ArtificialDataset18a,1,f_classif,84,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,84,109,KNN,0.67,0.4606001463771652
ArtificialDataset18a,1,f_classif,85,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,85,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,1,f_classif,86,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,86,109,KNN,0.65,0.3453237410071943
ArtificialDataset18a,1,f_classif,87,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,87,109,KNN,0.64,0.338691159586682
ArtificialDataset18a,1,f_classif,88,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,88,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,1,f_classif,89,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,89,109,KNN,0.63,0.33228301346319106
ArtificialDataset18a,1,f_classif,90,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,90,109,KNN,0.6,0.22178988326848245
ArtificialDataset18a,1,f_classif,91,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,f_classif,91,109,KNN,0.63,0.33228301346319106
ArtificialDataset18a,1,f_classif,92,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,92,109,KNN,0.61,0.22634146341463415
ArtificialDataset18a,1,f_classif,93,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,93,109,KNN,0.61,0.22634146341463415
ArtificialDataset18a,1,f_classif,94,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,94,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,95,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,95,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,96,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,96,109,KNN,0.63,0.33228301346319106
ArtificialDataset18a,1,f_classif,97,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,97,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,98,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,f_classif,98,109,KNN,0.62,0.28258221680876977
ArtificialDataset18a,1,f_classif,99,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,99,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,1,f_classif,100,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,100,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,f_classif,101,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,101,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,102,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,102,109,KNN,0.64,0.338691159586682
ArtificialDataset18a,1,f_classif,103,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,103,109,KNN,0.64,0.338691159586682
ArtificialDataset18a,1,f_classif,104,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,104,109,KNN,0.66,0.39087947882736146
ArtificialDataset18a,1,f_classif,105,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,105,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,106,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,106,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,107,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,f_classif,107,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,f_classif,108,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,f_classif,108,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,f_classif,109,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,f_classif,109,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,1,mutual_info,1,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,1,109,KNN,0.61,0.4403669724770642
ArtificialDataset18a,1,mutual_info,2,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,2,109,KNN,0.65,0.46982055464926586
ArtificialDataset18a,1,mutual_info,3,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,3,109,KNN,0.57,0.3635419371591795
ArtificialDataset18a,1,mutual_info,4,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,4,109,KNN,0.6,0.27184466019417475
ArtificialDataset18a,1,mutual_info,5,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,5,109,KNN,0.53,0.3116883116883116
ArtificialDataset18a,1,mutual_info,6,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,6,109,KNN,0.59,0.40286349049617376
ArtificialDataset18a,1,mutual_info,7,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,7,109,KNN,0.58,0.3387622149837134
ArtificialDataset18a,1,mutual_info,8,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,8,109,KNN,0.58,0.39643211100099107
ArtificialDataset18a,1,mutual_info,9,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,9,109,KNN,0.61,0.3885890516576715
ArtificialDataset18a,1,mutual_info,10,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,mutual_info,10,109,KNN,0.55,0.3221035332785538
ArtificialDataset18a,1,mutual_info,11,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,mutual_info,11,109,KNN,0.67,0.5270588235294117
ArtificialDataset18a,1,mutual_info,12,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,mutual_info,12,109,KNN,0.6,0.40944881889763785
ArtificialDataset18a,1,mutual_info,13,109,SVM-rbf,0.66,0.10383386581469647
ArtificialDataset18a,1,mutual_info,13,109,KNN,0.63,0.43021266194084573
ArtificialDataset18a,1,mutual_info,14,109,SVM-rbf,0.67,0.1904064445258147
ArtificialDataset18a,1,mutual_info,14,109,KNN,0.53,0.3116883116883116
ArtificialDataset18a,1,mutual_info,15,109,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18a,1,mutual_info,15,109,KNN,0.52,0.27357392316647267
ArtificialDataset18a,1,mutual_info,16,109,SVM-rbf,0.65,0.181360201511335
ArtificialDataset18a,1,mutual_info,16,109,KNN,0.49,0.292268479184367
ArtificialDataset18a,1,mutual_info,17,109,SVM-rbf,0.7,0.3823529411764706
ArtificialDataset18a,1,mutual_info,17,109,KNN,0.55,0.28776978417266186
ArtificialDataset18a,1,mutual_info,18,109,SVM-rbf,0.71,0.3906481207457828
ArtificialDataset18a,1,mutual_info,18,109,KNN,0.54,0.31683168316831684
ArtificialDataset18a,1,mutual_info,19,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,mutual_info,19,109,KNN,0.54,0.31683168316831684
ArtificialDataset18a,1,mutual_info,20,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,mutual_info,20,109,KNN,0.5,0.2647058823529412
ArtificialDataset18a,1,mutual_info,21,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,mutual_info,21,109,KNN,0.59,0.40286349049617376
ArtificialDataset18a,1,mutual_info,22,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,mutual_info,22,109,KNN,0.62,0.4231145935357492
ArtificialDataset18a,1,mutual_info,23,109,SVM-rbf,0.71,0.34238262535931013
ArtificialDataset18a,1,mutual_info,23,109,KNN,0.54,0.37209302325581395
ArtificialDataset18a,1,mutual_info,24,109,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18a,1,mutual_info,24,109,KNN,0.6,0.48979591836734687
ArtificialDataset18a,1,mutual_info,25,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,25,109,KNN,0.56,0.35766423357664234
ArtificialDataset18a,1,mutual_info,26,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,26,109,KNN,0.58,0.4200000000000001
ArtificialDataset18a,1,mutual_info,27,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,27,109,KNN,0.58,0.4407713498622589
ArtificialDataset18a,1,mutual_info,28,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,28,109,KNN,0.56,0.384
ArtificialDataset18a,1,mutual_info,29,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,29,109,KNN,0.54,0.31683168316831684
ArtificialDataset18a,1,mutual_info,30,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,30,109,KNN,0.59,0.375741935483871
ArtificialDataset18a,1,mutual_info,31,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,31,109,KNN,0.55,0.3221035332785538
ArtificialDataset18a,1,mutual_info,32,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,32,109,KNN,0.61,0.46164290563475896
ArtificialDataset18a,1,mutual_info,33,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,33,109,KNN,0.61,0.46164290563475896
ArtificialDataset18a,1,mutual_info,34,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,34,109,KNN,0.61,0.4403669724770642
ArtificialDataset18a,1,mutual_info,35,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,mutual_info,35,109,KNN,0.6,0.4732221246707638
ArtificialDataset18a,1,mutual_info,36,109,SVM-rbf,0.69,0.3271469015413652
ArtificialDataset18a,1,mutual_info,36,109,KNN,0.56,0.35766423357664234
ArtificialDataset18a,1,mutual_info,37,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,mutual_info,37,109,KNN,0.61,0.4161963190184049
ArtificialDataset18a,1,mutual_info,38,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,mutual_info,38,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,mutual_info,39,109,SVM-rbf,0.7,0.33460076045627374
ArtificialDataset18a,1,mutual_info,39,109,KNN,0.61,0.4403669724770642
ArtificialDataset18a,1,mutual_info,40,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,40,109,KNN,0.64,0.40923076923076923
ArtificialDataset18a,1,mutual_info,41,109,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18a,1,mutual_info,41,109,KNN,0.67,0.5270588235294117
ArtificialDataset18a,1,mutual_info,42,109,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18a,1,mutual_info,42,109,KNN,0.67,0.5076820307281229
ArtificialDataset18a,1,mutual_info,43,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,43,109,KNN,0.66,0.4776536312849162
ArtificialDataset18a,1,mutual_info,44,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,44,109,KNN,0.64,0.4621848739495799
ArtificialDataset18a,1,mutual_info,45,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,45,109,KNN,0.63,0.43021266194084573
ArtificialDataset18a,1,mutual_info,46,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,46,109,KNN,0.7,0.5700245700245701
ArtificialDataset18a,1,mutual_info,47,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,47,109,KNN,0.68,0.5160142348754448
ArtificialDataset18a,1,mutual_info,48,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,mutual_info,48,109,KNN,0.66,0.5359801488833746
ArtificialDataset18a,1,mutual_info,49,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,49,109,KNN,0.66,0.5512
ArtificialDataset18a,1,mutual_info,50,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,50,109,KNN,0.66,0.5359801488833746
ArtificialDataset18a,1,mutual_info,51,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,51,109,KNN,0.66,0.5359801488833746
ArtificialDataset18a,1,mutual_info,52,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,mutual_info,52,109,KNN,0.63,0.5122410546139361
ArtificialDataset18a,1,mutual_info,53,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,53,109,KNN,0.67,0.54421768707483
ArtificialDataset18a,1,mutual_info,54,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,54,109,KNN,0.66,0.5512
ArtificialDataset18a,1,mutual_info,55,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,55,109,KNN,0.62,0.5195758564437193
ArtificialDataset18a,1,mutual_info,56,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,56,109,KNN,0.62,0.5329103885804917
ArtificialDataset18a,1,mutual_info,57,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,57,109,KNN,0.65,0.5430809399477806
ArtificialDataset18a,1,mutual_info,58,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,58,109,KNN,0.64,0.5606407322654462
ArtificialDataset18a,1,mutual_info,59,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,59,109,KNN,0.65,0.5687203791469194
ArtificialDataset18a,1,mutual_info,60,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,mutual_info,60,109,KNN,0.68,0.5526315789473685
ArtificialDataset18a,1,mutual_info,61,109,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18a,1,mutual_info,61,109,KNN,0.64,0.48387096774193555
