fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,11,0.9857142857142858,0.9842788790157212,0.9154929577464789,0.9045521292217328,0.05357142857142857,0.09285714285714286,0.07557539682539682
1,SVM-rbf,f_classif,True,11,0.9357142857142857,0.9273298816568046,0.8873239436619719,0.8690228690228691,0.09285714285714286,0.1407142857142857,0.11231060606060607
1,SVM-rbf,rf,True,11,0.9892857142857143,0.988241287090886,0.9014084507042254,0.8870967741935483,0.1,0.09714285714285714,0.07258928571428572
1,SVM-rbf,relief,True,11,0.9785714285714285,0.9764010105649977,0.8873239436619719,0.872210953346856,0.06428571428571428,0.09357142857142858,0.09535714285714285
1,SVM-rbf,xgb,True,11,0.9785714285714285,0.9764010105649977,0.8873239436619719,0.872210953346856,0.07857142857142857,0.10571428571428572,0.10986111111111112
2,SVM-rbf,mutual_info,True,11,0.9750889679715302,0.972705279635691,0.9285714285714286,0.9224158510384342,0.06405693950177936,0.10177935943060497,0.09163701067615658
2,SVM-rbf,f_classif,True,11,0.9466192170818505,0.9407572383073497,0.9,0.888888888888889,0.099644128113879,0.1103202846975089,0.10244115627146155
2,SVM-rbf,rf,True,11,0.9750889679715302,0.972705279635691,0.9571428571428572,0.9526947517062838,0.07829181494661921,0.10035587188612098,0.08659549228944247
2,SVM-rbf,relief,True,11,0.9501779359430605,0.9448688829238074,0.9142857142857143,0.9058823529411765,0.06761565836298933,0.11387900355871886,0.10320284697508897
2,SVM-rbf,xgb,True,11,0.9750889679715302,0.9725757099144956,0.9428571428571428,0.9361702127659574,0.07473309608540925,0.11174377224199288,0.09086595492289441
3,SVM-rbf,mutual_info,True,11,0.9644128113879004,0.9606824710559151,0.9714285714285714,0.9688073394495412,0.09608540925266904,0.11601423487544485,0.11847568208778173
3,SVM-rbf,f_classif,True,11,0.9430604982206405,0.9366180339631667,0.9571428571428572,0.9516943042537852,0.09608540925266904,0.11103202846975088,0.12722419928825623
3,SVM-rbf,rf,True,11,0.9786476868327402,0.9765578382064615,0.9714285714285714,0.9681945743685687,0.08896797153024912,0.09750889679715304,0.08333333333333334
3,SVM-rbf,relief,True,11,0.9608540925266904,0.9564043096615095,0.9714285714285714,0.9681945743685687,0.08540925266903915,0.10818505338078292,0.098576512455516
3,SVM-rbf,xgb,True,11,0.9537366548042705,0.9486983154670752,0.9285714285714286,0.9209053297639329,0.09252669039145907,0.10462633451957294,0.10868920521945433
4,SVM-rbf,mutual_info,True,11,0.9644128113879004,0.9606824710559151,0.9428571428571428,0.9347181008902077,0.06761565836298933,0.11672597864768683,0.09454329774614471
4,SVM-rbf,f_classif,True,11,0.9466192170818505,0.9413425068360237,0.9428571428571428,0.9361702127659574,0.08896797153024912,0.12455516014234876,0.12784427908983068
4,SVM-rbf,rf,True,11,0.9537366548042705,0.9489538768094707,0.9571428571428572,0.9516943042537852,0.06405693950177936,0.11316725978647688,0.10172004744958482
4,SVM-rbf,relief,True,11,0.9501779359430605,0.9451407437846724,0.9428571428571428,0.9347181008902077,0.08540925266903915,0.1217081850533808,0.1243179122182681
4,SVM-rbf,xgb,True,11,0.9715302491103203,0.9687213565536205,0.9571428571428572,0.9526947517062838,0.099644128113879,0.11530249110320284,0.09018810371123538
5,SVM-rbf,mutual_info,True,11,0.9644128113879004,0.9606824710559151,0.9857142857142858,0.9845603043186396,0.08185053380782918,0.12526690391459075,0.14187425860023722
5,SVM-rbf,f_classif,True,11,0.9323843416370107,0.9236010927284447,0.9,0.8863694923988664,0.08185053380782918,0.13096085409252667,0.11212660411948669
5,SVM-rbf,rf,True,11,0.9644128113879004,0.9606824710559151,0.9571428571428572,0.9535689535689537,0.09252669039145907,0.10960854092526692,0.09988137603795966
5,SVM-rbf,relief,True,11,0.9430604982206405,0.9362827602789132,0.9428571428571428,0.9374407582938389,0.06405693950177936,0.12028469750889678,0.11637010676156583
5,SVM-rbf,xgb,True,11,0.9537366548042705,0.9486983154670752,0.9285714285714286,0.9224158510384342,0.09608540925266904,0.12669039145907474,0.12835112692763936
1,KNN,mutual_info,True,11,0.9321428571428572,0.9216327691651259,0.8309859154929577,0.7885304659498209,0.05357142857142857,0.09285714285714286,0.07557539682539682
1,KNN,f_classif,True,11,0.8857142857142857,0.8673708135570559,0.7746478873239436,0.7317073170731708,0.09285714285714286,0.1407142857142857,0.11231060606060607
1,KNN,rf,True,11,0.9142857142857143,0.8990536277602523,0.8591549295774648,0.8306496390893948,0.1,0.09714285714285714,0.07258928571428572
1,KNN,relief,True,11,0.9,0.8810599420133506,0.8450704225352113,0.8101265822784811,0.06428571428571428,0.09357142857142858,0.09535714285714285
1,KNN,xgb,True,11,0.9214285714285714,0.9093811865380932,0.8169014084507042,0.7656929770043505,0.07857142857142857,0.10571428571428572,0.10986111111111112
2,KNN,mutual_info,True,11,0.896797153024911,0.8790226460071514,0.8285714285714286,0.779746835443038,0.06405693950177936,0.10177935943060497,0.09163701067615658
2,KNN,f_classif,True,11,0.8932384341637011,0.8743366376289177,0.8428571428571429,0.8091737724198765,0.099644128113879,0.1103202846975089,0.10244115627146155
2,KNN,rf,True,11,0.8932384341637011,0.8743366376289177,0.8285714285714286,0.7875457875457876,0.07829181494661921,0.10035587188612098,0.08659549228944247
2,KNN,relief,True,11,0.8932384341637011,0.8734581386750914,0.8857142857142857,0.8646288209606985,0.06761565836298933,0.11387900355871886,0.10320284697508897
2,KNN,xgb,True,11,0.896797153024911,0.8773331542903182,0.8857142857142857,0.8646288209606985,0.07473309608540925,0.11174377224199288,0.09086595492289441
3,KNN,mutual_info,True,11,0.8932384341637011,0.872550015233066,0.8714285714285714,0.8398950131233596,0.09608540925266904,0.11601423487544485,0.11847568208778173
3,KNN,f_classif,True,11,0.9074733096085409,0.8934871317032419,0.9571428571428572,0.9516943042537852,0.09608540925266904,0.11103202846975088,0.12722419928825623
3,KNN,rf,True,11,0.9110320284697508,0.8966675277706019,0.8857142857142857,0.8605174353205849,0.08896797153024912,0.09750889679715304,0.08333333333333334
3,KNN,relief,True,11,0.9074733096085409,0.8921144270511276,0.9,0.880195599022005,0.08540925266903915,0.10818505338078292,0.098576512455516
3,KNN,xgb,True,11,0.9110320284697508,0.8973240069306295,0.9,0.880195599022005,0.09252669039145907,0.10462633451957294,0.10868920521945433
4,KNN,mutual_info,True,11,0.8896797153024911,0.8696032573947572,0.8571428571428571,0.8181818181818181,0.06761565836298933,0.11672597864768683,0.09454329774614471
4,KNN,f_classif,True,11,0.896797153024911,0.8813559322033897,0.8571428571428571,0.8243559718969556,0.08896797153024912,0.12455516014234876,0.12784427908983068
4,KNN,rf,True,11,0.9074733096085409,0.8928121059268599,0.8714285714285714,0.8398950131233596,0.06405693950177936,0.11316725978647688,0.10172004744958482
4,KNN,relief,True,11,0.8932384341637011,0.8743366376289177,0.8428571428571429,0.802675585284281,0.08540925266903915,0.1217081850533808,0.1243179122182681
4,KNN,xgb,True,11,0.8932384341637011,0.8734581386750914,0.9,0.880195599022005,0.099644128113879,0.11530249110320284,0.09018810371123538
5,KNN,mutual_info,True,11,0.8896797153024911,0.8696032573947572,0.9285714285714286,0.9191743347426014,0.08185053380782918,0.12526690391459075,0.14187425860023722
5,KNN,f_classif,True,11,0.900355871886121,0.8836628785390528,0.8857142857142857,0.8646288209606985,0.08185053380782918,0.13096085409252667,0.11212660411948669
5,KNN,rf,True,11,0.8932384341637011,0.8743366376289177,0.9142857142857143,0.8990536277602523,0.09252669039145907,0.10960854092526692,0.09988137603795966
5,KNN,relief,True,11,0.9181494661921709,0.9062292595050725,0.8857142857142857,0.8646288209606985,0.06405693950177936,0.12028469750889678,0.11637010676156583
5,KNN,xgb,True,11,0.9181494661921709,0.9067889792969117,0.9285714285714286,0.9191743347426014,0.09608540925266904,0.12669039145907474,0.12835112692763936
