dataset,fold,method,k,n_available_features,model,acc_test,gps_test
spambase,1,f_classif,14,56,KNN,0.8923913043478261,0.8850951214305607
spambase,1,f_classif,15,56,SVM-rbf,0.9119565217391304,0.9067817417915012
spambase,1,f_classif,15,56,KNN,0.8945652173913043,0.8872951311485363
spambase,1,f_classif,16,56,SVM-rbf,0.9141304347826087,0.9091985048414981
spambase,1,f_classif,16,56,KNN,0.8891304347826087,0.8820885904219239
spambase,1,f_classif,17,56,SVM-rbf,0.9206521739130434,0.9161289447447488
spambase,1,f_classif,17,56,KNN,0.8945652173913043,0.8877098468917692
spambase,1,f_classif,18,56,SVM-rbf,0.9217391304347826,0.9173292315691416
spambase,1,f_classif,18,56,KNN,0.9054347826086957,0.898997796574028
spambase,1,f_classif,19,56,SVM-rbf,0.9184782608695652,0.9138194798572157
spambase,1,f_classif,19,56,KNN,0.9032608695652173,0.8970353406330267
spambase,1,f_classif,20,56,SVM-rbf,0.9173913043478261,0.9126155925257886
spambase,1,f_classif,20,56,KNN,0.9130434782608695,0.9076740454155768
spambase,1,f_classif,21,56,SVM-rbf,0.9163043478260869,0.9114098191510707
spambase,1,f_classif,21,56,KNN,0.9141304347826087,0.9087816176541256
spambase,1,f_classif,22,56,SVM-rbf,0.9184782608695652,0.9136249708675938
spambase,1,f_classif,22,56,KNN,0.9097826086956522,0.9040210551038594
spambase,1,f_classif,23,56,SVM-rbf,0.9206521739130434,0.9160350954859579
spambase,1,f_classif,23,56,KNN,0.9097826086956522,0.9042464773493183
spambase,1,f_classif,24,56,SVM-rbf,0.9228260869565217,0.9182545677441927
spambase,1,f_classif,24,56,KNN,0.9217391304347826,0.9167611901230259
spambase,1,f_classif,25,56,SVM-rbf,0.9239130434782609,0.9194570184748002
spambase,1,f_classif,25,56,KNN,0.9206521739130434,0.9156483837302102
spambase,1,f_classif,26,56,SVM-rbf,0.925,0.920568314171736
spambase,1,f_classif,26,56,KNN,0.925,0.9201057473954329
spambase,1,f_classif,27,56,SVM-rbf,0.9282608695652174,0.9239947139890503
spambase,1,f_classif,27,56,KNN,0.9271739130434783,0.922525082319896
spambase,1,f_classif,28,56,SVM-rbf,0.9228260869565217,0.9182545677441927
spambase,1,f_classif,28,56,KNN,0.9141304347826087,0.9082322846554722
spambase,1,f_classif,29,56,SVM-rbf,0.925,0.920568314171736
spambase,1,f_classif,29,56,KNN,0.9119565217391304,0.90577673638311
spambase,1,f_classif,30,56,SVM-rbf,0.925,0.9203865224235341
spambase,1,f_classif,30,56,KNN,0.9141304347826087,0.9080035613847307
spambase,1,f_classif,31,56,SVM-rbf,0.9282608695652174,0.9237318409145034
spambase,1,f_classif,31,56,KNN,0.9130434782608695,0.9068896143123965
spambase,1,f_classif,32,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,f_classif,32,56,KNN,0.9152173913043479,0.9096760351855825
spambase,1,f_classif,33,56,SVM-rbf,0.9315217391304348,0.9273407251796933
spambase,1,f_classif,33,56,KNN,0.9173913043478261,0.9121103170079361
spambase,1,f_classif,34,56,SVM-rbf,0.9326086956521739,0.9283752342790668
spambase,1,f_classif,34,56,KNN,0.9152173913043479,0.9096760351855825
spambase,1,f_classif,35,56,SVM-rbf,0.9326086956521739,0.9283752342790668
spambase,1,f_classif,35,56,KNN,0.9163043478260869,0.9108941879635565
spambase,1,f_classif,36,56,SVM-rbf,0.9315217391304348,0.9272569269012348
spambase,1,f_classif,36,56,KNN,0.907608695652174,0.9016932719276982
spambase,1,f_classif,37,56,SVM-rbf,0.9326086956521739,0.9284580748933515
spambase,1,f_classif,37,56,KNN,0.9065217391304348,0.90022813265079
spambase,1,f_classif,38,56,SVM-rbf,0.9315217391304348,0.9272569269012348
spambase,1,f_classif,38,56,KNN,0.9032608695652173,0.896658976999465
spambase,1,f_classif,39,56,SVM-rbf,0.9304347826086956,0.9261396422388921
spambase,1,f_classif,39,56,KNN,0.9043478260869565,0.8980159238685305
spambase,1,f_classif,40,56,SVM-rbf,0.9293478260869565,0.9250233732803945
spambase,1,f_classif,40,56,KNN,0.9032608695652173,0.8967858892289401
spambase,1,f_classif,41,56,SVM-rbf,0.9282608695652174,0.9239081130119233
spambase,1,f_classif,41,56,KNN,0.9021739130434783,0.8955536912751678
spambase,1,f_classif,42,56,SVM-rbf,0.9293478260869565,0.9251090517316889
spambase,1,f_classif,42,56,KNN,0.9043478260869565,0.8980159238685305
spambase,1,f_classif,43,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,f_classif,43,56,KNN,0.9021739130434783,0.8958077618335601
spambase,1,f_classif,44,56,SVM-rbf,0.9304347826086956,0.9263081434451588
spambase,1,f_classif,44,56,KNN,0.907608695652174,0.9018096899551902
spambase,1,f_classif,45,56,SVM-rbf,0.9293478260869565,0.9251090517316889
spambase,1,f_classif,45,56,KNN,0.9097826086956522,0.9042464773493183
spambase,1,f_classif,46,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,f_classif,46,56,KNN,0.9021739130434783,0.8958077618335601
spambase,1,f_classif,47,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,f_classif,47,56,KNN,0.9010869565217391,0.8947051803672247
spambase,1,f_classif,48,56,SVM-rbf,0.9293478260869565,0.9250233732803945
spambase,1,f_classif,48,56,KNN,0.8978260869565218,0.8910100562046952
spambase,1,f_classif,49,56,SVM-rbf,0.9282608695652174,0.9238204907796357
spambase,1,f_classif,49,56,KNN,0.8989130434782608,0.8921121256201964
spambase,1,f_classif,50,56,SVM-rbf,0.9304347826086956,0.9261396422388921
spambase,1,f_classif,50,56,KNN,0.8989130434782608,0.8919787808690743
spambase,1,f_classif,51,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,f_classif,51,56,KNN,0.9119565217391304,0.9062364184985742
spambase,1,f_classif,52,56,SVM-rbf,0.933695652173913,0.9297373548291071
spambase,1,f_classif,52,56,KNN,0.9141304347826087,0.9086742864212126
spambase,1,f_classif,53,56,SVM-rbf,0.933695652173913,0.9297373548291071
spambase,1,f_classif,53,56,KNN,0.9141304347826087,0.9086742864212126
spambase,1,f_classif,54,56,SVM-rbf,0.9326086956521739,0.9285399561535487
spambase,1,f_classif,54,56,KNN,0.9141304347826087,0.9086742864212126
spambase,1,f_classif,55,56,SVM-rbf,0.9326086956521739,0.9284580748933515
spambase,1,f_classif,55,56,KNN,0.9119565217391304,0.9063480579614279
spambase,1,f_classif,56,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,f_classif,56,56,KNN,0.9043478260869565,0.8982608067322175
spambase,1,mutual_info,1,56,SVM-rbf,0.7728260869565218,0.757552075260519
spambase,1,mutual_info,1,56,KNN,0.3826086956521739,0.2463095040636922
spambase,1,mutual_info,2,56,SVM-rbf,0.7847826086956522,0.7639728171497632
spambase,1,mutual_info,2,56,KNN,0.6369565217391304,0.6369134190139799
spambase,1,mutual_info,3,56,SVM-rbf,0.8489130434782609,0.835140737591022
spambase,1,mutual_info,3,56,KNN,0.7543478260869565,0.7504391547861505
spambase,1,mutual_info,4,56,SVM-rbf,0.8543478260869565,0.8415122277129392
spambase,1,mutual_info,4,56,KNN,0.8510869565217392,0.840671883981339
spambase,1,mutual_info,5,56,SVM-rbf,0.866304347826087,0.854803090827494
spambase,1,mutual_info,5,56,KNN,0.8586956521739131,0.8484168639559803
spambase,1,mutual_info,6,56,SVM-rbf,0.8923913043478261,0.8848072041735225
spambase,1,mutual_info,6,56,KNN,0.8858695652173914,0.8785189748889529
spambase,1,mutual_info,7,56,SVM-rbf,0.9032608695652173,0.8969113406027897
spambase,1,mutual_info,7,56,KNN,0.8402173913043478,0.8336955614975609
spambase,1,mutual_info,8,56,SVM-rbf,0.9032608695652173,0.8965305942576222
spambase,1,mutual_info,8,56,KNN,0.8934782608695652,0.8854664884693036
spambase,1,mutual_info,9,56,SVM-rbf,0.908695652173913,0.9023234076645746
spambase,1,mutual_info,9,56,KNN,0.8880434782608696,0.8802630624118702
spambase,1,mutual_info,10,56,SVM-rbf,0.9032608695652173,0.8964007311999664
spambase,1,mutual_info,10,56,KNN,0.8913043478260869,0.8837070779843316
spambase,1,mutual_info,11,56,SVM-rbf,0.9065217391304348,0.8999810348289787
spambase,1,mutual_info,11,56,KNN,0.8913043478260869,0.8841388976805173
spambase,1,mutual_info,12,56,SVM-rbf,0.9152173913043479,0.9097837315105827
spambase,1,mutual_info,12,56,KNN,0.8934782608695652,0.8867475706316357
spambase,1,mutual_info,13,56,SVM-rbf,0.9184782608695652,0.913425797541361
spambase,1,mutual_info,13,56,KNN,0.9010869565217391,0.8955542110458701
spambase,1,mutual_info,14,56,SVM-rbf,0.9206521739130434,0.9159401217305477
spambase,1,mutual_info,14,56,KNN,0.907608695652174,0.9024799429512818
spambase,1,mutual_info,15,56,SVM-rbf,0.9228260869565217,0.9182545677441927
spambase,1,mutual_info,15,56,KNN,0.9108695652173913,0.9058886046269564
spambase,1,mutual_info,16,56,SVM-rbf,0.9206521739130434,0.9158440165559893
spambase,1,mutual_info,16,56,KNN,0.9065217391304348,0.9010490533135406
spambase,1,mutual_info,17,56,SVM-rbf,0.9228260869565217,0.9180670127264645
spambase,1,mutual_info,17,56,KNN,0.9065217391304348,0.9010490533135406
spambase,1,mutual_info,18,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,mutual_info,18,56,KNN,0.8913043478260869,0.8842795129578722
spambase,1,mutual_info,19,56,SVM-rbf,0.9195652173913044,0.9148309788641954
spambase,1,mutual_info,19,56,KNN,0.8847826086956522,0.8772778217112037
spambase,1,mutual_info,20,56,SVM-rbf,0.9195652173913044,0.9149268091166542
spambase,1,mutual_info,20,56,KNN,0.8945652173913043,0.887573214509535
spambase,1,mutual_info,21,56,SVM-rbf,0.9195652173913044,0.9149268091166542
spambase,1,mutual_info,21,56,KNN,0.8923913043478261,0.8849519943267953
spambase,1,mutual_info,22,56,SVM-rbf,0.9195652173913044,0.9148309788641954
spambase,1,mutual_info,22,56,KNN,0.8913043478260869,0.8835597764347707
spambase,1,mutual_info,23,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,mutual_info,23,56,KNN,0.8989130434782608,0.8925029805540685
spambase,1,mutual_info,24,56,SVM-rbf,0.9206521739130434,0.9159401217305477
spambase,1,mutual_info,24,56,KNN,0.8956521739130435,0.888673095435124
spambase,1,mutual_info,25,56,SVM-rbf,0.9206521739130434,0.9161289447447488
spambase,1,mutual_info,25,56,KNN,0.9021739130434783,0.8959325944129595
spambase,1,mutual_info,26,56,SVM-rbf,0.9217391304347826,0.9173292315691416
spambase,1,mutual_info,26,56,KNN,0.8978260869565218,0.891531390573049
spambase,1,mutual_info,27,56,SVM-rbf,0.9206521739130434,0.9161289447447488
spambase,1,mutual_info,27,56,KNN,0.8978260869565218,0.8916579223504723
spambase,1,mutual_info,28,56,SVM-rbf,0.9217391304347826,0.9171443460135489
spambase,1,mutual_info,28,56,KNN,0.8967391304347826,0.8897739786425217
spambase,1,mutual_info,29,56,SVM-rbf,0.9195652173913044,0.9148309788641954
spambase,1,mutual_info,29,56,KNN,0.8978260869565218,0.89087587137396
spambase,1,mutual_info,30,56,SVM-rbf,0.9228260869565217,0.9182545677441927
spambase,1,mutual_info,30,56,KNN,0.9032608695652173,0.8969113406027897
spambase,1,mutual_info,31,56,SVM-rbf,0.9228260869565217,0.9181613421328093
spambase,1,mutual_info,31,56,KNN,0.8989130434782608,0.8923742154866606
spambase,1,mutual_info,32,56,SVM-rbf,0.9206521739130434,0.9157467729342077
spambase,1,mutual_info,32,56,KNN,0.8945652173913043,0.887434979462746
spambase,1,mutual_info,33,56,SVM-rbf,0.9206521739130434,0.9157467729342077
spambase,1,mutual_info,33,56,KNN,0.8967391304347826,0.8899089914329179
spambase,1,mutual_info,34,56,SVM-rbf,0.9217391304347826,0.9169550173010381
spambase,1,mutual_info,34,56,KNN,0.9010869565217391,0.8945780480749478
spambase,1,mutual_info,35,56,SVM-rbf,0.9217391304347826,0.9168586695426246
spambase,1,mutual_info,35,56,KNN,0.8989130434782608,0.8921121256201964
spambase,1,mutual_info,36,56,SVM-rbf,0.9239130434782609,0.9191800098885635
spambase,1,mutual_info,36,56,KNN,0.9010869565217391,0.8941876790971609
spambase,1,mutual_info,37,56,SVM-rbf,0.9228260869565217,0.9179715726231705
spambase,1,mutual_info,37,56,KNN,0.9010869565217391,0.8941876790971609
spambase,1,mutual_info,38,56,SVM-rbf,0.9239130434782609,0.9191800098885635
spambase,1,mutual_info,38,56,KNN,0.9010869565217391,0.8941876790971609
spambase,1,mutual_info,39,56,SVM-rbf,0.9239130434782609,0.9192734337689401
spambase,1,mutual_info,39,56,KNN,0.9043478260869565,0.8977652913611002
spambase,1,mutual_info,40,56,SVM-rbf,0.9271739130434783,0.9227938544172894
spambase,1,mutual_info,40,56,KNN,0.9065217391304348,0.9001052930656995
spambase,1,mutual_info,41,56,SVM-rbf,0.9271739130434783,0.9227938544172894
spambase,1,mutual_info,41,56,KNN,0.9065217391304348,0.90022813265079
spambase,1,mutual_info,42,56,SVM-rbf,0.9260869565217391,0.9216805904777354
spambase,1,mutual_info,42,56,KNN,0.9043478260869565,0.8977652913611002
spambase,1,mutual_info,43,56,SVM-rbf,0.9293478260869565,0.9251090517316889
spambase,1,mutual_info,43,56,KNN,0.9043478260869565,0.8978913310275579
spambase,1,mutual_info,44,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,mutual_info,44,56,KNN,0.9097826086956522,0.9039063504995498
spambase,1,mutual_info,45,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,mutual_info,45,56,KNN,0.9097826086956522,0.9039063504995498
spambase,1,mutual_info,46,56,SVM-rbf,0.9304347826086956,0.9263909192535901
spambase,1,mutual_info,46,56,KNN,0.9097826086956522,0.9039063504995498
spambase,1,mutual_info,47,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,mutual_info,47,56,KNN,0.9119565217391304,0.9061234751401746
spambase,1,mutual_info,48,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,mutual_info,48,56,KNN,0.9141304347826087,0.9087816176541256
spambase,1,mutual_info,49,56,SVM-rbf,0.9293478260869565,0.9251937290606378
spambase,1,mutual_info,49,56,KNN,0.9130434782608695,0.9076740454155768
spambase,1,mutual_info,50,56,SVM-rbf,0.9293478260869565,0.9251937290606378
spambase,1,mutual_info,50,56,KNN,0.9097826086956522,0.9043572117919652
spambase,1,mutual_info,51,56,SVM-rbf,0.9315217391304348,0.9275863040192277
spambase,1,mutual_info,51,56,KNN,0.9108695652173913,0.9054618495996477
spambase,1,mutual_info,52,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,mutual_info,52,56,KNN,0.9032608695652173,0.8970353406330267
spambase,1,mutual_info,53,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,mutual_info,53,56,KNN,0.9021739130434783,0.8959325944129595
spambase,1,mutual_info,54,56,SVM-rbf,0.9271739130434783,0.9227053074760174
spambase,1,mutual_info,54,56,KNN,0.9010869565217391,0.8947051803672247
spambase,1,mutual_info,55,56,SVM-rbf,0.9293478260869565,0.9251090517316889
spambase,1,mutual_info,55,56,KNN,0.9032608695652173,0.8971578986888707
spambase,1,mutual_info,56,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,mutual_info,56,56,KNN,0.9043478260869565,0.8982608067322175
spambase,1,relief,1,56,SVM-rbf,0.6054347826086957,0.0
spambase,1,relief,1,56,KNN,0.5565217391304348,0.5087620283884076
spambase,1,relief,2,56,SVM-rbf,0.7108695652173913,0.7027760312730652
spambase,1,relief,2,56,KNN,0.575,0.5719382697397966
spambase,1,relief,3,56,SVM-rbf,0.7891304347826087,0.7748239763127435
spambase,1,relief,3,56,KNN,0.6271739130434782,0.6271675919454592
spambase,1,relief,4,56,SVM-rbf,0.8260869565217391,0.8159761737572339
spambase,1,relief,4,56,KNN,0.7152173913043478,0.714536458712801
spambase,1,relief,5,56,SVM-rbf,0.8391304347826087,0.8323069245897791
spambase,1,relief,5,56,KNN,0.7391304347826086,0.7374111831943158
spambase,1,relief,6,56,SVM-rbf,0.8402173913043478,0.8315776836095388
spambase,1,relief,6,56,KNN,0.75,0.7464710430631794
spambase,1,relief,7,56,SVM-rbf,0.8576086956521739,0.8490384432815177
spambase,1,relief,7,56,KNN,0.7641304347826087,0.759879806897724
spambase,1,relief,8,56,SVM-rbf,0.8706521739130435,0.8618226783081654
spambase,1,relief,8,56,KNN,0.8489130434782609,0.8399115789411593
spambase,1,relief,9,56,SVM-rbf,0.8847826086956522,0.8765085071790057
spambase,1,relief,9,56,KNN,0.875,0.8676348423128122
spambase,1,relief,10,56,SVM-rbf,0.9065217391304348,0.9007054888583705
spambase,1,relief,10,56,KNN,0.8923913043478261,0.8864372749640571
spambase,1,relief,11,56,SVM-rbf,0.9032608695652173,0.8971578986888707
spambase,1,relief,11,56,KNN,0.8934782608695652,0.8875293197810789
spambase,1,relief,12,56,SVM-rbf,0.9206521739130434,0.9158440165559893
spambase,1,relief,12,56,KNN,0.9032608695652173,0.897863472716501
spambase,1,relief,13,56,SVM-rbf,0.9228260869565217,0.9181613421328093
spambase,1,relief,13,56,KNN,0.9010869565217391,0.8955542110458701
spambase,1,relief,14,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,relief,14,56,KNN,0.9,0.8944579915761472
spambase,1,relief,15,56,SVM-rbf,0.9228260869565217,0.9180670127264645
spambase,1,relief,15,56,KNN,0.9032608695652173,0.897863472716501
spambase,1,relief,16,56,SVM-rbf,0.9260869565217391,0.9215006151394768
spambase,1,relief,16,56,KNN,0.9054347826086957,0.8994841821881272
spambase,1,relief,17,56,SVM-rbf,0.925,0.9202940158410197
spambase,1,relief,17,56,KNN,0.9054347826086957,0.8997189623608822
spambase,1,relief,18,56,SVM-rbf,0.9195652173913044,0.9145365885622863
spambase,1,relief,18,56,KNN,0.9010869565217391,0.8951990119903143
spambase,1,relief,19,56,SVM-rbf,0.9217391304347826,0.9169550173010381
spambase,1,relief,19,56,KNN,0.9010869565217391,0.8950777400246732
spambase,1,relief,20,56,SVM-rbf,0.9228260869565217,0.9181613421328093
spambase,1,relief,20,56,KNN,0.9021739130434783,0.8961779013203613
spambase,1,relief,21,56,SVM-rbf,0.925,0.920568314171736
spambase,1,relief,21,56,KNN,0.9108695652173913,0.9054618495996477
spambase,1,relief,22,56,SVM-rbf,0.9228260869565217,0.9181613421328093
spambase,1,relief,22,56,KNN,0.9097826086956522,0.9042464773493183
spambase,1,relief,23,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,relief,23,56,KNN,0.9097826086956522,0.9039063504995498
spambase,1,relief,24,56,SVM-rbf,0.925,0.920568314171736
spambase,1,relief,24,56,KNN,0.9163043478260869,0.9112071996158891
spambase,1,relief,25,56,SVM-rbf,0.9271739130434783,0.9227938544172894
spambase,1,relief,25,56,KNN,0.9184782608695652,0.9136249708675938
spambase,1,relief,26,56,SVM-rbf,0.9206521739130434,0.9159401217305477
spambase,1,relief,26,56,KNN,0.9065217391304348,0.9009358909195377
spambase,1,relief,27,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,relief,27,56,KNN,0.9065217391304348,0.9005882320328655
spambase,1,relief,28,56,SVM-rbf,0.9217391304347826,0.9169550173010381
spambase,1,relief,28,56,KNN,0.9021739130434783,0.8958077618335601
spambase,1,relief,29,56,SVM-rbf,0.9217391304347826,0.917050240469527
spambase,1,relief,29,56,KNN,0.9032608695652173,0.8971578986888707
spambase,1,relief,30,56,SVM-rbf,0.9239130434782609,0.9193657677192032
spambase,1,relief,30,56,KNN,0.907608695652174,0.9014563221375128
spambase,1,relief,31,56,SVM-rbf,0.9293478260869565,0.9251090517316889
spambase,1,relief,31,56,KNN,0.9108695652173913,0.9048992471213464
spambase,1,relief,32,56,SVM-rbf,0.933695652173913,0.9297373548291071
spambase,1,relief,32,56,KNN,0.907608695652174,0.900965715091025
spambase,1,relief,33,56,SVM-rbf,0.9326086956521739,0.9285399561535487
spambase,1,relief,33,56,KNN,0.908695652173913,0.9019519142163023
spambase,1,relief,34,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,relief,34,56,KNN,0.9065217391304348,0.8995996528458244
spambase,1,relief,35,56,SVM-rbf,0.9315217391304348,0.9273407251796933
spambase,1,relief,35,56,KNN,0.908695652173913,0.9020771513353114
spambase,1,relief,36,56,SVM-rbf,0.9326086956521739,0.9284580748933515
spambase,1,relief,36,56,KNN,0.907608695652174,0.9008395283887454
spambase,1,relief,37,56,SVM-rbf,0.9369565217391305,0.9332443186370069
spambase,1,relief,37,56,KNN,0.9108695652173913,0.9044251824817517
spambase,1,relief,38,56,SVM-rbf,0.9347826086956522,0.9310101399050186
spambase,1,relief,38,56,KNN,0.908695652173913,0.9022009793271721
spambase,1,relief,39,56,SVM-rbf,0.933695652173913,0.9298164074690697
spambase,1,relief,39,56,KNN,0.9108695652173913,0.9046649204199873
spambase,1,relief,40,56,SVM-rbf,0.933695652173913,0.9297373548291071
spambase,1,relief,40,56,KNN,0.9119565217391304,0.9060092194196995
spambase,1,relief,41,56,SVM-rbf,0.9315217391304348,0.9271721492248611
spambase,1,relief,41,56,KNN,0.9054347826086957,0.8991215188217132
spambase,1,relief,42,56,SVM-rbf,0.9326086956521739,0.9284580748933515
spambase,1,relief,42,56,KNN,0.9054347826086957,0.898997796574028
spambase,1,relief,43,56,SVM-rbf,0.9347826086956522,0.9307757940660367
spambase,1,relief,43,56,KNN,0.9097826086956522,0.9037903054928893
spambase,1,relief,44,56,SVM-rbf,0.9358695652173913,0.9319733083718669
spambase,1,relief,44,56,KNN,0.908695652173913,0.9025641025641026
spambase,1,relief,45,56,SVM-rbf,0.9315217391304348,0.9274235501445722
spambase,1,relief,45,56,KNN,0.9065217391304348,0.9001052930656995
spambase,1,relief,46,56,SVM-rbf,0.9347826086956522,0.9309329407040557
spambase,1,relief,46,56,KNN,0.907608695652174,0.9012138276979865
spambase,1,relief,47,56,SVM-rbf,0.9347826086956522,0.9309329407040557
spambase,1,relief,47,56,KNN,0.9054347826086957,0.898997796574028
spambase,1,relief,48,56,SVM-rbf,0.9347826086956522,0.9309329407040557
spambase,1,relief,48,56,KNN,0.9065217391304348,0.90022813265079
spambase,1,relief,49,56,SVM-rbf,0.9326086956521739,0.9286208839867964
spambase,1,relief,49,56,KNN,0.9065217391304348,0.9004695930193832
spambase,1,relief,50,56,SVM-rbf,0.9326086956521739,0.9286208839867964
spambase,1,relief,50,56,KNN,0.9065217391304348,0.9004695930193832
spambase,1,relief,51,56,SVM-rbf,0.933695652173913,0.9298164074690697
spambase,1,relief,51,56,KNN,0.9065217391304348,0.9005882320328655
spambase,1,relief,52,56,SVM-rbf,0.9315217391304348,0.9274235501445722
spambase,1,relief,52,56,KNN,0.9043478260869565,0.8981390793339862
spambase,1,relief,53,56,SVM-rbf,0.9315217391304348,0.9275054077896339
spambase,1,relief,53,56,KNN,0.9065217391304348,0.9005882320328655
spambase,1,relief,54,56,SVM-rbf,0.9326086956521739,0.9285399561535487
spambase,1,relief,54,56,KNN,0.9065217391304348,0.9005882320328655
spambase,1,relief,55,56,SVM-rbf,0.9315217391304348,0.9274235501445722
spambase,1,relief,55,56,KNN,0.9043478260869565,0.8982608067322175
spambase,1,relief,56,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,relief,56,56,KNN,0.9043478260869565,0.8982608067322175
spambase,1,rf,1,56,SVM-rbf,0.7728260869565218,0.757552075260519
spambase,1,rf,1,56,KNN,0.3826086956521739,0.2463095040636922
spambase,1,rf,2,56,SVM-rbf,0.8347826086956521,0.8221528861154447
spambase,1,rf,2,56,KNN,0.4652173913043478,0.4184204421171246
spambase,1,rf,3,56,SVM-rbf,0.8847826086956522,0.8766659614977788
spambase,1,rf,3,56,KNN,0.5076086956521739,0.46696348257277404
spambase,1,rf,4,56,SVM-rbf,0.8945652173913043,0.8871536588020598
spambase,1,rf,4,56,KNN,0.5434782608695652,0.5219275879653238
spambase,1,rf,5,56,SVM-rbf,0.8945652173913043,0.8872951311485363
spambase,1,rf,5,56,KNN,0.8967391304347826,0.8906865650824645
spambase,1,rf,6,56,SVM-rbf,0.8945652173913043,0.8871536588020598
spambase,1,rf,6,56,KNN,0.8913043478260869,0.88455582148388
spambase,1,rf,7,56,SVM-rbf,0.9032608695652173,0.8969113406027897
spambase,1,rf,7,56,KNN,0.8402173913043478,0.8336955614975609
spambase,1,rf,8,56,SVM-rbf,0.907608695652174,0.9018096899551902
spambase,1,rf,8,56,KNN,0.8445652173913043,0.8390141279732711
spambase,1,rf,9,56,SVM-rbf,0.9152173913043479,0.9096760351855825
spambase,1,rf,9,56,KNN,0.8989130434782608,0.8917074407045755
spambase,1,rf,10,56,SVM-rbf,0.9130434782608695,0.9073456173925513
spambase,1,rf,10,56,KNN,0.8967391304347826,0.8892180739563882
spambase,1,rf,11,56,SVM-rbf,0.9141304347826087,0.9084558372682943
spambase,1,rf,11,56,KNN,0.8945652173913043,0.887434979462746
spambase,1,rf,12,56,SVM-rbf,0.9152173913043479,0.9100993785419006
spambase,1,rf,12,56,KNN,0.9021739130434783,0.8961779013203613
spambase,1,rf,13,56,SVM-rbf,0.9195652173913044,0.9147340034322138
spambase,1,rf,13,56,KNN,0.908695652173913,0.9031419822901438
spambase,1,rf,14,56,SVM-rbf,0.9206521739130434,0.9159401217305477
spambase,1,rf,14,56,KNN,0.907608695652174,0.9024799429512818
