fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,70,0.9116666666666666,0.8916969262264461,0.75,0.6299017457671724,0.2675,0.36399999999999993,0.34656964957692465
1,SVM-rbf,f_classif,True,70,0.9175,0.9001620320968273,0.7633333333333333,0.6650115378275919,0.26208333333333333,0.35291666666666666,0.33116067636067636
1,SVM-rbf,rf,True,70,0.9220833333333334,0.9071206297728127,0.8233333333333334,0.7770758122743682,0.2425,0.32108333333333333,0.29947627492634227
1,SVM-rbf,relief,True,70,0.9270833333333334,0.9136655921104708,0.8466666666666667,0.8130888963542415,0.21666666666666667,0.30933333333333335,0.28370628615665383
1,SVM-rbf,xgb,True,70,0.9233333333333333,0.9086722644504891,0.8266666666666667,0.7815126050420168,0.23666666666666666,0.3305,0.30163175381158447
2,SVM-rbf,mutual_info,True,70,0.9025,0.8796199093475052,0.7733333333333333,0.669238510566924,0.28791666666666665,0.3705,0.3653063325360993
2,SVM-rbf,f_classif,True,70,0.92125,0.9056372335935683,0.81,0.750324464633355,0.25125,0.341,0.3219896365056419
2,SVM-rbf,rf,True,70,0.9154166666666667,0.8982580560828424,0.8083333333333333,0.7574905104982369,0.24125,0.3255,0.30981066516423256
2,SVM-rbf,relief,True,70,0.92625,0.9129448684684756,0.8616666666666667,0.8304442486338257,0.22333333333333333,0.3055,0.2790847747160247
2,SVM-rbf,xgb,True,70,0.9270833333333334,0.913595703562309,0.8266666666666667,0.7815126050420169,0.23666666666666666,0.32699999999999996,0.2930292958023578
3,SVM-rbf,mutual_info,True,70,0.9216666666666666,0.9054589963725513,0.8,0.7158866703496172,0.26458333333333334,0.36074999999999996,0.32994690072998895
3,SVM-rbf,f_classif,True,70,0.9175,0.900509777970472,0.7733333333333333,0.6771447282252785,0.25,0.33891666666666664,0.32820884588172705
3,SVM-rbf,rf,True,70,0.9216666666666666,0.9063424512902192,0.8216666666666667,0.7639131933100309,0.25625,0.322,0.31306417257452945
3,SVM-rbf,relief,True,70,0.9279166666666666,0.9150074818017828,0.8533333333333334,0.8173533751682315,0.21416666666666667,0.3019166666666667,0.27073881367397556
3,SVM-rbf,xgb,True,70,0.9170833333333334,0.9002995799598057,0.8116666666666666,0.7508906301632785,0.25,0.33758333333333335,0.32128934777454515
