dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset2,4,mutual_info,9,13,SVM-rbf,0.895,0.8948560879415961
ArtificialDataset2,4,mutual_info,9,13,KNN,0.86,0.8597390493942217
ArtificialDataset2,4,mutual_info,10,13,SVM-rbf,0.925,0.9249817523181314
ArtificialDataset2,4,mutual_info,10,13,KNN,0.85,0.8497171145685997
ArtificialDataset2,4,mutual_info,11,13,SVM-rbf,0.94,0.9399744572158366
ArtificialDataset2,4,mutual_info,11,13,KNN,0.905,0.9049973756181109
ArtificialDataset2,4,mutual_info,12,13,SVM-rbf,0.95,0.9499947362880304
ArtificialDataset2,4,mutual_info,12,13,KNN,0.925,0.924997972918187
ArtificialDataset2,4,mutual_info,13,13,SVM-rbf,0.945,0.9449869016432484
ArtificialDataset2,4,mutual_info,13,13,KNN,0.92,0.9199216624959199
ArtificialDataset2,4,relief,1,13,SVM-rbf,0.58,0.5726315789473684
ArtificialDataset2,4,relief,1,13,KNN,0.57,0.5681057268722466
ArtificialDataset2,4,relief,2,13,SVM-rbf,0.735,0.7329562982005141
ArtificialDataset2,4,relief,2,13,KNN,0.68,0.6799529342550376
ArtificialDataset2,4,relief,3,13,SVM-rbf,0.77,0.7685269899359561
ArtificialDataset2,4,relief,3,13,KNN,0.73,0.7286618942731278
ArtificialDataset2,4,relief,4,13,SVM-rbf,0.84,0.8390611902766135
ArtificialDataset2,4,relief,4,13,KNN,0.815,0.8149489122763953
ArtificialDataset2,4,relief,5,13,SVM-rbf,0.895,0.8946439081812833
ArtificialDataset2,4,relief,5,13,KNN,0.88,0.8795070743952532
ArtificialDataset2,4,relief,6,13,SVM-rbf,0.935,0.9349843545238158
ArtificialDataset2,4,relief,6,13,KNN,0.88,0.8793280767912238
ArtificialDataset2,4,relief,7,13,SVM-rbf,0.93,0.9299698795180722
ArtificialDataset2,4,relief,7,13,KNN,0.915,0.9149419002050583
ArtificialDataset2,4,relief,8,13,SVM-rbf,0.94,0.9399936163421639
ArtificialDataset2,4,relief,8,13,KNN,0.915,0.9149976775321731
ArtificialDataset2,4,relief,9,13,SVM-rbf,0.94,0.94
ArtificialDataset2,4,relief,9,13,KNN,0.925,0.9249817523181314
ArtificialDataset2,4,relief,10,13,SVM-rbf,0.96,0.96
ArtificialDataset2,4,relief,10,13,KNN,0.935,0.9349843545238158
ArtificialDataset2,4,relief,11,13,SVM-rbf,0.95,0.9500000000000001
ArtificialDataset2,4,relief,11,13,KNN,0.955,0.9549988219586899
ArtificialDataset2,4,relief,12,13,SVM-rbf,0.95,0.9499947362880304
ArtificialDataset2,4,relief,12,13,KNN,0.925,0.924997972918187
ArtificialDataset2,4,relief,13,13,SVM-rbf,0.945,0.9449869016432484
ArtificialDataset2,4,relief,13,13,KNN,0.92,0.9199216624959199
ArtificialDataset2,4,rf,1,13,SVM-rbf,0.58,0.5726315789473684
ArtificialDataset2,4,rf,1,13,KNN,0.57,0.5681057268722466
ArtificialDataset2,4,rf,2,13,SVM-rbf,0.735,0.7329562982005141
ArtificialDataset2,4,rf,2,13,KNN,0.68,0.6799529342550376
ArtificialDataset2,4,rf,3,13,SVM-rbf,0.765,0.7627593942793045
ArtificialDataset2,4,rf,3,13,KNN,0.745,0.743960376023451
ArtificialDataset2,4,rf,4,13,SVM-rbf,0.865,0.8645262333594361
ArtificialDataset2,4,rf,4,13,KNN,0.85,0.8495575221238939
ArtificialDataset2,4,rf,5,13,SVM-rbf,0.92,0.9199216624959199
ArtificialDataset2,4,rf,5,13,KNN,0.88,0.8797814207650272
ArtificialDataset2,4,rf,6,13,SVM-rbf,0.935,0.9349843545238158
ArtificialDataset2,4,rf,6,13,KNN,0.88,0.8793280767912238
ArtificialDataset2,4,rf,7,13,SVM-rbf,0.93,0.9299698795180722
ArtificialDataset2,4,rf,7,13,KNN,0.915,0.9149419002050583
ArtificialDataset2,4,rf,8,13,SVM-rbf,0.94,0.9399936163421639
ArtificialDataset2,4,rf,8,13,KNN,0.91,0.9097520661157026
ArtificialDataset2,4,rf,9,13,SVM-rbf,0.94,0.94
ArtificialDataset2,4,rf,9,13,KNN,0.925,0.9249817523181314
ArtificialDataset2,4,rf,10,13,SVM-rbf,0.96,0.96
ArtificialDataset2,4,rf,10,13,KNN,0.935,0.9349843545238158
ArtificialDataset2,4,rf,11,13,SVM-rbf,0.95,0.9500000000000001
ArtificialDataset2,4,rf,11,13,KNN,0.955,0.9549988219586899
ArtificialDataset2,4,rf,12,13,SVM-rbf,0.95,0.9499947362880304
ArtificialDataset2,4,rf,12,13,KNN,0.925,0.924997972918187
ArtificialDataset2,4,rf,13,13,SVM-rbf,0.945,0.9449869016432484
ArtificialDataset2,4,rf,13,13,KNN,0.92,0.9199216624959199
ArtificialDataset2,5,f_classif,1,13,SVM-rbf,0.59,0.5855037697052776
ArtificialDataset2,5,f_classif,1,13,KNN,0.555,0.5548195214276057
ArtificialDataset2,5,f_classif,2,13,SVM-rbf,0.715,0.7141905396402398
ArtificialDataset2,5,f_classif,2,13,KNN,0.68,0.68
ArtificialDataset2,5,f_classif,3,13,SVM-rbf,0.785,0.7846639660616885
ArtificialDataset2,5,f_classif,3,13,KNN,0.81,0.8099765403136189
ArtificialDataset2,5,f_classif,4,13,SVM-rbf,0.78,0.7795477903391571
ArtificialDataset2,5,f_classif,4,13,KNN,0.805,0.8049939439113017
ArtificialDataset2,5,f_classif,5,13,SVM-rbf,0.785,0.7844439477633386
ArtificialDataset2,5,f_classif,5,13,KNN,0.73,0.7299630086313194
ArtificialDataset2,5,f_classif,6,13,SVM-rbf,0.8,0.7998999499749875
ArtificialDataset2,5,f_classif,6,13,KNN,0.725,0.7242297451502473
ArtificialDataset2,5,f_classif,7,13,SVM-rbf,0.835,0.8347575784834037
ArtificialDataset2,5,f_classif,7,13,KNN,0.81,0.8094117647058824
ArtificialDataset2,5,f_classif,8,13,SVM-rbf,0.845,0.844995414065505
ArtificialDataset2,5,f_classif,8,13,KNN,0.84,0.8399809501131088
ArtificialDataset2,5,f_classif,9,13,SVM-rbf,0.85,0.8499293785310735
ArtificialDataset2,5,f_classif,9,13,KNN,0.825,0.824952259707193
ArtificialDataset2,5,f_classif,10,13,SVM-rbf,0.93,0.9299924723088504
ArtificialDataset2,5,f_classif,10,13,KNN,0.88,0.88
ArtificialDataset2,5,f_classif,11,13,SVM-rbf,0.91,0.9099901088031651
ArtificialDataset2,5,f_classif,11,13,KNN,0.915,0.9149976775321731
ArtificialDataset2,5,f_classif,12,13,SVM-rbf,0.94,0.9399936163421639
ArtificialDataset2,5,f_classif,12,13,KNN,0.91,0.9099604221635885
ArtificialDataset2,5,f_classif,13,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,f_classif,13,13,KNN,0.945,0.9449985449350512
ArtificialDataset2,5,mutual_info,1,13,SVM-rbf,0.59,0.5855037697052776
ArtificialDataset2,5,mutual_info,1,13,KNN,0.555,0.5548195214276057
ArtificialDataset2,5,mutual_info,2,13,SVM-rbf,0.72,0.7185929648241207
ArtificialDataset2,5,mutual_info,2,13,KNN,0.72,0.7199611057091262
ArtificialDataset2,5,mutual_info,3,13,SVM-rbf,0.785,0.7846639660616885
ArtificialDataset2,5,mutual_info,3,13,KNN,0.81,0.8099765403136189
ArtificialDataset2,5,mutual_info,4,13,SVM-rbf,0.85,0.8495575221238939
ArtificialDataset2,5,mutual_info,4,13,KNN,0.805,0.8049939439113017
ArtificialDataset2,5,mutual_info,5,13,SVM-rbf,0.845,0.8444431247958668
ArtificialDataset2,5,mutual_info,5,13,KNN,0.795,0.7949419647069925
ArtificialDataset2,5,mutual_info,6,13,SVM-rbf,0.885,0.8848405985686403
ArtificialDataset2,5,mutual_info,6,13,KNN,0.87,0.8699402023919044
ArtificialDataset2,5,mutual_info,7,13,SVM-rbf,0.88,0.8798771470822431
ArtificialDataset2,5,mutual_info,7,13,KNN,0.825,0.8249946968089942
ArtificialDataset2,5,mutual_info,8,13,SVM-rbf,0.885,0.8848405985686403
ArtificialDataset2,5,mutual_info,8,13,KNN,0.835,0.8348764044943818
ArtificialDataset2,5,mutual_info,9,13,SVM-rbf,0.885,0.8849967513206588
ArtificialDataset2,5,mutual_info,9,13,KNN,0.865,0.8649648752565696
ArtificialDataset2,5,mutual_info,10,13,SVM-rbf,0.93,0.9299924723088504
ArtificialDataset2,5,mutual_info,10,13,KNN,0.915,0.914979093219644
ArtificialDataset2,5,mutual_info,11,13,SVM-rbf,0.955,0.9549988219586899
ArtificialDataset2,5,mutual_info,11,13,KNN,0.96,0.959983326385994
ArtificialDataset2,5,mutual_info,12,13,SVM-rbf,0.96,0.96
ArtificialDataset2,5,mutual_info,12,13,KNN,0.95,0.9499947362880304
ArtificialDataset2,5,mutual_info,13,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,mutual_info,13,13,KNN,0.945,0.9449985449350512
ArtificialDataset2,5,relief,1,13,SVM-rbf,0.59,0.5855037697052776
ArtificialDataset2,5,relief,1,13,KNN,0.555,0.5548195214276057
ArtificialDataset2,5,relief,2,13,SVM-rbf,0.72,0.7185929648241207
ArtificialDataset2,5,relief,2,13,KNN,0.72,0.7199611057091262
ArtificialDataset2,5,relief,3,13,SVM-rbf,0.84,0.839828387558098
ArtificialDataset2,5,relief,3,13,KNN,0.775,0.7746437917999419
ArtificialDataset2,5,relief,4,13,SVM-rbf,0.89,0.8899876390605687
ArtificialDataset2,5,relief,4,13,KNN,0.865,0.8649023861171368
ArtificialDataset2,5,relief,5,13,SVM-rbf,0.93,0.9299924723088504
ArtificialDataset2,5,relief,5,13,KNN,0.87,0.87
ArtificialDataset2,5,relief,6,13,SVM-rbf,0.89,0.8899876390605687
ArtificialDataset2,5,relief,6,13,KNN,0.915,0.914979093219644
ArtificialDataset2,5,relief,7,13,SVM-rbf,0.92,0.919965202261853
ArtificialDataset2,5,relief,7,13,KNN,0.91,0.9099604221635885
ArtificialDataset2,5,relief,8,13,SVM-rbf,0.935,0.9349982619856146
ArtificialDataset2,5,relief,8,13,KNN,0.925,0.924997972918187
ArtificialDataset2,5,relief,9,13,SVM-rbf,0.96,0.96
ArtificialDataset2,5,relief,9,13,KNN,0.95,0.9499947362880304
ArtificialDataset2,5,relief,10,13,SVM-rbf,0.955,0.9549988219586899
ArtificialDataset2,5,relief,10,13,KNN,0.945,0.9449985449350512
ArtificialDataset2,5,relief,11,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,relief,11,13,KNN,0.94,0.9399744572158366
ArtificialDataset2,5,relief,12,13,SVM-rbf,0.96,0.96
ArtificialDataset2,5,relief,12,13,KNN,0.95,0.9499947362880304
ArtificialDataset2,5,relief,13,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,relief,13,13,KNN,0.945,0.9449985449350512
ArtificialDataset2,5,rf,1,13,SVM-rbf,0.59,0.5855037697052776
ArtificialDataset2,5,rf,1,13,KNN,0.555,0.5548195214276057
ArtificialDataset2,5,rf,2,13,SVM-rbf,0.72,0.7185929648241207
ArtificialDataset2,5,rf,2,13,KNN,0.72,0.7199611057091262
ArtificialDataset2,5,rf,3,13,SVM-rbf,0.8,0.7987674506351402
ArtificialDataset2,5,rf,3,13,KNN,0.755,0.7549918871485811
ArtificialDataset2,5,rf,4,13,SVM-rbf,0.89,0.8899876390605687
ArtificialDataset2,5,rf,4,13,KNN,0.865,0.8649023861171368
ArtificialDataset2,5,rf,5,13,SVM-rbf,0.93,0.9299924723088504
ArtificialDataset2,5,rf,5,13,KNN,0.87,0.87
ArtificialDataset2,5,rf,6,13,SVM-rbf,0.89,0.8899876390605687
ArtificialDataset2,5,rf,6,13,KNN,0.915,0.914979093219644
ArtificialDataset2,5,rf,7,13,SVM-rbf,0.92,0.919965202261853
ArtificialDataset2,5,rf,7,13,KNN,0.91,0.9099604221635885
ArtificialDataset2,5,rf,8,13,SVM-rbf,0.935,0.9349982619856146
ArtificialDataset2,5,rf,8,13,KNN,0.925,0.9249817523181314
ArtificialDataset2,5,rf,9,13,SVM-rbf,0.93,0.9299924723088504
ArtificialDataset2,5,rf,9,13,KNN,0.91,0.9099901088031651
ArtificialDataset2,5,rf,10,13,SVM-rbf,0.955,0.9549988219586899
ArtificialDataset2,5,rf,10,13,KNN,0.945,0.9449985449350512
ArtificialDataset2,5,rf,11,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,rf,11,13,KNN,0.94,0.9399744572158366
ArtificialDataset2,5,rf,12,13,SVM-rbf,0.96,0.96
ArtificialDataset2,5,rf,12,13,KNN,0.95,0.9499947362880304
ArtificialDataset2,5,rf,13,13,SVM-rbf,0.965,0.9649990932407574
ArtificialDataset2,5,rf,13,13,KNN,0.945,0.9449985449350512
