fold,method,filter_corr,feature,score,selected,model
1,mutual_info,True,Density,0.6955295449589437,True,LogReg
1,mutual_info,True,Chest,0.18343294681392996,True,LogReg
1,mutual_info,True,Neck,0.1773532943147329,True,LogReg
1,mutual_info,True,Thigh,0.16867711359117887,True,LogReg
1,mutual_info,True,Knee,0.16332082177607354,True,LogReg
1,mutual_info,True,Weight,0.14758975541235886,False,LogReg
1,mutual_info,True,Biceps,0.09850233505863981,False,LogReg
1,mutual_info,True,Forearm,0.06723108142065781,False,LogReg
1,mutual_info,True,Wrist,0.02163116177610047,False,LogReg
1,mutual_info,True,Age,0.014452067985943895,False,LogReg
1,mutual_info,True,Ankle,0.007135419086766959,False,LogReg
1,mutual_info,True,Height,0.0,False,LogReg
1,f_classif,True,Density,411.72335218541133,True,LogReg
1,f_classif,True,Chest,93.37648135206504,True,LogReg
1,f_classif,True,Weight,81.01626189441667,True,LogReg
1,f_classif,True,Thigh,77.31706978089251,True,LogReg
1,f_classif,True,Knee,53.091213977636166,True,LogReg
1,f_classif,True,Biceps,42.90741237855438,False,LogReg
1,f_classif,True,Neck,42.439417958291315,False,LogReg
1,f_classif,True,Forearm,24.901029255212368,False,LogReg
1,f_classif,True,Wrist,11.870095802354511,False,LogReg
1,f_classif,True,Ankle,10.420074961082356,False,LogReg
1,f_classif,True,Age,3.1625025286035506,False,LogReg
1,f_classif,True,Height,0.3128288222075759,False,LogReg
1,rf,True,Density,0.5711643977243831,True,LogReg
1,rf,True,Chest,0.10351618565093675,True,LogReg
1,rf,True,Weight,0.0683710528181773,True,LogReg
1,rf,True,Thigh,0.06085805015099452,True,LogReg
1,rf,True,Knee,0.04199285847664857,True,LogReg
1,rf,True,Neck,0.0389350838381784,False,LogReg
1,rf,True,Biceps,0.033630676831972635,False,LogReg
1,rf,True,Forearm,0.020530164830366474,False,LogReg
1,rf,True,Age,0.018238910254536958,False,LogReg
1,rf,True,Height,0.017117193946428216,False,LogReg
1,rf,True,Wrist,0.01333999404086331,False,LogReg
1,rf,True,Ankle,0.012305431436513739,False,LogReg
1,relief,True,Density,0.16949801149007046,True,LogReg
1,relief,True,Weight,0.06740945274502787,True,LogReg
1,relief,True,Chest,0.06610047371881059,True,LogReg
1,relief,True,Thigh,0.06299162326167375,True,LogReg
1,relief,True,Biceps,0.047485905219962175,True,LogReg
1,relief,True,Neck,0.044874081051458604,False,LogReg
1,relief,True,Knee,0.042823748390912575,False,LogReg
1,relief,True,Forearm,0.021127406581531307,False,LogReg
1,relief,True,Wrist,0.008208048861033934,False,LogReg
1,relief,True,Ankle,0.00780564385357322,False,LogReg
1,relief,True,Age,0.003897401879491432,False,LogReg
1,relief,True,Height,-0.00025303169607554234,False,LogReg
1,xgb,True,Density,1.0,True,LogReg
1,xgb,True,Age,0.0,True,LogReg
1,xgb,True,Weight,0.0,True,LogReg
1,xgb,True,Height,0.0,True,LogReg
1,xgb,True,Neck,0.0,True,LogReg
1,xgb,True,Chest,0.0,False,LogReg
1,xgb,True,Thigh,0.0,False,LogReg
1,xgb,True,Knee,0.0,False,LogReg
1,xgb,True,Ankle,0.0,False,LogReg
1,xgb,True,Biceps,0.0,False,LogReg
1,xgb,True,Forearm,0.0,False,LogReg
1,xgb,True,Wrist,0.0,False,LogReg
2,mutual_info,True,Density,0.6867618753703786,True,LogReg
2,mutual_info,True,Chest,0.16994845620067855,True,LogReg
2,mutual_info,True,Knee,0.14341002596416108,True,LogReg
2,mutual_info,True,Weight,0.12000533206873554,True,LogReg
2,mutual_info,True,Biceps,0.10237133190431802,True,LogReg
2,mutual_info,True,Neck,0.06727849268693564,False,LogReg
2,mutual_info,True,Wrist,0.035598224206727425,False,LogReg
2,mutual_info,True,Height,0.03193279069054733,False,LogReg
2,mutual_info,True,Age,0.023864773853873977,False,LogReg
2,mutual_info,True,Forearm,0.005893723721648092,False,LogReg
2,mutual_info,True,Ankle,0.0,False,LogReg
2,f_classif,True,Density,410.79275805821044,True,LogReg
2,f_classif,True,Chest,65.88291966208024,True,LogReg
2,f_classif,True,Weight,57.6442019236697,True,LogReg
2,f_classif,True,Knee,46.47471662626845,True,LogReg
2,f_classif,True,Biceps,31.40595979662473,True,LogReg
2,f_classif,True,Neck,23.933511828719507,False,LogReg
2,f_classif,True,Ankle,15.887429224303686,False,LogReg
2,f_classif,True,Forearm,12.84699790201652,False,LogReg
2,f_classif,True,Wrist,12.144235572342467,False,LogReg
2,f_classif,True,Age,4.682863072951375,False,LogReg
2,f_classif,True,Height,0.04712635382875398,False,LogReg
2,rf,True,Density,0.6145960219331369,True,LogReg
2,rf,True,Chest,0.0930174060010337,True,LogReg
2,rf,True,Weight,0.08144410255603819,True,LogReg
2,rf,True,Biceps,0.04046497599429025,True,LogReg
2,rf,True,Knee,0.03877075754412603,True,LogReg
2,rf,True,Neck,0.033056811645182295,False,LogReg
2,rf,True,Height,0.025329713632799455,False,LogReg
2,rf,True,Age,0.022413190243208966,False,LogReg
2,rf,True,Forearm,0.01816327490371556,False,LogReg
2,rf,True,Wrist,0.017486293631508228,False,LogReg
2,rf,True,Ankle,0.015257451914960415,False,LogReg
2,relief,True,Density,0.19899413877263897,True,LogReg
2,relief,True,Chest,0.04061777000213114,True,LogReg
2,relief,True,Weight,0.03150721905894539,True,LogReg
2,relief,True,Knee,0.030521662345153584,True,LogReg
2,relief,True,Biceps,0.02482749269951872,True,LogReg
2,relief,True,Neck,0.01402249269257511,False,LogReg
2,relief,True,Forearm,0.009653147676341059,False,LogReg
2,relief,True,Ankle,0.00663287271956256,False,LogReg
2,relief,True,Wrist,0.006332784131291601,False,LogReg
2,relief,True,Age,0.005266187467047564,False,LogReg
2,relief,True,Height,0.0013307826284394246,False,LogReg
2,xgb,True,Density,1.0,True,LogReg
2,xgb,True,Age,0.0,True,LogReg
2,xgb,True,Weight,0.0,True,LogReg
2,xgb,True,Height,0.0,True,LogReg
2,xgb,True,Neck,0.0,True,LogReg
