fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,8,0.9230769230769231,0.8796992481203008,0.8461538461538461,0.7387862796833773,0.08974358974358974,0.08717948717948716,0.06025641025641026
1,SVM-rbf,f_classif,True,8,0.9102564102564102,0.8547632963179428,0.8461538461538461,0.7387862796833773,0.0641025641025641,0.09615384615384616,0.0702991452991453
1,SVM-rbf,rf,True,8,0.9038461538461539,0.8415374241402563,0.8461538461538461,0.7387862796833773,0.1987179487179487,0.11666666666666667,0.08023504273504273
1,SVM-rbf,relief,True,8,0.9230769230769231,0.8796992481203008,0.8461538461538461,0.7387862796833773,0.10897435897435898,0.09615384615384616,0.06826923076923076
1,SVM-rbf,xgb,True,8,0.9038461538461539,0.8457892818082392,0.8461538461538461,0.7387862796833773,0.09615384615384616,0.09743589743589745,0.0530982905982906
2,SVM-rbf,mutual_info,True,8,0.8846153846153846,0.8098591549295775,0.8974358974358975,0.832535885167464,0.07692307692307693,0.14230769230769233,0.11773504273504273
2,SVM-rbf,f_classif,True,8,0.9038461538461539,0.849733570159858,0.9230769230769231,0.8695652173913043,0.10897435897435898,0.11410256410256411,0.09615384615384616
2,SVM-rbf,rf,True,8,0.9038461538461539,0.849733570159858,0.9230769230769231,0.8695652173913043,0.09615384615384616,0.11794871794871796,0.10202991452991451
2,SVM-rbf,relief,True,8,0.9102564102564102,0.8547632963179428,0.9230769230769231,0.8695652173913043,0.11538461538461539,0.12435897435897435,0.07478632478632478
2,SVM-rbf,xgb,True,8,0.8974358974358975,0.8277453091356506,0.8974358974358975,0.832535885167464,0.10897435897435898,0.1294871794871795,0.11485042735042733
3,SVM-rbf,mutual_info,True,8,0.9038461538461539,0.8415374241402562,0.8974358974358975,0.8484848484848485,0.07051282051282051,0.13333333333333333,0.09882478632478632
3,SVM-rbf,f_classif,True,8,0.8974358974358975,0.8277453091356506,0.8974358974358975,0.8484848484848485,0.11538461538461539,0.12051282051282051,0.10256410256410256
3,SVM-rbf,rf,True,8,0.9102564102564102,0.8547632963179428,0.9230769230769231,0.8826086956521739,0.16025641025641027,0.12564102564102564,0.1045940170940171
3,SVM-rbf,relief,True,8,0.9102564102564102,0.8547632963179428,0.9230769230769231,0.8826086956521739,0.08974358974358974,0.11666666666666667,0.07959401709401707
3,SVM-rbf,xgb,True,8,0.9038461538461539,0.8415374241402562,0.9230769230769231,0.8826086956521739,0.07051282051282051,0.11410256410256411,0.07211538461538461
4,SVM-rbf,mutual_info,True,8,0.9102564102564102,0.8507059176930009,0.8717948717948718,0.7733333333333333,0.07692307692307693,0.1346153846153846,0.11485042735042733
4,SVM-rbf,f_classif,True,8,0.9102564102564102,0.8547632963179428,0.8205128205128205,0.6083916083916083,0.07051282051282051,0.11025641025641028,0.09626068376068375
4,SVM-rbf,rf,True,8,0.9038461538461539,0.8369439518926838,0.8461538461538461,0.7009063444108761,0.09615384615384616,0.11666666666666668,0.09722222222222222
4,SVM-rbf,relief,True,8,0.9102564102564102,0.8547632963179428,0.8717948717948718,0.7733333333333333,0.08333333333333333,0.1115384615384615,0.10523504273504272
4,SVM-rbf,xgb,True,8,0.9102564102564102,0.8507059176930009,0.8461538461538461,0.7009063444108761,0.07051282051282051,0.11282051282051284,0.09273504273504272
5,SVM-rbf,mutual_info,True,8,0.9038461538461539,0.8369439518926838,0.8461538461538461,0.7009063444108761,0.1282051282051282,0.11538461538461539,0.09337606837606838
5,SVM-rbf,f_classif,True,8,0.8782051282051282,0.7750410509031198,0.8205128205128205,0.6083916083916083,0.08333333333333333,0.1282051282051282,0.13664529914529913
5,SVM-rbf,rf,True,8,0.8910256410256411,0.8074949083503055,0.8461538461538461,0.7009063444108761,0.09615384615384616,0.12179487179487179,0.11591880341880341
5,SVM-rbf,relief,True,8,0.8974358974358975,0.8225602027883396,0.8717948717948718,0.7733333333333333,0.15384615384615385,0.11282051282051284,0.11314102564102563
