fold,method,filter_corr,feature,score,selected,model
1,mutual_info,True,V19,0.2721585808028226,True,SVM-rbf
1,mutual_info,True,V20,0.21608776926940898,True,SVM-rbf
1,mutual_info,True,V1,0.21010254623975766,True,SVM-rbf
1,mutual_info,True,V3,0.18098359126995045,True,SVM-rbf
1,mutual_info,True,V2,0.14222127330871603,True,SVM-rbf
1,mutual_info,True,V16,0.11419045663001248,True,SVM-rbf
1,mutual_info,True,V17,0.09037134619642062,True,SVM-rbf
1,mutual_info,True,V4,0.06922616541329951,True,SVM-rbf
1,mutual_info,True,V18,0.06799625767100625,False,SVM-rbf
1,mutual_info,True,V9,0.05569349085499775,False,SVM-rbf
1,mutual_info,True,V21,0.012998272980979442,False,SVM-rbf
1,f_classif,True,V19,83.08250298455204,True,SVM-rbf
1,f_classif,True,V20,49.36842822105174,True,SVM-rbf
1,f_classif,True,V3,30.7375561652243,True,SVM-rbf
1,f_classif,True,V17,26.870911789605966,True,SVM-rbf
1,f_classif,True,V1,26.716168253730327,True,SVM-rbf
1,f_classif,True,V9,24.931466927252895,True,SVM-rbf
1,f_classif,True,V16,24.813667567550553,True,SVM-rbf
1,f_classif,True,V21,19.342452079049767,True,SVM-rbf
1,f_classif,True,V4,13.774992684607579,False,SVM-rbf
1,f_classif,True,V18,5.589912854060008,False,SVM-rbf
1,f_classif,True,V2,5.138871620134676,False,SVM-rbf
1,rf,True,V19,0.20719796572469812,True,SVM-rbf
1,rf,True,V20,0.1635351621153547,True,SVM-rbf
1,rf,True,V1,0.12413861493899749,True,SVM-rbf
1,rf,True,V3,0.09917276679348813,True,SVM-rbf
1,rf,True,V2,0.09643048891014178,True,SVM-rbf
1,rf,True,V9,0.06408194075030814,True,SVM-rbf
1,rf,True,V16,0.05914051891901775,True,SVM-rbf
1,rf,True,V4,0.05872169324374858,True,SVM-rbf
1,rf,True,V17,0.04848080874290149,False,SVM-rbf
1,rf,True,V21,0.04516851313158668,False,SVM-rbf
1,rf,True,V18,0.03393152672975715,False,SVM-rbf
