fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,SVM-rbf,mutual_info,True,10,0.9802197802197802,0.9787625789657471,0.9473684210526315,0.9425939050318923,0.05934065934065934,0.0698901098901099,0.056959706959706966
1,SVM-rbf,f_classif,True,10,0.9868131868131869,0.9858661322308846,0.9649122807017544,0.9617922889892324,0.05714285714285714,0.07516483516483517,0.07252747252747253
1,SVM-rbf,rf,True,10,0.9846153846153847,0.9834874365508962,0.9649122807017544,0.9617922889892324,0.03956043956043956,0.06417582417582418,0.06197802197802198
1,SVM-rbf,relief,True,10,0.9868131868131869,0.9858661322308846,0.9649122807017544,0.9617922889892324,0.05714285714285714,0.07516483516483517,0.07252747252747253
1,SVM-rbf,xgb,True,10,0.9912087912087912,0.9905571491384183,0.956140350877193,0.9519273176325308,0.035164835164835165,0.0698901098901099,0.05256410256410256
2,SVM-rbf,mutual_info,True,10,0.967032967032967,0.9641934853844316,0.956140350877193,0.9534068564589211,0.07472527472527472,0.08967032967032967,0.07146520146520147
2,SVM-rbf,f_classif,True,10,0.9802197802197802,0.9786541590887335,0.9824561403508771,0.9813084112149533,0.05054945054945055,0.08087912087912087,0.08395604395604396
2,SVM-rbf,rf,True,10,0.9714285714285714,0.9691450173445169,0.9736842105263158,0.9720754716981133,0.06153846153846154,0.08571428571428572,0.09248560962846678
2,SVM-rbf,relief,True,10,0.978021978021978,0.9761841048969762,0.9824561403508771,0.9813084112149533,0.06153846153846154,0.07736263736263736,0.06974358974358974
2,SVM-rbf,xgb,True,10,0.9758241758241758,0.9737622485817433,0.9649122807017544,0.9625723035045936,0.05054945054945055,0.08263736263736264,0.055457875457875457
3,SVM-rbf,mutual_info,True,10,0.9714285714285714,0.9692250013389749,0.9649122807017544,0.9617922889892324,0.054945054945054944,0.08351648351648351,0.0812087912087912
3,SVM-rbf,f_classif,True,10,0.9802197802197802,0.9787089587864001,0.9649122807017544,0.9617922889892324,0.07032967032967033,0.07692307692307693,0.07816849816849816
3,SVM-rbf,rf,True,10,0.9802197802197802,0.9787089587864001,0.9649122807017544,0.9617922889892324,0.05714285714285714,0.07164835164835165,0.047692307692307694
3,SVM-rbf,relief,True,10,0.9824175824175824,0.9811017629898955,0.956140350877193,0.9519273176325307,0.04835164835164835,0.08131868131868132,0.06175824175824176
3,SVM-rbf,xgb,True,10,0.9824175824175824,0.9811017629898955,0.9649122807017544,0.961349262122277,0.054945054945054944,0.07516483516483517,0.053186813186813175
4,SVM-rbf,mutual_info,True,10,0.9736263736263736,0.9715606342684727,0.9736842105263158,0.9718107170066875,0.05274725274725275,0.07956043956043957,0.07494505494505493
4,SVM-rbf,f_classif,True,10,0.978021978021978,0.9762471576654959,0.9649122807017544,0.9621993127147767,0.05714285714285714,0.07692307692307693,0.07695970695970696
4,SVM-rbf,rf,True,10,0.978021978021978,0.9762471576654959,0.9736842105263158,0.9718107170066875,0.05274725274725275,0.06593406593406594,0.05465201465201464
4,SVM-rbf,relief,True,10,0.978021978021978,0.9762471576654959,0.9649122807017544,0.9621993127147767,0.05714285714285714,0.07692307692307693,0.07695970695970696
4,SVM-rbf,xgb,True,10,0.978021978021978,0.9762471576654959,0.9736842105263158,0.9718107170066875,0.041758241758241756,0.06857142857142857,0.055384615384615386
5,SVM-rbf,mutual_info,True,10,0.9539473684210527,0.9497300777574167,0.9734513274336283,0.9713790112749349,0.05043859649122807,0.08771929824561403,0.08881578947368421
5,SVM-rbf,f_classif,True,10,0.9802631578947368,0.9787357749575826,0.9646017699115044,0.9623748705557473,0.05043859649122807,0.07192982456140352,0.07039473684210525
5,SVM-rbf,rf,True,10,0.9802631578947368,0.9787357749575826,0.9734513274336283,0.9716640906749099,0.05701754385964912,0.0692982456140351,0.054714912280701744
5,SVM-rbf,relief,True,10,0.9802631578947368,0.9787357749575826,0.9646017699115044,0.9623748705557473,0.05043859649122807,0.07192982456140352,0.07039473684210525
5,SVM-rbf,xgb,True,10,0.9846491228070176,0.9834243071486959,0.9734513274336283,0.9716640906749099,0.039473684210526314,0.06754385964912282,0.05957602339181286
1,KNN,mutual_info,True,10,0.9714285714285714,0.9693798160444224,0.9473684210526315,0.9419146647543922,0.05934065934065934,0.0698901098901099,0.056959706959706966
1,KNN,f_classif,True,10,0.9582417582417583,0.955203218619541,0.9210526315789473,0.9150867103962622,0.05714285714285714,0.07516483516483517,0.07252747252747253
