fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,KNN,rf,True,30,0.9025,0.8791616242243222,0.9,0.8756218905472636,0.135,0.203,0.20144859307359309
1,KNN,relief,True,30,0.905,0.881311475409836,0.87,0.8305617977528089,0.1575,0.229,0.23102597402597402
1,KNN,xgb,True,30,0.8775,0.8480318091451291,0.86,0.8238736102984202,0.175,0.24450000000000002,0.21486625180375177
2,KNN,mutual_info,True,30,0.855,0.808673174119372,0.74,0.6358819076457229,0.2225,0.2735,0.24206746031746032
2,KNN,f_classif,True,30,0.8725,0.8345187292555715,0.82,0.7573964497041419,0.16,0.2515,0.21580167748917745
2,KNN,rf,True,30,0.9,0.8763354058603277,0.84,0.7795275590551181,0.1375,0.20099999999999998,0.17997619047619046
2,KNN,relief,True,30,0.8875,0.8556532424935168,0.85,0.8030888030888031,0.1325,0.20350000000000001,0.18827489177489176
2,KNN,xgb,True,30,0.875,0.8384356881716459,0.85,0.8082995038340098,0.155,0.21950000000000003,0.1995267857142857
3,KNN,mutual_info,True,30,0.86,0.8216560509554139,0.8,0.7280761386811695,0.185,0.258,0.22639186507936507
3,KNN,f_classif,True,30,0.8975,0.8720520866836465,0.77,0.6774722272810053,0.1925,0.2425,0.23083928571428572
3,KNN,rf,True,30,0.9175,0.9003365728816071,0.86,0.8143121529919803,0.1425,0.1975,0.15387499999999998
3,KNN,relief,True,30,0.9025,0.8791616242243222,0.84,0.7795275590551181,0.1275,0.20900000000000002,0.18520535714285713
3,KNN,xgb,True,30,0.8875,0.8600047322344033,0.74,0.6224489795918368,0.1625,0.22950000000000004,0.23136904761904764
4,KNN,mutual_info,True,30,0.87,0.8369377162629758,0.83,0.7812742210509999,0.1825,0.265,0.2516785714285714
4,KNN,f_classif,True,30,0.8575,0.8165517241379311,0.87,0.8457236393397901,0.18,0.245,0.22739583333333335
4,KNN,rf,True,30,0.8925,0.8648191688901805,0.9,0.8783783783783784,0.145,0.21600000000000003,0.1972827380952381
4,KNN,relief,True,30,0.875,0.8394848840622248,0.87,0.8388659353184215,0.14,0.22649999999999998,0.22757638888888887
4,KNN,xgb,True,30,0.8925,0.8671771576898117,0.82,0.764367816091954,0.1625,0.23450000000000004,0.23011477411477407
5,KNN,mutual_info,True,30,0.8725,0.8416106785317019,0.82,0.7763636363636364,0.195,0.2805,0.22887797619047617
5,KNN,f_classif,True,30,0.8725,0.8366689607708189,0.76,0.6673960612691466,0.175,0.24749999999999997,0.255265376984127
5,KNN,rf,True,30,0.9075,0.885509457766109,0.82,0.7496607869742197,0.1325,0.191,0.18495535714285716
5,KNN,relief,True,30,0.895,0.8684514435695538,0.79,0.6983087834151664,0.1175,0.2175,0.21132278138528135
5,KNN,xgb,True,30,0.91,0.8902107979489928,0.88,0.8533333333333333,0.1325,0.19700000000000004,0.19209145021645022
