dataset,fold,method,k,n_available_features,model,acc_test,gps_test
ArtificialDataset14a,1,f_classif,27,182,SVM-rbf,0.7066666666666667,0.5322435061678868
ArtificialDataset14a,1,f_classif,27,182,KNN,0.6466666666666666,0.4510997224001708
ArtificialDataset14a,1,f_classif,28,182,SVM-rbf,0.6983333333333334,0.5174131885893185
ArtificialDataset14a,1,f_classif,28,182,KNN,0.655,0.4737117903930132
ArtificialDataset14a,1,f_classif,29,182,SVM-rbf,0.7016666666666667,0.5277518408271973
ArtificialDataset14a,1,f_classif,29,182,KNN,0.6516666666666666,0.46319080870519147
ArtificialDataset14a,1,f_classif,30,182,SVM-rbf,0.7183333333333334,0.5725185015640497
ArtificialDataset14a,1,f_classif,30,182,KNN,0.67,0.48955981941309257
ArtificialDataset14a,1,f_classif,31,182,SVM-rbf,0.7116666666666667,0.5663600448485773
ArtificialDataset14a,1,f_classif,31,182,KNN,0.675,0.5152261050512243
ArtificialDataset14a,1,f_classif,32,182,SVM-rbf,0.7116666666666667,0.5693130207149062
ArtificialDataset14a,1,f_classif,32,182,KNN,0.66,0.49256281407035174
ArtificialDataset14a,1,f_classif,33,182,SVM-rbf,0.725,0.6032579555693132
ArtificialDataset14a,1,f_classif,33,182,KNN,0.675,0.5152261050512243
ArtificialDataset14a,1,f_classif,34,182,SVM-rbf,0.7183333333333334,0.578358446550237
ArtificialDataset14a,1,f_classif,34,182,KNN,0.6633333333333333,0.4916278834479967
ArtificialDataset14a,1,f_classif,35,182,SVM-rbf,0.7116666666666667,0.5602681096011096
ArtificialDataset14a,1,f_classif,35,182,KNN,0.6933333333333334,0.5239682579168635
ArtificialDataset14a,1,f_classif,36,182,SVM-rbf,0.7283333333333334,0.596083946220889
ArtificialDataset14a,1,f_classif,36,182,KNN,0.6816666666666666,0.510382260217736
ArtificialDataset14a,1,f_classif,37,182,SVM-rbf,0.7233333333333334,0.5830400963052134
ArtificialDataset14a,1,f_classif,37,182,KNN,0.6866666666666666,0.5034744480627709
ArtificialDataset14a,1,f_classif,38,182,SVM-rbf,0.7266666666666667,0.5890196799705719
ArtificialDataset14a,1,f_classif,38,182,KNN,0.685,0.48172192235069616
ArtificialDataset14a,1,f_classif,39,182,SVM-rbf,0.7283333333333334,0.5933723419437704
ArtificialDataset14a,1,f_classif,39,182,KNN,0.695,0.5144838555749961
ArtificialDataset14a,1,f_classif,40,182,SVM-rbf,0.7233333333333334,0.5801533835287535
ArtificialDataset14a,1,f_classif,40,182,KNN,0.685,0.49013134144180215
ArtificialDataset14a,1,f_classif,41,182,SVM-rbf,0.7283333333333334,0.5906052611916709
ArtificialDataset14a,1,f_classif,41,182,KNN,0.6816666666666666,0.5208334611208911
ArtificialDataset14a,1,f_classif,42,182,SVM-rbf,0.7366666666666667,0.6143787962451684
ArtificialDataset14a,1,f_classif,42,182,KNN,0.695,0.5289182732374021
ArtificialDataset14a,1,f_classif,43,182,SVM-rbf,0.745,0.631972060635739
ArtificialDataset14a,1,f_classif,43,182,KNN,0.695,0.5218579063778594
ArtificialDataset14a,1,f_classif,44,182,SVM-rbf,0.7433333333333333,0.6303416503412197
ArtificialDataset14a,1,f_classif,44,182,KNN,0.71,0.5388463069878558
ArtificialDataset14a,1,f_classif,45,182,SVM-rbf,0.7416666666666667,0.6264170155607672
ArtificialDataset14a,1,f_classif,45,182,KNN,0.71,0.5388463069878558
ArtificialDataset14a,1,f_classif,46,182,SVM-rbf,0.735,0.6127712214006042
ArtificialDataset14a,1,f_classif,46,182,KNN,0.71,0.5278846398817865
ArtificialDataset14a,1,f_classif,47,182,SVM-rbf,0.7366666666666667,0.6143787962451684
ArtificialDataset14a,1,f_classif,47,182,KNN,0.7016666666666667,0.5241015213039387
ArtificialDataset14a,1,f_classif,48,182,SVM-rbf,0.74,0.6200548546352166
ArtificialDataset14a,1,f_classif,48,182,KNN,0.71,0.5457642906167272
ArtificialDataset14a,1,f_classif,49,182,SVM-rbf,0.7516666666666667,0.6385576514503628
ArtificialDataset14a,1,f_classif,49,182,KNN,0.705,0.5343119266055045
ArtificialDataset14a,1,f_classif,50,182,SVM-rbf,0.7466666666666667,0.638064461263713
ArtificialDataset14a,1,f_classif,50,182,KNN,0.705,0.5270877153089648
ArtificialDataset14a,1,f_classif,51,182,SVM-rbf,0.745,0.6296763573551947
ArtificialDataset14a,1,f_classif,51,182,KNN,0.7066666666666667,0.5322435061678868
ArtificialDataset14a,1,f_classif,52,182,SVM-rbf,0.7533333333333333,0.6489209841296498
ArtificialDataset14a,1,f_classif,52,182,KNN,0.72,0.5648503453568688
ArtificialDataset14a,1,f_classif,53,182,SVM-rbf,0.7516666666666667,0.6451537953795379
ArtificialDataset14a,1,f_classif,53,182,KNN,0.7283333333333334,0.5819556197216988
ArtificialDataset14a,1,f_classif,54,182,SVM-rbf,0.75,0.6413466238762194
ArtificialDataset14a,1,f_classif,54,182,KNN,0.725,0.5695677986938609
ArtificialDataset14a,1,f_classif,55,182,SVM-rbf,0.7433333333333333,0.625700272479564
ArtificialDataset14a,1,f_classif,55,182,KNN,0.7183333333333334,0.56643194304728
ArtificialDataset14a,1,f_classif,56,182,SVM-rbf,0.75,0.6346137190368959
ArtificialDataset14a,1,f_classif,56,182,KNN,0.7016666666666667,0.5203699107046252
ArtificialDataset14a,1,f_classif,57,182,SVM-rbf,0.7533333333333333,0.6489209841296498
ArtificialDataset14a,1,f_classif,57,182,KNN,0.71,0.5491131171074722
ArtificialDataset14a,1,f_classif,58,182,SVM-rbf,0.7483333333333333,0.635251964987976
ArtificialDataset14a,1,f_classif,58,182,KNN,0.7083333333333334,0.5633194182680734
ArtificialDataset14a,1,f_classif,59,182,SVM-rbf,0.745,0.6200310015500776
ArtificialDataset14a,1,f_classif,59,182,KNN,0.6883333333333334,0.5160692018973501
ArtificialDataset14a,1,f_classif,60,182,SVM-rbf,0.7566666666666667,0.6435654212643307
ArtificialDataset14a,1,f_classif,60,182,KNN,0.695,0.5289182732374021
ArtificialDataset14a,1,f_classif,61,182,SVM-rbf,0.7566666666666667,0.645797708618331
ArtificialDataset14a,1,f_classif,61,182,KNN,0.6933333333333334,0.5053251990487023
ArtificialDataset14a,1,f_classif,62,182,SVM-rbf,0.7516666666666667,0.6339425303009669
ArtificialDataset14a,1,f_classif,62,182,KNN,0.6883333333333334,0.49703355888271644
ArtificialDataset14a,1,f_classif,63,182,SVM-rbf,0.7483333333333333,0.6282440027416037
ArtificialDataset14a,1,f_classif,63,182,KNN,0.7016666666666667,0.5348181161612109
ArtificialDataset14a,1,f_classif,64,182,SVM-rbf,0.75,0.6299017457671724
ArtificialDataset14a,1,f_classif,64,182,KNN,0.7016666666666667,0.5348181161612109
ArtificialDataset14a,1,f_classif,65,182,SVM-rbf,0.7566666666666667,0.6479872543813064
ArtificialDataset14a,1,f_classif,65,182,KNN,0.705,0.5307393874059078
ArtificialDataset14a,1,f_classif,66,182,SVM-rbf,0.765,0.6666975666280418
ArtificialDataset14a,1,f_classif,66,182,KNN,0.7016666666666667,0.5203699107046252
ArtificialDataset14a,1,f_classif,67,182,SVM-rbf,0.7633333333333333,0.6630328905100412
ArtificialDataset14a,1,f_classif,67,182,KNN,0.7016666666666667,0.5203699107046252
ArtificialDataset14a,1,f_classif,68,182,SVM-rbf,0.7566666666666667,0.6522423453862458
ArtificialDataset14a,1,f_classif,68,182,KNN,0.7033333333333334,0.5060627580946369
ArtificialDataset14a,1,f_classif,69,182,SVM-rbf,0.7566666666666667,0.6522423453862458
ArtificialDataset14a,1,f_classif,69,182,KNN,0.7016666666666667,0.5126527022395252
ArtificialDataset14a,1,f_classif,70,182,SVM-rbf,0.7633333333333333,0.6650115378275919
ArtificialDataset14a,1,f_classif,70,182,KNN,0.7,0.5188880969351389
ArtificialDataset14a,1,f_classif,71,182,SVM-rbf,0.77,0.6774722272810053
ArtificialDataset14a,1,f_classif,71,182,KNN,0.7,0.5333333333333333
ArtificialDataset14a,1,f_classif,72,182,SVM-rbf,0.7733333333333333,0.6752238805970148
ArtificialDataset14a,1,f_classif,72,182,KNN,0.6983333333333334,0.5211428571428571
ArtificialDataset14a,1,f_classif,73,182,SVM-rbf,0.77,0.6698291040911445
ArtificialDataset14a,1,f_classif,73,182,KNN,0.7066666666666667,0.5460827250608273
ArtificialDataset14a,1,f_classif,74,182,SVM-rbf,0.7716666666666666,0.673505628503338
ArtificialDataset14a,1,f_classif,74,182,KNN,0.7066666666666667,0.5460827250608273
ArtificialDataset14a,1,f_classif,75,182,SVM-rbf,0.775,0.6807471863541354
ArtificialDataset14a,1,f_classif,75,182,KNN,0.7116666666666667,0.5571256422400614
ArtificialDataset14a,1,f_classif,76,182,SVM-rbf,0.7716666666666666,0.6809931653247099
ArtificialDataset14a,1,f_classif,76,182,KNN,0.7,0.5367533517978381
ArtificialDataset14a,1,f_classif,77,182,SVM-rbf,0.77,0.673722134654357
ArtificialDataset14a,1,f_classif,77,182,KNN,0.7083333333333334,0.5408242012656275
ArtificialDataset14a,1,f_classif,78,182,SVM-rbf,0.7683333333333333,0.6700887088054944
ArtificialDataset14a,1,f_classif,78,182,KNN,0.7083333333333334,0.5408242012656275
ArtificialDataset14a,1,f_classif,79,182,SVM-rbf,0.77,0.673722134654357
ArtificialDataset14a,1,f_classif,79,182,KNN,0.705,0.557288063434623
ArtificialDataset14a,1,f_classif,80,182,SVM-rbf,0.7766666666666666,0.6878985985325576
ArtificialDataset14a,1,f_classif,80,182,KNN,0.71,0.5523913043478261
ArtificialDataset14a,1,f_classif,81,182,SVM-rbf,0.7783333333333333,0.6930652948472764
ArtificialDataset14a,1,f_classif,81,182,KNN,0.7133333333333334,0.5617990904545347
ArtificialDataset14a,1,f_classif,82,182,SVM-rbf,0.7816666666666666,0.696506108012784
ArtificialDataset14a,1,f_classif,82,182,KNN,0.72,0.5740745087912862
ArtificialDataset14a,1,f_classif,83,182,SVM-rbf,0.7783333333333333,0.6913570431178847
ArtificialDataset14a,1,f_classif,83,182,KNN,0.7116666666666667,0.5722062323733633
ArtificialDataset14a,1,f_classif,84,182,SVM-rbf,0.7733333333333333,0.6790299281805049
ArtificialDataset14a,1,f_classif,84,182,KNN,0.69,0.5313207547169813
ArtificialDataset14a,1,f_classif,85,182,SVM-rbf,0.7666666666666667,0.6683899404749645
ArtificialDataset14a,1,f_classif,85,182,KNN,0.7016666666666667,0.5480746742148473
ArtificialDataset14a,1,f_classif,86,182,SVM-rbf,0.7683333333333333,0.6720204734484966
ArtificialDataset14a,1,f_classif,86,182,KNN,0.7083333333333334,0.5633194182680734
ArtificialDataset14a,1,f_classif,87,182,SVM-rbf,0.7683333333333333,0.6720204734484966
ArtificialDataset14a,1,f_classif,87,182,KNN,0.7233333333333334,0.5940176719862952
ArtificialDataset14a,1,f_classif,88,182,SVM-rbf,0.77,0.675614620644741
ArtificialDataset14a,1,f_classif,88,182,KNN,0.7233333333333334,0.5940176719862952
ArtificialDataset14a,1,f_classif,89,182,SVM-rbf,0.7733333333333333,0.6808803301237965
ArtificialDataset14a,1,f_classif,89,182,KNN,0.715,0.5723778934544247
ArtificialDataset14a,1,f_classif,90,182,SVM-rbf,0.77,0.6774722272810053
ArtificialDataset14a,1,f_classif,90,182,KNN,0.725,0.5902107324537114
ArtificialDataset14a,1,f_classif,91,182,SVM-rbf,0.77,0.675614620644741
ArtificialDataset14a,1,f_classif,91,182,KNN,0.7266666666666667,0.602322528975996
ArtificialDataset14a,1,f_classif,92,182,SVM-rbf,0.7716666666666666,0.6773190894060792
ArtificialDataset14a,1,f_classif,92,182,KNN,0.7183333333333334,0.5839649529640906
ArtificialDataset14a,1,f_classif,93,182,SVM-rbf,0.7816666666666666,0.6895122777050623
ArtificialDataset14a,1,f_classif,93,182,KNN,0.725,0.5902107324537114
ArtificialDataset14a,1,f_classif,94,182,SVM-rbf,0.7766666666666666,0.6843137651412509
ArtificialDataset14a,1,f_classif,94,182,KNN,0.7116666666666667,0.5663600448485773
ArtificialDataset14a,1,f_classif,95,182,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset14a,1,f_classif,95,182,KNN,0.725,0.5929253228523301
ArtificialDataset14a,1,f_classif,96,182,SVM-rbf,0.7766666666666666,0.6805933503836317
ArtificialDataset14a,1,f_classif,96,182,KNN,0.7133333333333334,0.5737348002316155
ArtificialDataset14a,1,f_classif,97,182,SVM-rbf,0.7783333333333333,0.6804184182227002
ArtificialDataset14a,1,f_classif,97,182,KNN,0.7216666666666667,0.5976261887141021
ArtificialDataset14a,1,f_classif,98,182,SVM-rbf,0.7833333333333333,0.6912582112177867
ArtificialDataset14a,1,f_classif,98,182,KNN,0.72,0.5960729312762972
ArtificialDataset14a,1,f_classif,99,182,SVM-rbf,0.785,0.696555478422422
ArtificialDataset14a,1,f_classif,99,182,KNN,0.7166666666666667,0.5878067484662577
ArtificialDataset14a,1,f_classif,100,182,SVM-rbf,0.7833333333333333,0.6912582112177867
ArtificialDataset14a,1,f_classif,100,182,KNN,0.7133333333333334,0.5899195614875554
ArtificialDataset14a,1,f_classif,101,182,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset14a,1,f_classif,101,182,KNN,0.705,0.5632586871685984
ArtificialDataset14a,1,f_classif,102,182,SVM-rbf,0.775,0.6807471863541354
ArtificialDataset14a,1,f_classif,102,182,KNN,0.7083333333333334,0.5662734212352533
ArtificialDataset14a,1,f_classif,103,182,SVM-rbf,0.7733333333333333,0.6790299281805049
ArtificialDataset14a,1,f_classif,103,182,KNN,0.7166666666666667,0.5824193400968833
ArtificialDataset14a,1,f_classif,104,182,SVM-rbf,0.7783333333333333,0.6860401049380532
ArtificialDataset14a,1,f_classif,104,182,KNN,0.7216666666666667,0.5897923178597564
ArtificialDataset14a,1,f_classif,105,182,SVM-rbf,0.7766666666666666,0.6824709136766739
ArtificialDataset14a,1,f_classif,105,182,KNN,0.7216666666666667,0.5897923178597564
ArtificialDataset14a,1,f_classif,106,182,SVM-rbf,0.7716666666666666,0.6695458736865137
ArtificialDataset14a,1,f_classif,106,182,KNN,0.7133333333333334,0.587354260089686
ArtificialDataset14a,1,f_classif,107,182,SVM-rbf,0.7733333333333333,0.6771447282252784
ArtificialDataset14a,1,f_classif,107,182,KNN,0.7116666666666667,0.5832124983778966
ArtificialDataset14a,1,f_classif,108,182,SVM-rbf,0.7666666666666667,0.6644085461177696
ArtificialDataset14a,1,f_classif,108,182,KNN,0.7116666666666667,0.5832124983778966
ArtificialDataset14a,1,f_classif,109,182,SVM-rbf,0.7633333333333333,0.6568672969778828
ArtificialDataset14a,1,f_classif,109,182,KNN,0.7233333333333334,0.5991855082784405
ArtificialDataset14a,1,f_classif,110,182,SVM-rbf,0.765,0.6585668237044384
ArtificialDataset14a,1,f_classif,110,182,KNN,0.7316666666666667,0.6120268972142171
ArtificialDataset14a,1,f_classif,111,182,SVM-rbf,0.7666666666666667,0.6644085461177696
ArtificialDataset14a,1,f_classif,111,182,KNN,0.72,0.6010466369093428
ArtificialDataset14a,1,f_classif,112,182,SVM-rbf,0.7633333333333333,0.6547323267715699
ArtificialDataset14a,1,f_classif,112,182,KNN,0.7366666666666667,0.6326818287012687
ArtificialDataset14a,1,f_classif,113,182,SVM-rbf,0.765,0.6627093115974131
ArtificialDataset14a,1,f_classif,113,182,KNN,0.72,0.5960729312762972
ArtificialDataset14a,1,f_classif,114,182,SVM-rbf,0.77,0.6698291040911445
ArtificialDataset14a,1,f_classif,114,182,KNN,0.7316666666666667,0.6167892907682214
ArtificialDataset14a,1,f_classif,115,182,SVM-rbf,0.77,0.6698291040911445
ArtificialDataset14a,1,f_classif,115,182,KNN,0.7116666666666667,0.5858297030147064
ArtificialDataset14a,1,f_classif,116,182,SVM-rbf,0.775,0.6788657605164748
ArtificialDataset14a,1,f_classif,116,182,KNN,0.7133333333333334,0.5847379227870665
ArtificialDataset14a,1,f_classif,117,182,SVM-rbf,0.7816666666666666,0.6895122777050623
ArtificialDataset14a,1,f_classif,117,182,KNN,0.7133333333333334,0.5765691146696117
ArtificialDataset14a,1,f_classif,118,182,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset14a,1,f_classif,118,182,KNN,0.72,0.5882352941176471
ArtificialDataset14a,1,f_classif,119,182,SVM-rbf,0.7816666666666666,0.6895122777050623
ArtificialDataset14a,1,f_classif,119,182,KNN,0.715,0.580879958407368
ArtificialDataset14a,1,f_classif,120,182,SVM-rbf,0.7783333333333333,0.6842011602662207
ArtificialDataset14a,1,f_classif,120,182,KNN,0.725,0.6057163574838358
ArtificialDataset14a,1,f_classif,121,182,SVM-rbf,0.78,0.6840684068406842
ArtificialDataset14a,1,f_classif,121,182,KNN,0.7383333333333333,0.6342789535953726
ArtificialDataset14a,1,f_classif,122,182,SVM-rbf,0.7766666666666666,0.6767306537450042
ArtificialDataset14a,1,f_classif,122,182,KNN,0.73,0.6220195606315655
ArtificialDataset14a,1,f_classif,123,182,SVM-rbf,0.7766666666666666,0.6767306537450042
ArtificialDataset14a,1,f_classif,123,182,KNN,0.73,0.6220195606315655
ArtificialDataset14a,1,f_classif,124,182,SVM-rbf,0.7766666666666666,0.6767306537450042
ArtificialDataset14a,1,f_classif,124,182,KNN,0.7266666666666667,0.6143757010958668
ArtificialDataset14a,1,f_classif,125,182,SVM-rbf,0.775,0.6709750459927356
ArtificialDataset14a,1,f_classif,125,182,KNN,0.715,0.5988483685220728
ArtificialDataset14a,1,f_classif,126,182,SVM-rbf,0.7766666666666666,0.6747437286440537
ArtificialDataset14a,1,f_classif,126,182,KNN,0.725,0.6032579555693132
ArtificialDataset14a,1,f_classif,127,182,SVM-rbf,0.775,0.6749952110007197
ArtificialDataset14a,1,f_classif,127,182,KNN,0.7416666666666667,0.6331877961486713
ArtificialDataset14a,1,f_classif,128,182,SVM-rbf,0.7716666666666666,0.6654324308643342
ArtificialDataset14a,1,f_classif,128,182,KNN,0.7333333333333333,0.6229567899912165
ArtificialDataset14a,1,f_classif,129,182,SVM-rbf,0.7716666666666666,0.6654324308643342
ArtificialDataset14a,1,f_classif,129,182,KNN,0.7116666666666667,0.5805429530239451
ArtificialDataset14a,1,f_classif,130,182,SVM-rbf,0.77,0.6637057979576335
ArtificialDataset14a,1,f_classif,130,182,KNN,0.7316666666666667,0.6019228278072215
ArtificialDataset14a,1,f_classif,131,182,SVM-rbf,0.7716666666666666,0.663315622694388
ArtificialDataset14a,1,f_classif,131,182,KNN,0.705,0.557288063434623
ArtificialDataset14a,1,f_classif,132,182,SVM-rbf,0.775,0.6667975944670619
ArtificialDataset14a,1,f_classif,132,182,KNN,0.725,0.6007509386733416
ArtificialDataset14a,1,f_classif,133,182,SVM-rbf,0.7716666666666666,0.663315622694388
ArtificialDataset14a,1,f_classif,133,182,KNN,0.7333333333333333,0.6183785424662287
ArtificialDataset14a,1,f_classif,134,182,SVM-rbf,0.7716666666666666,0.6611573779774464
ArtificialDataset14a,1,f_classif,134,182,KNN,0.7283333333333334,0.6112672520587866
ArtificialDataset14a,1,f_classif,135,182,SVM-rbf,0.7783333333333333,0.6784728872783745
ArtificialDataset14a,1,f_classif,135,182,KNN,0.7383333333333333,0.6208329017450703
ArtificialDataset14a,1,f_classif,136,182,SVM-rbf,0.7816666666666666,0.6839151125401929
ArtificialDataset14a,1,f_classif,136,182,KNN,0.7366666666666667,0.6283658655995233
ArtificialDataset14a,1,f_classif,137,182,SVM-rbf,0.7783333333333333,0.6744689437575668
ArtificialDataset14a,1,f_classif,137,182,KNN,0.7283333333333334,0.6112672520587866
ArtificialDataset14a,1,f_classif,138,182,SVM-rbf,0.7783333333333333,0.6764900438041367
ArtificialDataset14a,1,f_classif,138,182,KNN,0.7283333333333334,0.6112672520587866
ArtificialDataset14a,1,f_classif,139,182,SVM-rbf,0.7816666666666666,0.6839151125401929
ArtificialDataset14a,1,f_classif,139,182,KNN,0.7183333333333334,0.5995018447141105
ArtificialDataset14a,1,f_classif,140,182,SVM-rbf,0.7833333333333333,0.6856737180014817
ArtificialDataset14a,1,f_classif,140,182,KNN,0.7116666666666667,0.5832124983778966
ArtificialDataset14a,1,f_classif,141,182,SVM-rbf,0.7883333333333333,0.6947223986786939
ArtificialDataset14a,1,f_classif,141,182,KNN,0.7066666666666667,0.5704945206740952
ArtificialDataset14a,1,f_classif,142,182,SVM-rbf,0.7916666666666666,0.7018593931238105
ArtificialDataset14a,1,f_classif,142,182,KNN,0.71,0.584310998452186
ArtificialDataset14a,1,f_classif,143,182,SVM-rbf,0.7916666666666666,0.7000883949993686
ArtificialDataset14a,1,f_classif,143,182,KNN,0.7133333333333334,0.5847379227870665
ArtificialDataset14a,1,f_classif,144,182,SVM-rbf,0.785,0.6874392332978378
ArtificialDataset14a,1,f_classif,144,182,KNN,0.7266666666666667,0.6096943231441047
ArtificialDataset14a,1,f_classif,145,182,SVM-rbf,0.7866666666666666,0.6892117121751477
ArtificialDataset14a,1,f_classif,145,182,KNN,0.7333333333333333,0.6136198985752234
ArtificialDataset14a,1,f_classif,146,182,SVM-rbf,0.79,0.6964997154240183
ArtificialDataset14a,1,f_classif,146,182,KNN,0.745,0.6428127497114446
ArtificialDataset14a,1,f_classif,147,182,SVM-rbf,0.79,0.6964997154240183
ArtificialDataset14a,1,f_classif,147,182,KNN,0.73,0.6175208607343842
ArtificialDataset14a,1,f_classif,148,182,SVM-rbf,0.7916666666666666,0.6982839662382934
ArtificialDataset14a,1,f_classif,148,182,KNN,0.7416666666666667,0.6395819725669496
ArtificialDataset14a,1,f_classif,149,182,SVM-rbf,0.7916666666666666,0.6982839662382934
ArtificialDataset14a,1,f_classif,149,182,KNN,0.7283333333333334,0.6247820521599883
ArtificialDataset14a,1,f_classif,150,182,SVM-rbf,0.7916666666666666,0.7000883949993686
ArtificialDataset14a,1,f_classif,150,182,KNN,0.7383333333333333,0.6342789535953726
ArtificialDataset14a,1,f_classif,151,182,SVM-rbf,0.7933333333333333,0.701874898981736
ArtificialDataset14a,1,f_classif,151,182,KNN,0.7433333333333333,0.6411944165830826
ArtificialDataset14a,1,f_classif,152,182,SVM-rbf,0.7916666666666666,0.7018593931238105
ArtificialDataset14a,1,f_classif,152,182,KNN,0.735,0.6199738768962285
ArtificialDataset14a,1,f_classif,153,182,SVM-rbf,0.7916666666666666,0.7018593931238105
ArtificialDataset14a,1,f_classif,153,182,KNN,0.7283333333333334,0.6013465488389794
ArtificialDataset14a,1,f_classif,154,182,SVM-rbf,0.795,0.7054298983306138
ArtificialDataset14a,1,f_classif,154,182,KNN,0.7266666666666667,0.5997671502776285
ArtificialDataset14a,1,f_classif,155,182,SVM-rbf,0.7933333333333333,0.7036412203008576
ArtificialDataset14a,1,f_classif,155,182,KNN,0.7316666666666667,0.6167892907682214
ArtificialDataset14a,1,f_classif,156,182,SVM-rbf,0.7966666666666666,0.7089497115250245
ArtificialDataset14a,1,f_classif,156,182,KNN,0.7233333333333334,0.6016939781950065
ArtificialDataset14a,1,f_classif,157,182,SVM-rbf,0.795,0.7071589360672021
ArtificialDataset14a,1,f_classif,157,182,KNN,0.73,0.6128461991750147
ArtificialDataset14a,1,f_classif,158,182,SVM-rbf,0.7966666666666666,0.7106422673864717
