fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,sonar_NoPreFilter,KNN,NONE,False,,NONE,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,0.22168674698795182,0.19226907630522086,0.20481927710843373,,,
1,sonar_NoPreFilter,SVM,NONE,False,,NONE,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,0.22168674698795182,0.19226907630522086,0.20481927710843373,,,
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,60,0.891566265060241,0.8897715988083418,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
1,sonar_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,60,0.9819277108433735,0.9818734477517885,0.7380952380952381,0.7207207207207207,,,,0.22168674698795182,0.19226907630522086,0.20481927710843373
