fold,dataset,model,strategy,pre_corr,corr_th,measure,n_features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility
1,ring_NoPreFilter,KNN,NONE,False,,NONE,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,0.32621621621621616,0.3319628841503841,0.13006756756756757,,,
1,ring_NoPreFilter,SVM,NONE,False,,NONE,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,0.32621621621621616,0.3319628841503841,0.13006756756756757,,,
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,kDN,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,kDN,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.65,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.65,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.7,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.7,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.75,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.75,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.8,N1,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.8,N1,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.55,Hostility,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.55,Hostility,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,KNN,COMPLEXITY_corr,False,0.6,Hostility,20,0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
1,ring_NoPreFilter,SVM,COMPLEXITY_corr,False,0.6,Hostility,20,0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757
