fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,0.4130434782608696,0.40158126293995855,0.35543478260869565,,,,0.7
1,KNN,ALL,none,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,0.4130434782608696,0.40158126293995855,0.35543478260869565,,,,0.7
1,SVM-rbf,kDN,pearson,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565,0.7
1,KNN,kDN,pearson,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565,0.7
1,SVM-rbf,kDN,spearman,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7293478260869565,0.7278129933093204,0.7142857142857143,0.714218233349079,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565,0.7
1,KNN,kDN,spearman,19,"['a0', 'a1', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a18']",0.7510869565217392,0.7508796566701985,0.645021645021645,0.6449287997675095,,,,0.4130434782608696,0.40158126293995855,0.35543478260869565,0.7
1,SVM-rbf,N1,pearson,16,"['a0', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a16', 'a17']",0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3141304347826087,0.7
1,KNN,N1,pearson,16,"['a0', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a16', 'a17']",0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3141304347826087,0.7
1,SVM-rbf,N1,spearman,16,"['a0', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a16', 'a17']",0.7282608695652174,0.7263268653887629,0.7445887445887446,0.7439442874444891,,,,0.4160869565217392,0.38920031055900617,0.3141304347826087,0.7
1,KNN,N1,spearman,16,"['a0', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7', 'a8', 'a9', 'a10', 'a11', 'a12', 'a13', 'a14', 'a16', 'a17']",0.782608695652174,0.7823866143588567,0.670995670995671,0.6707657909446619,,,,0.4160869565217392,0.38920031055900617,0.3141304347826087,0.7
