fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,22,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9038461538461539,0.8415374241402563,0.8717948717948718,0.7733333333333333,0.1076923076923077,0.07168803418803418,0.08333333333333333,,,,0.7
1,KNN,ALL,none,22,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9487179487179487,0.9290508149568553,0.9487179487179487,0.9261477045908182,0.1076923076923077,0.07168803418803418,0.08333333333333333,,,,0.7
1,SVM-rbf,kDN,pearson,14,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V9', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21']",0.9166666666666666,0.8674698795180724,0.8717948717948718,0.7733333333333333,,,,0.10641025641025642,0.05662393162393162,0.07051282051282051,0.7
1,KNN,kDN,pearson,14,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V9', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21']",0.9615384615384616,0.9480249480249481,0.9230769230769231,0.882608695652174,,,,0.10641025641025642,0.05662393162393162,0.07051282051282051,0.7
1,SVM-rbf,kDN,spearman,14,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V9', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21']",0.9166666666666666,0.8674698795180724,0.8717948717948718,0.7733333333333333,,,,0.10641025641025642,0.05662393162393162,0.07051282051282051,0.7
1,KNN,kDN,spearman,14,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V9', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21']",0.9615384615384616,0.9480249480249481,0.9230769230769231,0.882608695652174,,,,0.10641025641025642,0.05662393162393162,0.07051282051282051,0.7
1,SVM-rbf,N1,pearson,20,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V9', 'V10', 'V11', 'V12', 'V13', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9038461538461539,0.8415374241402563,0.8717948717948718,0.7733333333333333,,,,0.10256410256410256,0.06634615384615385,0.07051282051282051,0.7
1,KNN,N1,pearson,20,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V9', 'V10', 'V11', 'V12', 'V13', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9615384615384616,0.9470588235294117,0.8974358974358975,0.8484848484848485,,,,0.10256410256410256,0.06634615384615385,0.07051282051282051,0.7
1,SVM-rbf,N1,spearman,20,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V9', 'V10', 'V11', 'V12', 'V13', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9038461538461539,0.8415374241402563,0.8717948717948718,0.7733333333333333,,,,0.10256410256410256,0.06634615384615385,0.07051282051282051,0.7
1,KNN,N1,spearman,20,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V9', 'V10', 'V11', 'V12', 'V13', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22']",0.9615384615384616,0.9470588235294117,0.8974358974358975,0.8484848484848485,,,,0.10256410256410256,0.06634615384615385,0.07051282051282051,0.7
