fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.865,0.8173607038123167,0.75,0.6090492076730608,0.32550000000000007,0.3103422619047619,0.23625,,,,0.7
1,KNN,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.82125,0.7489813748567244,0.695,0.49454545454545457,0.32550000000000007,0.3103422619047619,0.23625,,,,0.7
1,SVM-rbf,kDN,pearson,13,"['checking_status', 'duration', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'other_parties', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'own_telephone', 'foreign_worker']",0.8225,0.7449890829694322,0.76,0.635127025405081,,,,0.32425,0.31024999999999997,0.25125,0.7
1,KNN,kDN,pearson,13,"['checking_status', 'duration', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'other_parties', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'own_telephone', 'foreign_worker']",0.815,0.7420886075949368,0.73,0.589375,,,,0.32425,0.31024999999999997,0.25125,0.7
1,SVM-rbf,kDN,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'other_parties', 'property_magnitude', 'age', 'other_payment_plans', 'housing']",0.835,0.7684064548663642,0.755,0.6223265785309582,,,,0.3187500000000001,0.3265208333333333,0.22625,0.7
1,KNN,kDN,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'other_parties', 'property_magnitude', 'age', 'other_payment_plans', 'housing']",0.80625,0.7246770342504798,0.72,0.5882352941176471,,,,0.3187500000000001,0.3265208333333333,0.22625,0.7
1,SVM-rbf,N1,pearson,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.815,0.7343142545622748,0.735,0.5659851818840176,,,,0.33525,0.33521279761904765,0.27,0.7
1,KNN,N1,pearson,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81375,0.7352293292498178,0.72,0.5710638297872339,,,,0.33525,0.33521279761904765,0.27,0.7
1,SVM-rbf,N1,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.815,0.7343142545622748,0.735,0.5659851818840176,,,,0.33525,0.33521279761904765,0.27,0.7
1,KNN,N1,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81375,0.7352293292498178,0.72,0.5710638297872339,,,,0.33525,0.33521279761904765,0.27,0.7
1,SVM-rbf,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.755,0.5984859790261969,0.77,0.6211764705882352,,,,0.34475,0.35447916666666673,0.23,0.7
1,KNN,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.78125,0.6834765345781085,0.755,0.6505785123966943,,,,0.34475,0.35447916666666673,0.23,0.7
1,SVM-rbf,Hostility,spearman,8,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'installment_commitment', 'residence_since', 'property_magnitude', 'age']",0.79375,0.683228574279158,0.745,0.6040331405346256,,,,0.321,0.33247916666666666,0.2475,0.7
1,KNN,Hostility,spearman,8,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'installment_commitment', 'residence_since', 'property_magnitude', 'age']",0.80875,0.7274109117144109,0.7,0.5700245700245701,,,,0.321,0.33247916666666666,0.2475,0.7
2,SVM-rbf,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.86375,0.8152311236167296,0.765,0.6402881296583461,0.30750000000000005,0.28509523809523807,0.20625,,,,0.7
2,KNN,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.825,0.7591240875912408,0.715,0.556986792760476,0.30750000000000005,0.28509523809523807,0.20625,,,,0.7
2,SVM-rbf,kDN,pearson,15,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job']",0.85125,0.7932251307030279,0.76,0.6274509803921569,,,,0.29725,0.2720386904761905,0.2225,0.7
2,KNN,kDN,pearson,15,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job']",0.825,0.7628434150548233,0.66,0.4776536312849163,,,,0.29725,0.2720386904761905,0.2225,0.7
2,SVM-rbf,kDN,spearman,16,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'job', 'own_telephone']",0.86,0.8050024799829942,0.755,0.6054077115887152,,,,0.30450000000000005,0.2766755952380952,0.2525,0.7
2,KNN,kDN,spearman,16,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'job', 'own_telephone']",0.835,0.7702888583218707,0.685,0.49816849816849823,,,,0.30450000000000005,0.2766755952380952,0.2525,0.7
2,SVM-rbf,N1,pearson,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81625,0.7321492849668644,0.745,0.59525965379494,,,,0.335,0.32290625,0.23125,0.7
2,KNN,N1,pearson,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81125,0.728978320809976,0.695,0.5389592735577184,,,,0.335,0.32290625,0.23125,0.7
2,SVM-rbf,N1,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81625,0.7321492849668644,0.745,0.59525965379494,,,,0.335,0.32290625,0.23125,0.7
2,KNN,N1,spearman,11,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'age', 'existing_credits', 'own_telephone']",0.81125,0.728978320809976,0.695,0.5389592735577184,,,,0.335,0.32290625,0.23125,0.7
2,SVM-rbf,Hostility,pearson,4,"['checking_status', 'duration', 'credit_history', 'credit_amount']",0.7825,0.6726059513074842,0.76,0.6192861615529117,,,,0.32400000000000007,0.3119166666666667,0.23125,0.7
2,KNN,Hostility,pearson,4,"['checking_status', 'duration', 'credit_history', 'credit_amount']",0.8075,0.737104139359858,0.74,0.615123024604921,,,,0.32400000000000007,0.3119166666666667,0.23125,0.7
2,SVM-rbf,Hostility,spearman,8,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'residence_since', 'age']",0.81,0.7147887323943662,0.755,0.586162537054645,,,,0.3245,0.31702083333333336,0.24,0.7
2,KNN,Hostility,spearman,8,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'residence_since', 'age']",0.82,0.7432931866602895,0.715,0.5664131070801639,,,,0.3245,0.31702083333333336,0.24,0.7
3,SVM-rbf,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.845,0.7893424742910563,0.785,0.7079890998745622,0.337,0.32063095238095235,0.2275,,,,0.7
3,KNN,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.79625,0.7076426646693941,0.815,0.7204634994206258,0.337,0.32063095238095235,0.2275,,,,0.7
3,SVM-rbf,kDN,pearson,13,"['checking_status', 'duration', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents']",0.8175,0.7405072235327369,0.76,0.6555891238670695,,,,0.3225,0.30987499999999996,0.26,0.7
3,KNN,kDN,pearson,13,"['checking_status', 'duration', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents']",0.815,0.7366116758196766,0.71,0.5942857142857143,,,,0.3225,0.30987499999999996,0.26,0.7
3,SVM-rbf,kDN,spearman,15,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone']",0.83875,0.7763512483496154,0.79,0.7258304412493802,,,,0.325,0.30140178571428566,0.20875,0.7
3,KNN,kDN,spearman,15,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'other_parties', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone']",0.8175,0.7469120749795906,0.77,0.6774722272810053,,,,0.325,0.30140178571428566,0.20875,0.7
3,SVM-rbf,N1,pearson,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'residence_since', 'age', 'housing', 'job', 'num_dependents', 'own_telephone']",0.83375,0.7620406707099537,0.83,0.7524127039831551,,,,0.3305,0.3176130952380952,0.26125,0.7
3,KNN,N1,pearson,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'residence_since', 'age', 'housing', 'job', 'num_dependents', 'own_telephone']",0.8075,0.7248509254239913,0.8,0.7280761386811695,,,,0.3305,0.3176130952380952,0.26125,0.7
3,SVM-rbf,N1,spearman,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'residence_since', 'age', 'housing', 'job', 'num_dependents', 'own_telephone']",0.83375,0.7620406707099537,0.83,0.7524127039831551,,,,0.3305,0.3176130952380952,0.26125,0.7
3,KNN,N1,spearman,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'residence_since', 'age', 'housing', 'job', 'num_dependents', 'own_telephone']",0.8075,0.7248509254239913,0.8,0.7280761386811695,,,,0.3305,0.3176130952380952,0.26125,0.7
3,SVM-rbf,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.75875,0.6092869840147546,0.755,0.575526361080833,,,,0.331,0.33166666666666667,0.22625,0.7
3,KNN,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.7925,0.7157871995679178,0.69,0.5345953002610966,,,,0.331,0.33166666666666667,0.22625,0.7
3,SVM-rbf,Hostility,spearman,7,"['checking_status', 'duration', 'credit_amount', 'employment', 'installment_commitment', 'residence_since', 'age']",0.7825,0.6474449436165667,0.765,0.5494078576351902,,,,0.34450000000000003,0.33112499999999995,0.2575,0.7
3,KNN,Hostility,spearman,7,"['checking_status', 'duration', 'credit_amount', 'employment', 'installment_commitment', 'residence_since', 'age']",0.8075,0.7272168905950095,0.755,0.6223265785309582,,,,0.34450000000000003,0.33112499999999995,0.2575,0.7
4,SVM-rbf,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.87375,0.8319355537516279,0.775,0.635179664208379,0.31075,0.28826785714285713,0.2125,,,,0.7
4,KNN,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.82875,0.7563487315949151,0.705,0.4902261167963724,0.31075,0.28826785714285713,0.2125,,,,0.7
4,SVM-rbf,kDN,pearson,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'installment_commitment', 'personal_status', 'property_magnitude', 'age', 'housing', 'job', 'num_dependents']",0.82125,0.7365950897025056,0.735,0.5438257509221852,,,,0.31975000000000003,0.30274702380952384,0.29125,0.7
4,KNN,kDN,pearson,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'installment_commitment', 'personal_status', 'property_magnitude', 'age', 'housing', 'job', 'num_dependents']",0.81,0.722690211270778,0.7,0.5111731843575419,,,,0.31975000000000003,0.30274702380952384,0.29125,0.7
4,SVM-rbf,kDN,spearman,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'installment_commitment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents']",0.83625,0.764911170065801,0.74,0.5709188224799286,,,,0.325,0.3019136904761905,0.22375,0.7
4,KNN,kDN,spearman,14,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'installment_commitment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'existing_credits', 'job', 'num_dependents']",0.81375,0.728122766449443,0.725,0.508656275029265,,,,0.325,0.3019136904761905,0.22375,0.7
4,SVM-rbf,N1,pearson,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'job']",0.835,0.7654868668815625,0.735,0.5659851818840176,,,,0.314,0.29759573412698415,0.25,0.7
4,KNN,N1,pearson,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'job']",0.82375,0.76147643874227,0.725,0.5563282336578582,,,,0.314,0.29759573412698415,0.25,0.7
4,SVM-rbf,N1,spearman,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'job']",0.835,0.7654868668815625,0.735,0.5659851818840176,,,,0.314,0.29759573412698415,0.25,0.7
4,KNN,N1,spearman,12,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'personal_status', 'residence_since', 'property_magnitude', 'age', 'housing', 'job']",0.82375,0.76147643874227,0.725,0.5563282336578582,,,,0.314,0.29759573412698415,0.25,0.7
4,SVM-rbf,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.76,0.6150071236346367,0.755,0.596102407336645,,,,0.34725,0.3441666666666666,0.24375,0.7
4,KNN,Hostility,pearson,3,"['checking_status', 'duration', 'credit_amount']",0.7925,0.7146436163290096,0.74,0.6224489795918368,,,,0.34725,0.3441666666666666,0.24375,0.7
4,SVM-rbf,Hostility,spearman,9,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'personal_status', 'property_magnitude', 'age']",0.81375,0.7396524189760452,0.78,0.6632653061224489,,,,0.33525000000000005,0.31941964285714286,0.255,0.7
4,KNN,Hostility,spearman,9,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'employment', 'installment_commitment', 'personal_status', 'property_magnitude', 'age']",0.81375,0.7340853951065726,0.75,0.625,,,,0.33525000000000005,0.31941964285714286,0.255,0.7
5,SVM-rbf,ALL,none,19,"['checking_status', 'duration', 'credit_history', 'credit_amount', 'savings_status', 'employment', 'installment_commitment', 'personal_status', 'other_parties', 'residence_since', 'property_magnitude', 'age', 'other_payment_plans', 'housing', 'existing_credits', 'job', 'num_dependents', 'own_telephone', 'foreign_worker']",0.85875,0.7969470520690837,0.75,0.6172688303735456,0.32375,0.32116071428571424,0.24375,,,,0.7
