fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9725219990038187,0.9764705882352941,0.9686259686259686,0.06183431952662721,0.04467455621301775,0.03550295857988166,,,,0.7
1,KNN,ALL,none,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9837278106508875,0.9785671800972168,0.9588235294117647,0.9476148937147054,0.06183431952662721,0.04467455621301775,0.03550295857988166,,,,0.7
1,SVM-rbf,kDN,pearson,15,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Length_rectangular', ' Major_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.977810650887574,0.9704864160120495,0.9764705882352941,0.9686259686259686,,,,0.06301775147928994,0.04612919132149901,0.034023668639053255,0.7
1,KNN,kDN,pearson,15,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Length_rectangular', ' Major_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9727354027911793,0.9588235294117647,0.9476148937147054,,,,0.06301775147928994,0.04612919132149901,0.034023668639053255,0.7
1,SVM-rbf,kDN,spearman,16,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9763313609467456,0.9684403055552235,0.9764705882352941,0.9686259686259686,,,,0.06331360946745562,0.043219921104536485,0.028106508875739646,0.7
1,KNN,kDN,spearman,16,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9727354027911793,0.9588235294117647,0.9476148937147054,,,,0.06331360946745562,0.043219921104536485,0.028106508875739646,0.7
1,SVM-rbf,N1,pearson,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9725219990038187,0.9764705882352941,0.9686259686259686,,,,0.06183431952662721,0.04467455621301775,0.03550295857988166,0.7
1,KNN,N1,pearson,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9837278106508875,0.9785671800972168,0.9588235294117647,0.9476148937147054,,,,0.06183431952662721,0.04467455621301775,0.03550295857988166,0.7
1,SVM-rbf,N1,spearman,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9725219990038187,0.9764705882352941,0.9686259686259686,,,,0.06183431952662721,0.04467455621301775,0.03550295857988166,0.7
1,KNN,N1,spearman,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9837278106508875,0.9785671800972168,0.9588235294117647,0.9476148937147054,,,,0.06183431952662721,0.04467455621301775,0.03550295857988166,0.7
1,SVM-rbf,Hostility,pearson,9,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Gyration_radius', ' Major_skewness']",0.9704142011834319,0.961089032564209,0.9588235294117647,0.9443007078350012,,,,0.07041420118343196,0.05268737672583825,0.038461538461538464,0.7
1,KNN,Hostility,pearson,9,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Gyration_radius', ' Major_skewness']",0.9822485207100592,0.976470588235294,0.9294117647058824,0.9058402860548272,,,,0.07041420118343196,0.05268737672583825,0.038461538461538464,0.7
1,SVM-rbf,Hostility,spearman,13,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.977810650887574,0.9704864160120495,0.9705882352941176,0.9603841536614646,,,,0.07189349112426036,0.04437869822485207,0.038461538461538464,0.7
1,KNN,Hostility,spearman,13,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9792899408284024,0.9727354027911793,0.9529411764705882,0.9395973154362416,,,,0.07189349112426036,0.04437869822485207,0.038461538461538464,0.7
2,SVM-rbf,ALL,none,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9807976366322009,0.974559686888454,0.9822485207100592,0.9766526019690577,0.0723781388478582,0.04202363367799113,0.03988183161004431,,,,0.7
2,KNN,ALL,none,18,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Elongatedness', ' Praxis_rectangular', ' Length_rectangular', ' Major_variance', ' Minor_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9852289512555391,0.9807188654483225,0.9763313609467456,0.968565441036388,0.0723781388478582,0.04202363367799113,0.03988183161004431,,,,0.7
2,SVM-rbf,kDN,pearson,15,"['Compactness', ' Circularity', ' Distance_circularity', ' Radius_ratio', ' Praxis_aspect_ratio', ' Max_length_aspect_ratio', ' Scatter_ratio', ' Length_rectangular', ' Major_variance', ' Gyration_radius', ' Major_skewness', ' Minor_skewness', ' Minor_kurtosis', ' Major_kurtosis', ' Hollows_ratio']",0.9778434268833087,0.9706169551708832,0.9822485207100592,0.9766526019690577,,,,0.06558345642540621,0.04123584441161989,0.0413589364844904,0.7
