fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,0.32621621621621616,0.3319628841503841,0.13006756756756757,,,,0.7
1,KNN,ALL,none,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,0.32621621621621616,0.3319628841503841,0.13006756756756757,,,,0.7
1,SVM-rbf,kDN,pearson,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,KNN,kDN,pearson,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,SVM-rbf,kDN,spearman,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,KNN,kDN,spearman,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,SVM-rbf,N1,pearson,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,KNN,N1,pearson,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,SVM-rbf,N1,spearman,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.9856418918918919,0.9856381396109796,0.9804054054054054,0.9803997009579128,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
1,KNN,N1,spearman,20,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16', 'A17', 'A18', 'A19', 'A20']",0.7483108108108109,0.7230006291415407,0.6858108108108109,0.629171744218662,,,,0.32621621621621616,0.3319628841503841,0.13006756756756757,0.7
