fold,model,measure,corr_type,n_features,features,acc_train,gps_train,acc_test,gps_test,complexity_all_kDN,complexity_all_N1,complexity_all_Hostility,complexity_sel_kDN,complexity_sel_N1,complexity_sel_Hostility,corr_th
1,SVM-rbf,ALL,none,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,0.29583333333333334,0.2881944444444444,0.1875,,,,0.7
1,KNN,ALL,none,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,0.29583333333333334,0.2881944444444444,0.1875,,,,0.7
1,SVM-rbf,kDN,pearson,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,KNN,kDN,pearson,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,SVM-rbf,kDN,spearman,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,KNN,kDN,spearman,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,SVM-rbf,N1,pearson,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,KNN,N1,pearson,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,SVM-rbf,N1,spearman,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
1,KNN,N1,spearman,15,"['PREC', 'JANT', 'JULT', 'OVR65', 'POPN', 'EDUC', 'HOUS', 'DENS', 'NONW', 'WWDRK', 'POOR', 'HC', 'NOX', 'SO.', 'HUMID']",0.8958333333333334,0.8957828405235095,0.75,0.7476635514018692,,,,0.29583333333333334,0.2881944444444444,0.1875,0.7
