dataset,subset,model,n_features,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,kDN_mean,kDN_std,N1_mean,N1_std
ArtificialDataset2,all,KNN,18,0.968,0.004201934078492946,0.9349999999999999,0.018708286933869663,0.96799884844609,0.004202575265632665,0.934974834205914,0.018704375703134428,0.10400000000000001,0.010731088015667375,0.13770000000000002,0.006024429433564648,0.10556349206349207,0.009939276681659762
ArtificialDataset2,all,SVM-rbf,18,0.9797499999999999,0.00335410196624967,0.9640000000000001,0.004183300132670385,0.9797495362537582,0.003354119729493742,0.9639926139627896,0.004172771906070636,0.10400000000000001,0.010731088015667375,0.13770000000000002,0.006024429433564648,0.10556349206349207,0.009939276681659762
ArtificialDataset2,informative,KNN,10,0.9717499999999999,0.0022707377655731046,0.953,0.015652475842498553,0.9717492107926425,0.0022707815865160904,0.9529731691174325,0.01567381321804256,0.08249999999999999,0.011524430571616114,0.11645000000000001,0.006003644726330828,0.07714285714285715,0.004044448491247726
ArtificialDataset2,informative,SVM-rbf,10,0.983,0.002877716108305356,0.9709999999999999,0.015165750888103098,0.9829996386215069,0.002877949304432826,0.9709985897821461,0.015165272391134785,0.08249999999999999,0.011524430571616114,0.11645000000000001,0.006003644726330828,0.07714285714285715,0.004044448491247726
ArtificialDataset2,informative+noise,KNN,12,0.96425,0.006410440702479016,0.9279999999999999,0.024135036772294303,0.9642492151535944,0.006411221124445716,0.9279256621149843,0.024207310664275238,0.10475000000000001,0.005822907349426056,0.14975,0.008137490399379887,0.10109136904761903,0.007033249085933907
ArtificialDataset2,informative+noise,SVM-rbf,12,0.9835,0.0029843340965783494,0.962,0.013038404810405298,0.9834995588239842,0.0029847800206465945,0.9619894903956036,0.013043711082764664,0.10475000000000001,0.005822907349426056,0.14975,0.008137490399379887,0.10109136904761903,0.007033249085933907
ArtificialDataset2,informative+rand_extra,KNN,13,0.966,0.0028504385627478607,0.9349999999999999,0.014142135623730914,0.9659993718777761,0.0028506586955427122,0.9349638270496508,0.014139142629099058,0.0935,0.005031152949374533,0.13435000000000002,0.0035907868218539567,0.10351755952380952,0.007235436615231908
ArtificialDataset2,informative+rand_extra,SVM-rbf,13,0.97675,0.00259205516916597,0.9640000000000001,0.008944271909999187,0.9767488719339588,0.0025919694406587816,0.9639919525721016,0.008937529858995296,0.0935,0.005031152949374533,0.13435000000000002,0.0035907868218539567,0.10351755952380952,0.007235436615231908
ArtificialDataset2,informative+redundant,KNN,14,0.968,0.0018957188610128665,0.9490000000000001,0.015968719422671262,0.9679994052864647,0.0018956434854215623,0.9489611055542779,0.016007731065937853,0.087,0.011131318430446594,0.12325000000000001,0.006756940875869785,0.0953422619047619,0.00413628271273921
ArtificialDataset2,informative+redundant,SVM-rbf,14,0.9792500000000001,0.004293891009329388,0.967,0.012549900398011163,0.9792496632046118,0.004294037453466891,0.9669956160247617,0.012551177872365774,0.087,0.011131318430446594,0.12325000000000001,0.006756940875869785,0.0953422619047619,0.00413628271273921
ArtificialDataset2,informative+redundant_nonLinear,KNN,12,0.96775,0.003686970300938154,0.9490000000000001,0.00961769203083565,0.9677490481518586,0.0036871119408412685,0.9489866366190192,0.009624333048718623,0.0875,0.008838834764831846,0.1199,0.0035381845627383496,0.0891363095238095,0.0057681429299192444
ArtificialDataset2,informative+redundant_nonLinear,SVM-rbf,12,0.97875,0.00279508497187476,0.969,0.012942179105544807,0.9787493442610554,0.002795426715130483,0.9689973604794282,0.012940461467790773,0.0875,0.008838834764831846,0.1199,0.0035381845627383496,0.0891363095238095,0.0057681429299192444
