dataset,subset,model,n_features,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,kDN_mean,kDN_std,N1_mean,N1_std
ArtificialDataset18,all,KNN,190,0.748,0.009420721840708393,0.648,0.02489979919597748,0.6744150708033654,0.017004820408449237,0.49968743937610416,0.06227283711497376,0.3155,0.040597105808173085,0.43000000000000005,0.00838152730712011,0.4206118140437994,0.019370831208492416
ArtificialDataset18,all,SVM-rbf,190,0.8945000000000001,0.018990129014832945,0.664,0.015165750888103057,0.8700511354770463,0.027203807102528718,0.1807359069719254,0.0918361374207362,0.3155,0.040597105808173085,0.43000000000000005,0.00838152730712011,0.4206118140437994,0.019370831208492416
ArtificialDataset18,informative,KNN,70,0.752,0.020493901531919156,0.642,0.030331501776206218,0.6850945273158259,0.03151047662253894,0.5195287414964708,0.07130299861448014,0.3025,0.020233017570298294,0.4187,0.007839005038906405,0.4030090651586975,0.02337052960454275
ArtificialDataset18,informative,SVM-rbf,70,0.893,0.004472135954999605,0.6799999999999999,0.015811388300841837,0.8685944008720565,0.006300250607451124,0.3675039010477059,0.08007883957997938,0.3025,0.020233017570298294,0.4187,0.007839005038906405,0.4030090651586975,0.02337052960454275
ArtificialDataset18,informative+noise,KNN,110,0.7615000000000001,0.015870570248103868,0.628,0.026832815729997517,0.6943950031691906,0.02846517857946016,0.5064423557527378,0.03959383701130645,0.2995,0.03388399327115974,0.421,0.00586301969977925,0.39729692945942946,0.017677941311237053
ArtificialDataset18,informative+noise,SVM-rbf,110,0.9179999999999999,0.011911129249571583,0.662,0.019235384061671332,0.902286690259279,0.01585719485330604,0.2613300053087403,0.07014909865382214,0.2995,0.03388399327115974,0.421,0.00586301969977925,0.39729692945942946,0.017677941311237053
ArtificialDataset18,informative+rand_extra,KNN,73,0.7595,0.01939716474127086,0.6439999999999999,0.038470768123342686,0.6932767988108477,0.03257611000035786,0.516705109742267,0.0718003634754723,0.3235,0.034168699126539796,0.40940000000000004,0.009296504719516884,0.3930704093421199,0.01571152666931943
ArtificialDataset18,informative+rand_extra,SVM-rbf,73,0.8935000000000001,0.005477225575051601,0.6799999999999999,0.012247448713915872,0.8692806094009683,0.007639650200076518,0.35961494469416433,0.07068539942670984,0.3235,0.034168699126539796,0.40940000000000004,0.009296504719516884,0.3930704093421199,0.01571152666931943
ArtificialDataset18,informative+redundant,KNN,110,0.7435,0.010398317171542715,0.646,0.011401754250991375,0.6579374660507965,0.026435986258028996,0.4902389778884995,0.0714453934739702,0.317,0.012298373876248844,0.41980000000000006,0.007395944834840247,0.4151814796314796,0.015050672848420654
ArtificialDataset18,informative+redundant,SVM-rbf,110,0.8855000000000001,0.009585144756340437,0.678,0.013038404810405255,0.8577467664074311,0.01405356253013818,0.3607195477918948,0.059012770561732514,0.317,0.012298373876248844,0.41980000000000006,0.007395944834840247,0.4151814796314796,0.015050672848420654
ArtificialDataset18,informative+redundant_nonLinear,KNN,110,0.7445,0.011374313166077336,0.642,0.040865633483405106,0.6696431148488972,0.029634935433146905,0.5077159434225637,0.04735279011903907,0.32199999999999995,0.02890717903912453,0.4226000000000001,0.009476286192385708,0.4098955205741971,0.01931243861021777
ArtificialDataset18,informative+redundant_nonLinear,SVM-rbf,110,0.8654999999999999,0.009420721840708414,0.662,0.010954451150103326,0.8277522747330576,0.01489938150795443,0.24243580984347773,0.10346299607454731,0.32199999999999995,0.02890717903912453,0.4226000000000001,0.009476286192385708,0.4098955205741971,0.01931243861021777
