dataset,subset,model,n_features,acc_train_mean,acc_train_std,acc_test_mean,acc_test_std,gps_train_mean,gps_train_std,gps_test_mean,gps_test_std,Hostility_mean,Hostility_std,kDN_mean,kDN_std,N1_mean,N1_std
ArtificialDataset7,all,KNN,50,0.992,0.003708099243547812,0.986,0.005477225575051651,0.9919998430041069,0.0037081888080262903,0.9859981196532382,0.0054780633262750305,0.028500000000000004,0.007572565615430479,0.05815,0.005094727666912137,0.03838375721500721,0.006918660672158633
ArtificialDataset7,all,SVM-rbf,50,0.9995,0.0006846531968814379,0.9949999999999999,0.006123724356957951,0.9994999992177711,0.0006846542679926058,0.9949998736034165,0.0061238797853789785,0.028500000000000004,0.007572565615430479,0.05815,0.005094727666912137,0.03838375721500721,0.006918660672158633
ArtificialDataset7,informative,KNN,20,0.9995,0.0011180339887498602,0.999,0.00223606797749978,0.9994999968671483,0.0011180409940193133,0.9989999748737406,0.0022361241615239487,0.0125,0.004999999999999999,0.030700000000000005,0.0027006943551612784,0.01874642857142857,0.003572454992633302
ArtificialDataset7,informative,SVM-rbf,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0125,0.004999999999999999,0.030700000000000005,0.0027006943551612784,0.01874642857142857,0.003572454992633302
ArtificialDataset7,informative+noise,KNN,30,0.99175,0.0025920551691659684,0.986,0.01024695076595962,0.9917499065752343,0.00259209120272472,0.9859985695471807,0.01024819598278316,0.05075,0.010292594425119452,0.07070000000000001,0.0061578202312181874,0.0509376443001443,0.00922625822327482
ArtificialDataset7,informative+noise,SVM-rbf,30,1.0,0.0,0.998,0.0027386127875258363,1.0,0.0,0.9979999497474811,0.0027386815986212704,0.05075,0.010292594425119452,0.07070000000000001,0.0061578202312181874,0.0509376443001443,0.00922625822327482
ArtificialDataset7,informative+rand_extra,KNN,23,0.998,0.0006846531968814709,0.9960000000000001,0.002236067977499809,0.9979999960849193,0.0006846549856894177,0.9959998994949621,0.002236124161523933,0.01525,0.006212386819894589,0.0355,0.0028339460121886576,0.023643749999999998,0.005568408707364245
ArtificialDataset7,informative+rand_extra,SVM-rbf,23,1.0,0.0,0.999,0.00223606797749978,1.0,0.0,0.9989999748737406,0.0022361241615239487,0.01525,0.006212386819894589,0.0355,0.0028339460121886576,0.023643749999999998,0.005568408707364245
ArtificialDataset7,informative+redundant,KNN,30,0.99875,0.0012499999999999734,0.999,0.0022360679774997513,0.9987499996088856,0.0012500000000003001,0.9989999748737406,0.002236124161523933,0.021500000000000002,0.006754628043053147,0.0385,0.002404423007708916,0.023459027777777777,0.0024162812135590196
ArtificialDataset7,informative+redundant,SVM-rbf,30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.021500000000000002,0.006754628043053147,0.0385,0.002404423007708916,0.023459027777777777,0.0024162812135590196
ArtificialDataset7,informative+redundant_nonLinear,KNN,30,0.9955,0.0006846531968814379,0.992,0.005700877125495704,0.9954999222925863,0.0006846758132375747,0.9919994946484557,0.005701154682298895,0.019,0.005687156583038663,0.0364,0.0026136660077370234,0.02231547619047619,0.006686130391597936
ArtificialDataset7,informative+redundant_nonLinear,SVM-rbf,30,1.0,0.0,0.9949999999999999,0.006123724356957951,1.0,0.0,0.9949998736034165,0.0061238797853789785,0.019,0.005687156583038663,0.0364,0.0026136660077370234,0.02231547619047619,0.006686130391597936
