model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
DecisionTree,kDN_importances_norm,1.0,0.0,1.0,1.0,0.0,1.0,0.9333333333333332,0.14907119849998604,1.0,0.931919905771496,0.15223171860952628,1.0,0.12495443574208169,0.12280606191526273
KNN,kDN_importances_norm,0.9393970740357618,0.0699929761302542,0.9801980198019802,0.9392319182923604,0.07022218122156387,0.9801900950475237,0.9171764705882353,0.10751908532958926,0.9803921568627451,0.9170607967174907,0.10753944097640768,0.9803613511390417,0.12495443574208169,0.12280606191526273
LogReg,kDN_importances_norm,0.9373528397615882,0.11246314244110439,0.9900990099009901,0.9373432855619545,0.11245824102298205,0.9900980295078721,0.9332549019607843,0.12749031067358732,1.0,0.9331186718425839,0.12777303863327996,1.0,0.12495443574208169,0.12280606191526273
NaiveBayes,kDN_importances_norm,0.8698980345795773,0.08994668674214443,0.9257425742574258,0.8698385748168775,0.09005296957441405,0.9257406083710586,0.8534901960784314,0.11371386012202898,0.9607843137254902,0.8528224634759749,0.114973703910774,0.9607686148919135,0.12495443574208169,0.12280606191526273
RandomForest,kDN_importances_norm,1.0,0.0,1.0,1.0,0.0,1.0,0.9333333333333332,0.14907119849998604,1.0,0.9333333333333332,0.14907119849998604,1.0,0.12495443574208169,0.12280606191526273
SVM-linear,kDN_importances_norm,0.9353578641446234,0.12249098473064775,0.995049504950495,0.9353456169378699,0.12250618821373441,0.9950464548882372,0.9371764705882353,0.11874986391865773,1.0,0.9371395658582451,0.11881119110203713,1.0,0.12495443574208169,0.12280606191526273
SVM-rbf,kDN_importances_norm,0.9333924437219843,0.11030585515518668,0.9900497512437811,0.9331193714731982,0.11087018042307577,0.9900435282933907,0.9172549019607843,0.12191790432122425,1.0,0.9169934730451826,0.1221797343470828,1.0,0.12495443574208169,0.12280606191526273
XGBoost,kDN_importances_norm,0.9990049751243781,0.002224943261193834,1.0,0.9990045789368903,0.0022258291633483864,1.0,0.9254901960784313,0.16660898655880788,1.0,0.9253071253071253,0.16701834524814155,1.0,0.12495443574208169,0.12280606191526273
