feature,kDN_importances,kDN_importances_norm,count_vars,kDN_removed_count,kDN_fixed_count,fold,model
 Pulse34,0.1985765124555161,0.0010619064837193374,187.0,1.0,7.0,2,SVM-rbf
Pulse1,0.07046263345195705,0.00023645179010723844,298.0,1.0,3.0,3,SVM-rbf
 Pulse3,1.190747330960854,0.0020927018118819933,569.0,1.0,25.0,3,SVM-rbf
 Pulse4,-0.02277580071174376,-0.00569395017793594,4.0,1.0,0.0,3,SVM-rbf
 Pulse5,9.898220640569388,0.008925356754345706,1109.0,0.0,169.0,3,SVM-rbf
 Pulse6,0.5060498220640569,0.0014541661553564853,348.0,1.0,12.0,3,SVM-rbf
 Pulse7,5.522419928825625,0.005229564326539417,1056.0,0.0,135.0,3,SVM-rbf
 Pulse8,1.0882562277580075,0.0017467997235281018,623.0,1.0,27.0,3,SVM-rbf
 Pulse9,0.15373665480427037,0.0005413262493108112,284.0,1.0,3.0,3,SVM-rbf
 Pulse10,0.10533807829181488,0.00028316687712853463,372.0,1.0,4.0,3,SVM-rbf
 Pulse11,0.7416370106761568,0.001662863252637123,446.0,1.0,30.0,3,SVM-rbf
 Pulse12,0.14306049822064054,0.0007012769520619635,204.0,1.0,5.0,3,SVM-rbf
 Pulse13,1.2056939501779362,0.002810475408340178,429.0,1.0,30.0,3,SVM-rbf
 Pulse14,5.847686832740208,0.006411937316601105,912.0,0.0,139.0,3,SVM-rbf
 Pulse15,-0.00996441281138788,-0.00016071633566754645,62.0,1.0,0.0,3,SVM-rbf
 Pulse16,0.15729537366548046,0.001299961765830417,121.0,1.0,4.0,3,SVM-rbf
 Pulse17,0.12882562277580065,0.0007196962166245846,179.0,1.0,6.0,3,SVM-rbf
 Pulse18,0.2056939501779359,0.0005016925614095998,410.0,1.0,9.0,3,SVM-rbf
 Pulse19,0.013523131672597943,0.00015367195082497664,88.0,1.0,1.0,3,SVM-rbf
 Pulse20,0.05693950177935933,0.0004067107269954238,140.0,1.0,3.0,3,SVM-rbf
 Pulse21,0.34448398576512457,0.0016172957078174862,213.0,1.0,9.0,3,SVM-rbf
 Pulse22,-0.04341637010676175,-0.00021493252528099875,202.0,1.0,1.0,3,SVM-rbf
 Pulse23,0.31814946619217077,0.000932989636927187,341.0,1.0,7.0,3,SVM-rbf
 Pulse24,0.9679715302491103,0.0015868385741788693,610.0,1.0,26.0,3,SVM-rbf
 Pulse25,0.7402135231316728,0.002011449791118676,368.0,1.0,16.0,3,SVM-rbf
 Pulse26,-0.0064056939501779125,-0.0012811387900355826,5.0,1.0,0.0,3,SVM-rbf
 Pulse27,5.076156583629896,0.004476328556992854,1134.0,0.0,112.0,3,SVM-rbf
 Pulse28,0.11459074733096095,0.0005672809273809948,202.0,1.0,4.0,3,SVM-rbf
 Pulse29,-0.019928825622775745,-0.00022391938901995218,89.0,1.0,0.0,3,SVM-rbf
 Pulse30,-0.03274021352313161,-0.0006966002877262045,47.0,1.0,0.0,3,SVM-rbf
 Pulse31,0.13665480427046267,0.0027888735565400544,49.0,1.0,2.0,3,SVM-rbf
 Pulse32,0.0846975088967972,0.0005429327493384436,156.0,1.0,2.0,3,SVM-rbf
 Pulse33,0.05409252669039151,0.0005355695711919951,101.0,1.0,0.0,3,SVM-rbf
 Pulse34,0.45338078291814954,0.0008081653884458994,561.0,1.0,16.0,3,SVM-rbf
Pulse1,-0.012099644128113873,-0.0020166073546856456,6.0,1.0,0.0,4,SVM-rbf
 Pulse3,4.509608540925265,0.0039662344247363805,1137.0,0.0,103.0,4,SVM-rbf
 Pulse4,0.06619217081850527,0.0004442427571711763,149.0,1.0,4.0,4,SVM-rbf
 Pulse5,7.241992882562278,0.007065358909816856,1025.0,0.0,152.0,4,SVM-rbf
 Pulse6,1.1316725978647693,0.0020244590301695337,559.0,1.0,23.0,4,SVM-rbf
 Pulse7,6.238434163701065,0.005309305671234949,1175.0,0.0,158.0,4,SVM-rbf
 Pulse8,5.473309608540921,0.004718370352190449,1160.0,0.0,130.0,4,SVM-rbf
 Pulse9,0.23274021352313168,0.0016162514827995256,144.0,1.0,4.0,4,SVM-rbf
 Pulse10,0.06334519572953735,0.00043989719256623164,144.0,1.0,2.0,4,SVM-rbf
 Pulse11,0.087544483985765,0.0005684706752322403,154.0,1.0,2.0,4,SVM-rbf
 Pulse12,-0.03629893238434165,-0.0004220806091202517,86.0,1.0,0.0,4,SVM-rbf
 Pulse13,0.010676156583629845,0.0004852798447104475,22.0,1.0,0.0,4,SVM-rbf
 Pulse14,3.5395017793594317,0.003283396826864037,1078.0,0.0,99.0,4,SVM-rbf
 Pulse15,0.26334519572953724,0.0011550227882874441,228.0,1.0,8.0,4,SVM-rbf
 Pulse16,1.1693950177935946,0.0020844830976712914,561.0,1.0,33.0,4,SVM-rbf
 Pulse17,0.030604982206405687,0.0004192463315945985,73.0,1.0,1.0,4,SVM-rbf
 Pulse18,0.016370106761565792,0.00038976444670394745,42.0,1.0,0.0,4,SVM-rbf
 Pulse19,-0.020640569395017835,-0.00031273589992451264,66.0,1.0,0.0,4,SVM-rbf
 Pulse20,0.3437722419928826,0.001292376849597303,266.0,1.0,8.0,4,SVM-rbf
 Pulse21,0.6306049822064058,0.0018994125970072464,332.0,1.0,8.0,4,SVM-rbf
 Pulse22,0.06120996441281144,0.0006511698341788452,94.0,1.0,3.0,4,SVM-rbf
 Pulse23,0.8491103202846979,0.0013897059251795382,611.0,1.0,21.0,4,SVM-rbf
 Pulse24,0.8049822064056941,0.0013643766210266002,590.0,1.0,22.0,4,SVM-rbf
 Pulse25,0.15302491103202837,0.0016279245854471103,94.0,1.0,2.0,4,SVM-rbf
 Pulse26,-0.00498220640569394,-0.001245551601423485,4.0,1.0,0.0,4,SVM-rbf
 Pulse27,2.6768683274021363,0.002305657474075914,1161.0,0.0,79.0,4,SVM-rbf
 Pulse28,-0.014234875444839853,-0.002846975088967971,5.0,1.0,0.0,4,SVM-rbf
 Pulse29,0.11103202846975091,0.0016328239480845723,68.0,1.0,2.0,4,SVM-rbf
 Pulse30,-0.021352313167259815,-0.0017793594306049845,12.0,1.0,0.0,4,SVM-rbf
 Pulse31,0.5658362989323844,0.00103633021782488,546.0,1.0,15.0,4,SVM-rbf
 Pulse32,0.07971530249110312,0.0006428653426701864,124.0,1.0,1.0,4,SVM-rbf
 Pulse33,-0.013523131672597832,-0.0002939811233173442,46.0,1.0,0.0,4,SVM-rbf
 Pulse34,0.14946619217081838,0.0012455516014234864,120.0,1.0,4.0,4,SVM-rbf
Pulse1,0.09679715302491092,0.0004302095689996041,225.0,1.0,3.0,5,SVM-rbf
 Pulse3,0.06903914590747319,0.0010958594588487808,63.0,1.0,3.0,5,SVM-rbf
 Pulse4,0.03416370106761554,0.00034860919456750555,98.0,1.0,1.0,5,SVM-rbf
 Pulse5,7.720996441281141,0.00890541688729082,867.0,0.0,124.0,5,SVM-rbf
 Pulse6,5.903202846975093,0.008506055975468434,694.0,0.0,113.0,5,SVM-rbf
 Pulse7,6.796441281138787,0.007794084038003196,872.0,0.0,129.0,5,SVM-rbf
 Pulse8,6.402846975088971,0.007317539400101681,875.0,0.0,108.0,5,SVM-rbf
 Pulse9,0.219928825622776,0.0014860055785322701,148.0,1.0,5.0,5,SVM-rbf
 Pulse10,-0.05978647686832744,-0.0004332353396255612,138.0,1.0,0.0,5,SVM-rbf
 Pulse11,-0.0092526690391459,-0.0003426914458942926,27.0,1.0,0.0,5,SVM-rbf
 Pulse12,0.14590747330960857,0.001131065684570609,129.0,1.0,4.0,5,SVM-rbf
 Pulse13,0.286832740213523,0.0012862454718095202,223.0,1.0,8.0,5,SVM-rbf
 Pulse14,0.03629893238434166,0.00044813496770792176,81.0,1.0,1.0,5,SVM-rbf
 Pulse15,-0.01850533807829184,-0.00025701858442072,72.0,1.0,0.0,5,SVM-rbf
 Pulse16,0.7516014234875446,0.0016628350077158066,452.0,1.0,19.0,5,SVM-rbf
 Pulse17,0.688256227758007,0.0014737820722869528,467.0,1.0,17.0,5,SVM-rbf
 Pulse18,0.4419928825622776,0.0010650430905115122,415.0,1.0,14.0,5,SVM-rbf
 Pulse19,0.1402135231316726,0.0007264949385060756,193.0,1.0,6.0,5,SVM-rbf
 Pulse20,-0.02989323843416372,-0.00067939178259463,44.0,1.0,0.0,5,SVM-rbf
 Pulse21,0.05409252669039141,0.0008073511446327076,67.0,1.0,3.0,5,SVM-rbf
 Pulse22,0.11957295373665483,0.0013587835651892595,88.0,1.0,2.0,5,SVM-rbf
 Pulse23,0.07473309608540922,0.0016246325235958526,46.0,1.0,1.0,5,SVM-rbf
 Pulse24,0.30391459074733085,0.0014541367978341188,209.0,1.0,7.0,5,SVM-rbf
 Pulse25,0.1252669039145908,0.0010102169670531517,124.0,1.0,2.0,5,SVM-rbf
 Pulse26,0.005693950177935947,0.0002475630512146064,23.0,1.0,0.0,5,SVM-rbf
 Pulse27,0.486832740213523,0.0016067087135759836,303.0,1.0,11.0,5,SVM-rbf
 Pulse28,-0.0049822064056939674,-0.000276789244760776,18.0,1.0,0.0,5,SVM-rbf
 Pulse29,0.6370106761565839,0.0016719440319070444,381.0,1.0,15.0,5,SVM-rbf
 Pulse30,0.07758007117437704,0.000426264127331742,182.0,1.0,4.0,5,SVM-rbf
 Pulse31,0.3266903914590748,0.001578214451493115,207.0,1.0,8.0,5,SVM-rbf
 Pulse32,-0.012811387900355908,-0.0016014234875444885,8.0,1.0,0.0,5,SVM-rbf
 Pulse33,0.08825622775800714,0.0013372155720910172,66.0,1.0,0.0,5,SVM-rbf
 Pulse34,0.7637010676156583,0.002069650589744331,369.0,1.0,22.0,5,SVM-rbf
Pulse1,0.020714285714285713,0.0001883116883116883,110.0,1.0,1.0,1,KNN
 Pulse3,5.109285714285718,0.005799416247770395,881.0,0.0,114.0,1,KNN
 Pulse4,0.07214285714285712,0.0009132007233273054,79.0,1.0,3.0,1,KNN
 Pulse5,9.595000000000002,0.011758578431372553,816.0,0.0,175.0,1,KNN
 Pulse6,1.0335714285714284,0.002816270922537952,367.0,1.0,22.0,1,KNN
 Pulse7,-0.004999999999999963,-0.00020833333333333177,24.0,1.0,0.0,1,KNN
 Pulse8,0.41714285714285715,0.002512908777969019,166.0,1.0,9.0,1,KNN
 Pulse9,0.08285714285714305,0.000998278829604133,83.0,1.0,3.0,1,KNN
 Pulse10,0.13214285714285717,0.0026967930029154524,49.0,1.0,1.0,1,KNN
 Pulse11,0.14071428571428565,0.0011726190476190471,120.0,1.0,3.0,1,KNN
 Pulse12,0.39428571428571435,0.0013012729844413015,303.0,1.0,13.0,1,KNN
 Pulse13,0.012857142857142873,0.00015126050420168085,85.0,1.0,0.0,1,KNN
 Pulse14,0.539285714285714,0.002386219974715549,226.0,1.0,13.0,1,KNN
 Pulse15,-0.009285714285714272,-0.0003201970443349749,29.0,1.0,0.0,1,KNN
 Pulse16,9.99857142857143,0.01396448523543496,716.0,0.0,168.0,1,KNN
 Pulse17,0.0964285714285715,0.0006302521008403366,153.0,1.0,3.0,1,KNN
 Pulse18,0.04571428571428572,0.00024060150375939854,190.0,1.0,3.0,1,KNN
 Pulse19,0.001428571428571418,4.761904761904727e-05,30.0,1.0,1.0,1,KNN
 Pulse20,0.095,0.0005864197530864197,162.0,1.0,3.0,1,KNN
 Pulse21,1.771428571428571,0.0034870641169853756,508.0,1.0,42.0,1,KNN
 Pulse22,-0.020714285714285713,-0.0007671957671957671,27.0,1.0,0.0,1,KNN
 Pulse23,0.11071428571428568,0.000907494145199063,122.0,1.0,3.0,1,KNN
 Pulse24,1.367857142857143,0.0027522276516240302,497.0,1.0,35.0,1,KNN
 Pulse25,-0.012857142857142873,-0.003214285714285718,4.0,1.0,0.0,1,KNN
 Pulse26,-0.002857142857142836,-0.00047619047619047267,6.0,1.0,0.0,1,KNN
 Pulse27,5.522857142857141,0.008893489763054978,621.0,0.0,108.0,1,KNN
 Pulse28,0.026428571428571385,0.00044794188861985396,59.0,1.0,2.0,1,KNN
 Pulse29,-0.02214285714285713,-0.011071428571428565,2.0,1.0,0.0,1,KNN
 Pulse30,-0.04714285714285715,-0.003626373626373627,13.0,1.0,0.0,1,KNN
 Pulse31,0.06999999999999999,0.0011475409836065572,61.0,1.0,1.0,1,KNN
 Pulse32,0.0314285714285714,0.0004190476190476187,75.0,1.0,1.0,1,KNN
 Pulse33,0.05642857142857133,0.000587797619047618,96.0,1.0,0.0,1,KNN
 Pulse34,0.22785714285714292,0.0009187788018433183,248.0,1.0,8.0,1,KNN
Pulse1,1.1743772241992871,0.0024517269816269043,479.0,0.0,57.0,2,KNN
 Pulse3,0.35871886120996455,0.002200729209877083,163.0,1.0,9.0,2,KNN
 Pulse4,0.6035587188612099,0.0021710745282777335,278.0,1.0,18.0,2,KNN
 Pulse5,14.634163701067616,0.015388184754014317,951.0,0.0,195.0,2,KNN
 Pulse6,6.747330960854101,0.008100037167892078,833.0,0.0,142.0,2,KNN
 Pulse7,1.0612099644128115,0.002374071508753493,447.0,1.0,27.0,2,KNN
 Pulse8,0.06975088967971527,0.001453143534994068,48.0,1.0,1.0,2,KNN
 Pulse9,0.5181494661921711,0.0018979833926453151,273.0,1.0,17.0,2,KNN
 Pulse10,0.8790035587188612,0.0025114387391967463,350.0,1.0,15.0,2,KNN
 Pulse11,-0.012811387900355908,-0.0009854913769504546,13.0,1.0,0.0,2,KNN
 Pulse12,-0.01637010676156586,-0.0003807001572457177,43.0,1.0,0.0,2,KNN
 Pulse13,0.35587188612099635,0.0009291694154595205,383.0,1.0,9.0,2,KNN
 Pulse14,-0.015658362989323826,-0.0010438908659549217,15.0,1.0,0.0,2,KNN
 Pulse15,1.819928825622775,0.0035754986750938605,509.0,1.0,41.0,2,KNN
 Pulse16,0.3537366548042706,0.0018233848185787143,194.0,1.0,10.0,2,KNN
 Pulse17,0.009252669039145803,0.00022030164378918578,42.0,1.0,0.0,2,KNN
 Pulse18,-0.029181494661921714,-0.0018238434163701071,16.0,1.0,0.0,2,KNN
 Pulse19,0.09110320284697515,0.0003658763166545187,249.0,1.0,5.0,2,KNN
 Pulse20,0.02918149466192163,0.0006343803187374268,46.0,1.0,0.0,2,KNN
 Pulse21,0.24768683274021353,0.0006070755704416998,408.0,1.0,10.0,2,KNN
 Pulse22,0.14733096085409253,0.0006164475349543621,239.0,1.0,5.0,2,KNN
 Pulse23,0.1701067615658364,0.0012326576925060608,138.0,1.0,2.0,2,KNN
 Pulse24,0.42562277580071184,0.001594092793261093,267.0,1.0,11.0,2,KNN
 Pulse25,-0.02918149466192177,-0.0009413385374813474,31.0,1.0,0.0,2,KNN
 Pulse26,-0.0049822064056939674,-0.0009964412811387935,5.0,1.0,0.0,2,KNN
 Pulse27,4.145195729537368,0.00453522508702119,914.0,0.0,140.0,2,KNN
 Pulse28,0.10889679715302489,0.0006049822064056939,180.0,1.0,6.0,2,KNN
 Pulse29,0.4412811387900352,0.00113732252265473,388.0,1.0,12.0,2,KNN
 Pulse30,-0.007117437722419961,-0.0003235198964736346,22.0,1.0,0.0,2,KNN
 Pulse31,0.46903914590747353,0.0017902257477384485,262.0,1.0,9.0,2,KNN
 Pulse32,0.06975088967971534,0.001073090610457159,65.0,1.0,1.0,2,KNN
 Pulse33,0.5672597864768685,0.001512692763938316,375.0,1.0,14.0,2,KNN
 Pulse34,0.1985765124555161,0.0010619064837193374,187.0,1.0,7.0,2,KNN
Pulse1,0.07046263345195705,0.00023645179010723844,298.0,1.0,3.0,3,KNN
 Pulse3,1.190747330960854,0.0020927018118819933,569.0,1.0,25.0,3,KNN
 Pulse4,-0.02277580071174376,-0.00569395017793594,4.0,1.0,0.0,3,KNN
 Pulse5,9.898220640569388,0.008925356754345706,1109.0,0.0,169.0,3,KNN
 Pulse6,0.5060498220640569,0.0014541661553564853,348.0,1.0,12.0,3,KNN
 Pulse7,5.522419928825625,0.005229564326539417,1056.0,0.0,135.0,3,KNN
 Pulse8,1.0882562277580075,0.0017467997235281018,623.0,1.0,27.0,3,KNN
 Pulse9,0.15373665480427037,0.0005413262493108112,284.0,1.0,3.0,3,KNN
 Pulse10,0.10533807829181488,0.00028316687712853463,372.0,1.0,4.0,3,KNN
 Pulse11,0.7416370106761568,0.001662863252637123,446.0,1.0,30.0,3,KNN
 Pulse12,0.14306049822064054,0.0007012769520619635,204.0,1.0,5.0,3,KNN
 Pulse13,1.2056939501779362,0.002810475408340178,429.0,1.0,30.0,3,KNN
 Pulse14,5.847686832740208,0.006411937316601105,912.0,0.0,139.0,3,KNN
 Pulse15,-0.00996441281138788,-0.00016071633566754645,62.0,1.0,0.0,3,KNN
 Pulse16,0.15729537366548046,0.001299961765830417,121.0,1.0,4.0,3,KNN
 Pulse17,0.12882562277580065,0.0007196962166245846,179.0,1.0,6.0,3,KNN
 Pulse18,0.2056939501779359,0.0005016925614095998,410.0,1.0,9.0,3,KNN
 Pulse19,0.013523131672597943,0.00015367195082497664,88.0,1.0,1.0,3,KNN
 Pulse20,0.05693950177935933,0.0004067107269954238,140.0,1.0,3.0,3,KNN
 Pulse21,0.34448398576512457,0.0016172957078174862,213.0,1.0,9.0,3,KNN
 Pulse22,-0.04341637010676175,-0.00021493252528099875,202.0,1.0,1.0,3,KNN
 Pulse23,0.31814946619217077,0.000932989636927187,341.0,1.0,7.0,3,KNN
 Pulse24,0.9679715302491103,0.0015868385741788693,610.0,1.0,26.0,3,KNN
 Pulse25,0.7402135231316728,0.002011449791118676,368.0,1.0,16.0,3,KNN
 Pulse26,-0.0064056939501779125,-0.0012811387900355826,5.0,1.0,0.0,3,KNN
 Pulse27,5.076156583629896,0.004476328556992854,1134.0,0.0,112.0,3,KNN
 Pulse28,0.11459074733096095,0.0005672809273809948,202.0,1.0,4.0,3,KNN
 Pulse29,-0.019928825622775745,-0.00022391938901995218,89.0,1.0,0.0,3,KNN
 Pulse30,-0.03274021352313161,-0.0006966002877262045,47.0,1.0,0.0,3,KNN
 Pulse31,0.13665480427046267,0.0027888735565400544,49.0,1.0,2.0,3,KNN
 Pulse32,0.0846975088967972,0.0005429327493384436,156.0,1.0,2.0,3,KNN
 Pulse33,0.05409252669039151,0.0005355695711919951,101.0,1.0,0.0,3,KNN
 Pulse34,0.45338078291814954,0.0008081653884458994,561.0,1.0,16.0,3,KNN
Pulse1,-0.012099644128113873,-0.0020166073546856456,6.0,1.0,0.0,4,KNN
 Pulse3,4.509608540925265,0.0039662344247363805,1137.0,0.0,103.0,4,KNN
 Pulse4,0.06619217081850527,0.0004442427571711763,149.0,1.0,4.0,4,KNN
 Pulse5,7.241992882562278,0.007065358909816856,1025.0,0.0,152.0,4,KNN
 Pulse6,1.1316725978647693,0.0020244590301695337,559.0,1.0,23.0,4,KNN
 Pulse7,6.238434163701065,0.005309305671234949,1175.0,0.0,158.0,4,KNN
 Pulse8,5.473309608540921,0.004718370352190449,1160.0,0.0,130.0,4,KNN
 Pulse9,0.23274021352313168,0.0016162514827995256,144.0,1.0,4.0,4,KNN
 Pulse10,0.06334519572953735,0.00043989719256623164,144.0,1.0,2.0,4,KNN
 Pulse11,0.087544483985765,0.0005684706752322403,154.0,1.0,2.0,4,KNN
 Pulse12,-0.03629893238434165,-0.0004220806091202517,86.0,1.0,0.0,4,KNN
 Pulse13,0.010676156583629845,0.0004852798447104475,22.0,1.0,0.0,4,KNN
 Pulse14,3.5395017793594317,0.003283396826864037,1078.0,0.0,99.0,4,KNN
 Pulse15,0.26334519572953724,0.0011550227882874441,228.0,1.0,8.0,4,KNN
 Pulse16,1.1693950177935946,0.0020844830976712914,561.0,1.0,33.0,4,KNN
 Pulse17,0.030604982206405687,0.0004192463315945985,73.0,1.0,1.0,4,KNN
 Pulse18,0.016370106761565792,0.00038976444670394745,42.0,1.0,0.0,4,KNN
 Pulse19,-0.020640569395017835,-0.00031273589992451264,66.0,1.0,0.0,4,KNN
 Pulse20,0.3437722419928826,0.001292376849597303,266.0,1.0,8.0,4,KNN
 Pulse21,0.6306049822064058,0.0018994125970072464,332.0,1.0,8.0,4,KNN
 Pulse22,0.06120996441281144,0.0006511698341788452,94.0,1.0,3.0,4,KNN
 Pulse23,0.8491103202846979,0.0013897059251795382,611.0,1.0,21.0,4,KNN
 Pulse24,0.8049822064056941,0.0013643766210266002,590.0,1.0,22.0,4,KNN
 Pulse25,0.15302491103202837,0.0016279245854471103,94.0,1.0,2.0,4,KNN
 Pulse26,-0.00498220640569394,-0.001245551601423485,4.0,1.0,0.0,4,KNN
 Pulse27,2.6768683274021363,0.002305657474075914,1161.0,0.0,79.0,4,KNN
 Pulse28,-0.014234875444839853,-0.002846975088967971,5.0,1.0,0.0,4,KNN
 Pulse29,0.11103202846975091,0.0016328239480845723,68.0,1.0,2.0,4,KNN
 Pulse30,-0.021352313167259815,-0.0017793594306049845,12.0,1.0,0.0,4,KNN
 Pulse31,0.5658362989323844,0.00103633021782488,546.0,1.0,15.0,4,KNN
 Pulse32,0.07971530249110312,0.0006428653426701864,124.0,1.0,1.0,4,KNN
 Pulse33,-0.013523131672597832,-0.0002939811233173442,46.0,1.0,0.0,4,KNN
 Pulse34,0.14946619217081838,0.0012455516014234864,120.0,1.0,4.0,4,KNN
Pulse1,0.09679715302491092,0.0004302095689996041,225.0,1.0,3.0,5,KNN
 Pulse3,0.06903914590747319,0.0010958594588487808,63.0,1.0,3.0,5,KNN
 Pulse4,0.03416370106761554,0.00034860919456750555,98.0,1.0,1.0,5,KNN
 Pulse5,7.720996441281141,0.00890541688729082,867.0,0.0,124.0,5,KNN
