feature,kDN_importances,kDN_importances_norm,count_vars,kDN_removed_count,kDN_fixed_count,fold,model
Forearm,-0.040594059405940595,-0.006765676567656766,6.0,1.0,0.0,5,LogReg
Height,-0.014851485148514858,-0.0029702970297029716,5.0,1.0,0.0,5,LogReg
Hip,,,,,,5,LogReg
Knee,0.07029702970297039,0.007810781078107821,9.0,1.0,1.0,5,LogReg
Neck,0.06237623762376246,0.0036691904484566153,17.0,1.0,2.0,5,LogReg
Thigh,0.15940594059405935,0.010627062706270623,15.0,1.0,2.0,5,LogReg
Weight,-0.018811881188118815,-0.009405940594059407,2.0,1.0,0.0,5,LogReg
Wrist,-0.035643564356435654,-0.004455445544554457,8.0,1.0,0.0,5,LogReg
Abdomen,,,,,,1,SVM-linear
Age,-0.020895522388059695,-0.010447761194029848,2.0,1.0,0.0,1,SVM-linear
Ankle,-0.022885572139303534,-0.0057213930348258835,4.0,1.0,0.0,1,SVM-linear
Biceps,-0.03383084577114426,-0.006766169154228852,5.0,1.0,0.0,1,SVM-linear
Chest,1.1102230246251565e-16,1.2335811384723961e-17,9.0,0.0,0.0,1,SVM-linear
Density,0.0,0.0,3.0,0.0,0.0,1,SVM-linear
Forearm,-0.005970149253731349,-0.00035118525021949113,17.0,1.0,0.0,1,SVM-linear
Height,0.05572139303482576,0.0022288557213930305,25.0,1.0,2.0,1,SVM-linear
Hip,,,,,,1,SVM-linear
Knee,0.08358208955223895,0.007598371777476268,11.0,1.0,1.0,1,SVM-linear
Neck,0.13432835820895522,0.003950834064969272,34.0,1.0,7.0,1,SVM-linear
Thigh,0.42388059701492525,0.019267299864314785,22.0,1.0,5.0,1,SVM-linear
Weight,0.3074626865671642,0.01138750690989497,27.0,1.0,6.0,1,SVM-linear
Wrist,-0.02089552238805964,-0.006965174129353213,3.0,1.0,0.0,1,SVM-linear
Abdomen,,,,,,2,SVM-linear
Age,-0.022885572139303555,-0.004577114427860711,5.0,1.0,0.0,2,SVM-linear
Ankle,-0.023880597014925287,-0.011940298507462643,2.0,1.0,0.0,2,SVM-linear
Biceps,-0.032835820895522394,-0.016417910447761197,2.0,1.0,0.0,2,SVM-linear
Chest,0.005970149253731419,0.0011940298507462838,5.0,1.0,0.0,2,SVM-linear
Density,0.7124378109452737,0.07124378109452736,10.0,0.0,2.0,2,SVM-linear
Forearm,-0.02686567164179099,-0.006716417910447747,4.0,1.0,0.0,2,SVM-linear
Height,-0.01592039800995025,-0.01592039800995025,1.0,1.0,0.0,2,SVM-linear
Hip,,,,,,2,SVM-linear
Knee,0.05671641791044768,0.006301824212271965,9.0,1.0,1.0,2,SVM-linear
Neck,-0.01890547263681592,-0.00472636815920398,4.0,1.0,0.0,2,SVM-linear
Thigh,,,,,,2,SVM-linear
Weight,-0.018905472636815926,-0.0018905472636815926,10.0,1.0,0.0,2,SVM-linear
Wrist,-0.029850746268656723,-0.009950248756218907,3.0,1.0,0.0,2,SVM-linear
Abdomen,,,,,,3,SVM-linear
Age,0.013861386138613874,0.0023102310231023124,6.0,1.0,0.0,3,SVM-linear
Ankle,0.033663366336633596,0.0028052805280527997,12.0,1.0,1.0,3,SVM-linear
Biceps,-0.020792079207920755,-0.010396039603960378,2.0,1.0,0.0,3,SVM-linear
Chest,,,,,,3,SVM-linear
Density,0.4485148514851486,0.06407355021216408,7.0,0.0,1.0,3,SVM-linear
Forearm,-0.01386138613861386,-0.00693069306930693,2.0,1.0,0.0,3,SVM-linear
Height,-0.02475247524752472,-0.01237623762376236,2.0,1.0,0.0,3,SVM-linear
Hip,,,,,,3,SVM-linear
Knee,0.0881188118811881,0.007343234323432341,12.0,1.0,2.0,3,SVM-linear
Neck,-0.02871287128712871,-0.02871287128712871,1.0,1.0,0.0,3,SVM-linear
Thigh,,,,,,3,SVM-linear
Weight,0.062376237623762334,0.007797029702970292,8.0,1.0,0.0,3,SVM-linear
Wrist,-0.025742574257425748,-0.008580858085808583,3.0,1.0,0.0,3,SVM-linear
Abdomen,,,,,,4,SVM-linear
Age,-0.023762376237623783,-0.011881188118811892,2.0,1.0,0.0,4,SVM-linear
Ankle,-0.012871287128712883,-0.006435643564356441,2.0,1.0,0.0,4,SVM-linear
Biceps,-0.031683168316831684,-0.015841584158415842,2.0,1.0,0.0,4,SVM-linear
Chest,-0.02475247524752476,-0.00618811881188119,4.0,1.0,0.0,4,SVM-linear
Density,2.126732673267327,0.15190947666195193,14.0,0.0,5.0,4,SVM-linear
Forearm,-0.04059405940594066,-0.008118811881188131,5.0,1.0,0.0,4,SVM-linear
Height,-0.02079207920792079,-0.005198019801980197,4.0,1.0,0.0,4,SVM-linear
Hip,,,,,,4,SVM-linear
Knee,0.07425742574257418,0.008250825082508243,9.0,1.0,1.0,4,SVM-linear
Neck,-0.037623762376237574,-0.005374823196605367,7.0,1.0,0.0,4,SVM-linear
Thigh,-0.028712871287128718,-0.007178217821782179,4.0,1.0,0.0,4,SVM-linear
Weight,-0.01782178217821781,-0.01782178217821781,1.0,1.0,0.0,4,SVM-linear
Wrist,-0.04455445544554456,-0.014851485148514853,3.0,1.0,0.0,4,SVM-linear
Abdomen,,,,,,5,SVM-linear
Age,-0.0029702970297031117,-0.00042432814710044453,7.0,1.0,0.0,5,SVM-linear
Ankle,-0.010891089108910845,-0.005445544554455423,2.0,1.0,0.0,5,SVM-linear
Biceps,-0.031683168316831635,-0.004526166902404519,7.0,1.0,0.0,5,SVM-linear
Chest,-0.015841584158415842,-0.015841584158415842,1.0,1.0,0.0,5,SVM-linear
Density,2.801980198019802,0.1474726420010422,19.0,0.0,7.0,5,SVM-linear
Forearm,-0.040594059405940595,-0.006765676567656766,6.0,1.0,0.0,5,SVM-linear
Height,-0.014851485148514858,-0.0029702970297029716,5.0,1.0,0.0,5,SVM-linear
Hip,,,,,,5,SVM-linear
Knee,0.07029702970297039,0.007810781078107821,9.0,1.0,1.0,5,SVM-linear
Neck,0.06237623762376246,0.0036691904484566153,17.0,1.0,2.0,5,SVM-linear
Thigh,0.15940594059405935,0.010627062706270623,15.0,1.0,2.0,5,SVM-linear
Weight,-0.018811881188118815,-0.009405940594059407,2.0,1.0,0.0,5,SVM-linear
Wrist,-0.035643564356435654,-0.004455445544554457,8.0,1.0,0.0,5,SVM-linear
Abdomen,,,,,,1,SVM-rbf
Age,-0.020895522388059695,-0.010447761194029848,2.0,1.0,0.0,1,SVM-rbf
Ankle,-0.022885572139303534,-0.0057213930348258835,4.0,1.0,0.0,1,SVM-rbf
Biceps,-0.03383084577114426,-0.006766169154228852,5.0,1.0,0.0,1,SVM-rbf
Chest,1.1102230246251565e-16,1.2335811384723961e-17,9.0,0.0,0.0,1,SVM-rbf
Density,0.0,0.0,3.0,0.0,0.0,1,SVM-rbf
Forearm,-0.005970149253731349,-0.00035118525021949113,17.0,1.0,0.0,1,SVM-rbf
Height,0.05572139303482576,0.0022288557213930305,25.0,1.0,2.0,1,SVM-rbf
Hip,,,,,,1,SVM-rbf
Knee,0.08358208955223895,0.007598371777476268,11.0,1.0,1.0,1,SVM-rbf
Neck,0.13432835820895522,0.003950834064969272,34.0,1.0,7.0,1,SVM-rbf
Thigh,0.42388059701492525,0.019267299864314785,22.0,1.0,5.0,1,SVM-rbf
Weight,0.3074626865671642,0.01138750690989497,27.0,1.0,6.0,1,SVM-rbf
Wrist,-0.02089552238805964,-0.006965174129353213,3.0,1.0,0.0,1,SVM-rbf
Abdomen,,,,,,2,SVM-rbf
Age,-0.022885572139303555,-0.004577114427860711,5.0,1.0,0.0,2,SVM-rbf
Ankle,-0.023880597014925287,-0.011940298507462643,2.0,1.0,0.0,2,SVM-rbf
Biceps,-0.032835820895522394,-0.016417910447761197,2.0,1.0,0.0,2,SVM-rbf
Chest,0.005970149253731419,0.0011940298507462838,5.0,1.0,0.0,2,SVM-rbf
Density,0.7124378109452737,0.07124378109452736,10.0,0.0,2.0,2,SVM-rbf
Forearm,-0.02686567164179099,-0.006716417910447747,4.0,1.0,0.0,2,SVM-rbf
Height,-0.01592039800995025,-0.01592039800995025,1.0,1.0,0.0,2,SVM-rbf
Hip,,,,,,2,SVM-rbf
Knee,0.05671641791044768,0.006301824212271965,9.0,1.0,1.0,2,SVM-rbf
Neck,-0.01890547263681592,-0.00472636815920398,4.0,1.0,0.0,2,SVM-rbf
Thigh,,,,,,2,SVM-rbf
Weight,-0.018905472636815926,-0.0018905472636815926,10.0,1.0,0.0,2,SVM-rbf
Wrist,-0.029850746268656723,-0.009950248756218907,3.0,1.0,0.0,2,SVM-rbf
Abdomen,,,,,,3,SVM-rbf
Age,0.013861386138613874,0.0023102310231023124,6.0,1.0,0.0,3,SVM-rbf
Ankle,0.033663366336633596,0.0028052805280527997,12.0,1.0,1.0,3,SVM-rbf
Biceps,-0.020792079207920755,-0.010396039603960378,2.0,1.0,0.0,3,SVM-rbf
Chest,,,,,,3,SVM-rbf
Density,0.4485148514851486,0.06407355021216408,7.0,0.0,1.0,3,SVM-rbf
Forearm,-0.01386138613861386,-0.00693069306930693,2.0,1.0,0.0,3,SVM-rbf
Height,-0.02475247524752472,-0.01237623762376236,2.0,1.0,0.0,3,SVM-rbf
Hip,,,,,,3,SVM-rbf
Knee,0.0881188118811881,0.007343234323432341,12.0,1.0,2.0,3,SVM-rbf
Neck,-0.02871287128712871,-0.02871287128712871,1.0,1.0,0.0,3,SVM-rbf
Thigh,,,,,,3,SVM-rbf
Weight,0.062376237623762334,0.007797029702970292,8.0,1.0,0.0,3,SVM-rbf
Wrist,-0.025742574257425748,-0.008580858085808583,3.0,1.0,0.0,3,SVM-rbf
Abdomen,,,,,,4,SVM-rbf
Age,-0.023762376237623783,-0.011881188118811892,2.0,1.0,0.0,4,SVM-rbf
Ankle,-0.012871287128712883,-0.006435643564356441,2.0,1.0,0.0,4,SVM-rbf
Biceps,-0.031683168316831684,-0.015841584158415842,2.0,1.0,0.0,4,SVM-rbf
Chest,-0.02475247524752476,-0.00618811881188119,4.0,1.0,0.0,4,SVM-rbf
Density,2.126732673267327,0.15190947666195193,14.0,0.0,5.0,4,SVM-rbf
Forearm,-0.04059405940594066,-0.008118811881188131,5.0,1.0,0.0,4,SVM-rbf
Height,-0.02079207920792079,-0.005198019801980197,4.0,1.0,0.0,4,SVM-rbf
Hip,,,,,,4,SVM-rbf
Knee,0.07425742574257418,0.008250825082508243,9.0,1.0,1.0,4,SVM-rbf
Neck,-0.037623762376237574,-0.005374823196605367,7.0,1.0,0.0,4,SVM-rbf
Thigh,-0.028712871287128718,-0.007178217821782179,4.0,1.0,0.0,4,SVM-rbf
Weight,-0.01782178217821781,-0.01782178217821781,1.0,1.0,0.0,4,SVM-rbf
Wrist,-0.04455445544554456,-0.014851485148514853,3.0,1.0,0.0,4,SVM-rbf
Abdomen,,,,,,5,SVM-rbf
Age,-0.0029702970297031117,-0.00042432814710044453,7.0,1.0,0.0,5,SVM-rbf
Ankle,-0.010891089108910845,-0.005445544554455423,2.0,1.0,0.0,5,SVM-rbf
Biceps,-0.031683168316831635,-0.004526166902404519,7.0,1.0,0.0,5,SVM-rbf
Chest,-0.015841584158415842,-0.015841584158415842,1.0,1.0,0.0,5,SVM-rbf
Density,2.801980198019802,0.1474726420010422,19.0,0.0,7.0,5,SVM-rbf
Forearm,-0.040594059405940595,-0.006765676567656766,6.0,1.0,0.0,5,SVM-rbf
Height,-0.014851485148514858,-0.0029702970297029716,5.0,1.0,0.0,5,SVM-rbf
Hip,,,,,,5,SVM-rbf
Knee,0.07029702970297039,0.007810781078107821,9.0,1.0,1.0,5,SVM-rbf
Neck,0.06237623762376246,0.0036691904484566153,17.0,1.0,2.0,5,SVM-rbf
Thigh,0.15940594059405935,0.010627062706270623,15.0,1.0,2.0,5,SVM-rbf
Weight,-0.018811881188118815,-0.009405940594059407,2.0,1.0,0.0,5,SVM-rbf
Wrist,-0.035643564356435654,-0.004455445544554457,8.0,1.0,0.0,5,SVM-rbf
Abdomen,,,,,,1,RandomForest
Age,-0.020895522388059695,-0.010447761194029848,2.0,1.0,0.0,1,RandomForest
Ankle,-0.022885572139303534,-0.0057213930348258835,4.0,1.0,0.0,1,RandomForest
Biceps,-0.03383084577114426,-0.006766169154228852,5.0,1.0,0.0,1,RandomForest
Chest,1.1102230246251565e-16,1.2335811384723961e-17,9.0,0.0,0.0,1,RandomForest
Density,0.0,0.0,3.0,0.0,0.0,1,RandomForest
Forearm,-0.005970149253731349,-0.00035118525021949113,17.0,1.0,0.0,1,RandomForest
Height,0.05572139303482576,0.0022288557213930305,25.0,1.0,2.0,1,RandomForest
Hip,,,,,,1,RandomForest
Knee,0.08358208955223895,0.007598371777476268,11.0,1.0,1.0,1,RandomForest
Neck,0.13432835820895522,0.003950834064969272,34.0,1.0,7.0,1,RandomForest
Thigh,0.42388059701492525,0.019267299864314785,22.0,1.0,5.0,1,RandomForest
Weight,0.3074626865671642,0.01138750690989497,27.0,1.0,6.0,1,RandomForest
Wrist,-0.02089552238805964,-0.006965174129353213,3.0,1.0,0.0,1,RandomForest
Abdomen,,,,,,2,RandomForest
Age,-0.022885572139303555,-0.004577114427860711,5.0,1.0,0.0,2,RandomForest
Ankle,-0.023880597014925287,-0.011940298507462643,2.0,1.0,0.0,2,RandomForest
Biceps,-0.032835820895522394,-0.016417910447761197,2.0,1.0,0.0,2,RandomForest
Chest,0.005970149253731419,0.0011940298507462838,5.0,1.0,0.0,2,RandomForest
Density,0.7124378109452737,0.07124378109452736,10.0,0.0,2.0,2,RandomForest
Forearm,-0.02686567164179099,-0.006716417910447747,4.0,1.0,0.0,2,RandomForest
Height,-0.01592039800995025,-0.01592039800995025,1.0,1.0,0.0,2,RandomForest
Hip,,,,,,2,RandomForest
Knee,0.05671641791044768,0.006301824212271965,9.0,1.0,1.0,2,RandomForest
Neck,-0.01890547263681592,-0.00472636815920398,4.0,1.0,0.0,2,RandomForest
Thigh,,,,,,2,RandomForest
Weight,-0.018905472636815926,-0.0018905472636815926,10.0,1.0,0.0,2,RandomForest
Wrist,-0.029850746268656723,-0.009950248756218907,3.0,1.0,0.0,2,RandomForest
Abdomen,,,,,,3,RandomForest
Age,0.013861386138613874,0.0023102310231023124,6.0,1.0,0.0,3,RandomForest
Ankle,0.033663366336633596,0.0028052805280527997,12.0,1.0,1.0,3,RandomForest
Biceps,-0.020792079207920755,-0.010396039603960378,2.0,1.0,0.0,3,RandomForest
Chest,,,,,,3,RandomForest
Density,0.4485148514851486,0.06407355021216408,7.0,0.0,1.0,3,RandomForest
Forearm,-0.01386138613861386,-0.00693069306930693,2.0,1.0,0.0,3,RandomForest
Height,-0.02475247524752472,-0.01237623762376236,2.0,1.0,0.0,3,RandomForest
Hip,,,,,,3,RandomForest
Knee,0.0881188118811881,0.007343234323432341,12.0,1.0,2.0,3,RandomForest
Neck,-0.02871287128712871,-0.02871287128712871,1.0,1.0,0.0,3,RandomForest
Thigh,,,,,,3,RandomForest
Weight,0.062376237623762334,0.007797029702970292,8.0,1.0,0.0,3,RandomForest
Wrist,-0.025742574257425748,-0.008580858085808583,3.0,1.0,0.0,3,RandomForest
Abdomen,,,,,,4,RandomForest
Age,-0.023762376237623783,-0.011881188118811892,2.0,1.0,0.0,4,RandomForest
Ankle,-0.012871287128712883,-0.006435643564356441,2.0,1.0,0.0,4,RandomForest
Biceps,-0.031683168316831684,-0.015841584158415842,2.0,1.0,0.0,4,RandomForest
Chest,-0.02475247524752476,-0.00618811881188119,4.0,1.0,0.0,4,RandomForest
Density,2.126732673267327,0.15190947666195193,14.0,0.0,5.0,4,RandomForest
Forearm,-0.04059405940594066,-0.008118811881188131,5.0,1.0,0.0,4,RandomForest
Height,-0.02079207920792079,-0.005198019801980197,4.0,1.0,0.0,4,RandomForest
Hip,,,,,,4,RandomForest
Knee,0.07425742574257418,0.008250825082508243,9.0,1.0,1.0,4,RandomForest
Neck,-0.037623762376237574,-0.005374823196605367,7.0,1.0,0.0,4,RandomForest
Thigh,-0.028712871287128718,-0.007178217821782179,4.0,1.0,0.0,4,RandomForest
Weight,-0.01782178217821781,-0.01782178217821781,1.0,1.0,0.0,4,RandomForest
Wrist,-0.04455445544554456,-0.014851485148514853,3.0,1.0,0.0,4,RandomForest
Abdomen,,,,,,5,RandomForest
Age,-0.0029702970297031117,-0.00042432814710044453,7.0,1.0,0.0,5,RandomForest
Ankle,-0.010891089108910845,-0.005445544554455423,2.0,1.0,0.0,5,RandomForest
Biceps,-0.031683168316831635,-0.004526166902404519,7.0,1.0,0.0,5,RandomForest
Chest,-0.015841584158415842,-0.015841584158415842,1.0,1.0,0.0,5,RandomForest
Density,2.801980198019802,0.1474726420010422,19.0,0.0,7.0,5,RandomForest
Forearm,-0.040594059405940595,-0.006765676567656766,6.0,1.0,0.0,5,RandomForest
Height,-0.014851485148514858,-0.0029702970297029716,5.0,1.0,0.0,5,RandomForest
Hip,,,,,,5,RandomForest
Knee,0.07029702970297039,0.007810781078107821,9.0,1.0,1.0,5,RandomForest
Neck,0.06237623762376246,0.0036691904484566153,17.0,1.0,2.0,5,RandomForest
Thigh,0.15940594059405935,0.010627062706270623,15.0,1.0,2.0,5,RandomForest
Weight,-0.018811881188118815,-0.009405940594059407,2.0,1.0,0.0,5,RandomForest
Wrist,-0.035643564356435654,-0.004455445544554457,8.0,1.0,0.0,5,RandomForest
Abdomen,,,,,,1,KNN
Age,-0.020895522388059695,-0.010447761194029848,2.0,1.0,0.0,1,KNN
Ankle,-0.022885572139303534,-0.0057213930348258835,4.0,1.0,0.0,1,KNN
Biceps,-0.03383084577114426,-0.006766169154228852,5.0,1.0,0.0,1,KNN
Chest,1.1102230246251565e-16,1.2335811384723961e-17,9.0,0.0,0.0,1,KNN
Density,0.0,0.0,3.0,0.0,0.0,1,KNN
Forearm,-0.005970149253731349,-0.00035118525021949113,17.0,1.0,0.0,1,KNN
Height,0.05572139303482576,0.0022288557213930305,25.0,1.0,2.0,1,KNN
Hip,,,,,,1,KNN
Knee,0.08358208955223895,0.007598371777476268,11.0,1.0,1.0,1,KNN
Neck,0.13432835820895522,0.003950834064969272,34.0,1.0,7.0,1,KNN
Thigh,0.42388059701492525,0.019267299864314785,22.0,1.0,5.0,1,KNN
Weight,0.3074626865671642,0.01138750690989497,27.0,1.0,6.0,1,KNN
Wrist,-0.02089552238805964,-0.006965174129353213,3.0,1.0,0.0,1,KNN
Abdomen,,,,,,2,KNN
Age,-0.022885572139303555,-0.004577114427860711,5.0,1.0,0.0,2,KNN
Ankle,-0.023880597014925287,-0.011940298507462643,2.0,1.0,0.0,2,KNN
Biceps,-0.032835820895522394,-0.016417910447761197,2.0,1.0,0.0,2,KNN
Chest,0.005970149253731419,0.0011940298507462838,5.0,1.0,0.0,2,KNN
Density,0.7124378109452737,0.07124378109452736,10.0,0.0,2.0,2,KNN
Forearm,-0.02686567164179099,-0.006716417910447747,4.0,1.0,0.0,2,KNN
Height,-0.01592039800995025,-0.01592039800995025,1.0,1.0,0.0,2,KNN
Hip,,,,,,2,KNN
Knee,0.05671641791044768,0.006301824212271965,9.0,1.0,1.0,2,KNN
Neck,-0.01890547263681592,-0.00472636815920398,4.0,1.0,0.0,2,KNN
Thigh,,,,,,2,KNN
Weight,-0.018905472636815926,-0.0018905472636815926,10.0,1.0,0.0,2,KNN
Wrist,-0.029850746268656723,-0.009950248756218907,3.0,1.0,0.0,2,KNN
Abdomen,,,,,,3,KNN
Age,0.013861386138613874,0.0023102310231023124,6.0,1.0,0.0,3,KNN
Ankle,0.033663366336633596,0.0028052805280527997,12.0,1.0,1.0,3,KNN
Biceps,-0.020792079207920755,-0.010396039603960378,2.0,1.0,0.0,3,KNN
Chest,,,,,,3,KNN
Density,0.4485148514851486,0.06407355021216408,7.0,0.0,1.0,3,KNN
Forearm,-0.01386138613861386,-0.00693069306930693,2.0,1.0,0.0,3,KNN
Height,-0.02475247524752472,-0.01237623762376236,2.0,1.0,0.0,3,KNN
Hip,,,,,,3,KNN
Knee,0.0881188118811881,0.007343234323432341,12.0,1.0,2.0,3,KNN
Neck,-0.02871287128712871,-0.02871287128712871,1.0,1.0,0.0,3,KNN
Thigh,,,,,,3,KNN
Weight,0.062376237623762334,0.007797029702970292,8.0,1.0,0.0,3,KNN
Wrist,-0.025742574257425748,-0.008580858085808583,3.0,1.0,0.0,3,KNN
Abdomen,,,,,,4,KNN
Age,-0.023762376237623783,-0.011881188118811892,2.0,1.0,0.0,4,KNN
Ankle,-0.012871287128712883,-0.006435643564356441,2.0,1.0,0.0,4,KNN
Biceps,-0.031683168316831684,-0.015841584158415842,2.0,1.0,0.0,4,KNN
Chest,-0.02475247524752476,-0.00618811881188119,4.0,1.0,0.0,4,KNN
Density,2.126732673267327,0.15190947666195193,14.0,0.0,5.0,4,KNN
Forearm,-0.04059405940594066,-0.008118811881188131,5.0,1.0,0.0,4,KNN
Height,-0.02079207920792079,-0.005198019801980197,4.0,1.0,0.0,4,KNN
Hip,,,,,,4,KNN
Knee,0.07425742574257418,0.008250825082508243,9.0,1.0,1.0,4,KNN
Neck,-0.037623762376237574,-0.005374823196605367,7.0,1.0,0.0,4,KNN
Thigh,-0.028712871287128718,-0.007178217821782179,4.0,1.0,0.0,4,KNN
Weight,-0.01782178217821781,-0.01782178217821781,1.0,1.0,0.0,4,KNN
Wrist,-0.04455445544554456,-0.014851485148514853,3.0,1.0,0.0,4,KNN
Abdomen,,,,,,5,KNN
Age,-0.0029702970297031117,-0.00042432814710044453,7.0,1.0,0.0,5,KNN
Ankle,-0.010891089108910845,-0.005445544554455423,2.0,1.0,0.0,5,KNN
Biceps,-0.031683168316831635,-0.004526166902404519,7.0,1.0,0.0,5,KNN
Chest,-0.015841584158415842,-0.015841584158415842,1.0,1.0,0.0,5,KNN
Density,2.801980198019802,0.1474726420010422,19.0,0.0,7.0,5,KNN
Forearm,-0.040594059405940595,-0.006765676567656766,6.0,1.0,0.0,5,KNN
Height,-0.014851485148514858,-0.0029702970297029716,5.0,1.0,0.0,5,KNN
Hip,,,,,,5,KNN
Knee,0.07029702970297039,0.007810781078107821,9.0,1.0,1.0,5,KNN
Neck,0.06237623762376246,0.0036691904484566153,17.0,1.0,2.0,5,KNN
Thigh,0.15940594059405935,0.010627062706270623,15.0,1.0,2.0,5,KNN
Weight,-0.018811881188118815,-0.009405940594059407,2.0,1.0,0.0,5,KNN
Wrist,-0.035643564356435654,-0.004455445544554457,8.0,1.0,0.0,5,KNN
Abdomen,,,,,,1,NaiveBayes
Age,-0.020895522388059695,-0.010447761194029848,2.0,1.0,0.0,1,NaiveBayes
Ankle,-0.022885572139303534,-0.0057213930348258835,4.0,1.0,0.0,1,NaiveBayes
Biceps,-0.03383084577114426,-0.006766169154228852,5.0,1.0,0.0,1,NaiveBayes
Chest,1.1102230246251565e-16,1.2335811384723961e-17,9.0,0.0,0.0,1,NaiveBayes
Density,0.0,0.0,3.0,0.0,0.0,1,NaiveBayes
Forearm,-0.005970149253731349,-0.00035118525021949113,17.0,1.0,0.0,1,NaiveBayes
Height,0.05572139303482576,0.0022288557213930305,25.0,1.0,2.0,1,NaiveBayes
