dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
wdbc,2,kDN_importances_norm,12,20,KNN,0.9649122807017544,0.9621993127147767
wdbc,2,kDN_importances_norm,13,20,SVM-rbf,0.9736842105263158,0.9720754716981133
wdbc,2,kDN_importances_norm,13,20,KNN,0.9473684210526315,0.9443107597112409
wdbc,2,kDN_importances_norm,14,20,SVM-rbf,0.9649122807017544,0.9629130141604855
wdbc,2,kDN_importances_norm,14,20,KNN,0.9649122807017544,0.9621993127147767
wdbc,2,kDN_importances_norm,15,20,SVM-rbf,0.9649122807017544,0.9629130141604855
wdbc,2,kDN_importances_norm,15,20,KNN,0.956140350877193,0.9529564091497625
wdbc,2,kDN_importances_norm,16,20,SVM-rbf,0.956140350877193,0.9534068564589211
wdbc,2,kDN_importances_norm,16,20,KNN,0.9736842105263158,0.9718107170066875
wdbc,2,kDN_importances_norm,17,20,SVM-rbf,0.9736842105263158,0.9718107170066875
wdbc,2,kDN_importances_norm,17,20,KNN,0.9824561403508771,0.9811257162116617
wdbc,2,kDN_importances_norm,18,20,SVM-rbf,0.9736842105263158,0.9720754716981133
wdbc,2,kDN_importances_norm,18,20,KNN,0.9824561403508771,0.9813084112149533
wdbc,2,kDN_importances_norm,19,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,2,kDN_importances_norm,19,20,KNN,0.9824561403508771,0.9813084112149533
wdbc,2,kDN_importances_norm,20,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,2,kDN_importances_norm,20,20,KNN,0.956140350877193,0.9529564091497625
wdbc,3,kDN_importances_norm,1,20,SVM-rbf,0.8859649122807017,0.8641489912053801
wdbc,3,kDN_importances_norm,1,20,KNN,0.8596491228070176,0.8388157894736842
wdbc,3,kDN_importances_norm,2,20,SVM-rbf,0.9210526315789473,0.9120521172638436
wdbc,3,kDN_importances_norm,2,20,KNN,0.9122807017543859,0.9015151515151515
wdbc,3,kDN_importances_norm,3,20,SVM-rbf,0.9298245614035088,0.9224011713030746
wdbc,3,kDN_importances_norm,3,20,KNN,0.9122807017543859,0.9039881831610043
wdbc,3,kDN_importances_norm,4,20,SVM-rbf,0.9210526315789473,0.9131513647642681
wdbc,3,kDN_importances_norm,4,20,KNN,0.9122807017543859,0.9039881831610043
wdbc,3,kDN_importances_norm,5,20,SVM-rbf,0.9385964912280702,0.9333451988965026
wdbc,3,kDN_importances_norm,5,20,KNN,0.9298245614035088,0.9224011713030746
wdbc,3,kDN_importances_norm,6,20,SVM-rbf,0.9298245614035088,0.9233273056057866
wdbc,3,kDN_importances_norm,6,20,KNN,0.9210526315789473,0.9131513647642681
wdbc,3,kDN_importances_norm,7,20,SVM-rbf,0.956140350877193,0.9524640209332752
wdbc,3,kDN_importances_norm,7,20,KNN,0.956140350877193,0.9519273176325307
wdbc,3,kDN_importances_norm,8,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,8,20,KNN,0.956140350877193,0.9519273176325307
wdbc,3,kDN_importances_norm,9,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,9,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,10,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,10,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,11,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,11,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,12,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,12,20,KNN,0.9473684210526315,0.9419146647543923
wdbc,3,kDN_importances_norm,13,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,13,20,KNN,0.956140350877193,0.9513436300330328
wdbc,3,kDN_importances_norm,14,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,14,20,KNN,0.9473684210526315,0.9411764705882353
wdbc,3,kDN_importances_norm,15,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,15,20,KNN,0.956140350877193,0.9513436300330328
wdbc,3,kDN_importances_norm,16,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,16,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,17,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,17,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,18,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,18,20,KNN,0.9649122807017544,0.961349262122277
wdbc,3,kDN_importances_norm,19,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,19,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,3,kDN_importances_norm,20,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,3,kDN_importances_norm,20,20,KNN,0.9736842105263158,0.9712062256809338
wdbc,4,kDN_importances_norm,1,20,SVM-rbf,0.8508771929824561,0.8241441825743842
wdbc,4,kDN_importances_norm,1,20,KNN,0.8596491228070176,0.8361888842457165
wdbc,4,kDN_importances_norm,2,20,SVM-rbf,0.9035087719298246,0.8949077080048233
wdbc,4,kDN_importances_norm,2,20,KNN,0.8859649122807017,0.874052757793765
wdbc,4,kDN_importances_norm,3,20,SVM-rbf,0.9122807017543859,0.905074844833881
wdbc,4,kDN_importances_norm,3,20,KNN,0.9210526315789473,0.9131513647642681
wdbc,4,kDN_importances_norm,4,20,SVM-rbf,0.9473684210526315,0.9425939050318922
wdbc,4,kDN_importances_norm,4,20,KNN,0.9298245614035088,0.9224011713030746
wdbc,4,kDN_importances_norm,5,20,SVM-rbf,0.9473684210526315,0.9425939050318922
wdbc,4,kDN_importances_norm,5,20,KNN,0.9210526315789473,0.9120521172638436
wdbc,4,kDN_importances_norm,6,20,SVM-rbf,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,6,20,KNN,0.9385964912280702,0.934049484899181
wdbc,4,kDN_importances_norm,7,20,SVM-rbf,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,7,20,KNN,0.956140350877193,0.9529564091497625
wdbc,4,kDN_importances_norm,8,20,SVM-rbf,0.9473684210526315,0.9432176656151421
wdbc,4,kDN_importances_norm,8,20,KNN,0.9473684210526315,0.9425939050318922
wdbc,4,kDN_importances_norm,9,20,SVM-rbf,0.9473684210526315,0.9432176656151421
wdbc,4,kDN_importances_norm,9,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,10,20,SVM-rbf,0.9649122807017544,0.9617922889892324
wdbc,4,kDN_importances_norm,10,20,KNN,0.9824561403508771,0.9811257162116616
wdbc,4,kDN_importances_norm,11,20,SVM-rbf,0.9736842105263158,0.9715214230736338
wdbc,4,kDN_importances_norm,11,20,KNN,0.9736842105263158,0.9715214230736338
wdbc,4,kDN_importances_norm,12,20,SVM-rbf,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,12,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,13,20,SVM-rbf,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,13,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,14,20,SVM-rbf,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,14,20,KNN,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,15,20,SVM-rbf,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,15,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,16,20,SVM-rbf,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,16,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,17,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,4,kDN_importances_norm,17,20,KNN,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,18,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,4,kDN_importances_norm,18,20,KNN,0.9649122807017544,0.9621993127147767
wdbc,4,kDN_importances_norm,19,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,4,kDN_importances_norm,19,20,KNN,0.956140350877193,0.9524640209332752
wdbc,4,kDN_importances_norm,20,20,SVM-rbf,0.9824561403508771,0.9813084112149533
wdbc,4,kDN_importances_norm,20,20,KNN,0.9736842105263158,0.9718107170066875
wdbc,5,kDN_importances_norm,1,20,SVM-rbf,0.7876106194690266,0.7710120068610635
wdbc,5,kDN_importances_norm,1,20,KNN,0.7964601769911505,0.7766990291262138
wdbc,5,kDN_importances_norm,2,20,SVM-rbf,0.9469026548672567,0.9429333333333333
wdbc,5,kDN_importances_norm,2,20,KNN,0.9203539823008849,0.9146608315098469
wdbc,5,kDN_importances_norm,3,20,SVM-rbf,0.9469026548672567,0.9434958634043301
wdbc,5,kDN_importances_norm,3,20,KNN,0.9292035398230089,0.9245689655172412
wdbc,5,kDN_importances_norm,4,20,SVM-rbf,0.9469026548672567,0.9434958634043301
wdbc,5,kDN_importances_norm,4,20,KNN,0.9469026548672567,0.9429333333333333
wdbc,5,kDN_importances_norm,5,20,SVM-rbf,0.9380530973451328,0.934347903026013
wdbc,5,kDN_importances_norm,5,20,KNN,0.9292035398230089,0.9238026124818578
wdbc,5,kDN_importances_norm,6,20,SVM-rbf,0.9646017699115044,0.9620076681770652
wdbc,5,kDN_importances_norm,6,20,KNN,0.9557522123893806,0.9527145359019263
wdbc,5,kDN_importances_norm,7,20,SVM-rbf,0.9646017699115044,0.9620076681770652
wdbc,5,kDN_importances_norm,7,20,KNN,0.9734513274336283,0.9713790112749349
wdbc,5,kDN_importances_norm,8,20,SVM-rbf,0.9734513274336283,0.9716640906749099
wdbc,5,kDN_importances_norm,8,20,KNN,0.9469026548672567,0.9434958634043301
wdbc,5,kDN_importances_norm,9,20,SVM-rbf,0.9823008849557522,0.9810288839514613
wdbc,5,kDN_importances_norm,9,20,KNN,0.9557522123893806,0.9531575294934074
wdbc,5,kDN_importances_norm,10,20,SVM-rbf,0.9823008849557522,0.9810288839514613
wdbc,5,kDN_importances_norm,10,20,KNN,0.9646017699115044,0.9620076681770652
wdbc,5,kDN_importances_norm,11,20,SVM-rbf,0.9734513274336283,0.9716640906749099
wdbc,5,kDN_importances_norm,11,20,KNN,0.9646017699115044,0.9620076681770652
wdbc,5,kDN_importances_norm,12,20,SVM-rbf,0.9734513274336283,0.9716640906749099
wdbc,5,kDN_importances_norm,12,20,KNN,0.9557522123893806,0.9522292993630573
wdbc,5,kDN_importances_norm,13,20,SVM-rbf,0.9823008849557522,0.9810288839514613
wdbc,5,kDN_importances_norm,13,20,KNN,0.9557522123893806,0.9522292993630573
wdbc,5,kDN_importances_norm,14,20,SVM-rbf,0.9823008849557522,0.9810288839514613
wdbc,5,kDN_importances_norm,14,20,KNN,0.9557522123893806,0.9516994633273702
wdbc,5,kDN_importances_norm,15,20,SVM-rbf,0.9823008849557522,0.9810288839514613
wdbc,5,kDN_importances_norm,15,20,KNN,0.9557522123893806,0.9516994633273702
wdbc,5,kDN_importances_norm,16,20,SVM-rbf,0.9734513274336283,0.9713790112749349
wdbc,5,kDN_importances_norm,16,20,KNN,0.9469026548672567,0.9423180592991913
wdbc,5,kDN_importances_norm,17,20,SVM-rbf,0.9734513274336283,0.9716640906749099
wdbc,5,kDN_importances_norm,17,20,KNN,0.9380530973451328,0.9330204007943671
wdbc,5,kDN_importances_norm,18,20,SVM-rbf,0.9734513274336283,0.9713790112749349
wdbc,5,kDN_importances_norm,18,20,KNN,0.9557522123893806,0.9516994633273702
wdbc,5,kDN_importances_norm,19,20,SVM-rbf,0.9734513274336283,0.9713790112749349
wdbc,5,kDN_importances_norm,19,20,KNN,0.9646017699115044,0.9611685073031706
wdbc,5,kDN_importances_norm,20,20,SVM-rbf,0.9734513274336283,0.9713790112749349
wdbc,5,kDN_importances_norm,20,20,KNN,0.9380530973451328,0.9314359637774903
