dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset18a,1,kDN_importances_norm,34,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,34,109,KNN,0.68,0.4687499999999999
ArtificialDataset18a,1,kDN_importances_norm,35,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,35,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,kDN_importances_norm,36,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,36,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,kDN_importances_norm,37,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,37,109,KNN,0.59,0.3446220536439989
ArtificialDataset18a,1,kDN_importances_norm,38,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,38,109,KNN,0.59,0.30865961703343814
ArtificialDataset18a,1,kDN_importances_norm,39,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,kDN_importances_norm,39,109,KNN,0.65,0.41651705565529623
ArtificialDataset18a,1,kDN_importances_norm,40,109,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18a,1,kDN_importances_norm,40,109,KNN,0.58,0.3695652173913044
ArtificialDataset18a,1,kDN_importances_norm,41,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,kDN_importances_norm,41,109,KNN,0.58,0.30320366132723114
ArtificialDataset18a,1,kDN_importances_norm,42,109,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18a,1,kDN_importances_norm,42,109,KNN,0.59,0.2667474992421946
ArtificialDataset18a,1,kDN_importances_norm,43,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,43,109,KNN,0.58,0.2618181818181818
ArtificialDataset18a,1,kDN_importances_norm,44,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,44,109,KNN,0.58,0.2618181818181818
ArtificialDataset18a,1,kDN_importances_norm,45,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,45,109,KNN,0.57,0.20909970958373666
ArtificialDataset18a,1,kDN_importances_norm,46,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,46,109,KNN,0.6,0.3506493506493506
ArtificialDataset18a,1,kDN_importances_norm,47,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,47,109,KNN,0.61,0.3885890516576715
ArtificialDataset18a,1,kDN_importances_norm,48,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,48,109,KNN,0.61,0.4403669724770642
ArtificialDataset18a,1,kDN_importances_norm,49,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,49,109,KNN,0.61,0.4403669724770642
ArtificialDataset18a,1,kDN_importances_norm,50,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,1,kDN_importances_norm,50,109,KNN,0.59,0.40286349049617376
ArtificialDataset18a,1,kDN_importances_norm,51,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,1,kDN_importances_norm,51,109,KNN,0.55,0.3221035332785538
ArtificialDataset18a,1,kDN_importances_norm,52,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,52,109,KNN,0.6,0.38208032955715754
ArtificialDataset18a,1,kDN_importances_norm,53,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,53,109,KNN,0.58,0.30320366132723114
ArtificialDataset18a,1,kDN_importances_norm,54,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,54,109,KNN,0.58,0.30320366132723114
ArtificialDataset18a,1,kDN_importances_norm,55,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,55,109,KNN,0.57,0.25704759017884204
ArtificialDataset18a,1,kDN_importances_norm,56,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,56,109,KNN,0.58,0.30320366132723114
ArtificialDataset18a,1,kDN_importances_norm,57,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,57,109,KNN,0.57,0.29790890862217134
ArtificialDataset18a,1,kDN_importances_norm,58,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,58,109,KNN,0.57,0.25704759017884204
ArtificialDataset18a,1,kDN_importances_norm,59,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,59,109,KNN,0.58,0.2131782945736434
ArtificialDataset18a,1,kDN_importances_norm,60,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,60,109,KNN,0.6,0.22178988326848245
ArtificialDataset18a,1,kDN_importances_norm,61,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,61,109,KNN,0.59,0.2667474992421946
ArtificialDataset18a,1,kDN_importances_norm,62,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,62,109,KNN,0.58,0.2618181818181818
ArtificialDataset18a,1,kDN_importances_norm,63,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,63,109,KNN,0.59,0.30865961703343814
ArtificialDataset18a,1,kDN_importances_norm,64,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,64,109,KNN,0.59,0.30865961703343814
ArtificialDataset18a,1,kDN_importances_norm,65,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,65,109,KNN,0.57,0.25704759017884204
ArtificialDataset18a,1,kDN_importances_norm,66,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,66,109,KNN,0.6,0.3142857142857143
ArtificialDataset18a,1,kDN_importances_norm,67,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,67,109,KNN,0.61,0.2771194165907019
ArtificialDataset18a,1,kDN_importances_norm,68,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,68,109,KNN,0.6,0.27184466019417475
ArtificialDataset18a,1,kDN_importances_norm,69,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,69,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,kDN_importances_norm,70,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,70,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,kDN_importances_norm,71,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,71,109,KNN,0.58,0.1553398058252427
ArtificialDataset18a,1,kDN_importances_norm,72,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,72,109,KNN,0.58,0.1553398058252427
ArtificialDataset18a,1,kDN_importances_norm,73,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,73,109,KNN,0.61,0.09163802978235967
ArtificialDataset18a,1,kDN_importances_norm,74,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,74,109,KNN,0.61,0.09163802978235967
ArtificialDataset18a,1,kDN_importances_norm,75,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,75,109,KNN,0.63,0.17311103228095068
ArtificialDataset18a,1,kDN_importances_norm,76,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,76,109,KNN,0.62,0.09384615384615384
ArtificialDataset18a,1,kDN_importances_norm,77,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,77,109,KNN,0.62,0.09384615384615384
ArtificialDataset18a,1,kDN_importances_norm,78,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,78,109,KNN,0.62,0.1692524682651622
ArtificialDataset18a,1,kDN_importances_norm,79,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,79,109,KNN,0.67,0.35931614024920305
ArtificialDataset18a,1,kDN_importances_norm,80,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,80,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,1,kDN_importances_norm,81,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,81,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,kDN_importances_norm,82,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,82,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,kDN_importances_norm,83,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,83,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,1,kDN_importances_norm,84,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,84,109,KNN,0.63,0.33228301346319106
ArtificialDataset18a,1,kDN_importances_norm,85,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,85,109,KNN,0.65,0.3836358710376593
ArtificialDataset18a,1,kDN_importances_norm,86,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,86,109,KNN,0.66,0.39087947882736146
ArtificialDataset18a,1,kDN_importances_norm,87,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,87,109,KNN,0.69,0.4771449523343925
ArtificialDataset18a,1,kDN_importances_norm,88,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,88,109,KNN,0.67,0.4606001463771652
ArtificialDataset18a,1,kDN_importances_norm,89,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,89,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,kDN_importances_norm,90,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,90,109,KNN,0.67,0.43176561295296834
ArtificialDataset18a,1,kDN_importances_norm,91,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,91,109,KNN,0.66,0.4776536312849162
ArtificialDataset18a,1,kDN_importances_norm,92,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,92,109,KNN,0.64,0.40923076923076923
ArtificialDataset18a,1,kDN_importances_norm,93,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,93,109,KNN,0.62,0.4231145935357492
ArtificialDataset18a,1,kDN_importances_norm,94,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,94,109,KNN,0.61,0.4161963190184049
ArtificialDataset18a,1,kDN_importances_norm,95,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,95,109,KNN,0.6,0.40944881889763785
ArtificialDataset18a,1,kDN_importances_norm,96,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,1,kDN_importances_norm,96,109,KNN,0.63,0.4547368421052632
ArtificialDataset18a,1,kDN_importances_norm,97,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,97,109,KNN,0.65,0.46982055464926586
ArtificialDataset18a,1,kDN_importances_norm,98,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,98,109,KNN,0.66,0.4526829268292683
ArtificialDataset18a,1,kDN_importances_norm,99,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,99,109,KNN,0.64,0.40923076923076923
ArtificialDataset18a,1,kDN_importances_norm,100,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,100,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,kDN_importances_norm,101,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,101,109,KNN,0.62,0.3952772073921971
ArtificialDataset18a,1,kDN_importances_norm,102,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,102,109,KNN,0.6,0.3142857142857143
ArtificialDataset18a,1,kDN_importances_norm,103,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,103,109,KNN,0.6,0.3506493506493506
ArtificialDataset18a,1,kDN_importances_norm,104,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,104,109,KNN,0.61,0.35685320356853206
ArtificialDataset18a,1,kDN_importances_norm,105,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,105,109,KNN,0.63,0.36982968369829683
ArtificialDataset18a,1,kDN_importances_norm,106,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,kDN_importances_norm,106,109,KNN,0.66,0.42402464065708423
ArtificialDataset18a,1,kDN_importances_norm,107,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,kDN_importances_norm,107,109,KNN,0.67,0.43176561295296834
ArtificialDataset18a,1,kDN_importances_norm,108,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,1,kDN_importances_norm,108,109,KNN,0.67,0.43176561295296834
ArtificialDataset18a,1,kDN_importances_norm,109,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,1,kDN_importances_norm,109,109,KNN,0.64,0.37662337662337664
ArtificialDataset18a,2,kDN_importances_norm,1,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,2,kDN_importances_norm,1,109,KNN,0.61,0.2771194165907019
ArtificialDataset18a,2,kDN_importances_norm,2,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,2,109,KNN,0.58,0.39643211100099107
ArtificialDataset18a,2,kDN_importances_norm,3,109,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18a,2,kDN_importances_norm,3,109,KNN,0.54,0.243605359317905
ArtificialDataset18a,2,kDN_importances_norm,4,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,4,109,KNN,0.54,0.19767441860465115
ArtificialDataset18a,2,kDN_importances_norm,5,109,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18a,2,kDN_importances_norm,5,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,2,kDN_importances_norm,6,109,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18a,2,kDN_importances_norm,6,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,2,kDN_importances_norm,7,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,7,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,2,kDN_importances_norm,8,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,8,109,KNN,0.63,0.28824427480916026
ArtificialDataset18a,2,kDN_importances_norm,9,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,2,kDN_importances_norm,9,109,KNN,0.65,0.3453237410071943
ArtificialDataset18a,2,kDN_importances_norm,10,109,SVM-rbf,0.68,0.0
ArtificialDataset18a,2,kDN_importances_norm,10,109,KNN,0.57,0.25704759017884204
ArtificialDataset18a,2,kDN_importances_norm,11,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,11,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,2,kDN_importances_norm,12,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,12,109,KNN,0.58,0.3387622149837134
ArtificialDataset18a,2,kDN_importances_norm,13,109,SVM-rbf,0.66,0.10383386581469647
ArtificialDataset18a,2,kDN_importances_norm,13,109,KNN,0.62,0.3632432432432433
ArtificialDataset18a,2,kDN_importances_norm,14,109,SVM-rbf,0.67,0.0
ArtificialDataset18a,2,kDN_importances_norm,14,109,KNN,0.58,0.1553398058252427
ArtificialDataset18a,2,kDN_importances_norm,15,109,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18a,2,kDN_importances_norm,15,109,KNN,0.59,0.15860869565217392
ArtificialDataset18a,2,kDN_importances_norm,16,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,16,109,KNN,0.62,0.1692524682651622
ArtificialDataset18a,2,kDN_importances_norm,17,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,17,109,KNN,0.65,0.3453237410071943
ArtificialDataset18a,2,kDN_importances_norm,18,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,18,109,KNN,0.61,0.2771194165907019
ArtificialDataset18a,2,kDN_importances_norm,19,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,19,109,KNN,0.67,0.3131407269338304
ArtificialDataset18a,2,kDN_importances_norm,20,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,20,109,KNN,0.66,0.252
ArtificialDataset18a,2,kDN_importances_norm,21,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,21,109,KNN,0.67,0.39836734693877557
ArtificialDataset18a,2,kDN_importances_norm,22,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,22,109,KNN,0.64,0.29411764705882354
ArtificialDataset18a,2,kDN_importances_norm,23,109,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18a,2,kDN_importances_norm,23,109,KNN,0.63,0.17311103228095068
ArtificialDataset18a,2,kDN_importances_norm,24,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,24,109,KNN,0.64,0.2411067193675889
ArtificialDataset18a,2,kDN_importances_norm,25,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,25,109,KNN,0.64,0.17714285714285719
ArtificialDataset18a,2,kDN_importances_norm,26,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,26,109,KNN,0.64,0.2411067193675889
ArtificialDataset18a,2,kDN_importances_norm,27,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,27,109,KNN,0.68,0.406113537117904
ArtificialDataset18a,2,kDN_importances_norm,28,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,28,109,KNN,0.66,0.3521939953810624
ArtificialDataset18a,2,kDN_importances_norm,29,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,29,109,KNN,0.66,0.3065512978986403
ArtificialDataset18a,2,kDN_importances_norm,30,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,30,109,KNN,0.65,0.30021531836358045
ArtificialDataset18a,2,kDN_importances_norm,31,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,31,109,KNN,0.66,0.3521939953810624
ArtificialDataset18a,2,kDN_importances_norm,32,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,32,109,KNN,0.67,0.39836734693877557
ArtificialDataset18a,2,kDN_importances_norm,33,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,33,109,KNN,0.68,0.32
ArtificialDataset18a,2,kDN_importances_norm,34,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,34,109,KNN,0.65,0.2464392182842001
ArtificialDataset18a,2,kDN_importances_norm,35,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,35,109,KNN,0.65,0.2464392182842001
ArtificialDataset18a,2,kDN_importances_norm,36,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,36,109,KNN,0.67,0.35931614024920305
ArtificialDataset18a,2,kDN_importances_norm,37,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,37,109,KNN,0.72,0.4744525547445256
ArtificialDataset18a,2,kDN_importances_norm,38,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,38,109,KNN,0.73,0.561122244488978
ArtificialDataset18a,2,kDN_importances_norm,39,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,39,109,KNN,0.7,0.5111731843575419
ArtificialDataset18a,2,kDN_importances_norm,40,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,40,109,KNN,0.7,0.5111731843575419
ArtificialDataset18a,2,kDN_importances_norm,41,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,41,109,KNN,0.69,0.5245610135585685
ArtificialDataset18a,2,kDN_importances_norm,42,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,42,109,KNN,0.69,0.544020464719676
ArtificialDataset18a,2,kDN_importances_norm,43,109,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18a,2,kDN_importances_norm,43,109,KNN,0.69,0.544020464719676
ArtificialDataset18a,2,kDN_importances_norm,44,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,44,109,KNN,0.65,0.3453237410071943
ArtificialDataset18a,2,kDN_importances_norm,45,109,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18a,2,kDN_importances_norm,45,109,KNN,0.69,0.44799999999999995
