fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,5.333333333333333,"['eggs', 'aquatic', 'hair', 'feathers', 'backbone']",0.9875,0.9870385561936015,0.9523809523809523,0.9504950495049505,0.025,"['legs', 'aquatic', 'fins', 'hair', 'airborne', 'predator', 'domestic', 'breathes', 'catsize', 'tail', 'toothed']","['backbone', 'venomous', 'feathers', 'eggs']",LogReg
2,kDN_importances_norm,5.333333333333333,"['eggs', 'breathes', 'backbone', 'airborne', 'feathers']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.054320987654320994,"['legs', 'aquatic', 'hair', 'airborne', 'predator', 'venomous', 'domestic', 'feathers', 'catsize', 'tail', 'toothed']","['backbone', 'fins', 'breathes', 'eggs']",LogReg
3,kDN_importances_norm,5.333333333333333,"['eggs', 'toothed', 'airborne', 'catsize', 'breathes']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.04691358024691359,"['legs', 'aquatic', 'backbone', 'hair', 'fins', 'airborne', 'predator', 'venomous', 'breathes', 'feathers', 'catsize', 'tail']","['domestic', 'eggs', 'toothed']",LogReg
4,kDN_importances_norm,5.333333333333333,"['hair', 'eggs', 'legs', 'toothed', 'breathes']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.019753086419753086,"['aquatic', 'fins', 'airborne', 'predator', 'domestic', 'breathes', 'venomous', 'catsize', 'eggs', 'tail']","['legs', 'backbone', 'hair', 'feathers', 'toothed']",LogReg
5,kDN_importances_norm,5.333333333333333,"['eggs', 'backbone', 'feathers', 'legs', 'toothed']",0.9876543209876543,0.9871465295629821,0.95,0.9487870619946093,0.014814814814814814,"['legs', 'aquatic', 'hair', 'fins', 'airborne', 'predator', 'domestic', 'breathes', 'catsize', 'tail', 'toothed']","['backbone', 'venomous', 'feathers', 'eggs']",LogReg
1,kDN_importances_norm,5.333333333333333,"['eggs', 'aquatic', 'hair', 'feathers', 'backbone']",0.9875,0.9870385561936015,0.9523809523809523,0.9504950495049505,0.025,"['legs', 'aquatic', 'fins', 'hair', 'airborne', 'predator', 'domestic', 'breathes', 'catsize', 'tail', 'toothed']","['backbone', 'venomous', 'feathers', 'eggs']",SVM-linear
2,kDN_importances_norm,5.333333333333333,"['eggs', 'breathes', 'backbone', 'airborne', 'feathers']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.054320987654320994,"['legs', 'aquatic', 'hair', 'airborne', 'predator', 'venomous', 'domestic', 'feathers', 'catsize', 'tail', 'toothed']","['backbone', 'fins', 'breathes', 'eggs']",SVM-linear
3,kDN_importances_norm,5.333333333333333,"['eggs', 'toothed', 'airborne', 'catsize', 'breathes']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.04691358024691359,"['legs', 'aquatic', 'backbone', 'hair', 'fins', 'airborne', 'predator', 'venomous', 'breathes', 'feathers', 'catsize', 'tail']","['domestic', 'eggs', 'toothed']",SVM-linear
4,kDN_importances_norm,5.333333333333333,"['hair', 'eggs', 'legs', 'toothed', 'breathes']",0.9876543209876543,0.9871465295629821,1.0,1.0,0.019753086419753086,"['aquatic', 'fins', 'airborne', 'predator', 'domestic', 'breathes', 'venomous', 'catsize', 'eggs', 'tail']","['legs', 'backbone', 'hair', 'feathers', 'toothed']",SVM-linear
5,kDN_importances_norm,5.333333333333333,"['eggs', 'backbone', 'feathers', 'legs', 'toothed']",0.9876543209876543,0.9871465295629821,0.95,0.9487870619946093,0.014814814814814814,"['legs', 'aquatic', 'hair', 'fins', 'airborne', 'predator', 'domestic', 'breathes', 'catsize', 'tail', 'toothed']","['backbone', 'venomous', 'feathers', 'eggs']",SVM-linear
1,kDN_importances_norm,5.333333333333333,"['eggs', 'aquatic', 'hair', 'feathers', 'backbone']",0.9875,0.9870385561936015,0.9523809523809523,0.9504950495049505,0.025,"['legs', 'aquatic', 'fins', 'hair', 'airborne', 'predator', 'domestic', 'breathes', 'catsize', 'tail', 'toothed']","['backbone', 'venomous', 'feathers', 'eggs']",SVM-rbf
