fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_Hostility,complexity_N1,complexity_kDN,model
1,Hostility_importances_norm,300,"['f229', 'f201', 'f262', 'f113', 'f203', 'f14', 'f202', 'f425', 'f280', 'f199', 'f20', 'f210', 'f397', 'f293', 'f215', 'f82', 'f304', 'f592', 'f147', 'f52', 'f333', 'f123', 'f375', 'f321', 'f127', 'f387', 'f100', 'f71', 'f48', 'f305', 'f79', 'f150', 'f161', 'f285', 'f580', 'f256', 'f555', 'f90', 'f44', 'f594', 'f342', 'f236', 'f133', 'f478', 'f95', 'f548', 'f545', 'f74', 'f9', 'f281', 'f409', 'f129', 'f377', 'f25', 'f352', 'f75', 'f395', 'f298', 'f500', 'f326', 'f59', 'f549', 'f265', 'f399', 'f58', 'f2', 'f392', 'f132', 'f191', 'f159', 'f365', 'f470', 'f122', 'f216', 'f482', 'f495', 'f560', 'f179', 'f228', 'f0', 'f590', 'f234', 'f344', 'f511', 'f207', 'f136', 'f94', 'f345', 'f388', 'f567', 'f181', 'f184', 'f372', 'f35', 'f38', 'f134', 'f172', 'f315', 'f21', 'f488', 'f331', 'f483', 'f247', 'f299', 'f42', 'f106', 'f241', 'f29', 'f275', 'f51', 'f231', 'f337', 'f239', 'f217', 'f227', 'f279', 'f509', 'f81', 'f599', 'f60', 'f334', 'f552', 'f367', 'f301', 'f116', 'f347', 'f559', 'f462', 'f451', 'f316', 'f309', 'f249', 'f141', 'f475', 'f520', 'f467', 'f389', 'f168', 'f178', 'f515', 'f430', 'f99', 'f317', 'f235', 'f46', 'f54', 'f40', 'f322', 'f290', 'f283', 'f271', 'f523', 'f223', 'f218', 'f173', 'f83', 'f204', 'f338', 'f1', 'f118', 'f569', 'f513', 'f158', 'f120', 'f460', 'f370', 'f354', 'f142', 'f583', 'f196', 'f431', 'f378', 'f295', 'f355', 'f5', 'f107', 'f353', 'f195', 'f276', 'f358', 'f328', 'f595', 'f121', 'f339', 'f258', 'f143', 'f114', 'f568', 'f360', 'f312', 'f27', 'f346', 'f484', 'f246', 'f200', 'f237', 'f140', 'f272', 'f356', 'f573', 'f92', 'f50', 'f252', 'f23', 'f145', 'f33', 'f197', 'f4', 'f137', 'f361', 'f103', 'f396', 'f117', 'f243', 'f47', 'f130', 'f169', 'f562', 'f89', 'f292', 'f386', 'f507', 'f155', 'f318', 'f598', 'f97', 'f350', 'f87', 'f167', 'f479', 'f152', 'f307', 'f77', 'f174', 'f112', 'f39', 'f211', 'f251', 'f444', 'f63', 'f518', 'f214', 'f88', 'f233', 'f381', 'f441', 'f248', 'f135', 'f43', 'f308', 'f245', 'f131', 'f540', 'f320', 'f176', 'f363', 'f291', 'f578', 'f539', 'f383', 'f336', 'f78', 'f189', 'f439', 'f382', 'f371', 'f296', 'f374', 'f177', 'f415', 'f6', 'f198', 'f406', 'f62', 'f306', 'f119', 'f581', 'f255', 'f537', 'f324', 'f530', 'f486', 'f15', 'f102', 'f232', 'f187', 'f366', 'f101', 'f270', 'f138', 'f514', 'f410', 'f26', 'f405', 'f11', 'f98', 'f69', 'f286', 'f73', 'f34']",0.97625,0.9750550959787921,0.65,0.5196368243243243,0.3225,0.34981529729515415,0.38775000000000004,SVM-rbf
1,N1_importances_norm,300,"['f225', 'f353', 'f244', 'f238', 'f234', 'f120', 'f375', 'f237', 'f33', 'f382', 'f42', 'f438', 'f530', 'f598', 'f346', 'f228', 'f389', 'f114', 'f322', 'f282', 'f96', 'f138', 'f157', 'f304', 'f583', 'f152', 'f101', 'f26', 'f50', 'f302', 'f295', 'f316', 'f359', 'f182', 'f197', 'f565', 'f250', 'f76', 'f80', 'f452', 'f245', 'f22', 'f338', 'f126', 'f253', 'f167', 'f336', 'f99', 'f451', 'f426', 'f155', 'f135', 'f119', 'f144', 'f313', 'f45', 'f47', 'f198', 'f194', 'f394', 'f104', 'f59', 'f449', 'f224', 'f75', 'f204', 'f78', 'f347', 'f112', 'f16', 'f363', 'f92', 'f183', 'f84', 'f323', 'f159', 'f168', 'f117', 'f557', 'f420', 'f8', 'f397', 'f477', 'f111', 'f87', 'f355', 'f173', 'f268', 'f595', 'f467', 'f128', 'f324', 'f46', 'f283', 'f294', 'f456', 'f66', 'f71', 'f163', 'f555', 'f568', 'f511', 'f1', 'f399', 'f121', 'f275', 'f367', 'f393', 'f292', 'f290', 'f319', 'f298', 'f586', 'f97', 'f276', 'f580', 'f293', 'f139', 'f5', 'f395', 'f27', 'f312', 'f516', 'f102', 'f271', 'f315', 'f18', 'f65', 'f30', 'f242', 'f421', 'f25', 'f69', 'f62', 'f515', 'f361', 'f98', 'f40', 'f54', 'f379', 'f151', 'f385', 'f19', 'f339', 'f331', 'f378', 'f594', 'f552', 'f306', 'f326', 'f473', 'f581', 'f133', 'f103', 'f89', 'f56', 'f222', 'f88', 'f299', 'f358', 'f191', 'f484', 'f146', 'f262', 'f337', 'f278', 'f266', 'f58', 'f488', 'f454', 'f345', 'f569', 'f31', 'f513', 'f479', 'f77', 'f37', 'f374', 'f43', 'f158', 'f192', 'f134', 'f61', 'f537', 'f523', 'f550', 'f308', 'f567', 'f377', 'f544', 'f226', 'f548', 'f514', 'f470', 'f556', 'f517', 'f490', 'f257', 'f116', 'f573', 'f540', 'f406', 'f464', 'f500', 'f390', 'f108', 'f376', 'f143', 'f348', 'f28', 'f57', 'f223', 'f478', 'f518', 'f274', 'f560', 'f206', 'f213', 'f509', 'f590', 'f127', 'f200', 'f67', 'f100', 'f342', 'f6', 'f343', 'f349', 'f507', 'f95', 'f38', 'f462', 'f273', 'f153', 'f333', 'f300', 'f154', 'f475', 'f70', 'f269', 'f12', 'f190', 'f387', 'f0', 'f495', 'f360', 'f329', 'f140', 'f51', 'f74', 'f4', 'f36', 'f21', 'f52', 'f178', 'f430', 'f352', 'f335', 'f7', 'f310', 'f44', 'f259', 'f286', 'f380', 'f82', 'f125', 'f195', 'f356', 'f236', 'f160', 'f60', 'f321', 'f432', 'f281', 'f20', 'f592', 'f145', 'f354', 'f216', 'f482', 'f388', 'f201', 'f179', 'f341', 'f48', 'f383', 'f212', 'f233', 'f93', 'f230', 'f251', 'f330', 'f164', 'f175', 'f79', 'f498', 'f132', 'f562', 'f205', 'f263']",0.96875,0.9670470219862269,0.66,0.5188679245283019,0.25875,0.33503419759170344,0.39925,SVM-rbf
1,kDN_importances_norm,300,"['f15', 'f236', 'f209', 'f141', 'f189', 'f348', 'f482', 'f66', 'f200', 'f252', 'f486', 'f32', 'f99', 'f254', 'f185', 'f479', 'f127', 'f156', 'f146', 'f14', 'f266', 'f451', 'f247', 'f579', 'f395', 'f490', 'f174', 'f309', 'f228', 'f1', 'f439', 'f460', 'f97', 'f74', 'f219', 'f187', 'f405', 'f4', 'f323', 'f373', 'f143', 'f37', 'f433', 'f320', 'f560', 'f304', 'f73', 'f360', 'f227', 'f257', 'f383', 'f562', 'f79', 'f270', 'f409', 'f473', 'f145', 'f199', 'f478', 'f60', 'f259', 'f152', 'f58', 'f89', 'f295', 'f441', 'f386', 'f201', 'f258', 'f530', 'f278', 'f142', 'f292', 'f321', 'f218', 'f250', 'f389', 'f444', 'f349', 'f232', 'f140', 'f29', 'f355', 'f306', 'f195', 'f13', 'f122', 'f283', 'f144', 'f108', 'f454', 'f167', 'f36', 'f139', 'f49', 'f337', 'f9', 'f216', 'f208', 'f578', 'f179', 'f21', 'f462', 'f438', 'f224', 'f112', 'f48', 'f35', 'f17', 'f43', 'f100', 'f62', 'f213', 'f75', 'f42', 'f135', 'f71', 'f319', 'f549', 'f318', 'f148', 'f84', 'f543', 'f539', 'f297', 'f483', 'f243', 'f198', 'f33', 'f378', 'f205', 'f165', 'f23', 'f170', 'f194', 'f69', 'f353', 'f475', 'f214', 'f46', 'f598', 'f256', 'f581', 'f25', 'f137', 'f125', 'f514', 'f520', 'f477', 'f166', 'f288', 'f500', 'f96', 'f92', 'f488', 'f550', 'f517', 'f103', 'f263', 'f330', 'f40', 'f494', 'f345', 'f509', 'f88', 'f290', 'f523', 'f275', 'f382', 'f162', 'f518', 'f540', 'f561', 'f569', 'f573', 'f95', 'f463', 'f537', 'f377', 'f346', 'f515', 'f63', 'f556', 'f331', 'f456', 'f425', 'f104', 'f467', 'f211', 'f78', 'f544', 'f555', 'f586', 'f30', 'f118', 'f215', 'f364', 'f513', 'f507', 'f220', 'f548', 'f233', 'f83', 'f19', 'f516', 'f340', 'f567', 'f150', 'f222', 'f333', 'f18', 'f248', 'f387', 'f384', 'f7', 'f299', 'f559', 'f47', 'f491', 'f326', 'f196', 'f159', 'f130', 'f117', 'f182', 'f253', 'f471', 'f121', 'f0', 'f217', 'f203', 'f300', 'f498', 'f105', 'f102', 'f359', 'f245', 'f594', 'f426', 'f123', 'f251', 'f221', 'f335', 'f293', 'f113', 'f76', 'f282', 'f298', 'f302', 'f10', 'f86', 'f77', 'f22', 'f470', 'f51', 'f352', 'f314', 'f206', 'f590', 'f421', 'f398', 'f12', 'f177', 'f54', 'f59', 'f101', 'f344', 'f385', 'f271', 'f279', 'f367', 'f308', 'f210', 'f370', 'f176', 'f301', 'f6', 'f136', 'f274', 'f415', 'f87', 'f568', 'f339', 'f235', 'f223', 'f114', 'f190', 'f495', 'f120', 'f294', 'f134', 'f583', 'f237', 'f169', 'f158', 'f111', 'f61', 'f280', 'f197', 'f225']",0.97625,0.9750550959787921,0.665,0.5553171315933929,0.28875,0.3511664321338276,0.38125,SVM-rbf
2,Hostility_importances_norm,300,"['f9', 'f18', 'f395', 'f67', 'f301', 'f118', 'f382', 'f19', 'f394', 'f392', 'f61', 'f137', 'f548', 'f562', 'f119', 'f153', 'f154', 'f93', 'f513', 'f565', 'f264', 'f245', 'f179', 'f490', 'f586', 'f599', 'f20', 'f271', 'f238', 'f194', 'f12', 'f339', 'f253', 'f38', 'f473', 'f102', 'f421', 'f50', 'f500', 'f203', 'f353', 'f124', 'f205', 'f123', 'f58', 'f160', 'f2', 'f360', 'f334', 'f187', 'f232', 'f235', 'f219', 'f192', 'f182', 'f592', 'f196', 'f414', 'f275', 'f180', 'f504', 'f111', 'f257', 'f308', 'f391', 'f17', 'f32', 'f429', 'f407', 'f327', 'f26', 'f579', 'f11', 'f51', 'f121', 'f208', 'f42', 'f348', 'f138', 'f33', 'f224', 'f439', 'f532', 'f237', 'f46', 'f556', 'f396', 'f22', 'f475', 'f387', 'f573', 'f356', 'f135', 'f376', 'f338', 'f144', 'f197', 'f398', 'f95', 'f397', 'f218', 'f496', 'f112', 'f300', 'f231', 'f14', 'f151', 'f280', 'f260', 'f10', 'f188', 'f488', 'f94', 'f13', 'f374', 'f321', 'f62', 'f207', 'f146', 'f331', 'f297', 'f72', 'f549', 'f383', 'f409', 'f16', 'f276', 'f110', 'f85', 'f590', 'f234', 'f289', 'f47', 'f29', 'f567', 'f316', 'f262', 'f520', 'f482', 'f286', 'f292', 'f70', 'f210', 'f452', 'f57', 'f181', 'f282', 'f328', 'f247', 'f349', 'f514', 'f162', 'f343', 'f303', 'f337', 'f319', 'f330', 'f314', 'f320', 'f149', 'f133', 'f509', 'f518', 'f240', 'f134', 'f226', 'f405', 'f113', 'f326', 'f31', 'f186', 'f306', 'f131', 'f199', 'f494', 'f478', 'f4', 'f495', 'f221', 'f164', 'f109', 'f322', 'f431', 'f344', 'f244', 'f545', 'f195', 'f406', 'f377', 'f77', 'f6', 'f342', 'f143', 'f172', 'f517', 'f430', 'f7', 'f79', 'f220', 'f202', 'f355', 'f284', 'f198', 'f329', 'f176', 'f223', 'f449', 'f444', 'f268', 'f433', 'f225', 'f249', 'f211', 'f310', 'f283', 'f86', 'f298', 'f484', 'f288', 'f332', 'f54', 'f169', 'f266', 'f324', 'f537', 'f5', 'f108', 'f89', 'f477', 'f358', 'f191', 'f103', 'f44', 'f74', 'f96', 'f141', 'f36', 'f174', 'f155', 'f479', 'f92', 'f559', 'f568', 'f115', 'f594', 'f251', 'f451', 'f373', 'f438', 'f216', 'f64', 'f178', 'f101', 'f126', 'f213', 'f87', 'f552', 'f48', 'f52', 'f302', 'f127', 'f23', 'f294', 'f90', 'f242', 'f312', 'f540', 'f1', 'f246', 'f239', 'f190', 'f418', 'f56', 'f76', 'f269', 'f30', 'f236', 'f265', 'f368', 'f163', 'f523', 'f291', 'f129', 'f99', 'f307', 'f107', 'f317', 'f105', 'f66', 'f278', 'f55', 'f530', 'f296', 'f388', 'f81', 'f379', 'f470', 'f206', 'f258', 'f233']",0.97875,0.9777094542659494,0.635,0.446540505044475,0.3275,0.3094492874893486,0.36975,SVM-rbf
2,N1_importances_norm,300,"['f279', 'f277', 'f120', 'f444', 'f54', 'f221', 'f462', 'f430', 'f101', 'f309', 'f391', 'f285', 'f344', 'f439', 'f93', 'f228', 'f292', 'f352', 'f134', 'f34', 'f155', 'f247', 'f273', 'f362', 'f324', 'f425', 'f233', 'f311', 'f211', 'f308', 'f156', 'f70', 'f565', 'f10', 'f189', 'f90', 'f361', 'f72', 'f109', 'f552', 'f395', 'f96', 'f288', 'f590', 'f22', 'f14', 'f380', 'f216', 'f172', 'f315', 'f479', 'f282', 'f560', 'f555', 'f438', 'f543', 'f420', 'f75', 'f222', 'f159', 'f151', 'f302', 'f213', 'f215', 'f198', 'f40', 'f186', 'f51', 'f296', 'f197', 'f28', 'f470', 'f475', 'f307', 'f137', 'f382', 'f114', 'f94', 'f278', 'f332', 'f330', 'f236', 'f225', 'f304', 'f210', 'f426', 'f48', 'f283', 'f231', 'f127', 'f373', 'f169', 'f264', 'f261', 'f219', 'f498', 'f42', 'f421', 'f354', 'f303', 'f57', 'f313', 'f464', 'f166', 'f177', 'f432', 'f223', 'f62', 'f368', 'f388', 'f297', 'f268', 'f265', 'f377', 'f77', 'f520', 'f266', 'f322', 'f578', 'f467', 'f289', 'f530', 'f284', 'f154', 'f205', 'f250', 'f386', 'f343', 'f333', 'f31', 'f150', 'f507', 'f409', 'f545', 'f107', 'f350', 'f406', 'f345', 'f337', 'f523', 'f375', 'f363', 'f195', 'f300', 'f583', 'f4', 'f188', 'f16', 'f294', 'f61', 'f414', 'f319', 'f36', 'f234', 'f549', 'f550', 'f504', 'f500', 'f574', 'f341', 'f594', 'f187', 'f7', 'f433', 'f105', 'f567', 'f473', 'f194', 'f349', 'f321', 'f180', 'f514', 'f516', 'f318', 'f463', 'f9', 'f99', 'f259', 'f267', 'f141', 'f394', 'f171', 'f532', 'f513', 'f517', 'f328', 'f405', 'f396', 'f539', 'f556', 'f83', 'f21', 'f112', 'f537', 'f8', 'f310', 'f49', 'f293', 'f253', 'f509', 'f33', 'f548', 'f561', 'f384', 'f573', 'f242', 'f599', 'f131', 'f249', 'f518', 'f407', 'f98', 'f185', 'f515', 'f483', 'f226', 'f360', 'f562', 'f390', 'f91', 'f163', 'f241', 'f346', 'f143', 'f129', 'f544', 'f147', 'f66', 'f281', 'f252', 'f365', 'f376', 'f490', 'f257', 'f451', 'f263', 'f581', 'f68', 'f331', 'f306', 'f82', 'f366', 'f295', 'f116', 'f58', 'f76', 'f164', 'f418', 'f206', 'f168', 'f486', 'f478', 'f287', 'f271', 'f106', 'f569', 'f326', 'f393', 'f586', 'f126', 'f312', 'f246', 'f175', 'f53', 'f35', 'f580', 'f207', 'f24', 'f67', 'f429', 'f477', 'f160', 'f240', 'f136', 'f46', 'f452', 'f39', 'f113', 'f208', 'f23', 'f314', 'f95', 'f25', 'f52', 'f146', 'f540', 'f144', 'f286', 'f371', 'f229', 'f251', 'f74', 'f367', 'f138', 'f397', 'f110', 'f32', 'f30', 'f73', 'f18']",0.97875,0.9777094542659494,0.65,0.4916201117318436,0.315,0.37483922645469336,0.39299999999999996,SVM-rbf
2,kDN_importances_norm,300,"['f189', 'f109', 'f251', 'f259', 'f245', 'f285', 'f77', 'f249', 'f89', 'f115', 'f328', 'f306', 'f291', 'f1', 'f78', 'f515', 'f146', 'f178', 'f55', 'f5', 'f147', 'f486', 'f318', 'f142', 'f258', 'f407', 'f96', 'f365', 'f359', 'f342', 'f92', 'f45', 'f294', 'f358', 'f48', 'f15', 'f3', 'f180', 'f231', 'f151', 'f265', 'f194', 'f7', 'f49', 'f290', 'f292', 'f243', 'f344', 'f187', 'f47', 'f108', 'f29', 'f347', 'f311', 'f91', 'f112', 'f324', 'f376', 'f257', 'f252', 'f160', 'f410', 'f163', 'f141', 'f409', 'f192', 'f337', 'f275', 'f339', 'f433', 'f126', 'f103', 'f227', 'f76', 'f483', 'f93', 'f333', 'f236', 'f34', 'f19', 'f238', 'f114', 'f420', 'f253', 'f31', 'f104', 'f195', 'f116', 'f156', 'f495', 'f229', 'f128', 'f54', 'f122', 'f211', 'f143', 'f488', 'f406', 'f398', 'f33', 'f119', 'f125', 'f475', 'f234', 'f452', 'f562', 'f293', 'f586', 'f391', 'f429', 'f552', 'f282', 'f188', 'f159', 'f254', 'f278', 'f283', 'f250', 'f153', 'f221', 'f214', 'f167', 'f225', 'f72', 'f162', 'f425', 'f270', 'f175', 'f200', 'f454', 'f341', 'f349', 'f353', 'f239', 'f484', 'f135', 'f261', 'f491', 'f380', 'f32', 'f334', 'f367', 'f384', 'f583', 'f39', 'f53', 'f161', 'f310', 'f38', 'f382', 'f60', 'f222', 'f471', 'f273', 'f184', 'f330', 'f498', 'f121', 'f23', 'f228', 'f169', 'f75', 'f26', 'f247', 'f304', 'f177', 'f13', 'f224', 'f568', 'f218', 'f549', 'f40', 'f348', 'f27', 'f117', 'f216', 'f181', 'f517', 'f590', 'f573', 'f368', 'f266', 'f154', 'f479', 'f205', 'f193', 'f550', 'f594', 'f66', 'f514', 'f396', 'f581', 'f556', 'f518', 'f574', 'f219', 'f516', 'f62', 'f513', 'f94', 'f439', 'f85', 'f309', 'f523', 'f405', 'f152', 'f509', 'f12', 'f567', 'f377', 'f548', 'f537', 'f99', 'f578', 'f414', 'f532', 'f50', 'f267', 'f268', 'f569', 'f418', 'f539', 'f138', 'f183', 'f204', 'f286', 'f131', 'f308', 'f260', 'f61', 'f477', 'f540', 'f280', 'f8', 'f303', 'f46', 'f209', 'f544', 'f444', 'f438', 'f22', 'f545', 'f375', 'f370', 'f432', 'f67', 'f212', 'f105', 'f42', 'f165', 'f530', 'f197', 'f107', 'f388', 'f90', 'f35', 'f317', 'f467', 'f98', 'f314', 'f63', 'f323', 'f17', 'f140', 'f123', 'f302', 'f97', 'f313', 'f36', 'f199', 'f560', 'f326', 'f230', 'f132', 'f2', 'f213', 'f18', 'f441', 'f37', 'f166', 'f237', 'f271', 'f507', 'f316', 'f504', 'f325', 'f421', 'f186', 'f244', 'f360', 'f137', 'f511', 'f176', 'f179', 'f248', 'f14', 'f110', 'f242', 'f208', 'f127']",0.985,0.9843315040165432,0.615,0.4549064748201439,0.28,0.3437492431707785,0.38049999999999995,SVM-rbf
3,Hostility_importances_norm,300,"['f214', 'f385', 'f73', 'f253', 'f532', 'f18', 'f178', 'f90', 'f484', 'f129', 'f264', 'f12', 'f520', 'f233', 'f534', 'f123', 'f323', 'f562', 'f35', 'f439', 'f50', 'f376', 'f161', 'f363', 'f388', 'f389', 'f358', 'f298', 'f567', 'f199', 'f583', 'f115', 'f543', 'f254', 'f369', 'f208', 'f462', 'f108', 'f250', 'f300', 'f352', 'f263', 'f261', 'f187', 'f381', 'f184', 'f112', 'f182', 'f392', 'f88', 'f295', 'f151', 'f409', 'f153', 'f325', 'f579', 'f203', 'f143', 'f216', 'f432', 'f334', 'f133', 'f22', 'f142', 'f509', 'f348', 'f55', 'f162', 'f393', 'f157', 'f8', 'f240', 'f147', 'f7', 'f68', 'f106', 'f38', 'f252', 'f550', 'f394', 'f43', 'f368', 'f6', 'f258', 'f139', 'f375', 'f113', 'f539', 'f0', 'f362', 'f271', 'f172', 'f560', 'f77', 'f148', 'f181', 'f126', 'f209', 'f350', 'f498', 'f377', 'f292', 'f34', 'f72', 'f245', 'f594', 'f174', 'f347', 'f30', 'f329', 'f231', 'f86', 'f98', 'f429', 'f87', 'f179', 'f339', 'f169', 'f384', 'f345', 'f281', 'f167', 'f267', 'f328', 'f467', 'f557', 'f260', 'f405', 'f94', 'f592', 'f234', 'f52', 'f11', 'f321', 'f10', 'f41', 'f238', 'f212', 'f80', 'f15', 'f580', 'f23', 'f138', 'f331', 'f107', 'f491', 'f40', 'f598', 'f158', 'f227', 'f120', 'f5', 'f25', 'f193', 'f307', 'f537', 'f431', 'f163', 'f364', 'f274', 'f414', 'f277', 'f237', 'f218', 'f224', 'f190', 'f64', 'f515', 'f590', 'f313', 'f444', 'f122', 'f19', 'f196', 'f4', 'f119', 'f361', 'f91', 'f228', 'f189', 'f111', 'f248', 'f93', 'f452', 'f310', 'f333', 'f16', 'f460', 'f496', 'f58', 'f262', 'f426', 'f438', 'f146', 'f150', 'f555', 'f85', 'f463', 'f84', 'f160', 'f488', 'f137', 'f186', 'f513', 'f255', 'f270', 'f545', 'f355', 'f205', 'f391', 'f360', 'f312', 'f284', 'f210', 'f530', 'f79', 'f279', 'f207', 'f83', 'f128', 'f273', 'f67', 'f319', 'f125', 'f75', 'f478', 'f516', 'f131', 'f116', 'f51', 'f78', 'f266', 'f544', 'f578', 'f425', 'f220', 'f418', 'f29', 'f565', 'f130', 'f47', 'f396', 'f341', 'f249', 'f556', 'f213', 'f471', 'f395', 'f200', 'f486', 'f304', 'f514', 'f308', 'f48', 'f475', 'f121', 'f359', 'f504', 'f102', 'f433', 'f495', 'f28', 'f26', 'f306', 'f188', 'f282', 'f236', 'f159', 'f378', 'f301', 'f27', 'f185', 'f483', 'f507', 'f382', 'f69', 'f59', 'f198', 'f225', 'f326', 'f470', 'f276', 'f117', 'f318', 'f204', 'f100', 'f232', 'f410', 'f268', 'f314', 'f180', 'f217', 'f156', 'f110', 'f82', 'f367', 'f552', 'f60', 'f109', 'f70']",0.975,0.9737251652282879,0.615,0.4749708963911524,0.31375,0.3518333019929938,0.38025000000000003,SVM-rbf
3,N1_importances_norm,300,"['f330', 'f331', 'f236', 'f407', 'f470', 'f365', 'f309', 'f61', 'f147', 'f336', 'f118', 'f359', 'f452', 'f122', 'f275', 'f218', 'f225', 'f421', 'f579', 'f263', 'f555', 'f133', 'f282', 'f270', 'f141', 'f135', 'f366', 'f433', 'f342', 'f96', 'f44', 'f228', 'f373', 'f321', 'f89', 'f344', 'f120', 'f40', 'f301', 'f92', 'f107', 'f32', 'f227', 'f11', 'f224', 'f430', 'f140', 'f409', 'f29', 'f266', 'f101', 'f352', 'f314', 'f405', 'f152', 'f255', 'f391', 'f166', 'f188', 'f19', 'f367', 'f121', 'f500', 'f488', 'f279', 'f397', 'f25', 'f290', 'f197', 'f153', 'f100', 'f171', 'f146', 'f174', 'f260', 'f186', 'f132', 'f312', 'f378', 'f496', 'f249', 'f549', 'f399', 'f213', 'f298', 'f41', 'f7', 'f110', 'f334', 'f511', 'f595', 'f215', 'f306', 'f326', 'f234', 'f142', 'f296', 'f281', 'f164', 'f348', 'f360', 'f23', 'f210', 'f444', 'f161', 'f106', 'f195', 'f308', 'f364', 'f268', 'f385', 'f219', 'f72', 'f114', 'f196', 'f515', 'f189', 'f193', 'f394', 'f201', 'f85', 'f267', 'f46', 'f207', 'f179', 'f277', 'f472', 'f87', 'f473', 'f217', 'f4', 'f254', 'f406', 'f162', 'f73', 'f384', 'f514', 'f494', 'f578', 'f15', 'f371', 'f393', 'f203', 'f57', 'f562', 'f256', 'f28', 'f154', 'f507', 'f297', 'f34', 'f560', 'f477', 'f113', 'f258', 'f185', 'f303', 'f43', 'f257', 'f127', 'f117', 'f368', 'f60', 'f523', 'f592', 'f569', 'f167', 'f537', 'f159', 'f573', 'f594', 'f293', 'f221', 'f316', 'f556', 'f184', 'f319', 'f513', 'f567', 'f288', 'f478', 'f177', 'f65', 'f454', 'f552', 'f292', 'f544', 'f271', 'f410', 'f233', 'f208', 'f139', 'f557', 'f93', 'f116', 'f136', 'f131', 'f388', 'f70', 'f51', 'f517', 'f540', 'f346', 'f599', 'f504', 'f449', 'f148', 'f269', 'f381', 'f315', 'f262', 'f548', 'f99', 'f509', 'f77', 'f130', 'f431', 'f518', 'f54', 'f460', 'f550', 'f581', 'f329', 'f259', 'f339', 'f435', 'f35', 'f75', 'f261', 'f200', 'f495', 'f230', 'f165', 'f56', 'f239', 'f539', 'f191', 'f98', 'f561', 'f50', 'f172', 'f464', 'f343', 'f486', 'f42', 'f55', 'f151', 'f356', 'f425', 'f216', 'f516', 'f317', 'f97', 'f568', 'f286', 'f559', 'f541', 'f304', 'f111', 'f392', 'f532', 'f243', 'f95', 'f285', 'f102', 'f350', 'f126', 'f137', 'f194', 'f475', 'f447', 'f520', 'f242', 'f244', 'f27', 'f414', 'f583', 'f204', 'f36', 'f383', 'f49', 'f273', 'f396', 'f91', 'f462', 'f30', 'f586', 'f2', 'f323', 'f463', 'f8', 'f78', 'f375', 'f115', 'f63', 'f138', 'f128', 'f322', 'f429', 'f390']",0.97375,0.9723933679281104,0.64,0.5030198446937015,0.25875,0.3336898691951323,0.377,SVM-rbf
