model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_Hostility_mean,complexity_Hostility_std,complexity_N1_mean,complexity_N1_std,complexity_kDN_mean,complexity_kDN_std
KNN,Hostility_importances_norm,0.813,0.015426235768974839,0.83,0.7855866299251286,0.022455020597457402,0.8085416737338444,0.709,0.016355427233796103,0.73,0.6400989118777625,0.0238723355506815,0.6676783004552352,0.3065,0.020792877386258988,0.33604557833528464,0.017897077987542656,0.37955000000000005,0.007233602145542701
KNN,N1_importances_norm,0.80725,0.023953079134006957,0.8375,0.7775088328330555,0.03443165960153099,0.819360565436687,0.6980000000000001,0.035106979363083914,0.75,0.6207906860998912,0.06417115869896615,0.6864024084295031,0.28525,0.02760491351190944,0.34869570863903265,0.01891155000189745,0.38685,0.009040879382007028
KNN,kDN_importances_norm,0.8244999999999999,0.010216408370851257,0.84,0.8027930026771516,0.016396215430331703,0.8268585093277724,0.711,0.011937336386313337,0.73,0.6546321942078055,0.011503938298383675,0.6676783004552352,0.28725,0.00495290318903973,0.3531177528665089,0.010122739845293036,0.38285,0.0046522843851166396
SVM-rbf,Hostility_importances_norm,0.976,0.001854049621773931,0.97875,0.9747933992324184,0.001972152022863872,0.9777094542659494,0.652,0.028416544476765674,0.68,0.5201956388279637,0.061963515320183,0.5993371386484994,0.31275,0.02031778777327884,0.33988997440725616,0.01744623187945107,0.37995,0.007544451603662116
SVM-rbf,N1_importances_norm,0.97425,0.005046657309546597,0.98,0.9729216505627551,0.0053688432581296235,0.9790339294668227,0.653,0.008366600265340769,0.66,0.5112024338237026,0.013440091233418957,0.5236363636363637,0.28525,0.02760491351190944,0.34869570863903265,0.01891155000189745,0.38685,0.009040879382007028
SVM-rbf,kDN_importances_norm,0.9772500000000001,0.005332682251925346,0.985,0.9761148203291988,0.005655136335319129,0.9843315040165432,0.656,0.02459674775249772,0.68,0.5330667331110472,0.044902452470091773,0.56791104050834,0.28725,0.00495290318903973,0.3531177528665089,0.010122739845293036,0.38285,0.0046522843851166396
