feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f120,,,,,,,,,,,1,SVM-rbf
f121,,,,,,,,,,,1,SVM-rbf
f122,,,,,,,,,,,1,SVM-rbf
f123,-0.010000000000000009,0.03946974206349213,0.0015833333333332145,-0.0001282051282051283,0.000506022334147335,2.0299145299143777e-05,78.0,1.0,1.0,1.0,1,SVM-rbf
f124,-0.004583333333333328,0.005458333333333398,-0.0014166666666666772,-0.00010658914728682158,0.00012693798449612555,-3.2945736434108774e-05,43.0,1.0,1.0,1.0,1,SVM-rbf
f125,,,,,,,,,,,1,SVM-rbf
f126,-0.0029166666666666785,0.009483630952380917,-0.004000000000000115,-0.00011217948717948764,0.0003647550366300353,-0.00015384615384615824,26.0,1.0,1.0,1.0,1,SVM-rbf
f127,,,,,,,,,,,1,SVM-rbf
f128,,,,,,,,,,,1,SVM-rbf
f129,,,,,,,,,,,1,SVM-rbf
f13,-0.002083333333333326,-0.0027777777777777124,0.0015833333333332145,-5.787037037037016e-05,-7.716049382715868e-05,4.398148148147818e-05,36.0,1.0,1.0,1.0,1,SVM-rbf
f130,-0.003750000000000031,0.0034017857142859542,-0.0030833333333332713,-9.868421052631661e-05,8.952067669173564e-05,-8.114035087719136e-05,38.0,1.0,1.0,1.0,1,SVM-rbf
f131,,,,,,,,,,,1,SVM-rbf
f132,0.03125,-0.015562499999999979,-0.0001666666666665373,0.0004464285714285714,-0.00022232142857142828,-2.3809523809505325e-06,70.0,0.0,1.0,1.0,1,SVM-rbf
f133,0.008333333333333415,0.04965476190476209,-0.005083333333333329,0.00017006802721088602,0.0010133624878522875,-0.00010374149659863936,49.0,1.0,1.0,1.0,1,SVM-rbf
f134,,,,,,,,,,,1,SVM-rbf
f135,,,,,,,,,,,1,SVM-rbf
f136,,,,,,,,,,,1,SVM-rbf
f137,-0.012500000000000011,-0.002423611111111057,0.002999999999999947,-0.00022727272727272746,-4.406565656565558e-05,5.4545454545453584e-05,55.0,1.0,1.0,1.0,1,SVM-rbf
f138,,,,,,,,,,,1,SVM-rbf
f139,,,,,,,,,,,1,SVM-rbf
f14,0.028749999999999998,0.015624999999999944,0.10800000000000021,0.00026620370370370367,0.0001446759259259254,0.001000000000000002,108.0,1.0,1.0,1.0,1,SVM-rbf
f15,0.0025000000000000577,-0.014097222222222205,0.0026666666666666505,9.259259259259473e-05,-0.0005221193415637854,9.876543209876483e-05,27.0,1.0,1.0,1.0,1,SVM-rbf
f16,-0.0012499999999999734,-0.002465277777777719,0.0010833333333332695,-4.4642857142856194e-05,-8.804563492063282e-05,3.869047619047391e-05,28.0,1.0,1.0,1.0,1,SVM-rbf
f17,0.005416666666666736,0.02436111111111089,-0.00541666666666657,0.0001504629629629649,0.0006766975308641913,-0.00015046296296296026,36.0,1.0,1.0,1.0,1,SVM-rbf
f18,-0.002083333333333326,0.002145833333333347,-0.0004166666666666208,-5.081300813008112e-05,5.2337398373984066e-05,-1.016260162601514e-05,41.0,1.0,1.0,1.0,1,SVM-rbf
f19,0.014166666666666716,0.018687500000000024,0.0014166666666666217,0.00022135416666666744,0.00029199218750000037,2.2135416666665964e-05,64.0,1.0,1.0,1.0,1,SVM-rbf
f2,-0.015416666666666634,0.017548611111110946,-0.00550000000000006,-0.000358527131782945,0.00040810723514211504,-0.00012790697674418746,43.0,1.0,1.0,1.0,1,SVM-rbf
f20,-0.019166666666666665,-0.002368055555555526,0.03225000000000011,-0.00019360269360269358,-2.3919753086419454e-05,0.0003257575757575769,99.0,1.0,1.0,1.0,1,SVM-rbf
f21,-0.010833333333333306,0.01597023809523801,0.007833333333333192,-0.00020440251572326993,0.00030132524707996247,0.0001477987421383621,53.0,1.0,1.0,1.0,1,SVM-rbf
f22,-0.006666666666666654,-0.005548611111111101,-0.006500000000000061,-0.00013071895424836575,-0.00010879629629629611,-0.00012745098039215806,51.0,1.0,1.0,1.0,1,SVM-rbf
f23,-0.016249999999999987,-0.023770833333333297,0.043416666666666826,-0.00017105263157894722,-0.00025021929824561363,0.0004570175438596508,95.0,1.0,1.0,1.0,1,SVM-rbf
f24,0.036250000000000004,-0.0026388888888888573,0.3142500000000006,0.00024328859060402687,-1.7710663683817835e-05,0.002109060402684568,149.0,1.0,1.0,0.0,1,SVM-rbf
f25,-0.022083333333333344,0.057986111111111294,-0.012749999999999984,-0.00043300653594771264,0.0011369825708061037,-0.0002499999999999997,51.0,1.0,1.0,1.0,1,SVM-rbf
f26,0.007916666666666683,-0.001638888888888912,-0.0047500000000000875,0.00021990740740740787,-4.552469135802533e-05,-0.00013194444444444687,36.0,1.0,1.0,1.0,1,SVM-rbf
f27,-0.012916666666666632,0.04431249999999992,0.009166666666666656,-0.00024371069182389872,0.0008360849056603759,0.0001729559748427671,53.0,1.0,1.0,1.0,1,SVM-rbf
f28,-0.02833333333333332,0.038618055555555586,0.02791666666666698,-0.0003046594982078852,0.0004152479091995224,0.0003001792114695374,93.0,1.0,1.0,1.0,1,SVM-rbf
f29,-0.0037499999999999756,-0.003923611111111058,0.014166666666666494,-6.578947368421009e-05,-6.88352826510712e-05,0.0002485380116959034,57.0,1.0,1.0,1.0,1,SVM-rbf
f3,-0.0058333333333333015,-0.01265972222222217,-0.0024166666666666226,-0.0003431372549019589,-0.000744689542483657,-0.00014215686274509544,17.0,1.0,1.0,1.0,1,SVM-rbf
f30,0.052083333333333315,-0.01001719576719573,-0.005666666666666709,0.0007773631840796017,-0.0001495103845850109,-8.457711442786132e-05,67.0,1.0,1.0,1.0,1,SVM-rbf
f31,-0.0004166666666666763,-0.0039583333333333415,-0.0014166666666666772,-1.8939393939394376e-05,-0.0001799242424242428,-6.439393939393987e-05,22.0,1.0,1.0,1.0,1,SVM-rbf
f32,-0.043333333333333335,-0.010275793650793563,-0.013000000000000012,-0.0021666666666666666,-0.0005137896825396782,-0.0006500000000000006,20.0,1.0,1.0,1.0,1,SVM-rbf
f33,-0.012083333333333335,0.0047986111111112395,-0.009000000000000008,-0.0003776041666666667,0.00014995659722222623,-0.00028125000000000025,32.0,1.0,1.0,1.0,1,SVM-rbf
f34,-0.0016666666666666496,-0.0026755952380952963,0.002083333333333215,-4.901960784313675e-05,-7.869397759103812e-05,6.127450980391808e-05,34.0,1.0,1.0,1.0,1,SVM-rbf
f35,-0.0004166666666666763,0.02123214285714292,-0.004416666666666624,-6.21890547263696e-06,0.0003168976545842227,-6.592039800994962e-05,67.0,1.0,1.0,1.0,1,SVM-rbf
f36,0.01708333333333334,-0.014195436507936587,-0.0037499999999999756,0.00043803418803418817,-0.0003639855514855535,-9.615384615384553e-05,39.0,1.0,1.0,1.0,1,SVM-rbf
f37,-0.00708333333333333,-0.0015972222222220833,-0.010666666666666713,-0.00016865079365079358,-3.8029100529097225e-05,-0.0002539682539682551,42.0,1.0,1.0,1.0,1,SVM-rbf
f38,0.012499999999999956,-0.008437499999999876,-0.0007500000000000284,0.0003571428571428559,-0.00024107142857142502,-2.142857142857224e-05,35.0,1.0,1.0,1.0,1,SVM-rbf
f39,-0.030416666666666703,0.017861111111111216,-0.0035000000000000586,-0.0004002192982456145,0.00023501461988304233,-4.605263157894814e-05,76.0,1.0,1.0,1.0,1,SVM-rbf
f4,0.0591666666666667,0.060535714285714026,0.012083333333333335,0.0006879844961240314,0.0007039036544850469,0.00014050387596899227,86.0,1.0,1.0,1.0,1,SVM-rbf
f40,0.004583333333333384,-0.003618055555555555,-0.0016666666666667052,0.0001117886178861801,-8.824525745257451e-05,-4.065040650406598e-05,41.0,1.0,1.0,1.0,1,SVM-rbf
f41,-0.012499999999999956,-0.0016111111111112852,0.017500000000000182,-0.00027173913043478164,-3.502415458937577e-05,0.0003804347826086996,46.0,1.0,1.0,1.0,1,SVM-rbf
f42,-0.012916666666666687,-0.00038194444444439313,-0.0015000000000000568,-0.0008611111111111125,-2.5462962962959543e-05,-0.00010000000000000379,15.0,1.0,1.0,1.0,1,SVM-rbf
f43,-0.015000000000000013,-0.021354166666666563,0.0020000000000000018,-0.0002678571428571431,-0.0003813244047619029,3.5714285714285744e-05,56.0,1.0,1.0,1.0,1,SVM-rbf
f44,0.030833333333333324,-0.027847222222222134,-0.0030833333333333823,0.0006292517006802719,-0.0005683106575963701,-6.292517006802821e-05,49.0,0.0,1.0,1.0,1,SVM-rbf
f45,-0.01708333333333334,-0.0012916666666667465,-0.006416666666666626,-0.0004617117117117119,-3.4909909909912066e-05,-0.00017342342342342232,37.0,1.0,1.0,1.0,1,SVM-rbf
f46,0.01708333333333334,-0.004409722222222245,0.0042499999999999205,0.0001836917562724015,-4.741636798088436e-05,4.569892473118194e-05,93.0,1.0,1.0,1.0,1,SVM-rbf
f47,-0.004583333333333328,-0.008404761904762026,0.0027499999999999747,-0.00012061403508771916,-0.00022117794486215857,7.236842105263091e-05,38.0,1.0,1.0,1.0,1,SVM-rbf
f48,-0.0024999999999999467,-0.016201388888888946,-0.004416666666666735,-0.00013157894736841826,-0.0008527046783625761,-0.00023245614035088082,19.0,1.0,1.0,1.0,1,SVM-rbf
f49,0.024583333333333346,-0.005437499999999984,0.010166666666666657,0.00028256704980842925,-6.249999999999981e-05,0.00011685823754789261,87.0,1.0,1.0,1.0,1,SVM-rbf
f5,0.033333333333333326,-0.01123511904761898,-0.0034999999999999476,0.0008771929824561402,-0.0002956610275689205,-9.210526315789336e-05,38.0,1.0,1.0,1.0,1,SVM-rbf
f50,0.017083333333333284,0.028479166666666778,-0.0034999999999999476,0.0003882575757575746,0.0006472537878787904,-7.954545454545336e-05,44.0,1.0,0.0,1.0,1,SVM-rbf
f51,0.010833333333333306,-0.00969444444444445,-0.0038333333333333552,0.0002927927927927921,-0.00026201201201201215,-0.0001036036036036042,37.0,1.0,1.0,1.0,1,SVM-rbf
f52,-0.01708333333333334,-0.0009662698412697401,-0.007333333333333414,-0.00018981481481481489,-1.073633156966378e-05,-8.148148148148237e-05,90.0,1.0,1.0,1.0,1,SVM-rbf
f53,-0.00833333333333336,-0.004260912698412722,-0.004666666666666708,-0.00075757575757576,-0.000387355699855702,-0.000424242424242428,11.0,1.0,1.0,1.0,1,SVM-rbf
f54,-0.02124999999999999,-0.010774801587301708,-0.0020000000000000573,-0.0011184210526315784,-0.0005670948203843004,-0.00010526315789473986,19.0,1.0,1.0,1.0,1,SVM-rbf
f55,0.006250000000000033,-0.02459722222222227,0.010000000000000009,7.102272727272765e-05,-0.0002795138888888894,0.00011363636363636373,88.0,1.0,1.0,1.0,1,SVM-rbf
f56,-0.0033333333333332993,-0.008290178571428553,-0.0019999999999999463,-0.00011494252873563101,-0.00028586822660098455,-6.896551724137746e-05,29.0,1.0,1.0,1.0,1,SVM-rbf
f57,-0.002083333333333326,-0.001996031746031801,-0.0007500000000000284,-0.00010964912280701715,-0.00010505430242272638,-3.9473684210527814e-05,19.0,1.0,1.0,1.0,1,SVM-rbf
f58,-0.007499999999999951,0.03953571428571445,-0.012666666666666604,-0.00011718749999999924,0.0006177455357142883,-0.00019791666666666569,64.0,1.0,0.0,1.0,1,SVM-rbf
f59,0.01041666666666663,-0.0024940476190475347,-0.004666666666666597,0.00020424836601307117,-4.8902894491128133e-05,-9.150326797385484e-05,51.0,1.0,1.0,1.0,1,SVM-rbf
f6,0.06624999999999998,0.029499007936507837,-0.0006666666666667043,0.0006432038834951454,0.00028639813530590135,-6.472491909385478e-06,103.0,0.0,1.0,1.0,1,SVM-rbf
f60,0.009166666666666656,0.00010317460317466054,0.005500000000000227,0.00014784946236559124,1.6641065028171055e-06,8.87096774193585e-05,62.0,1.0,1.0,1.0,1,SVM-rbf
f61,-0.010833333333333361,-0.00047718253968226376,0.0055833333333333846,-0.0001867816091954028,-8.227285166935582e-06,9.626436781609284e-05,58.0,1.0,1.0,1.0,1,SVM-rbf
f62,-0.004583333333333328,-0.014834325396825554,-0.0005833333333332691,-0.0004166666666666662,-0.0013485750360750504,-5.303030303029719e-05,11.0,1.0,1.0,1.0,1,SVM-rbf
f63,0.025416666666666643,-0.0039583333333333415,-0.0012500000000000289,0.0005776515151515146,-8.99621212121214e-05,-2.8409090909091566e-05,44.0,1.0,1.0,1.0,1,SVM-rbf
f64,-0.01541666666666669,0.001137896825396778,-0.0019999999999999463,-0.00025694444444444484,1.89649470899463e-05,-3.333333333333244e-05,60.0,1.0,1.0,1.0,1,SVM-rbf
f65,-0.009166666666666712,-0.0005744047619047898,0.01433333333333342,-0.00030555555555555707,-1.914682539682633e-05,0.0004777777777777807,30.0,1.0,1.0,1.0,1,SVM-rbf
f66,-0.016666666666666663,-0.020104166666666645,0.004583333333333162,-0.00045045045045045035,-0.0005433558558558553,0.00012387387387386922,37.0,1.0,1.0,1.0,1,SVM-rbf
f67,-0.012916666666666687,-0.008624999999999994,-0.011166666666666658,-0.0003587962962962969,-0.00023958333333333316,-0.00031018518518518493,36.0,1.0,1.0,1.0,1,SVM-rbf
f68,-0.003333333333333355,0.05595138888888879,-0.007166666666666599,-7.407407407407455e-05,0.001243364197530862,-0.00015925925925925775,45.0,1.0,0.0,1.0,1,SVM-rbf
f69,-0.0008333333333333526,0.02616666666666667,-0.007499999999999896,-3.472222222222302e-05,0.001090277777777778,-0.00031249999999999567,24.0,1.0,1.0,1.0,1,SVM-rbf
f7,0.026666666666666616,0.012262896825396552,0.10641666666666655,0.0002240896358543413,0.00010304955315459287,0.0008942577030812314,119.0,1.0,1.0,1.0,1,SVM-rbf
f70,-0.004166666666666652,-0.00093749999999998,0.006999999999999951,-8.865248226950323e-05,-1.9946808510637873e-05,0.0001489361702127649,47.0,1.0,1.0,1.0,1,SVM-rbf
f71,,,,,,,,,,,1,SVM-rbf
f72,-0.004166666666666652,0.022430555555555565,0.025916666666666477,-3.654970760233905e-05,0.00019675925925925934,0.00022733918128654804,114.0,1.0,1.0,1.0,1,SVM-rbf
f73,,,,,,,,,,,1,SVM-rbf
f74,-0.004583333333333328,-0.0054895833333333255,-0.011500000000000121,-9.353741496598629e-05,-0.00011203231292516991,-0.00023469387755102288,49.0,1.0,1.0,1.0,1,SVM-rbf
f75,0.014166666666666605,0.0269930555555557,0.10866666666666658,0.00017068273092369404,0.0003252175368139241,0.0013092369477911636,83.0,1.0,1.0,1.0,1,SVM-rbf
f76,,,,,,,,,,,1,SVM-rbf
f77,,,,,,,,,,,1,SVM-rbf
f78,0.06333333333333346,0.00888888888888878,0.051500000000000046,0.000614886731391587,8.629989212513378e-05,0.0005000000000000004,103.0,1.0,1.0,1.0,1,SVM-rbf
f79,-0.0279166666666667,-0.00874999999999998,0.0047499999999999765,-0.0003363453815261048,-0.0001054216867469877,5.722891566265032e-05,83.0,1.0,1.0,1.0,1,SVM-rbf
f8,0.04708333333333342,0.02398809523809503,0.34716666666666657,0.0002402210884353746,0.00012238824101068894,0.00177125850340136,196.0,1.0,1.0,1.0,1,SVM-rbf
f80,,,,,,,,,,,1,SVM-rbf
f81,,,,,,,,,,,1,SVM-rbf
f82,,,,,,,,,,,1,SVM-rbf
f83,-0.007500000000000007,-0.0037291666666666168,0.01766666666666683,-0.00015000000000000012,-7.458333333333233e-05,0.00035333333333333663,50.0,1.0,1.0,1.0,1,SVM-rbf
f84,-0.0033333333333332993,-0.007067460317460361,0.01583333333333331,-7.407407407407331e-05,-0.00015705467372134136,0.00035185185185185135,45.0,1.0,1.0,1.0,1,SVM-rbf
f85,-0.007916666666666683,-0.013199404761904787,0.17358333333333414,-3.4875183553597723e-05,-5.814715754143078e-05,0.0007646842878120447,227.0,1.0,1.0,0.0,1,SVM-rbf
f86,,,,,,,,,,,1,SVM-rbf
f87,0.01041666666666663,0.033513392857142665,-0.00708333333333333,0.00023148148148148065,0.0007447420634920592,-0.00015740740740740735,45.0,1.0,1.0,1.0,1,SVM-rbf
f88,,,,,,,,,,,1,SVM-rbf
f89,0.009166666666666712,-0.0037500000000000866,0.1796666666666677,5.623721881390621e-05,-2.3006134969325683e-05,0.0011022494887525625,163.0,1.0,1.0,1.0,1,SVM-rbf
f9,0.012916666666666687,0.021444444444444377,0.05266666666666675,0.00011430678466076715,0.00018977384464110067,0.0004660766961651925,113.0,1.0,1.0,1.0,1,SVM-rbf
f90,-0.012083333333333335,-0.00021527777777774482,0.19458333333333316,-7.025193798449613e-05,-1.2516149870799117e-06,0.0011312984496124022,172.0,1.0,1.0,0.0,1,SVM-rbf
f91,,,,,,,,,,,1,SVM-rbf
f92,0.04416666666666663,-0.007903769841269837,0.02916666666666684,0.0006309523809523805,-0.00011291099773242623,0.00041666666666666913,70.0,1.0,1.0,1.0,1,SVM-rbf
f93,0.017083333333333284,-0.014888888888889007,-0.006749999999999978,0.0006101190476190459,-0.000531746031746036,-0.0002410714285714278,28.0,1.0,1.0,1.0,1,SVM-rbf
f94,-0.002916666666666734,-0.0023333333333332984,0.008250000000000202,-5.116959064327603e-05,-4.093567251461927e-05,0.0001447368421052667,57.0,1.0,1.0,1.0,1,SVM-rbf
f95,,,,,,,,,,,1,SVM-rbf
f96,0.01583333333333331,-0.007659722222222165,0.017666666666666664,0.00029320987654320944,-0.00014184670781892898,0.00032716049382716043,54.0,1.0,1.0,1.0,1,SVM-rbf
f97,0.0037499999999999756,-0.01697222222222211,-0.009166666666666656,0.00012931034482758537,-0.00058524904214559,-0.00031609195402298817,29.0,1.0,1.0,1.0,1,SVM-rbf
f98,-0.013749999999999984,0.06379861111111113,-0.005083333333333329,-0.0002052238805970147,0.0009522180762852407,-7.587064676616908e-05,67.0,1.0,1.0,1.0,1,SVM-rbf
f99,0.02749999999999997,-0.01427976190476199,0.019000000000000072,0.0004435483870967737,-0.00023031874039938693,0.000306451612903227,62.0,1.0,1.0,1.0,1,SVM-rbf
f0,0.05083333333333334,0.17159722222222273,0.1601666666666668,0.00035547785547785553,0.0011999805749805786,0.001120046620046621,143.0,1.0,0.0,0.0,2,SVM-rbf
f1,0.02083333333333337,0.00026686507936496406,-0.0004999999999999449,0.0012254901960784335,1.5697945844997887e-05,-2.9411764705879115e-05,17.0,1.0,1.0,1.0,2,SVM-rbf
f10,0.03833333333333333,-0.0030625000000000235,-0.005166666666666708,0.0005808080808080808,-4.6401515151515506e-05,-7.828282828282891e-05,66.0,1.0,1.0,1.0,2,SVM-rbf
f100,,,,,,,,,,,2,SVM-rbf
f101,,,,,,,,,,,2,SVM-rbf
f102,,,,,,,,,,,2,SVM-rbf
f103,,,,,,,,,,,2,SVM-rbf
f104,0.05041666666666672,-0.002083333333333326,0.0023333333333332984,0.0008131720430107535,-3.3602150537634287e-05,3.763440860214997e-05,62.0,0.0,1.0,1.0,2,SVM-rbf
f105,,,,,,,,,,,2,SVM-rbf
f106,0.04500000000000004,-0.001395833333333374,0.002333333333333243,0.0005056179775280904,-1.5683520599251393e-05,2.6217228464418458e-05,89.0,0.0,1.0,1.0,2,SVM-rbf
f107,,,,,,,,,,,2,SVM-rbf
f108,,,,,,,,,,,2,SVM-rbf
f109,0.014999999999999958,-0.009333333333333416,-0.0005833333333333246,0.000833333333333331,-0.0005185185185185231,-3.240740740740692e-05,18.0,1.0,1.0,1.0,2,SVM-rbf
f11,0.005833333333333357,0.042597222222222286,0.049249999999999794,5.351681957186566e-05,0.00039080020387359895,0.0004518348623853192,109.0,1.0,1.0,1.0,2,SVM-rbf
f110,,,,,,,,,,,2,SVM-rbf
f111,,,,,,,,,,,2,SVM-rbf
f112,,,,,,,,,,,2,SVM-rbf
f113,-0.004583333333333384,0.02924305555555584,-0.000250000000000028,-6.030701754386031e-05,0.0003847770467836295,-3.2894736842108945e-06,76.0,1.0,0.0,1.0,2,SVM-rbf
f114,-0.01583333333333331,-0.0009375000000000355,-0.00016666666666670382,-0.0004523809523809517,-2.67857142857153e-05,-4.761904761905824e-06,35.0,1.0,1.0,1.0,2,SVM-rbf
f115,0.016666666666666663,-0.00047916666666669716,-0.0022500000000000298,0.0002688172043010752,-7.728494623656406e-06,-3.629032258064564e-05,62.0,1.0,1.0,1.0,2,SVM-rbf
f116,,,,,,,,,,,2,SVM-rbf
f117,,,,,,,,,,,2,SVM-rbf
f118,-0.00708333333333333,0.012041666666666617,-0.0008333333333332416,-0.00019144144144144136,0.0003254504504504491,-2.2522522522520043e-05,37.0,1.0,1.0,1.0,2,SVM-rbf
f119,0.0016666666666666496,-0.0019097222222222432,-0.0005833333333332691,3.086419753086388e-05,-3.536522633744895e-05,-1.080246913580128e-05,54.0,1.0,1.0,1.0,2,SVM-rbf
f12,-0.0020833333333333814,0.015607969576719671,0.024250000000000105,-4.166666666666763e-05,0.00031215939153439345,0.0004850000000000021,50.0,1.0,1.0,1.0,2,SVM-rbf
f120,,,,,,,,,,,2,SVM-rbf
f121,,,,,,,,,,,2,SVM-rbf
f122,,,,,,,,,,,2,SVM-rbf
f123,-0.005416666666666681,-0.003923611111111058,-0.004333333333333356,-0.00012596899224806234,-9.124677002583857e-05,-0.00010077519379845013,43.0,1.0,1.0,1.0,2,SVM-rbf
f124,-0.0050000000000000044,-0.00026984126984119783,-0.00158333333333327,-0.00038461538461538494,-2.0757020757015218e-05,-0.00012179487179486692,13.0,1.0,1.0,1.0,2,SVM-rbf
f125,,,,,,,,,,,2,SVM-rbf
f126,0.006250000000000033,-0.014416666666666633,0.032083333333333075,0.00010080645161290377,-0.00023252688172042957,0.0005174731182795657,62.0,1.0,1.0,1.0,2,SVM-rbf
f127,,,,,,,,,,,2,SVM-rbf
f128,,,,,,,,,,,2,SVM-rbf
f129,,,,,,,,,,,2,SVM-rbf
f13,-0.006250000000000033,0.05224652777777772,-0.0014166666666665662,-0.00019531250000000104,0.0016327039930555537,-4.427083333333019e-05,32.0,1.0,1.0,1.0,2,SVM-rbf
f130,-0.0016666666666666496,0.00020833333333353243,-0.0019999999999999463,-3.875968992248022e-05,4.844961240314708e-06,-4.6511627906975495e-05,43.0,1.0,1.0,1.0,2,SVM-rbf
f131,,,,,,,,,,,2,SVM-rbf
f132,0.013333333333333308,0.034805555555555645,-0.0012500000000000289,0.00019607843137254866,0.0005118464052287594,-1.8382352941176896e-05,68.0,1.0,1.0,1.0,2,SVM-rbf
f133,-0.009166666666666656,-0.004058531746031713,0.015000000000000013,-0.00022357723577235748,-9.898857917150518e-05,0.0003658536585365857,41.0,1.0,1.0,1.0,2,SVM-rbf
f134,,,,,,,,,,,2,SVM-rbf
f135,,,,,,,,,,,2,SVM-rbf
f136,,,,,,,,,,,2,SVM-rbf
f137,-0.011666666666666659,-0.0030416666666666092,0.0018333333333331314,-0.00029914529914529893,-7.799145299145153e-05,4.700854700854183e-05,39.0,1.0,1.0,1.0,2,SVM-rbf
f138,,,,,,,,,,,2,SVM-rbf
f139,,,,,,,,,,,2,SVM-rbf
f14,0.002083333333333326,0.03624305555555535,0.12225000000000014,2.0424836601307117e-05,0.00035532407407407203,0.0011985294117647072,102.0,1.0,1.0,0.0,2,SVM-rbf
f15,-0.011249999999999982,0.0020327380952380736,0.024166666666666725,-0.00025568181818181777,4.619859307359258e-05,0.0005492424242424256,44.0,1.0,1.0,1.0,2,SVM-rbf
f16,-5.551115123125783e-17,-0.003659722222222217,-0.003333333333333355,-1.3877787807814458e-18,-9.149305555555542e-05,-8.333333333333387e-05,40.0,1.0,1.0,1.0,2,SVM-rbf
f17,-0.013333333333333308,0.024396825396825583,0.019250000000000267,-0.0002564102564102559,0.00046916971916972276,0.0003701923076923128,52.0,1.0,1.0,1.0,2,SVM-rbf
f18,-0.017500000000000016,-0.019381944444444466,0.004916666666666569,-0.0002464788732394368,-0.0002729851330203446,6.924882629107845e-05,71.0,1.0,1.0,1.0,2,SVM-rbf
f19,-0.0029166666666666785,0.036440476190476245,0.012500000000000122,-3.6919831223628844e-05,0.00046127185051235756,0.00015822784810126737,79.0,1.0,1.0,1.0,2,SVM-rbf
f2,-0.004583333333333328,0.029749999999999943,-0.001083333333333325,-0.00011458333333333321,0.0007437499999999985,-2.7083333333333125e-05,40.0,1.0,1.0,1.0,2,SVM-rbf
f20,-0.017083333333333284,-0.007701388888888883,0.012666666666666826,-0.0006101190476190459,-0.00027504960317460296,0.00045238095238095806,28.0,1.0,1.0,1.0,2,SVM-rbf
f21,-0.006666666666666654,0.026490079365079522,0.007666666666666655,-6.410256410256398e-05,0.0002547123015873031,7.37179487179486e-05,104.0,1.0,1.0,1.0,2,SVM-rbf
f22,0.019166666666666665,0.001187499999999897,0.08616666666666672,0.00014303482587064675,8.861940298506694e-06,0.0006430348258706472,134.0,1.0,1.0,0.0,2,SVM-rbf
