fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,10.0,"['Radius1', 'Concavity1', 'Concavity3', 'Radius2', 'Concavity2', 'Texture1', 'Fractal_dimension1', 'Concave_points2', 'Compactness3', 'Compactness2']",0.9758241758241758,0.9740345355563117,0.9473684210526315,0.9425939050318923,0.0712087912087912,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Concavity3', 'Smoothness3', 'Symmetry3', 'Symmetry1', 'Smoothness1', 'Compactness2', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Concavity2', 'Radius1', 'Concavity1', 'Radius2']",SVM-rbf
2,kDN_importances_norm,10.0,"['Radius1', 'Concavity3', 'Radius2', 'Concavity1', 'Symmetry3', 'Smoothness3', 'Texture1', 'Compactness1', 'Smoothness1', 'Compactness3']",0.9802197802197802,0.9786541590887335,0.9824561403508771,0.9813084112149533,0.07956043956043957,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Smoothness3', 'Texture1', 'Smoothness1', 'Concavity1', 'Symmetry1', 'Compactness2', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Concavity2', 'Concave_points2', 'Compactness1']","['Radius1', 'Symmetry3', 'Radius2', 'Fractal_dimension2', 'Concavity3']",SVM-rbf
3,kDN_importances_norm,10.0,"['Radius1', 'Concavity1', 'Concavity3', 'Radius2', 'Texture1', 'Compactness3', 'Concavity2', 'Symmetry3', 'Smoothness1', 'Fractal_dimension1']",0.9648351648351648,0.9619534601551328,0.9649122807017544,0.9617922889892324,0.0712087912087912,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Concavity3', 'Smoothness3', 'Symmetry1', 'Compactness2', 'Symmetry2', 'Fractal_dimension1', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Smoothness1', 'Concavity2', 'Radius1', 'Symmetry3', 'Concavity1', 'Radius2']",SVM-rbf
4,kDN_importances_norm,10.0,"['Radius1', 'Concavity3', 'Concavity1', 'Radius2', 'Texture1', 'Compactness1', 'Compactness3', 'Concavity2', 'Fractal_dimension1', 'Smoothness3']",0.9714285714285714,0.9691450173445169,0.9649122807017544,0.9617922889892324,0.06593406593406594,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Smoothness3', 'Symmetry1', 'Smoothness1', 'Concavity1', 'Compactness2', 'Symmetry3', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Fractal_dimension2', 'Concave_points2']","['Texture1', 'Concavity2', 'Concavity3', 'Radius1', 'Radius2', 'Compactness1']",SVM-rbf
5,kDN_importances_norm,10.0,"['Concavity3', 'Radius1', 'Radius2', 'Concavity1', 'Texture1', 'Concavity2', 'Smoothness3', 'Compactness1', 'Fractal_dimension1', 'Concave_points2']",0.9736842105263158,0.9715961189892312,0.9823008849557522,0.9810288839514613,0.07105263157894737,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Symmetry3', 'Symmetry1', 'Smoothness1', 'Concavity1', 'Compactness2', 'Smoothness3', 'Symmetry2', 'Fractal_dimension1', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Concavity2', 'Concavity3', 'Radius1', 'Radius2']",SVM-rbf
1,kDN_importances_norm,10.0,"['Radius1', 'Concavity1', 'Concavity3', 'Radius2', 'Concavity2', 'Texture1', 'Fractal_dimension1', 'Concave_points2', 'Compactness3', 'Compactness2']",0.9714285714285714,0.9693032598591774,0.956140350877193,0.9519273176325308,0.0712087912087912,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Concavity3', 'Smoothness3', 'Symmetry3', 'Symmetry1', 'Smoothness1', 'Compactness2', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Concavity2', 'Radius1', 'Concavity1', 'Radius2']",KNN
2,kDN_importances_norm,10.0,"['Radius1', 'Concavity3', 'Radius2', 'Concavity1', 'Symmetry3', 'Smoothness3', 'Texture1', 'Compactness1', 'Smoothness1', 'Compactness3']",0.9604395604395605,0.957406023587511,0.9473684210526315,0.9432176656151421,0.07956043956043957,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Smoothness3', 'Texture1', 'Smoothness1', 'Concavity1', 'Symmetry1', 'Compactness2', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Concavity2', 'Concave_points2', 'Compactness1']","['Radius1', 'Symmetry3', 'Radius2', 'Fractal_dimension2', 'Concavity3']",KNN
3,kDN_importances_norm,10.0,"['Radius1', 'Concavity1', 'Concavity3', 'Radius2', 'Texture1', 'Compactness3', 'Concavity2', 'Symmetry3', 'Smoothness1', 'Fractal_dimension1']",0.967032967032967,0.9642903519023504,0.9736842105263158,0.9712062256809338,0.0712087912087912,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Concavity3', 'Smoothness3', 'Symmetry1', 'Compactness2', 'Symmetry2', 'Fractal_dimension1', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Smoothness1', 'Concavity2', 'Radius1', 'Symmetry3', 'Concavity1', 'Radius2']",KNN
4,kDN_importances_norm,10.0,"['Radius1', 'Concavity3', 'Concavity1', 'Radius2', 'Texture1', 'Compactness1', 'Compactness3', 'Concavity2', 'Fractal_dimension1', 'Smoothness3']",0.9648351648351648,0.962247925355807,0.9824561403508771,0.9811257162116616,0.06593406593406594,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Smoothness3', 'Symmetry1', 'Smoothness1', 'Concavity1', 'Compactness2', 'Symmetry3', 'Fractal_dimension1', 'Symmetry2', 'Compactness3', 'Fractal_dimension2', 'Concave_points2']","['Texture1', 'Concavity2', 'Concavity3', 'Radius1', 'Radius2', 'Compactness1']",KNN
5,kDN_importances_norm,10.0,"['Concavity3', 'Radius1', 'Radius2', 'Concavity1', 'Texture1', 'Concavity2', 'Smoothness3', 'Compactness1', 'Fractal_dimension1', 'Concave_points2']",0.9692982456140351,0.9669359664871334,0.9646017699115044,0.9620076681770652,0.07105263157894737,"['Texture2', 'Fractal_dimension3', 'Smoothness2', 'Symmetry3', 'Symmetry1', 'Smoothness1', 'Concavity1', 'Compactness2', 'Smoothness3', 'Symmetry2', 'Fractal_dimension1', 'Compactness3', 'Fractal_dimension2', 'Concave_points2', 'Compactness1']","['Texture1', 'Concavity2', 'Concavity3', 'Radius1', 'Radius2']",KNN
