model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
DecisionTree,kDN_importances_norm,0.9296296296296296,0.04335568432756729,0.9814814814814815,0.9276725956247024,0.044686262847216926,0.9811589050835406,0.7518518518518519,0.0874497700230933,0.8703703703703703,0.7322846237119526,0.106296898801339,0.8638808440215142,0.25055555555555553,0.012294260206259015
KNN,kDN_importances_norm,0.8537037037037039,0.015562718809232972,0.875,0.851311801111074,0.015060742114082624,0.8727272727272727,0.7555555555555555,0.07337634354132946,0.8333333333333334,0.7480721373090795,0.07785263025855081,0.8275862068965518,0.25055555555555553,0.012294260206259015
LogReg,kDN_importances_norm,0.8277777777777778,0.015143914105366786,0.8425925925925926,0.8241698980139868,0.01657818045483456,0.839389534883721,0.8037037037037038,0.04829038818668623,0.8703703703703703,0.798706099694224,0.05011566251122901,0.8660968660968661,0.25055555555555553,0.012294260206259015
NaiveBayes,kDN_importances_norm,0.8111111111111111,0.02544191048895199,0.8379629629629629,0.8076546054077791,0.027492126437757777,0.8353305086948611,0.8,0.0461107392518101,0.8703703703703703,0.7947678021178974,0.04734851079708147,0.8660968660968661,0.25055555555555553,0.012294260206259015
RandomForest,kDN_importances_norm,0.9296296296296296,0.04335568432756729,0.9814814814814815,0.9282084811239775,0.044189616910990354,0.9812040074474687,0.7555555555555555,0.07790994062208381,0.8333333333333334,0.7462219309353302,0.08342733448003145,0.8275862068965518,0.25055555555555553,0.012294260206259015
SVM-linear,kDN_importances_norm,0.8231481481481481,0.016820279744986042,0.8379629629629629,0.8200453366323721,0.01848222122555935,0.8367562553147629,0.7925925925925925,0.060575656421467096,0.8703703703703703,0.7870915006579191,0.06278469531112214,0.8660968660968661,0.25055555555555553,0.012294260206259015
SVM-rbf,kDN_importances_norm,0.85,0.007746852097537777,0.8564814814814815,0.8474504067973296,0.007910548904899886,0.8554359607773941,0.7851851851851852,0.06625386599999376,0.8703703703703703,0.7809993521443118,0.06605233765205865,0.8660968660968661,0.25055555555555553,0.012294260206259015
XGBoost,kDN_importances_norm,0.925,0.04248173980353508,0.9814814814814815,0.9236017537741642,0.04324167381002746,0.9812040074474687,0.7518518518518519,0.06753549084744621,0.8518518518518519,0.7456987048339911,0.06783479505584844,0.8479338842975207,0.25055555555555553,0.012294260206259015
