feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f144,-0.04375000000000001,0.026601190476190306,0.008750000000000091,-0.00048611111111111126,0.00029556878306878116,9.722222222222323e-05,90.0,1.0,1.0,1.0,1,SVM-rbf
f145,-0.003750000000000031,-0.006426587301587183,0.013499999999999901,-4.166666666666701e-05,-7.140652557319093e-05,0.0001499999999999989,90.0,1.0,1.0,1.0,1,SVM-rbf
f146,-0.04999999999999999,0.00244940476190475,0.027749999999999997,-0.0006097560975609755,2.9870789779326218e-05,0.00033841463414634144,82.0,1.0,1.0,1.0,1,SVM-rbf
f147,0.07750000000000001,-0.011744047619047626,-0.016500000000000015,0.001076388888888889,-0.0001631117724867726,-0.00022916666666666688,72.0,1.0,1.0,1.0,1,SVM-rbf
f148,-0.030000000000000027,-0.03339583333333329,0.003749999999999809,-0.00042253521126760604,-0.0004703638497652576,5.281690140844802e-05,71.0,1.0,1.0,1.0,1,SVM-rbf
f149,-0.03375,-0.0212296626984127,-0.013999999999999957,-0.0002986725663716814,-0.00018787312122489115,-0.00012389380530973413,113.0,1.0,1.0,1.0,1,SVM-rbf
f15,-0.016249999999999987,-0.021002976190476197,0.13499999999999995,-0.00013104838709677408,-0.0001693788402457758,0.0010887096774193545,124.0,1.0,1.0,1.0,1,SVM-rbf
f150,0.04999999999999999,-0.025624999999999953,-0.0005000000000001115,0.0007936507936507934,-0.00040674603174603103,-7.936507936509706e-06,63.0,1.0,1.0,1.0,1,SVM-rbf
f151,-0.024999999999999967,0.007525297619047688,-0.008999999999999841,-0.00022727272727272697,6.841179653679717e-05,-8.181818181818038e-05,110.0,1.0,1.0,1.0,1,SVM-rbf
f152,-0.011249999999999982,0.08582787698412697,0.022499999999999853,-7.352941176470577e-05,0.000560966516236124,0.0001470588235294108,153.0,1.0,1.0,1.0,1,SVM-rbf
f153,-0.036250000000000004,-0.00128374138116788,-0.0032500000000000306,-0.0010357142857142859,-3.667832517622514e-05,-9.285714285714373e-05,35.0,1.0,1.0,1.0,1,SVM-rbf
f154,-0.018750000000000044,-0.0022767857142856895,-0.004249999999999976,-0.00032894736842105344,-3.994360902255596e-05,-7.456140350877151e-05,57.0,1.0,1.0,1.0,1,SVM-rbf
f155,-0.00874999999999998,0.0429890873015874,-0.007749999999999979,-6.386861313868599e-05,0.00031378895840574746,-5.656934306569328e-05,137.0,1.0,1.0,1.0,1,SVM-rbf
f156,-0.023749999999999938,-0.014197916666666699,0.04500000000000004,-0.0001826923076923072,-0.00010921474358974384,0.00034615384615384646,130.0,1.0,1.0,1.0,1,SVM-rbf
f157,-0.023749999999999993,0.016851911976911937,-0.010749999999999982,-0.0008482142857142855,0.0006018539991754264,-0.00038392857142857076,28.0,1.0,1.0,1.0,1,SVM-rbf
f158,0.0025000000000000022,0.00032291666666667274,-0.005250000000000032,2.000000000000002e-05,2.583333333333382e-06,-4.200000000000026e-05,125.0,1.0,1.0,1.0,1,SVM-rbf
f159,0.04249999999999998,0.03206249999999994,-0.0015000000000000013,0.0003219696969696968,0.0002428977272727268,-1.1363636363636373e-05,132.0,1.0,1.0,1.0,1,SVM-rbf
f16,-0.012500000000000011,0.011008928571428545,-0.004999999999999949,-0.0002906976744186049,0.00025602159468438474,-0.00011627906976744067,43.0,1.0,1.0,1.0,1,SVM-rbf
f160,-0.028749999999999998,-0.002525793650793695,-0.011000000000000065,-0.0007371794871794871,-6.47639397639409e-05,-0.0002820512820512837,39.0,1.0,1.0,1.0,1,SVM-rbf
f161,0.04999999999999999,-0.04175000000000001,-0.006249999999999978,0.000769230769230769,-0.0006423076923076925,-9.615384615384581e-05,65.0,1.0,1.0,1.0,1,SVM-rbf
f162,-0.02124999999999999,-0.015538690476190498,0.00024999999999997247,-0.0002910958904109588,-0.00021285877364644518,3.424657534246198e-06,73.0,1.0,1.0,1.0,1,SVM-rbf
f163,-0.05249999999999999,0.008294146825396809,-0.0042500000000000315,-0.0010714285714285713,0.00016926830255911855,-8.673469387755166e-05,49.0,1.0,1.0,1.0,1,SVM-rbf
f164,-0.027500000000000024,-0.005398809523809556,-0.004500000000000004,-0.000416666666666667,-8.180014430014479e-05,-6.818181818181824e-05,66.0,1.0,1.0,1.0,1,SVM-rbf
f165,-0.021250000000000047,-0.018099702380952487,0.0025000000000000577,-0.0003663793103448284,-0.00031206383415435324,4.310344827586306e-05,58.0,1.0,1.0,1.0,1,SVM-rbf
f166,-0.028749999999999998,-0.014369047619047559,0.0015000000000001124,-0.0003782894736842105,-0.00018906641604009947,1.9736842105264635e-05,76.0,1.0,1.0,1.0,1,SVM-rbf
f167,-0.007500000000000007,0.03611408730158716,0.009749999999999981,-7.075471698113213e-05,0.000340698936807426,9.198113207547152e-05,106.0,1.0,1.0,1.0,1,SVM-rbf
f168,0.010000000000000009,0.028654966561216633,-0.00775000000000009,8.474576271186448e-05,0.0002428386996713274,-6.567796610169567e-05,118.0,1.0,1.0,1.0,1,SVM-rbf
f169,-0.006249999999999978,-0.03463095238095237,-0.0042500000000000315,-6.009615384615363e-05,-0.00033298992673992667,-4.086538461538492e-05,104.0,1.0,1.0,1.0,1,SVM-rbf
f17,-0.05249999999999999,-0.0068040674603174756,0.0050000000000000044,-0.0007835820895522387,-0.00010155324567638024,7.462686567164186e-05,67.0,1.0,1.0,1.0,1,SVM-rbf
f170,-0.01375000000000004,-0.007510333416583415,0.0030000000000001137,-0.000196428571428572,-0.00010729047737976306,4.285714285714448e-05,70.0,1.0,1.0,1.0,1,SVM-rbf
f171,-0.011249999999999982,-0.011086670274170263,-0.012749999999999984,-0.00020454545454545421,-0.00020157582316673205,-0.00023181818181818153,55.0,1.0,1.0,1.0,1,SVM-rbf
f172,0.026249999999999996,-0.01431249999999995,-0.006000000000000005,0.00022629310344827582,-0.00012338362068965475,-5.172413793103453e-05,116.0,1.0,1.0,1.0,1,SVM-rbf
f173,0.0012500000000000289,0.006715773809523873,-0.009250000000000036,3.787878787878875e-05,0.00020350829725829917,-0.0002803030303030314,33.0,1.0,1.0,1.0,1,SVM-rbf
f174,-0.006249999999999978,-0.011770833333333341,0.018500000000000072,-8.012820512820484e-05,-0.00015090811965811976,0.0002371794871794881,78.0,1.0,1.0,1.0,1,SVM-rbf
f175,-0.02749999999999997,-0.005131809163059109,-0.004749999999999921,-0.0004435483870967737,-8.277111553321144e-05,-7.661290322580517e-05,62.0,1.0,1.0,1.0,1,SVM-rbf
f176,-0.006249999999999978,-0.008204861111111073,-0.0020000000000000018,-9.920634920634885e-05,-0.0001302358906525567,-3.174603174603177e-05,63.0,1.0,1.0,1.0,1,SVM-rbf
f177,-0.013749999999999984,-0.018836309523809713,-0.0032500000000000306,-0.00011363636363636351,-0.00015567197953561746,-2.685950413223166e-05,121.0,1.0,1.0,1.0,1,SVM-rbf
f178,0.009999999999999953,-0.006601190476190566,-0.009000000000000119,8.333333333333295e-05,-5.500992063492138e-05,-7.5000000000001e-05,120.0,1.0,1.0,1.0,1,SVM-rbf
f179,0.03624999999999995,-0.0089339826839826,0.009749999999999981,0.0003046218487394954,-7.507548473934958e-05,8.193277310924354e-05,119.0,1.0,1.0,1.0,1,SVM-rbf
f18,-0.05124999999999996,0.005629464285714314,-0.0004999999999998894,-0.0008991228070175432,9.87625313283213e-05,-8.771929824559463e-06,57.0,1.0,1.0,1.0,1,SVM-rbf
f180,-0.03249999999999997,-0.011614583333333373,-0.01624999999999993,-0.0004166666666666663,-0.00014890491452991504,-0.00020833333333333245,78.0,1.0,1.0,1.0,1,SVM-rbf
f181,0.03624999999999995,-0.03910714285714284,-0.00924999999999998,0.0002432885906040265,-0.0002624640460210929,-6.208053691275155e-05,149.0,1.0,1.0,1.0,1,SVM-rbf
f182,-0.03875000000000001,0.024048115079365162,-0.0007499999999999729,-0.0007045454545454547,0.0004372384559884575,-1.3636363636363144e-05,55.0,1.0,1.0,1.0,1,SVM-rbf
f183,-0.03125,0.01889583333333328,-0.008999999999999952,-0.0004166666666666667,0.0002519444444444437,-0.00011999999999999937,75.0,1.0,1.0,1.0,1,SVM-rbf
f184,0.02999999999999997,-0.017229166666666518,-0.006999999999999951,0.00023809523809523788,-0.0001367394179894168,-5.5555555555555165e-05,126.0,1.0,1.0,1.0,1,SVM-rbf
f185,-0.02124999999999999,-0.044770833333333315,0.03875000000000006,-0.00021683673469387747,-0.0004568452380952379,0.00039540816326530674,98.0,1.0,1.0,1.0,1,SVM-rbf
f186,-0.010000000000000009,-0.01937175324675322,-0.005749999999999866,-0.0002702702702702705,-0.0005235608985608978,-0.0001554054054054018,37.0,1.0,1.0,1.0,1,SVM-rbf
f187,-0.017500000000000016,-0.021311011904761867,0.027749999999999886,-0.0001356589147286823,-0.00016520164267257262,0.00021511627906976657,129.0,1.0,1.0,0.0,1,SVM-rbf
f188,-0.017500000000000016,-0.0287708333333333,-0.021750000000000047,-0.00020588235294117664,-0.0003384803921568624,-0.000255882352941177,85.0,1.0,1.0,1.0,1,SVM-rbf
f189,-0.012500000000000011,-0.012229166666666624,0.07474999999999993,-0.00010869565217391314,-0.00010634057971014455,0.0006499999999999993,115.0,1.0,1.0,1.0,1,SVM-rbf
f19,-0.00874999999999998,0.0022003968253968,-0.000250000000000028,-0.00026515151515151453,6.66786916786909e-05,-7.5757575757584235e-06,33.0,1.0,1.0,1.0,1,SVM-rbf
f190,-0.036250000000000004,-0.006854166666666661,-0.005750000000000033,-0.00024828767123287677,-4.6946347031963435e-05,-3.938356164383584e-05,146.0,1.0,1.0,1.0,1,SVM-rbf
f191,0.040000000000000036,0.003604166666666686,-0.007249999999999979,0.0003389830508474579,3.054378531073463e-05,-6.144067796610152e-05,118.0,1.0,1.0,1.0,1,SVM-rbf
f192,-0.03624999999999995,-2.0833333333358794e-05,-0.013499999999999956,-0.00023848684210526282,-1.3706140350893945e-07,-8.881578947368392e-05,152.0,1.0,1.0,1.0,1,SVM-rbf
f193,-0.023749999999999993,-0.0039880952380951795,-0.005750000000000033,-0.0010795454545454543,-0.0001812770562770536,-0.00026136363636363786,22.0,1.0,1.0,1.0,1,SVM-rbf
f194,-0.030000000000000027,0.044299107142857286,0.006750000000000034,-0.00018987341772151915,0.0002803740958408689,4.2721518987341987e-05,158.0,1.0,1.0,1.0,1,SVM-rbf
f195,-0.0012499999999999734,-0.005853670634920538,0.010249999999999981,-1.3586956521738841e-05,-6.362685472739715e-05,0.00011141304347826066,92.0,1.0,1.0,1.0,1,SVM-rbf
f196,5.551115123125783e-17,-0.013394345238095129,-0.0010000000000000009,6.167905692361981e-19,-0.000148826058201057,-1.1111111111111122e-05,90.0,1.0,1.0,1.0,1,SVM-rbf
f197,-0.0050000000000000044,0.04782589285714284,-0.004749999999999921,-4.4642857142857183e-05,0.0004270169005102039,-4.241071428571358e-05,112.0,1.0,1.0,1.0,1,SVM-rbf
f198,-0.011249999999999982,0.026407738095237943,0.004249999999999865,-0.0001196808510638296,0.000280933383991893,4.521276595744537e-05,94.0,1.0,1.0,1.0,1,SVM-rbf
f199,0.13874999999999998,-0.012390376984127038,0.013749999999999873,0.0015081521739130433,-0.00013467801069703302,0.00014945652173912905,92.0,1.0,1.0,1.0,1,SVM-rbf
f2,0.03375000000000006,-0.031124999999999958,-0.004750000000000032,0.00036684782608695715,-0.0003383152173913039,-5.1630434782609043e-05,92.0,1.0,1.0,1.0,1,SVM-rbf
f20,0.09625000000000006,-0.005159722222222163,-0.0037499999999999756,0.0013184931506849322,-7.068112633181045e-05,-5.1369863013698294e-05,73.0,1.0,1.0,1.0,1,SVM-rbf
f200,-0.0025000000000000022,-0.002625000000000044,0.05549999999999983,-2.500000000000002e-05,-2.6250000000000438e-05,0.0005549999999999983,100.0,1.0,1.0,1.0,1,SVM-rbf
f201,0.27125000000000005,-0.008437499999999987,0.015250000000000097,0.0024004424778761068,-7.466814159292023e-05,0.00013495575221239025,113.0,0.0,1.0,1.0,1,SVM-rbf
f202,0.14875000000000005,-0.015875000000000083,-0.008000000000000118,0.0016346153846153852,-0.00017445054945055036,-8.791208791208921e-05,91.0,1.0,1.0,1.0,1,SVM-rbf
f203,0.20749999999999996,-0.026898133116883105,-0.0014999999999998903,0.002054455445544554,-0.00026631814967210997,-1.4851485148513765e-05,101.0,1.0,1.0,1.0,1,SVM-rbf
f204,0.003750000000000031,0.028829861111111188,-0.007000000000000006,3.378378378378406e-05,0.00025972847847847915,-6.306306306306312e-05,111.0,1.0,1.0,1.0,1,SVM-rbf
f205,-0.013749999999999984,-0.005566964285714238,0.0027499999999997526,-0.000218253968253968,-8.836451247165456e-05,4.3650793650789725e-05,63.0,1.0,1.0,1.0,1,SVM-rbf
f206,-0.03749999999999998,-0.0017251984126983588,-0.0019999999999999463,-0.00048701298701298674,-2.2405174190887778e-05,-2.5974025974025277e-05,77.0,1.0,1.0,1.0,1,SVM-rbf
f207,0.03249999999999997,-0.01666666666666672,-0.006250000000000033,0.00027310924369747876,-0.000140056022408964,-5.2521008403361626e-05,119.0,1.0,1.0,1.0,1,SVM-rbf
f208,-0.020000000000000018,-0.014952380952380995,0.006749999999999812,-0.0002500000000000002,-0.00018690476190476242,8.437499999999765e-05,80.0,1.0,1.0,1.0,1,SVM-rbf
f209,-0.07875000000000004,-0.024034226190476293,0.057000000000000106,-0.0010227272727272732,-0.0003121328076685233,0.0007402597402597417,77.0,1.0,1.0,1.0,1,SVM-rbf
f21,0.02250000000000002,-0.005520833333333253,0.008000000000000118,0.00021844660194174776,-5.360032362459469e-05,7.766990291262251e-05,103.0,1.0,1.0,1.0,1,SVM-rbf
f210,0.0812500000000001,-0.02388392857142857,-0.0020000000000000018,0.0012695312500000016,-0.0003731863839285714,-3.125000000000003e-05,64.0,1.0,1.0,1.0,1,SVM-rbf
f211,-0.0050000000000000044,-0.005466124153624186,-0.00024999999999991696,-8.196721311475417e-05,-8.96085926823637e-05,-4.098360655736343e-06,61.0,1.0,1.0,1.0,1,SVM-rbf
f212,-0.016249999999999987,-0.0036870039682540545,-0.006250000000000089,-0.00034574468085106356,-7.844689294157562e-05,-0.00013297872340425722,47.0,1.0,1.0,1.0,1,SVM-rbf
f213,-0.036250000000000004,-0.0017986111111111258,0.005249999999999866,-0.0004588607594936709,-2.2767229254571213e-05,6.645569620252995e-05,79.0,1.0,1.0,1.0,1,SVM-rbf
f214,-0.010000000000000009,-0.022505584693084724,0.004000000000000281,-8.620689655172421e-05,-0.0001940136611472821,3.4482758620692076e-05,116.0,1.0,1.0,1.0,1,SVM-rbf
f215,0.10749999999999998,-0.010749999999999926,-0.0005000000000000004,0.0012356321839080459,-0.00012356321839080374,-5.747126436781614e-06,87.0,1.0,1.0,1.0,1,SVM-rbf
f216,0.06374999999999997,-0.014833333333333254,0.017750000000000044,0.00031097560975609746,-7.235772357723539e-05,8.658536585365875e-05,205.0,1.0,1.0,1.0,1,SVM-rbf
f217,0.021250000000000047,-0.027666666666666617,-0.0017499999999999738,0.00017708333333333373,-0.00023055555555555514,-1.4583333333333115e-05,120.0,1.0,1.0,1.0,1,SVM-rbf
f218,0.0025000000000000577,-0.018030753968253932,0.007999999999999952,3.846153846153935e-05,-0.00027739621489621433,0.00012307692307692234,65.0,1.0,1.0,1.0,1,SVM-rbf
f219,-0.03375,-0.011778769841269854,0.011000000000000065,-0.000661764705882353,-0.00023095627139744812,0.0002156862745098052,51.0,1.0,1.0,1.0,1,SVM-rbf
f22,-0.04125000000000001,0.03802849927849927,-0.0025000000000000022,-0.0004084158415841585,0.00037651979483662644,-2.4752475247524774e-05,101.0,1.0,1.0,1.0,1,SVM-rbf
f220,-0.03999999999999998,-0.08155619897531663,-0.0007500000000000284,-0.00033898305084745743,-0.0006911542286043782,-6.355932203390071e-06,118.0,1.0,1.0,1.0,1,SVM-rbf
f221,-0.007500000000000007,-0.021509604978354968,-0.0004999999999999449,-0.00027777777777777805,-0.0007966520362353692,-1.851851851851648e-05,27.0,1.0,1.0,1.0,1,SVM-rbf
f222,-0.03125,0.003526785714285774,-0.0007499999999999174,-0.0003551136363636364,4.007711038961107e-05,-8.522727272726335e-06,88.0,1.0,1.0,1.0,1,SVM-rbf
f223,0.0050000000000000044,-0.002187500000000009,-0.004500000000000004,4.3478260869565254e-05,-1.902173913043486e-05,-3.913043478260873e-05,115.0,1.0,1.0,1.0,1,SVM-rbf
f224,-0.03250000000000003,0.04784226190476182,0.013499999999999956,-0.0001836158192090397,0.00027029526499865435,7.627118644067772e-05,177.0,1.0,1.0,1.0,1,SVM-rbf
f225,-0.04749999999999999,0.13622209821428555,-0.0030000000000000027,-0.0006785714285714283,0.0019460299744897935,-4.28571428571429e-05,70.0,1.0,1.0,1.0,1,SVM-rbf
f226,-0.03500000000000003,-0.0002889159451659462,-0.0037500000000000866,-0.0007446808510638305,-6.147147769488217e-06,-7.978723404255503e-05,47.0,1.0,1.0,1.0,1,SVM-rbf
f227,0.018750000000000044,-0.03720833333333334,0.017749999999999877,0.0001768867924528306,-0.00035102201257861647,0.0001674528301886781,106.0,1.0,1.0,1.0,1,SVM-rbf
f228,0.05499999999999999,0.13566369047619048,0.042749999999999955,0.00029569892473118274,0.0007293746799795187,0.0002298387096774191,186.0,1.0,1.0,1.0,1,SVM-rbf
f229,0.14,-0.011282828282828283,-0.0050000000000000044,0.002916666666666667,-0.00023505892255892258,-0.00010416666666666675,48.0,0.0,1.0,1.0,1,SVM-rbf
f23,-0.0050000000000000044,-0.016374999999999973,0.005750000000000088,-3.731343283582093e-05,-0.00012220149253731324,4.2910447761194686e-05,134.0,1.0,1.0,1.0,1,SVM-rbf
f230,-0.023749999999999993,-0.006517857142857131,-0.011749999999999872,-0.0002932098765432098,-8.046737213403865e-05,-0.00014506172839506015,81.0,1.0,1.0,1.0,1,SVM-rbf
f231,0.018750000000000044,-0.03145833333333331,-0.004749999999999921,0.00018203883495145675,-0.0003054207119741098,-4.611650485436817e-05,103.0,1.0,1.0,1.0,1,SVM-rbf
f232,-0.011250000000000038,-0.022527281746031802,0.009999999999999898,-0.00013235294117647104,-0.0002650268440709624,0.00011764705882352821,85.0,1.0,1.0,1.0,1,SVM-rbf
