fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,50,"['f126', 'f137', 'f11', 'f112', 'f17', 'f5', 'f13', 'f4', 'f42', 'f2', 'f37', 'f23', 'f31', 'f22', 'f6', 'f21', 'f7', 'f24', 'f18', 'f49', 'f1', 'f134', 'f35', 'f45', 'f9', 'f10', 'f117', 'f119', 'f30', 'f26', 'f20', 'f32', 'f39', 'f115', 'f104', 'f8', 'f123', 'f25', 'f106', 'f43', 'f95', 'f33', 'f48', 'f27', 'f28', 'f34', 'f41', 'f47', 'f136', 'f12']",0.91125,0.9079623836590955,0.9,0.8964075149313862,0.2334166666666667,"['f51', 'f76', 'f93', 'f58', 'f0', 'f75', 'f78', 'f52', 'f175', 'f85', 'f72', 'f64', 'f88', 'f16', 'f50', 'f54', 'f77', 'f89', 'f94']","['f35', 'f18', 'f117', 'f4', 'f126', 'f123', 'f21', 'f8', 'f95', 'f132', 'f37', 'f38', 'f22', 'f1', 'f106', 'f57', 'f104', 'f2', 'f134', 'f30', 'f25', 'f10', 'f41', 'f184', 'f43', 'f13', 'f119', 'f107', 'f45', 'f138', 'f32', 'f47', 'f11', 'f112', 'f5', 'f3', 'f48', 'f17', 'f137', 'f27', 'f39', 'f49', 'f34', 'f31', 'f28', 'f26', 'f162']",SVM-rbf
2,kDN_importances_norm,50,"['f11', 'f137', 'f17', 'f13', 'f35', 'f126', 'f37', 'f2', 'f5', 'f106', 'f18', 'f1', 'f32', 'f21', 'f26', 'f4', 'f112', 'f41', 'f0', 'f30', 'f39', 'f119', 'f104', 'f12', 'f20', 'f31', 'f16', 'f136', 'f28', 'f22', 'f47', 'f10', 'f117', 'f8', 'f6', 'f23', 'f46', 'f130', 'f7', 'f132', 'f42', 'f123', 'f128', 'f43', 'f138', 'f24', 'f95', 'f49', 'f115', 'f19']",0.9116666666666666,0.9085353541727135,0.89,0.8850024145446951,0.21691666666666667,"['f95', 'f132', 'f1', 'f57', 'f15', 'f25', 'f86', 'f41', 'f184', 'f56', 'f59', 'f45', 'f72', 'f32', 'f47', 'f29', 'f79', 'f39', 'f92', 'f161', 'f77', 'f73', 'f74', 'f130', 'f66', 'f71']","['f35', 'f18', 'f117', 'f4', 'f115', 'f164', 'f126', 'f21', 'f8', 'f6', 'f37', 'f38', 'f22', 'f0', 'f106', 'f20', 'f2', 'f134', 'f30', 'f10', 'f175', 'f42', 'f13', 'f119', 'f107', 'f16', 'f127', 'f11', 'f112', 'f3', 'f48', 'f17', 'f137', 'f49', 'f136', 'f31', 'f23', 'f28', 'f26', 'f12']",SVM-rbf
3,kDN_importances_norm,50,"['f11', 'f13', 'f126', 'f112', 'f2', 'f18', 'f20', 'f35', 'f137', 'f47', 'f4', 'f5', 'f106', 'f27', 'f30', 'f109', 'f26', 'f39', 'f22', 'f37', 'f21', 'f0', 'f8', 'f31', 'f41', 'f130', 'f48', 'f45', 'f17', 'f28', 'f32', 'f12', 'f24', 'f42', 'f10', 'f25', 'f123', 'f16', 'f43', 'f19', 'f107', 'f29', 'f46', 'f115', 'f1', 'f132', 'f136', 'f95', 'f138', 'f7']",0.91,0.9066453153657332,0.9116666666666666,0.908947578352947,0.23275,"['f115', 'f76', 'f93', 'f65', 'f67', 'f70', 'f90', 'f69', 'f87', 'f83', 'f68', 'f57', 'f15', 'f86', 'f56', 'f59', 'f55', 'f119', 'f109', 'f80', 'f72', 'f63', 'f29', 'f127', 'f27', 'f54', 'f92', 'f77', 'f74']","['f35', 'f18', 'f117', 'f4', 'f14', 'f126', 'f123', 'f8', 'f36', 'f21', 'f46', 'f37', 'f22', 'f0', 'f106', 'f104', 'f182', 'f20', 'f2', 'f30', 'f10', 'f41', 'f43', 'f42', 'f13', 'f107', 'f138', 'f47', 'f16', 'f11', 'f112', 'f5', 'f137', 'f39', 'f49', 'f34', 'f31', 'f130', 'f23', 'f28', 'f26']",SVM-rbf
4,kDN_importances_norm,50,"['f11', 'f5', 'f106', 'f13', 'f126', 'f47', 'f137', 'f4', 'f2', 'f31', 'f18', 'f7', 'f8', 'f39', 'f37', 'f35', 'f22', 'f0', 'f1', 'f117', 'f17', 'f112', 'f26', 'f28', 'f12', 'f21', 'f30', 'f24', 'f41', 'f104', 'f123', 'f10', 'f14', 'f23', 'f20', 'f115', 'f40', 'f43', 'f42', 'f46', 'f6', 'f138', 'f184', 'f36', 'f45', 'f9', 'f95', 'f130', 'f27', 'f16']",0.91625,0.9131946237891654,0.8866666666666667,0.8822012373819603,0.21833333333333332,"['f36', 'f65', 'f67', 'f70', 'f90', 'f87', 'f38', 'f78', 'f91', 'f56', 'f82', 'f80', 'f138', 'f32', 'f29', 'f127', 'f92', 'f77', 'f73', 'f66']","['f35', 'f18', 'f117', 'f4', 'f14', 'f24', 'f126', 'f123', 'f8', 'f21', 'f115', 'f37', 'f22', 'f0', 'f1', 'f106', 'f104', 'f2', 'f10', 'f41', 'f43', 'f13', 'f9', 'f107', 'f45', 'f40', 'f11', 'f112', 'f5', 'f17', 'f137', 'f27', 'f39', 'f31', 'f130', 'f23', 'f28', 'f26', 'f128', 'f12']",SVM-rbf
5,kDN_importances_norm,50,"['f11', 'f13', 'f137', 'f17', 'f5', 'f21', 'f2', 'f112', 'f37', 'f126', 'f31', 'f35', 'f18', 'f4', 'f47', 'f39', 'f10', 'f1', 'f8', 'f22', 'f106', 'f104', 'f30', 'f0', 'f12', 'f136', 'f20', 'f89', 'f43', 'f32', 'f49', 'f26', 'f15', 'f41', 'f134', 'f28', 'f25', 'f182', 'f119', 'f9', 'f34', 'f3', 'f33', 'f38', 'f14', 'f24', 'f6', 'f29', 'f27', 'f128']",0.91125,0.907930804464802,0.8966666666666666,0.8927928622853027,0.22716666666666668,"['f117', 'f76', 'f67', 'f83', 'f68', 'f1', 'f15', 'f52', 'f59', 'f9', 'f45', 'f72', 'f47', 'f40', 'f88', 'f64', 'f16', 'f79', 'f54', 'f50', 'f89', 'f34', 'f73', 'f77', 'f130', 'f71']","['f35', 'f18', 'f4', 'f126', 'f21', 'f8', 'f36', 'f46', 'f6', 'f37', 'f38', 'f22', 'f106', 'f0', 'f104', 'f20', 'f2', 'f134', 'f25', 'f30', 'f10', 'f41', 'f13', 'f119', 'f138', 'f32', 'f11', 'f112', 'f5', 'f3', 'f48', 'f17', 'f137', 'f27', 'f39', 'f49', 'f31', 'f28', 'f26', 'f12']",SVM-rbf
1,kDN_importances_norm,50,"['f126', 'f137', 'f11', 'f112', 'f17', 'f5', 'f13', 'f4', 'f42', 'f2', 'f37', 'f23', 'f31', 'f22', 'f6', 'f21', 'f7', 'f24', 'f18', 'f49', 'f1', 'f134', 'f35', 'f45', 'f9', 'f10', 'f117', 'f119', 'f30', 'f26', 'f20', 'f32', 'f39', 'f115', 'f104', 'f8', 'f123', 'f25', 'f106', 'f43', 'f95', 'f33', 'f48', 'f27', 'f28', 'f34', 'f41', 'f47', 'f136', 'f12']",0.8958333333333334,0.8914193181900822,0.8833333333333333,0.8787185354691075,0.2334166666666667,"['f51', 'f76', 'f93', 'f58', 'f0', 'f75', 'f78', 'f52', 'f175', 'f85', 'f72', 'f64', 'f88', 'f16', 'f50', 'f54', 'f77', 'f89', 'f94']","['f35', 'f18', 'f117', 'f4', 'f126', 'f123', 'f21', 'f8', 'f95', 'f132', 'f37', 'f38', 'f22', 'f1', 'f106', 'f57', 'f104', 'f2', 'f134', 'f30', 'f25', 'f10', 'f41', 'f184', 'f43', 'f13', 'f119', 'f107', 'f45', 'f138', 'f32', 'f47', 'f11', 'f112', 'f5', 'f3', 'f48', 'f17', 'f137', 'f27', 'f39', 'f49', 'f34', 'f31', 'f28', 'f26', 'f162']",KNN
2,kDN_importances_norm,50,"['f11', 'f137', 'f17', 'f13', 'f35', 'f126', 'f37', 'f2', 'f5', 'f106', 'f18', 'f1', 'f32', 'f21', 'f26', 'f4', 'f112', 'f41', 'f0', 'f30', 'f39', 'f119', 'f104', 'f12', 'f20', 'f31', 'f16', 'f136', 'f28', 'f22', 'f47', 'f10', 'f117', 'f8', 'f6', 'f23', 'f46', 'f130', 'f7', 'f132', 'f42', 'f123', 'f128', 'f43', 'f138', 'f24', 'f95', 'f49', 'f115', 'f19']",0.8970833333333333,0.8930202691597644,0.8583333333333333,0.8502697026600857,0.21691666666666667,"['f95', 'f132', 'f1', 'f57', 'f15', 'f25', 'f86', 'f41', 'f184', 'f56', 'f59', 'f45', 'f72', 'f32', 'f47', 'f29', 'f79', 'f39', 'f92', 'f161', 'f77', 'f73', 'f74', 'f130', 'f66', 'f71']","['f35', 'f18', 'f117', 'f4', 'f115', 'f164', 'f126', 'f21', 'f8', 'f6', 'f37', 'f38', 'f22', 'f0', 'f106', 'f20', 'f2', 'f134', 'f30', 'f10', 'f175', 'f42', 'f13', 'f119', 'f107', 'f16', 'f127', 'f11', 'f112', 'f3', 'f48', 'f17', 'f137', 'f49', 'f136', 'f31', 'f23', 'f28', 'f26', 'f12']",KNN
3,kDN_importances_norm,50,"['f11', 'f13', 'f126', 'f112', 'f2', 'f18', 'f20', 'f35', 'f137', 'f47', 'f4', 'f5', 'f106', 'f27', 'f30', 'f109', 'f26', 'f39', 'f22', 'f37', 'f21', 'f0', 'f8', 'f31', 'f41', 'f130', 'f48', 'f45', 'f17', 'f28', 'f32', 'f12', 'f24', 'f42', 'f10', 'f25', 'f123', 'f16', 'f43', 'f19', 'f107', 'f29', 'f46', 'f115', 'f1', 'f132', 'f136', 'f95', 'f138', 'f7']",0.8904166666666666,0.8859329611002115,0.89,0.8856827765163802,0.23275,"['f115', 'f76', 'f93', 'f65', 'f67', 'f70', 'f90', 'f69', 'f87', 'f83', 'f68', 'f57', 'f15', 'f86', 'f56', 'f59', 'f55', 'f119', 'f109', 'f80', 'f72', 'f63', 'f29', 'f127', 'f27', 'f54', 'f92', 'f77', 'f74']","['f35', 'f18', 'f117', 'f4', 'f14', 'f126', 'f123', 'f8', 'f36', 'f21', 'f46', 'f37', 'f22', 'f0', 'f106', 'f104', 'f182', 'f20', 'f2', 'f30', 'f10', 'f41', 'f43', 'f42', 'f13', 'f107', 'f138', 'f47', 'f16', 'f11', 'f112', 'f5', 'f137', 'f39', 'f49', 'f34', 'f31', 'f130', 'f23', 'f28', 'f26']",KNN
4,kDN_importances_norm,50,"['f11', 'f5', 'f106', 'f13', 'f126', 'f47', 'f137', 'f4', 'f2', 'f31', 'f18', 'f7', 'f8', 'f39', 'f37', 'f35', 'f22', 'f0', 'f1', 'f117', 'f17', 'f112', 'f26', 'f28', 'f12', 'f21', 'f30', 'f24', 'f41', 'f104', 'f123', 'f10', 'f14', 'f23', 'f20', 'f115', 'f40', 'f43', 'f42', 'f46', 'f6', 'f138', 'f184', 'f36', 'f45', 'f9', 'f95', 'f130', 'f27', 'f16']",0.8995833333333333,0.8956304179986524,0.8533333333333334,0.8468545635001564,0.21833333333333332,"['f36', 'f65', 'f67', 'f70', 'f90', 'f87', 'f38', 'f78', 'f91', 'f56', 'f82', 'f80', 'f138', 'f32', 'f29', 'f127', 'f92', 'f77', 'f73', 'f66']","['f35', 'f18', 'f117', 'f4', 'f14', 'f24', 'f126', 'f123', 'f8', 'f21', 'f115', 'f37', 'f22', 'f0', 'f1', 'f106', 'f104', 'f2', 'f10', 'f41', 'f43', 'f13', 'f9', 'f107', 'f45', 'f40', 'f11', 'f112', 'f5', 'f17', 'f137', 'f27', 'f39', 'f31', 'f130', 'f23', 'f28', 'f26', 'f128', 'f12']",KNN
5,kDN_importances_norm,50,"['f11', 'f13', 'f137', 'f17', 'f5', 'f21', 'f2', 'f112', 'f37', 'f126', 'f31', 'f35', 'f18', 'f4', 'f47', 'f39', 'f10', 'f1', 'f8', 'f22', 'f106', 'f104', 'f30', 'f0', 'f12', 'f136', 'f20', 'f89', 'f43', 'f32', 'f49', 'f26', 'f15', 'f41', 'f134', 'f28', 'f25', 'f182', 'f119', 'f9', 'f34', 'f3', 'f33', 'f38', 'f14', 'f24', 'f6', 'f29', 'f27', 'f128']",0.89875,0.8942969251484911,0.8566666666666667,0.8491454624877143,0.22716666666666668,"['f117', 'f76', 'f67', 'f83', 'f68', 'f1', 'f15', 'f52', 'f59', 'f9', 'f45', 'f72', 'f47', 'f40', 'f88', 'f64', 'f16', 'f79', 'f54', 'f50', 'f89', 'f34', 'f73', 'f77', 'f130', 'f71']","['f35', 'f18', 'f4', 'f126', 'f21', 'f8', 'f36', 'f46', 'f6', 'f37', 'f38', 'f22', 'f106', 'f0', 'f104', 'f20', 'f2', 'f134', 'f25', 'f30', 'f10', 'f41', 'f13', 'f119', 'f138', 'f32', 'f11', 'f112', 'f5', 'f3', 'f48', 'f17', 'f137', 'f27', 'f39', 'f49', 'f31', 'f28', 'f26', 'f12']",KNN
