model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8811666666666668,0.005954106892632059,0.88875,0.8759073631044524,0.006170210007976601,0.8841468090945134,0.8403333333333334,0.008850612031567878,0.8483333333333334,0.8324216389789472,0.010605834526345951,0.8428751216963885,0.2427166666666667,0.007845203771873756
SVM-rbf,kDN_importances_norm,0.8877499999999999,0.0024930458836086074,0.8908333333333334,0.8828514981392048,0.0027593536846019086,0.8862226360398305,0.8723333333333333,0.011583033569262722,0.89,0.8664407209738363,0.011914137996610554,0.8844549937054134,0.2427166666666667,0.007845203771873756
