fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,70,"['f161', 'f104', 'f147', 'f14', 'f160', 'f29', 'f58', 'f45', 'f77', 'f32', 'f87', 'f53', 'f42', 'f126', 'f108', 'f154', 'f65', 'f74', 'f56', 'f163', 'f24', 'f9', 'f12', 'f28', 'f39', 'f96', 'f97', 'f175', 'f67', 'f10', 'f171', 'f34', 'f43', 'f33', 'f145', 'f93', 'f75', 'f27', 'f2', 'f51', 'f11', 'f38', 'f48', 'f125', 'f64', 'f138', 'f101', 'f60', 'f92', 'f120', 'f6', 'f76', 'f15', 'f18', 'f134', 'f1', 'f105', 'f129', 'f69', 'f90', 'f0', 'f62', 'f180', 'f110', 'f30', 'f61', 'f155', 'f82', 'f35', 'f118']",0.88,0.8499147242751564,0.66,0.252,0.41450000000000004,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f64', 'f55', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f72', 'f86', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f24', 'f135', 'f14', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f92', 'f80', 'f2', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f175', 'f81', 'f52', 'f110', 'f154', 'f151', 'f21', 'f105', 'f143', 'f68', 'f108', 'f63', 'f116', 'f31', 'f65', 'f77', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f155', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f160', 'f161']",SVM-rbf
2,kDN_importances_norm,70,"['f176', 'f34', 'f42', 'f136', 'f105', 'f15', 'f46', 'f74', 'f65', 'f8', 'f69', 'f161', 'f77', 'f32', 'f23', 'f37', 'f5', 'f116', 'f60', 'f98', 'f62', 'f50', 'f53', 'f120', 'f159', 'f181', 'f41', 'f29', 'f180', 'f95', 'f63', 'f76', 'f89', 'f100', 'f129', 'f57', 'f14', 'f175', 'f43', 'f11', 'f54', 'f31', 'f160', 'f1', 'f78', 'f80', 'f189', 'f174', 'f61', 'f70', 'f6', 'f109', 'f33', 'f47', 'f134', 'f87', 'f19', 'f39', 'f49', 'f143', 'f124', 'f52', 'f10', 'f79', 'f16', 'f13', 'f96', 'f141', 'f25', 'f101']",0.885,0.8572130055066465,0.66,0.3065512978986402,0.40950000000000003,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f55', 'f141', 'f64', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f72', 'f22', 'f86', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f63', 'f116', 'f31', 'f65', 'f108', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f155', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f176', 'f161']",SVM-rbf
3,kDN_importances_norm,70,"['f70', 'f140', 'f103', 'f16', 'f104', 'f53', 'f154', 'f105', 'f21', 'f163', 'f143', 'f145', 'f65', 'f61', 'f0', 'f54', 'f57', 'f108', 'f88', 'f30', 'f80', 'f46', 'f5', 'f91', 'f43', 'f107', 'f95', 'f161', 'f160', 'f11', 'f92', 'f9', 'f24', 'f97', 'f155', 'f181', 'f99', 'f52', 'f94', 'f101', 'f35', 'f27', 'f47', 'f4', 'f77', 'f15', 'f29', 'f175', 'f48', 'f34', 'f98', 'f174', 'f159', 'f110', 'f81', 'f20', 'f135', 'f83', 'f134', 'f86', 'f10', 'f126', 'f51', 'f84', 'f136', 'f118', 'f170', 'f75', 'f111', 'f102']",0.875,0.8424842484248425,0.65,0.181360201511335,0.41650000000000004,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f87', 'f84', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f64', 'f55', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f63', 'f31', 'f108', 'f116', 'f65', 'f172', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f90', 'f129', 'f83', 'f1', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f161', 'f160', 'f140', 'f154']",SVM-rbf
4,kDN_importances_norm,70,"['f14', 'f34', 'f58', 'f4', 'f7', 'f125', 'f72', 'f148', 'f186', 'f44', 'f54', 'f50', 'f33', 'f96', 'f35', 'f77', 'f154', 'f42', 'f155', 'f105', 'f145', 'f118', 'f27', 'f104', 'f161', 'f110', 'f135', 'f46', 'f160', 'f176', 'f37', 'f59', 'f64', 'f116', 'f24', 'f81', 'f107', 'f126', 'f15', 'f102', 'f129', 'f175', 'f95', 'f41', 'f180', 'f172', 'f94', 'f163', 'f12', 'f52', 'f124', 'f1', 'f31', 'f103', 'f66', 'f120', 'f136', 'f63', 'f86', 'f47', 'f36', 'f170', 'f92', 'f19', 'f69', 'f18', 'f23', 'f2', 'f55', 'f25']",0.85,0.8030888030888031,0.68,0.26387009472259815,0.41150000000000003,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f87', 'f84', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f55', 'f64', 'f96', 'f39', 'f17', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f111', 'f46', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f92', 'f80', 'f2', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f154', 'f21', 'f105', 'f143', 'f68', 'f77', 'f108', 'f31', 'f116', 'f65', 'f63', 'f172', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f1', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f161', 'f160', 'f175', 'f155', 'f125']",SVM-rbf
5,kDN_importances_norm,70,"['f71', 'f51', 'f11', 'f118', 'f84', 'f134', 'f79', 'f145', 'f34', 'f104', 'f77', 'f49', 'f110', 'f105', 'f27', 'f89', 'f94', 'f90', 'f163', 'f116', 'f125', 'f98', 'f6', 'f97', 'f54', 'f143', 'f101', 'f53', 'f160', 'f126', 'f73', 'f26', 'f5', 'f147', 'f155', 'f0', 'f102', 'f64', 'f161', 'f44', 'f86', 'f138', 'f8', 'f22', 'f13', 'f75', 'f30', 'f23', 'f172', 'f4', 'f82', 'f9', 'f33', 'f174', 'f175', 'f170', 'f39', 'f46', 'f29', 'f95', 'f93', 'f78', 'f72', 'f91', 'f111', 'f24', 'f21', 'f159', 'f48', 'f176']",0.845,0.7947019867549668,0.63,0.0,0.435,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f55', 'f64', 'f141', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f14', 'f24', 'f135', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f111', 'f46', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f37', 'f93', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f175', 'f81', 'f52', 'f110', 'f154', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f108', 'f116', 'f31', 'f65', 'f63', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f160', 'f13', 'f106', 'f98', 'f8', 'f73']",['f155'],SVM-rbf
1,kDN_importances_norm,70,"['f161', 'f104', 'f147', 'f14', 'f160', 'f29', 'f58', 'f45', 'f77', 'f32', 'f87', 'f53', 'f42', 'f126', 'f108', 'f154', 'f65', 'f74', 'f56', 'f163', 'f24', 'f9', 'f12', 'f28', 'f39', 'f96', 'f97', 'f175', 'f67', 'f10', 'f171', 'f34', 'f43', 'f33', 'f145', 'f93', 'f75', 'f27', 'f2', 'f51', 'f11', 'f38', 'f48', 'f125', 'f64', 'f138', 'f101', 'f60', 'f92', 'f120', 'f6', 'f76', 'f15', 'f18', 'f134', 'f1', 'f105', 'f129', 'f69', 'f90', 'f0', 'f62', 'f180', 'f110', 'f30', 'f61', 'f155', 'f82', 'f35', 'f118']",0.76,0.6980007450639513,0.7,0.5333333333333333,0.41450000000000004,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f64', 'f55', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f72', 'f86', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f24', 'f135', 'f14', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f92', 'f80', 'f2', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f175', 'f81', 'f52', 'f110', 'f154', 'f151', 'f21', 'f105', 'f143', 'f68', 'f108', 'f63', 'f116', 'f31', 'f65', 'f77', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f155', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f160', 'f161']",KNN
2,kDN_importances_norm,70,"['f176', 'f34', 'f42', 'f136', 'f105', 'f15', 'f46', 'f74', 'f65', 'f8', 'f69', 'f161', 'f77', 'f32', 'f23', 'f37', 'f5', 'f116', 'f60', 'f98', 'f62', 'f50', 'f53', 'f120', 'f159', 'f181', 'f41', 'f29', 'f180', 'f95', 'f63', 'f76', 'f89', 'f100', 'f129', 'f57', 'f14', 'f175', 'f43', 'f11', 'f54', 'f31', 'f160', 'f1', 'f78', 'f80', 'f189', 'f174', 'f61', 'f70', 'f6', 'f109', 'f33', 'f47', 'f134', 'f87', 'f19', 'f39', 'f49', 'f143', 'f124', 'f52', 'f10', 'f79', 'f16', 'f13', 'f96', 'f141', 'f25', 'f101']",0.7425,0.6833197031025166,0.65,0.4449865820931935,0.40950000000000003,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f55', 'f141', 'f64', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f72', 'f22', 'f86', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f63', 'f116', 'f31', 'f65', 'f108', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f155', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f176', 'f161']",KNN
3,kDN_importances_norm,70,"['f70', 'f140', 'f103', 'f16', 'f104', 'f53', 'f154', 'f105', 'f21', 'f163', 'f143', 'f145', 'f65', 'f61', 'f0', 'f54', 'f57', 'f108', 'f88', 'f30', 'f80', 'f46', 'f5', 'f91', 'f43', 'f107', 'f95', 'f161', 'f160', 'f11', 'f92', 'f9', 'f24', 'f97', 'f155', 'f181', 'f99', 'f52', 'f94', 'f101', 'f35', 'f27', 'f47', 'f4', 'f77', 'f15', 'f29', 'f175', 'f48', 'f34', 'f98', 'f174', 'f159', 'f110', 'f81', 'f20', 'f135', 'f83', 'f134', 'f86', 'f10', 'f126', 'f51', 'f84', 'f136', 'f118', 'f170', 'f75', 'f111', 'f102']",0.775,0.6879334257975034,0.61,0.44036697247706413,0.41650000000000004,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f87', 'f84', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f64', 'f55', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f46', 'f111', 'f60', 'f109', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f63', 'f31', 'f108', 'f116', 'f65', 'f172', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f90', 'f129', 'f83', 'f1', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f161', 'f160', 'f140', 'f154']",KNN
4,kDN_importances_norm,70,"['f14', 'f34', 'f58', 'f4', 'f7', 'f125', 'f72', 'f148', 'f186', 'f44', 'f54', 'f50', 'f33', 'f96', 'f35', 'f77', 'f154', 'f42', 'f155', 'f105', 'f145', 'f118', 'f27', 'f104', 'f161', 'f110', 'f135', 'f46', 'f160', 'f176', 'f37', 'f59', 'f64', 'f116', 'f24', 'f81', 'f107', 'f126', 'f15', 'f102', 'f129', 'f175', 'f95', 'f41', 'f180', 'f172', 'f94', 'f163', 'f12', 'f52', 'f124', 'f1', 'f31', 'f103', 'f66', 'f120', 'f136', 'f63', 'f86', 'f47', 'f36', 'f170', 'f92', 'f19', 'f69', 'f18', 'f23', 'f2', 'f55', 'f25']",0.745,0.6273355892305429,0.68,0.493953488372093,0.41150000000000003,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f87', 'f84', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f5', 'f104', 'f101', 'f19', 'f67', 'f141', 'f55', 'f64', 'f96', 'f39', 'f17', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f99', 'f48', 'f14', 'f135', 'f24', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f111', 'f46', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f93', 'f37', 'f92', 'f80', 'f2', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f81', 'f52', 'f110', 'f154', 'f21', 'f105', 'f143', 'f68', 'f77', 'f108', 'f31', 'f116', 'f65', 'f63', 'f172', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f1', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f13', 'f106', 'f98', 'f8', 'f73']","['f161', 'f160', 'f175', 'f155', 'f125']",KNN
5,kDN_importances_norm,70,"['f71', 'f51', 'f11', 'f118', 'f84', 'f134', 'f79', 'f145', 'f34', 'f104', 'f77', 'f49', 'f110', 'f105', 'f27', 'f89', 'f94', 'f90', 'f163', 'f116', 'f125', 'f98', 'f6', 'f97', 'f54', 'f143', 'f101', 'f53', 'f160', 'f126', 'f73', 'f26', 'f5', 'f147', 'f155', 'f0', 'f102', 'f64', 'f161', 'f44', 'f86', 'f138', 'f8', 'f22', 'f13', 'f75', 'f30', 'f23', 'f172', 'f4', 'f82', 'f9', 'f33', 'f174', 'f175', 'f170', 'f39', 'f46', 'f29', 'f95', 'f93', 'f78', 'f72', 'f91', 'f111', 'f24', 'f21', 'f159', 'f48', 'f176']",0.78,0.7232258064516128,0.58,0.44077134986225897,0.435,"['f62', 'f148', 'f94', 'f38', 'f47', 'f91', 'f75', 'f134', 'f49', 'f71', 'f0', 'f185', 'f61', 'f15', 'f82', 'f9', 'f27', 'f145', 'f78', 'f107', 'f42', 'f33', 'f85', 'f84', 'f87', 'f7', 'f18', 'f10', 'f16', 'f29', 'f25', 'f120', 'f125', 'f5', 'f104', 'f101', 'f19', 'f67', 'f55', 'f64', 'f141', 'f96', 'f39', 'f17', 'f180', 'f163', 'f35', 'f6', 'f189', 'f22', 'f86', 'f72', 'f95', 'f181', 'f58', 'f159', 'f99', 'f48', 'f14', 'f24', 'f135', 'f40', 'f70', 'f171', 'f50', 'f100', 'f54', 'f36', 'f111', 'f46', 'f60', 'f109', 'f140', 'f174', 'f23', 'f43', 'f12', 'f32', 'f102', 'f53', 'f88', 'f37', 'f93', 'f2', 'f80', 'f92', 'f76', 'f79', 'f69', 'f103', 'f138', 'f176', 'f136', 'f28', 'f147', 'f97', 'f30', 'f11', 'f44', 'f124', 'f51', 'f41', 'f126', 'f34', 'f175', 'f81', 'f52', 'f110', 'f154', 'f151', 'f21', 'f105', 'f143', 'f68', 'f77', 'f108', 'f116', 'f31', 'f65', 'f63', 'f4', 'f186', 'f131', 'f59', 'f66', 'f74', 'f118', 'f90', 'f129', 'f83', 'f1', 'f170', 'f20', 'f89', 'f26', 'f3', 'f45', 'f56', 'f57', 'f160', 'f13', 'f106', 'f98', 'f8', 'f73']",['f155'],KNN
