feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f50,-0.01541666666666669,0.01513392857142859,-0.0036666666666665404,-0.00032118055555555605,0.00031529017857142894,-7.638888888888626e-05,48.0,1.0,1.0,1.0,1,SVM-rbf
f51,-0.017083333333333284,-0.003333333333333355,-0.005666666666666653,-0.0007765151515151493,-0.0001515151515151525,-0.00025757575757575697,22.0,1.0,1.0,1.0,1,SVM-rbf
f52,-0.016666666666666663,0.012440476190476057,0.004916666666666625,-0.0007936507936507934,0.0005924036281179075,0.00023412698412698214,21.0,1.0,1.0,1.0,1,SVM-rbf
f53,-0.033333333333333326,-0.009409722222222194,-0.0037500000000000866,-0.0011904761904761901,-0.00033606150793650695,-0.00013392857142857453,28.0,1.0,1.0,1.0,1,SVM-rbf
f54,-0.010833333333333306,-0.014715277777777758,-0.00649999999999995,-0.0009848484848484823,-0.0013377525252525233,-0.0005909090909090864,11.0,1.0,1.0,1.0,1,SVM-rbf
f55,0.06166666666666665,0.3622539682539681,0.058750000000000135,0.00036489151873767245,0.002143514605053066,0.0003476331360946754,169.0,1.0,1.0,1.0,1,SVM-rbf
f56,-0.010416666666666685,-0.020179563492063568,-0.008249999999999924,-0.00025406504065040696,-0.0004921844754161846,-0.0002012195121951201,41.0,1.0,1.0,1.0,1,SVM-rbf
f57,,,,,,,,,,,1,SVM-rbf
f58,0.0029166666666666785,0.025805555555555526,0.11983333333333351,2.9166666666666785e-05,0.00025805555555555526,0.001198333333333335,100.0,1.0,1.0,1.0,1,SVM-rbf
f59,-0.0008333333333333526,0.1214265873015874,0.0063333333333332464,-1.5723270440251934e-05,0.002291067684935611,0.0001194968553459103,53.0,1.0,1.0,1.0,1,SVM-rbf
f6,2.3212499999999996,0.9930972222222226,0.803666666666667,0.0063946280991735525,0.00273580501989593,0.0022139577594123055,363.0,0.0,0.0,0.0,1,SVM-rbf
f60,0.1312500000000001,-0.012157738095238124,-0.006250000000000144,0.0020192307692307706,-0.000187042124542125,-9.615384615384838e-05,65.0,1.0,1.0,1.0,1,SVM-rbf
f61,-0.003750000000000031,0.03743749999999996,0.35258333333333325,-1.777251184834138e-05,0.00017742890995260644,0.0016710110584518163,211.0,1.0,1.0,0.0,1,SVM-rbf
f62,-0.010833333333333361,0.15105555555555528,0.03950000000000009,-0.00016927083333333377,0.002360243055555551,0.0006171875000000014,64.0,1.0,1.0,1.0,1,SVM-rbf
f63,,,,,,,,,,,1,SVM-rbf
