dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ionosphere,3,kDN_importances_norm,4,33,KNN,0.8857142857142857,0.8713692946058091
ionosphere,3,kDN_importances_norm,5,33,SVM-rbf,0.9285714285714286,0.9209053297639329
ionosphere,3,kDN_importances_norm,5,33,KNN,0.9142857142857143,0.9039039039039038
ionosphere,3,kDN_importances_norm,6,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,3,kDN_importances_norm,6,33,KNN,0.9285714285714286,0.9191743347426014
ionosphere,3,kDN_importances_norm,7,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,3,kDN_importances_norm,7,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,8,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,3,kDN_importances_norm,8,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,9,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,3,kDN_importances_norm,9,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,10,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,3,kDN_importances_norm,10,33,KNN,0.9142857142857143,0.8990536277602523
ionosphere,3,kDN_importances_norm,11,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,3,kDN_importances_norm,11,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,12,33,SVM-rbf,0.9571428571428572,0.9526947517062838
ionosphere,3,kDN_importances_norm,12,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,13,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,3,kDN_importances_norm,13,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,14,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,14,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,15,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,15,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,16,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,16,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,17,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,17,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,18,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,18,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,19,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,19,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,20,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,20,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,21,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,21,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,22,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,3,kDN_importances_norm,22,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,23,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,3,kDN_importances_norm,23,33,KNN,0.8857142857142857,0.8605174353205849
ionosphere,3,kDN_importances_norm,24,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,24,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,25,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,25,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,26,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,26,33,KNN,0.8571428571428571,0.8181818181818181
ionosphere,3,kDN_importances_norm,27,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,27,33,KNN,0.8571428571428571,0.8181818181818181
ionosphere,3,kDN_importances_norm,28,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,28,33,KNN,0.8571428571428571,0.8181818181818181
ionosphere,3,kDN_importances_norm,29,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,29,33,KNN,0.8571428571428571,0.8181818181818181
ionosphere,3,kDN_importances_norm,30,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,30,33,KNN,0.9,0.880195599022005
ionosphere,3,kDN_importances_norm,31,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,31,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,32,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,32,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,3,kDN_importances_norm,33,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,3,kDN_importances_norm,33,33,KNN,0.8714285714285714,0.8398950131233596
ionosphere,4,kDN_importances_norm,1,33,SVM-rbf,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,1,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,2,33,SVM-rbf,0.8571428571428571,0.8297389330306469
ionosphere,4,kDN_importances_norm,2,33,KNN,0.9428571428571428,0.9385474860335196
ionosphere,4,kDN_importances_norm,3,33,SVM-rbf,0.9428571428571428,0.9374407582938389
ionosphere,4,kDN_importances_norm,3,33,KNN,0.9285714285714286,0.9209053297639329
ionosphere,4,kDN_importances_norm,4,33,SVM-rbf,0.8714285714285714,0.8493827160493826
ionosphere,4,kDN_importances_norm,4,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,4,kDN_importances_norm,5,33,SVM-rbf,0.9428571428571428,0.9361702127659574
ionosphere,4,kDN_importances_norm,5,33,KNN,0.9142857142857143,0.8990536277602523
ionosphere,4,kDN_importances_norm,6,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,6,33,KNN,0.9,0.880195599022005
ionosphere,4,kDN_importances_norm,7,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,4,kDN_importances_norm,7,33,KNN,0.9285714285714286,0.9171974522292993
ionosphere,4,kDN_importances_norm,8,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,8,33,KNN,0.8857142857142857,0.8646288209606985
ionosphere,4,kDN_importances_norm,9,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,9,33,KNN,0.9285714285714286,0.9191743347426014
ionosphere,4,kDN_importances_norm,10,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,10,33,KNN,0.9142857142857143,0.9016393442622951
ionosphere,4,kDN_importances_norm,11,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,11,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,4,kDN_importances_norm,12,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,12,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,4,kDN_importances_norm,13,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,13,33,KNN,0.8571428571428571,0.8243559718969556
ionosphere,4,kDN_importances_norm,14,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,14,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,15,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,15,33,KNN,0.8142857142857143,0.7553648068669527
ionosphere,4,kDN_importances_norm,16,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,16,33,KNN,0.8,0.7292817679558011
ionosphere,4,kDN_importances_norm,17,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,17,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,18,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,18,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,19,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,19,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,20,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,20,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,21,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,21,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,22,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,22,33,KNN,0.8142857142857143,0.7553648068669527
ionosphere,4,kDN_importances_norm,23,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,23,33,KNN,0.8142857142857143,0.7553648068669527
ionosphere,4,kDN_importances_norm,24,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,24,33,KNN,0.8142857142857143,0.7553648068669527
ionosphere,4,kDN_importances_norm,25,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,25,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,26,33,SVM-rbf,0.9714285714285714,0.9681945743685687
ionosphere,4,kDN_importances_norm,26,33,KNN,0.8,0.7292817679558011
ionosphere,4,kDN_importances_norm,27,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,27,33,KNN,0.8142857142857143,0.7553648068669527
ionosphere,4,kDN_importances_norm,28,33,SVM-rbf,0.9857142857142858,0.9842788790157212
ionosphere,4,kDN_importances_norm,28,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,29,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,29,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,30,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,30,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,31,33,SVM-rbf,0.9571428571428572,0.9516943042537852
ionosphere,4,kDN_importances_norm,31,33,KNN,0.8285714285714286,0.779746835443038
ionosphere,4,kDN_importances_norm,32,33,SVM-rbf,0.9428571428571428,0.9347181008902077
ionosphere,4,kDN_importances_norm,32,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,4,kDN_importances_norm,33,33,SVM-rbf,0.9428571428571428,0.9347181008902077
ionosphere,4,kDN_importances_norm,33,33,KNN,0.8428571428571429,0.802675585284281
ionosphere,5,kDN_importances_norm,1,33,SVM-rbf,0.8428571428571429,0.8091737724198765
ionosphere,5,kDN_importances_norm,1,33,KNN,0.8571428571428571,0.8297389330306469
ionosphere,5,kDN_importances_norm,2,33,SVM-rbf,0.8857142857142857,0.8682252922422955
ionosphere,5,kDN_importances_norm,2,33,KNN,0.8857142857142857,0.8682252922422955
ionosphere,5,kDN_importances_norm,3,33,SVM-rbf,0.8714285714285714,0.856620527552886
ionosphere,5,kDN_importances_norm,3,33,KNN,0.8428571428571429,0.8148359486447933
ionosphere,5,kDN_importances_norm,4,33,SVM-rbf,0.9142857142857143,0.9076034648700674
ionosphere,5,kDN_importances_norm,4,33,KNN,0.9285714285714286,0.9224158510384342
ionosphere,5,kDN_importances_norm,5,33,SVM-rbf,0.9285714285714286,0.9237268246890401
ionosphere,5,kDN_importances_norm,5,33,KNN,0.9285714285714286,0.9209053297639329
ionosphere,5,kDN_importances_norm,6,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,6,33,KNN,0.9285714285714286,0.9191743347426014
ionosphere,5,kDN_importances_norm,7,33,SVM-rbf,0.9428571428571428,0.9374407582938389
ionosphere,5,kDN_importances_norm,7,33,KNN,0.9428571428571428,0.9361702127659574
ionosphere,5,kDN_importances_norm,8,33,SVM-rbf,0.9428571428571428,0.9374407582938389
ionosphere,5,kDN_importances_norm,8,33,KNN,0.9142857142857143,0.9039039039039038
ionosphere,5,kDN_importances_norm,9,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,9,33,KNN,0.9,0.8863694923988664
ionosphere,5,kDN_importances_norm,10,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,10,33,KNN,0.9,0.8863694923988664
ionosphere,5,kDN_importances_norm,11,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,11,33,KNN,0.9,0.8863694923988664
ionosphere,5,kDN_importances_norm,12,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,12,33,KNN,0.9,0.8863694923988664
ionosphere,5,kDN_importances_norm,13,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,13,33,KNN,0.9,0.8863694923988664
ionosphere,5,kDN_importances_norm,14,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,14,33,KNN,0.9142857142857143,0.9016393442622951
ionosphere,5,kDN_importances_norm,15,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,15,33,KNN,0.9,0.8834874504623514
ionosphere,5,kDN_importances_norm,16,33,SVM-rbf,0.9714285714285714,0.969341749323715
ionosphere,5,kDN_importances_norm,16,33,KNN,0.9,0.8834874504623514
ionosphere,5,kDN_importances_norm,17,33,SVM-rbf,0.9714285714285714,0.969341749323715
ionosphere,5,kDN_importances_norm,17,33,KNN,0.8857142857142857,0.8646288209606985
ionosphere,5,kDN_importances_norm,18,33,SVM-rbf,0.9571428571428572,0.9535689535689537
ionosphere,5,kDN_importances_norm,18,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,5,kDN_importances_norm,19,33,SVM-rbf,0.9714285714285714,0.969341749323715
ionosphere,5,kDN_importances_norm,19,33,KNN,0.8428571428571429,0.8091737724198765
ionosphere,5,kDN_importances_norm,20,33,SVM-rbf,0.9714285714285714,0.969341749323715
ionosphere,5,kDN_importances_norm,20,33,KNN,0.8714285714285714,0.8449590511155042
ionosphere,5,kDN_importances_norm,21,33,SVM-rbf,0.9714285714285714,0.969341749323715
ionosphere,5,kDN_importances_norm,21,33,KNN,0.8714285714285714,0.8449590511155042
