dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset2,3,kDN_importances_norm,9,13,KNN,0.935,0.934956521739131
ArtificialDataset2,3,kDN_importances_norm,10,13,SVM-rbf,0.955,0.95499882195869
ArtificialDataset2,3,kDN_importances_norm,10,13,KNN,0.92,0.9198606271777
ArtificialDataset2,3,kDN_importances_norm,11,13,SVM-rbf,0.945,0.944986901643248
ArtificialDataset2,3,kDN_importances_norm,11,13,KNN,0.915,0.914886049629285
ArtificialDataset2,3,kDN_importances_norm,12,13,SVM-rbf,0.94,0.94
ArtificialDataset2,3,kDN_importances_norm,12,13,KNN,0.895,0.894997066957178
ArtificialDataset2,3,kDN_importances_norm,13,13,SVM-rbf,0.965,0.964999093240757
ArtificialDataset2,3,kDN_importances_norm,13,13,KNN,0.93,0.929932192444301
ArtificialDataset2,4,kDN_importances_norm,1,13,SVM-rbf,0.58,0.572631578947368
ArtificialDataset2,4,kDN_importances_norm,1,13,KNN,0.57,0.568105726872247
ArtificialDataset2,4,kDN_importances_norm,2,13,SVM-rbf,0.63,0.619801011254281
ArtificialDataset2,4,kDN_importances_norm,2,13,KNN,0.615,0.614231599527514
ArtificialDataset2,4,kDN_importances_norm,3,13,SVM-rbf,0.76,0.759207920792079
ArtificialDataset2,4,kDN_importances_norm,3,13,KNN,0.735,0.733904846476997
ArtificialDataset2,4,kDN_importances_norm,4,13,SVM-rbf,0.865,0.864526233359436
ArtificialDataset2,4,kDN_importances_norm,4,13,KNN,0.85,0.849557522123894
ArtificialDataset2,4,kDN_importances_norm,5,13,SVM-rbf,0.895,0.894643908181283
ArtificialDataset2,4,kDN_importances_norm,5,13,KNN,0.88,0.879507074395253
ArtificialDataset2,4,kDN_importances_norm,6,13,SVM-rbf,0.935,0.934984354523816
ArtificialDataset2,4,kDN_importances_norm,6,13,KNN,0.88,0.879328076791224
ArtificialDataset2,4,kDN_importances_norm,7,13,SVM-rbf,0.93,0.929969879518072
ArtificialDataset2,4,kDN_importances_norm,7,13,KNN,0.915,0.914941900205058
ArtificialDataset2,4,kDN_importances_norm,8,13,SVM-rbf,0.94,0.939993616342164
ArtificialDataset2,4,kDN_importances_norm,8,13,KNN,0.915,0.914997677532173
ArtificialDataset2,4,kDN_importances_norm,9,13,SVM-rbf,0.94,0.94
ArtificialDataset2,4,kDN_importances_norm,9,13,KNN,0.925,0.924981752318131
ArtificialDataset2,4,kDN_importances_norm,10,13,SVM-rbf,0.96,0.96
ArtificialDataset2,4,kDN_importances_norm,10,13,KNN,0.935,0.934984354523816
ArtificialDataset2,4,kDN_importances_norm,11,13,SVM-rbf,0.96,0.96
ArtificialDataset2,4,kDN_importances_norm,11,13,KNN,0.93,0.929932192444301
ArtificialDataset2,4,kDN_importances_norm,12,13,SVM-rbf,0.955,0.95499882195869
ArtificialDataset2,4,kDN_importances_norm,12,13,KNN,0.945,0.944998544935051
ArtificialDataset2,4,kDN_importances_norm,13,13,SVM-rbf,0.945,0.944986901643248
ArtificialDataset2,4,kDN_importances_norm,13,13,KNN,0.92,0.91992166249592
ArtificialDataset2,5,kDN_importances_norm,1,13,SVM-rbf,0.59,0.585503769705278
ArtificialDataset2,5,kDN_importances_norm,1,13,KNN,0.555,0.554819521427606
ArtificialDataset2,5,kDN_importances_norm,2,13,SVM-rbf,0.72,0.718592964824121
ArtificialDataset2,5,kDN_importances_norm,2,13,KNN,0.72,0.719961105709126
ArtificialDataset2,5,kDN_importances_norm,3,13,SVM-rbf,0.84,0.839828387558098
ArtificialDataset2,5,kDN_importances_norm,3,13,KNN,0.775,0.774643791799942
ArtificialDataset2,5,kDN_importances_norm,4,13,SVM-rbf,0.89,0.889987639060569
ArtificialDataset2,5,kDN_importances_norm,4,13,KNN,0.865,0.864902386117137
ArtificialDataset2,5,kDN_importances_norm,5,13,SVM-rbf,0.88,0.88
ArtificialDataset2,5,kDN_importances_norm,5,13,KNN,0.87,0.869985055753535
ArtificialDataset2,5,kDN_importances_norm,6,13,SVM-rbf,0.885,0.884996751320659
ArtificialDataset2,5,kDN_importances_norm,6,13,KNN,0.875,0.874996428469385
ArtificialDataset2,5,kDN_importances_norm,7,13,SVM-rbf,0.935,0.934956521739131
ArtificialDataset2,5,kDN_importances_norm,7,13,KNN,0.91,0.909960422163589
ArtificialDataset2,5,kDN_importances_norm,8,13,SVM-rbf,0.94,0.939993616342164
ArtificialDataset2,5,kDN_importances_norm,8,13,KNN,0.955,0.95499882195869
ArtificialDataset2,5,kDN_importances_norm,9,13,SVM-rbf,0.935,0.934984354523816
ArtificialDataset2,5,kDN_importances_norm,9,13,KNN,0.95,0.95
ArtificialDataset2,5,kDN_importances_norm,10,13,SVM-rbf,0.95,0.94999473628803
ArtificialDataset2,5,kDN_importances_norm,10,13,KNN,0.965,0.964999093240757
ArtificialDataset2,5,kDN_importances_norm,11,13,SVM-rbf,0.965,0.964999093240757
ArtificialDataset2,5,kDN_importances_norm,11,13,KNN,0.94,0.939974457215837
ArtificialDataset2,5,kDN_importances_norm,12,13,SVM-rbf,0.96,0.96
ArtificialDataset2,5,kDN_importances_norm,12,13,KNN,0.95,0.94999473628803
ArtificialDataset2,5,kDN_importances_norm,13,13,SVM-rbf,0.965,0.964999093240757
ArtificialDataset2,5,kDN_importances_norm,13,13,KNN,0.945,0.944998544935051
