feature,kDN_importances,kDN_importances_norm,count_vars,kDN_removed_count,kDN_fixed_count,fold,model
f0,-0.008000000000000007,-9.411764705882362e-05,85.0,0.0,0.0,1,SVM-rbf
f1,0.09100000000000014,0.00016758747697974243,543.0,1.0,4.0,1,SVM-rbf
f10,-0.011000000000000065,-0.011000000000000065,1.0,1.0,0.0,1,SVM-rbf
f100,0.0259999999999998,0.00015204678362572982,171.0,1.0,1.0,1,SVM-rbf
f101,-0.010000000000000009,-0.000416666666666667,24.0,1.0,0.0,1,SVM-rbf
f102,0.09249999999999997,0.000320069204152249,289.0,1.0,2.0,1,SVM-rbf
f103,-0.008500000000000008,-6.11510791366907e-05,139.0,1.0,0.0,1,SVM-rbf
f104,-0.01550000000000007,-0.0007380952380952414,21.0,1.0,0.0,1,SVM-rbf
f105,0.03400000000000036,5.475040257649012e-05,621.0,1.0,2.0,1,SVM-rbf
f106,-0.007000000000000228,-3.500000000000114e-05,200.0,1.0,1.0,1,SVM-rbf
f107,-0.015000000000000013,-0.0008823529411764714,17.0,1.0,0.0,1,SVM-rbf
f108,-0.010999999999999954,-0.000499999999999998,22.0,1.0,0.0,1,SVM-rbf
f109,-0.025000000000000022,-0.0008620689655172421,29.0,1.0,0.0,1,SVM-rbf
f11,0.02949999999999997,0.00025877192982456113,114.0,1.0,0.0,1,SVM-rbf
f110,-0.0025000000000000022,-2.0833333333333353e-05,120.0,0.0,0.0,1,SVM-rbf
f111,-0.027499999999999858,-0.0002925531914893602,94.0,1.0,0.0,1,SVM-rbf
f112,0.0014999999999998348,1.2711864406778262e-05,118.0,1.0,0.0,1,SVM-rbf
f113,0.06350000000000033,0.00016408268733850216,387.0,1.0,4.0,1,SVM-rbf
f114,-0.010999999999999954,-0.0002391304347826077,46.0,1.0,0.0,1,SVM-rbf
f115,-0.01100000000000001,-0.00047826086956521784,23.0,1.0,0.0,1,SVM-rbf
f116,-0.02699999999999997,-0.0006428571428571421,42.0,1.0,0.0,1,SVM-rbf
f117,-0.007499999999999951,-9.868421052631515e-05,76.0,1.0,0.0,1,SVM-rbf
f118,-0.013500000000000012,-0.00014062500000000012,96.0,0.0,0.0,1,SVM-rbf
f119,-0.007500000000000062,-5.905511811023671e-05,127.0,1.0,0.0,1,SVM-rbf
f12,0.028000000000000025,0.00021374045801526737,131.0,0.0,0.0,1,SVM-rbf
f120,-0.020000000000000018,-0.0002666666666666669,75.0,1.0,0.0,1,SVM-rbf
f121,-0.013500000000000012,-0.00039705882352941214,34.0,1.0,0.0,1,SVM-rbf
f122,0.008000000000000007,0.0002162162162162164,37.0,0.0,0.0,1,SVM-rbf
f123,0.652000000000001,0.00040073755377996375,1627.0,0.0,31.0,1,SVM-rbf
f124,-0.00500000000000006,-5.4347826086957174e-05,92.0,1.0,0.0,1,SVM-rbf
f125,0.007999999999999952,9.523809523809466e-05,84.0,1.0,0.0,1,SVM-rbf
f126,-0.009500000000000008,-0.00013571428571428583,70.0,0.0,0.0,1,SVM-rbf
f127,-0.024500000000000244,-0.00028488372093023537,86.0,1.0,0.0,1,SVM-rbf
f128,0.19149999999999978,0.0002274346793349166,842.0,1.0,8.0,1,SVM-rbf
f129,0.028499999999999914,5.9623430962342915e-05,478.0,1.0,2.0,1,SVM-rbf
f13,-0.019500000000000017,-0.000696428571428572,28.0,1.0,0.0,1,SVM-rbf
f130,0.08599999999999963,0.00021938775510203987,392.0,1.0,3.0,1,SVM-rbf
f131,0.009499999999999953,0.00012666666666666604,75.0,0.0,0.0,1,SVM-rbf
f132,-0.030999999999999917,-0.00036470588235294017,85.0,1.0,0.0,1,SVM-rbf
f133,-0.01700000000000007,-0.0006538461538461565,26.0,1.0,0.0,1,SVM-rbf
f134,0.01050000000000001,0.0001567164179104479,67.0,1.0,0.0,1,SVM-rbf
f135,-0.013999999999999957,-0.0003333333333333323,42.0,1.0,0.0,1,SVM-rbf
f136,-0.0015000000000000568,-3.9473684210527814e-05,38.0,1.0,0.0,1,SVM-rbf
f137,0.3165,0.00040063291139240506,790.0,1.0,16.0,1,SVM-rbf
f138,0.14099999999999957,0.0005465116279069751,258.0,0.0,7.0,1,SVM-rbf
f139,0.18900000000000022,0.00030000000000000035,630.0,1.0,10.0,1,SVM-rbf
f14,-0.008499999999999897,-0.00033999999999999585,25.0,1.0,0.0,1,SVM-rbf
f140,-0.004999999999999949,-5.8823529411764104e-05,85.0,1.0,0.0,1,SVM-rbf
f141,0.00599999999999995,0.00022222222222222036,27.0,0.0,0.0,1,SVM-rbf
f142,-0.023499999999999965,-0.0006527777777777769,36.0,1.0,0.0,1,SVM-rbf
f143,0.04399999999999987,0.0003793103448275851,116.0,1.0,2.0,1,SVM-rbf
f144,-0.01150000000000001,-0.0006052631578947374,19.0,1.0,0.0,1,SVM-rbf
f145,-0.012000000000000066,-0.0005000000000000027,24.0,1.0,0.0,1,SVM-rbf
f146,-0.039000000000000035,-0.00023076923076923098,169.0,1.0,0.0,1,SVM-rbf
f147,0.025499999999999856,0.0002931034482758604,87.0,1.0,0.0,1,SVM-rbf
f148,0.0015000000000000568,3.3333333333334595e-05,45.0,1.0,0.0,1,SVM-rbf
f149,-0.008500000000000119,-0.0001545454545454567,55.0,0.0,0.0,1,SVM-rbf
f15,0.0019999999999999463,2.4691358024690696e-05,81.0,1.0,0.0,1,SVM-rbf
f150,-0.017500000000000127,-5.573248407643353e-05,314.0,1.0,1.0,1,SVM-rbf
f151,-0.010999999999999899,-0.00015068493150684792,73.0,1.0,0.0,1,SVM-rbf
