feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f113,0.03999999999999998,-0.0031190476190476324,0.0024999999999999467,0.0005063291139240503,-3.948161543098269e-05,3.164556962025249e-05,79.0,1.0,1.0,1.0,1,SVM-rbf
f114,-0.0025000000000000022,-0.01637500000000003,-0.015999999999999903,-1.7985611510791384e-05,-0.00011780575539568366,-0.00011510791366906405,139.0,1.0,1.0,1.0,1,SVM-rbf
f115,-0.024999999999999967,0.012297619047619002,-0.0015000000000000013,-0.00023148148148148117,0.00011386684303350928,-1.3888888888888901e-05,108.0,1.0,1.0,1.0,1,SVM-rbf
f116,-0.0050000000000000044,-0.017029761904761964,-0.017000000000000015,-9.80392156862746e-05,-0.00033391690009337187,-0.00033333333333333365,51.0,1.0,1.0,1.0,1,SVM-rbf
f117,-0.022499999999999964,-0.04125000000000001,-0.009499999999999953,-0.00023437499999999964,-0.0004296875000000001,-9.895833333333284e-05,96.0,1.0,1.0,1.0,1,SVM-rbf
f118,0.03999999999999998,-0.05904166666666666,-0.000500000000000056,0.0006896551724137927,-0.0010179597701149424,-8.620689655173378e-06,58.0,1.0,1.0,1.0,1,SVM-rbf
f119,0.007500000000000007,-0.01083333333333325,-0.022999999999999965,7.653061224489802e-05,-0.00011054421768707398,-0.00023469387755102006,98.0,1.0,1.0,1.0,1,SVM-rbf
f12,5.551115123125783e-17,-0.009311603429250415,-0.01749999999999996,9.570888143320315e-19,-0.00016054488671121404,-0.0003017241379310338,58.0,1.0,1.0,1.0,1,SVM-rbf
f120,-0.065,-0.011391865079365071,0.013000000000000012,-0.0018571428571428571,-0.0003254818594104306,0.00037142857142857176,35.0,1.0,1.0,1.0,1,SVM-rbf
f121,-0.05249999999999999,0.11062499999999997,0.08749999999999991,-0.00034313725490196074,0.0007230392156862744,0.0005718954248366007,153.0,1.0,1.0,0.0,1,SVM-rbf
f122,-0.012500000000000011,-0.014428571428571513,0.009000000000000008,-0.00021551724137931053,-0.0002487684729064054,0.0001551724137931036,58.0,1.0,1.0,1.0,1,SVM-rbf
f123,0.08000000000000002,-0.010229166666666678,0.09399999999999986,0.00045714285714285724,-5.845238095238102e-05,0.0005371428571428564,175.0,1.0,1.0,1.0,1,SVM-rbf
f124,0.02999999999999997,-0.01476190476190481,-0.000500000000000056,0.0003370786516853929,-0.00016586409844836865,-5.6179775280905165e-06,89.0,1.0,1.0,1.0,1,SVM-rbf
f125,-0.017500000000000016,-0.005847222222222226,0.009500000000000008,-0.00018617021276595762,-6.220449172576836e-05,0.00010106382978723413,94.0,1.0,1.0,1.0,1,SVM-rbf
f126,-0.0025000000000000022,0.0208226911976912,-0.0009999999999999454,-3.0864197530864225e-05,0.0002570702616998914,-1.2345679012345004e-05,81.0,1.0,1.0,1.0,1,SVM-rbf
f127,-0.020000000000000018,-0.03221428571428564,0.016500000000000126,-0.0003703703703703707,-0.0005965608465608452,0.0003055555555555579,54.0,1.0,1.0,1.0,1,SVM-rbf
f128,0.015000000000000013,-0.013000000000000012,-5.551115123125783e-17,0.00012711864406779672,-0.00011016949152542383,-4.7043348501065955e-19,118.0,1.0,1.0,1.0,1,SVM-rbf
f129,0.15750000000000003,-0.008708333333333207,0.057499999999999996,0.0017897727272727275,-9.89583333333319e-05,0.0006534090909090909,88.0,1.0,1.0,1.0,1,SVM-rbf
f13,0.025000000000000022,-0.03087500000000004,-0.008999999999999952,0.000274725274725275,-0.00033928571428571477,-9.890109890109838e-05,91.0,1.0,1.0,1.0,1,SVM-rbf
f130,-0.010000000000000009,-0.022545634920634938,-0.015000000000000013,-0.00013698630136986314,-0.0003088443139813005,-0.0002054794520547947,73.0,1.0,1.0,1.0,1,SVM-rbf
f131,0.022499999999999964,-0.014499999999999957,0.008499999999999952,0.00022499999999999964,-0.00014499999999999957,8.499999999999952e-05,100.0,1.0,1.0,1.0,1,SVM-rbf
f132,0.0050000000000000044,-0.06116666666666659,-0.010500000000000065,5.6818181818181866e-05,-0.0006950757575757568,-0.00011931818181818255,88.0,1.0,1.0,1.0,1,SVM-rbf
f133,-0.012500000000000011,-0.013041666666666674,-0.0045000000000000595,-0.00015060240963855434,-0.00015712851405622497,-5.4216867469880234e-05,83.0,1.0,1.0,1.0,1,SVM-rbf
f134,0.13500000000000006,0.03886389652014638,0.04649999999999993,0.000985401459854015,0.0002836780767893896,0.00033941605839416005,137.0,1.0,1.0,1.0,1,SVM-rbf
f135,0.04250000000000004,-0.018251984126984144,-0.032999999999999974,0.0002972027972027975,-0.00012763625263625275,-0.00023076923076923057,143.0,1.0,1.0,1.0,1,SVM-rbf
f136,-0.07250000000000001,-0.006732142857142798,-0.003000000000000058,-0.0007178217821782179,-6.665487977369106e-05,-2.9702970297030278e-05,101.0,1.0,1.0,1.0,1,SVM-rbf
f137,0.034999999999999976,0.021836580086579904,-0.0025000000000000022,0.0002447552447552446,0.00015270335724881052,-1.74825174825175e-05,143.0,1.0,1.0,1.0,1,SVM-rbf
f138,0.06499999999999995,-0.02623809523809517,0.01200000000000001,0.0003186274509803919,-0.00012861811391223123,5.8823529411764755e-05,204.0,1.0,1.0,1.0,1,SVM-rbf
f139,-0.022499999999999964,0.4088158143939393,-0.022500000000000075,-0.00029999999999999954,0.0054508775252525244,-0.000300000000000001,75.0,1.0,0.0,1.0,1,SVM-rbf
f14,-0.007500000000000007,-0.01041666666666663,0.03300000000000014,-5.102040816326535e-05,-7.086167800453489e-05,0.0002244897959183683,147.0,1.0,1.0,1.0,1,SVM-rbf
f140,-0.007500000000000007,-0.03212500000000007,-0.005499999999999949,-0.00011904761904761916,-0.000509920634920636,-8.73015873015865e-05,63.0,1.0,1.0,1.0,1,SVM-rbf
f141,-0.017500000000000016,0.005289682539682594,-0.013500000000000123,-0.00032407407407407434,9.795708406819618e-05,-0.0002500000000000023,54.0,1.0,1.0,1.0,1,SVM-rbf
f142,-0.04249999999999998,-0.0076964285714285485,-0.008500000000000008,-0.00037610619469026534,-6.810998735777477e-05,-7.522123893805316e-05,113.0,1.0,1.0,1.0,1,SVM-rbf
f143,0.07,-0.02812500000000001,-0.014000000000000068,0.0006194690265486726,-0.0002488938053097346,-0.0001238938053097351,113.0,1.0,1.0,1.0,1,SVM-rbf
f144,0.0025000000000000022,-0.04159289321789317,0.012499999999999956,3.333333333333336e-05,-0.0005545719095719089,0.00016666666666666606,75.0,1.0,1.0,1.0,1,SVM-rbf
f145,-0.010000000000000009,-0.03969642857142858,-0.018000000000000016,-0.0005882352941176475,-0.0023350840336134457,-0.0010588235294117657,17.0,1.0,1.0,1.0,1,SVM-rbf
f146,0.007499999999999951,0.08219246031746047,-0.0020000000000000573,7.211538461538415e-05,0.0007903121184371199,-1.923076923076978e-05,104.0,1.0,1.0,1.0,1,SVM-rbf
f147,0.0050000000000000044,-0.027624999999999955,-0.010000000000000064,5.6818181818181866e-05,-0.00031392045454545404,-0.00011363636363636437,88.0,1.0,1.0,1.0,1,SVM-rbf
f148,-0.019999999999999962,-0.001624999999999932,-0.007999999999999952,-0.0004081632653061217,-3.316326530612106e-05,-0.000163265306122448,49.0,1.0,1.0,1.0,1,SVM-rbf
f149,0.08000000000000002,-0.012708333333333266,0.05749999999999994,0.0011594202898550727,-0.00018417874396135168,0.0008333333333333324,69.0,1.0,1.0,1.0,1,SVM-rbf
f15,-0.022499999999999964,0.18557389262523188,0.00649999999999995,-0.0002922077922077917,0.00241005055357444,8.441558441558377e-05,77.0,1.0,1.0,1.0,1,SVM-rbf
f150,0.15000000000000002,0.04083333333333339,0.030000000000000027,0.0005725190839694658,0.0001558524173027992,0.00011450381679389323,262.0,1.0,1.0,1.0,1,SVM-rbf
f151,0.0025000000000000022,-0.006538690476190434,0.012500000000000122,4.3859649122807055e-05,-0.00011471386800334095,0.00021929824561403723,57.0,1.0,1.0,1.0,1,SVM-rbf
f152,-0.030000000000000027,-0.05208333333333337,0.017000000000000015,-0.00033333333333333365,-0.0005787037037037041,0.00018888888888888905,90.0,1.0,1.0,1.0,1,SVM-rbf
f153,-0.017500000000000016,0.019326388888888935,0.012999999999999956,-0.00018229166666666684,0.0002013165509259264,0.0001354166666666662,96.0,1.0,1.0,1.0,1,SVM-rbf
f154,-0.010000000000000009,-0.021499999999999908,-0.007500000000000007,-0.00018867924528301905,-0.0004056603773584888,-0.00014150943396226427,53.0,1.0,1.0,1.0,1,SVM-rbf
f155,-0.02250000000000002,0.005571699134199137,-0.0015000000000000568,-0.0003125000000000003,7.738471019721023e-05,-2.0833333333334122e-05,72.0,1.0,1.0,1.0,1,SVM-rbf
f156,-0.044999999999999984,-0.026572420634920546,0.03049999999999997,-0.000286624203821656,-0.0001692510868466277,0.0001942675159235667,157.0,1.0,1.0,1.0,1,SVM-rbf
f157,-0.007499999999999951,-0.0031964285714285445,-0.004999999999999893,-7.812499999999949e-05,-3.3296130952380674e-05,-5.2083333333332225e-05,96.0,1.0,1.0,1.0,1,SVM-rbf
f158,-0.025000000000000022,-0.01813798701298691,-0.01100000000000001,-0.000416666666666667,-0.0003022997835497819,-0.0001833333333333335,60.0,1.0,1.0,1.0,1,SVM-rbf
f159,0.024999999999999967,0.01958333333333323,0.00550000000000006,0.0002293577981651373,0.0001796636085626902,5.045871559633083e-05,109.0,1.0,1.0,1.0,1,SVM-rbf
f16,-0.0025000000000000022,-0.01741666666666658,-0.008000000000000007,-7.812500000000007e-05,-0.0005442708333333306,-0.0002500000000000002,32.0,1.0,1.0,1.0,1,SVM-rbf
f160,-0.020000000000000018,-0.01556250000000009,-0.0050000000000000044,-0.00031746031746031773,-0.00024702380952381096,-7.936507936507943e-05,63.0,1.0,1.0,1.0,1,SVM-rbf
f161,0.08500000000000002,0.009547619047619027,-0.01799999999999996,0.0012878787878787881,0.00014466089466089435,-0.00027272727272727214,66.0,1.0,1.0,1.0,1,SVM-rbf
f162,-0.06750000000000006,-0.00858333333333322,0.002999999999999947,-0.0007180851063829794,-9.131205673758746e-05,3.191489361702071e-05,94.0,1.0,1.0,1.0,1,SVM-rbf
f163,-0.03500000000000003,0.00927243589743576,-0.008000000000000063,-0.0003684210526315793,9.760458839406063e-05,-8.421052631579013e-05,95.0,1.0,1.0,1.0,1,SVM-rbf
f164,0.057499999999999996,0.03391666666666654,-0.0025000000000000022,0.000396551724137931,0.00023390804597701062,-1.7241379310344842e-05,145.0,1.0,1.0,1.0,1,SVM-rbf
f165,-0.0050000000000000044,0.026764880952381054,-0.014999999999999958,-4.3478260869565254e-05,0.00023273809523809613,-0.0001304347826086953,115.0,1.0,1.0,1.0,1,SVM-rbf
f166,0.03500000000000003,0.002958333333333174,-0.004500000000000004,0.0002464788732394368,2.083333333333221e-05,-3.169014084507045e-05,142.0,1.0,1.0,1.0,1,SVM-rbf
f167,-0.017500000000000016,-0.0021607142857141826,-0.007499999999999951,-0.0003500000000000003,-4.321428571428365e-05,-0.000149999999999999,50.0,1.0,1.0,1.0,1,SVM-rbf
f168,-0.017500000000000016,-0.018309523809523776,-5.551115123125783e-17,-0.000833333333333334,-0.0008718820861677988,-2.64338815386942e-18,21.0,1.0,1.0,1.0,1,SVM-rbf
f169,-0.004999999999999949,0.010746031746031615,-0.003000000000000058,-7.462686567164103e-05,0.00016038853352285992,-4.4776119402985945e-05,67.0,1.0,1.0,1.0,1,SVM-rbf
f17,-0.007500000000000062,-0.03994642857142855,-0.012500000000000011,-0.00011363636363636458,-0.0006052489177489174,-0.00018939393939393956,66.0,1.0,1.0,1.0,1,SVM-rbf
f170,0.02250000000000002,-0.02152678571428568,-0.007500000000000007,0.00019230769230769247,-0.00018398962148962118,-6.410256410256416e-05,117.0,1.0,1.0,1.0,1,SVM-rbf
f171,0.015000000000000013,0.008321428571428646,-0.018500000000000016,0.00018750000000000017,0.00010401785714285808,-0.0002312500000000002,80.0,1.0,1.0,1.0,1,SVM-rbf
f172,-0.009999999999999953,0.0612976190476191,0.009000000000000008,-0.00011235955056179723,0.0006887372926698775,0.00010112359550561807,89.0,1.0,1.0,1.0,1,SVM-rbf
f173,-0.015000000000000013,0.008749999999999925,0.006500000000000061,-0.00010135135135135144,5.912162162162111e-05,4.391891891891933e-05,148.0,1.0,1.0,1.0,1,SVM-rbf
f174,-0.057499999999999996,-0.028661706349206284,0.006000000000000061,-0.0005582524271844659,-0.0002782689936816144,5.825242718446661e-05,103.0,1.0,1.0,1.0,1,SVM-rbf
f175,0.030000000000000027,-0.008550595238095315,-0.01150000000000001,0.0007500000000000007,-0.0002137648809523829,-0.00028750000000000027,40.0,1.0,1.0,1.0,1,SVM-rbf
f176,-0.010000000000000009,-0.03333333333333327,-0.008499999999999952,-0.0004761904761904766,-0.0015873015873015843,-0.00040476190476190245,21.0,1.0,1.0,1.0,1,SVM-rbf
f177,-0.0050000000000000044,0.023642857142857077,0.005500000000000005,-4.3103448275862106e-05,0.00020381773399014722,4.741379310344832e-05,116.0,1.0,1.0,1.0,1,SVM-rbf
f178,0.030000000000000027,-0.010360119047619076,-0.0040000000000000036,0.0005000000000000004,-0.00017266865079365126,-6.666666666666672e-05,60.0,1.0,1.0,1.0,1,SVM-rbf
f179,-0.017500000000000016,0.0002678571428569865,0.0040000000000000036,-0.00012152777777777788,1.8601190476179617e-06,2.7777777777777803e-05,144.0,1.0,1.0,1.0,1,SVM-rbf
f18,-0.01749999999999996,0.013565476190476211,-0.0020000000000000573,-0.000145833333333333,0.0001130456349206351,-1.6666666666667145e-05,120.0,1.0,1.0,1.0,1,SVM-rbf
f180,0.022499999999999964,-0.0122916666666667,0.004999999999999893,0.00022277227722772243,-0.00012169966996699704,4.950495049504845e-05,101.0,1.0,1.0,1.0,1,SVM-rbf
f181,0.07750000000000001,-0.025279761904761944,-0.008499999999999952,0.0008806818181818183,-0.0002872700216450221,-9.659090909090854e-05,88.0,1.0,1.0,1.0,1,SVM-rbf
f182,-0.06999999999999995,0.024416666666666642,0.0004999999999998339,-0.0013999999999999991,0.0004883333333333328,9.999999999996679e-06,50.0,1.0,1.0,1.0,1,SVM-rbf
f183,-0.009999999999999953,-0.05239583333333331,-0.006500000000000061,-0.00026315789473684085,-0.001378837719298245,-0.00017105263157894899,38.0,1.0,1.0,1.0,1,SVM-rbf
f184,0.024999999999999967,0.05933730158730155,-0.006000000000000061,0.00013586956521739112,0.0003224853347135954,-3.260869565217424e-05,184.0,1.0,1.0,1.0,1,SVM-rbf
f185,0.02749999999999997,-0.0027916666666666923,-0.0044999999999999485,0.0002522935779816511,-2.5611620795107268e-05,-4.1284403669724295e-05,109.0,1.0,1.0,1.0,1,SVM-rbf
f186,-0.0025000000000000022,0.03541666666666665,-0.007500000000000118,-1.8248175182481767e-05,0.000258515815085158,-5.4744525547446114e-05,137.0,1.0,1.0,1.0,1,SVM-rbf
f187,-0.015000000000000013,-0.022475198412698405,-0.003999999999999948,-0.00033333333333333365,-0.0004994488536155201,-8.888888888888773e-05,45.0,1.0,1.0,1.0,1,SVM-rbf
f188,-0.03999999999999998,-0.022447781385281473,-0.008000000000000007,-0.0006666666666666663,-0.0003741296897546912,-0.00013333333333333345,60.0,1.0,1.0,1.0,1,SVM-rbf
f189,-0.012499999999999956,-0.053541666666666654,-0.020000000000000018,-0.00010683760683760646,-0.0004576210826210825,-0.0001709401709401711,117.0,1.0,1.0,1.0,1,SVM-rbf
f19,-0.025000000000000022,-0.015249999999999986,-0.03500000000000003,-0.0002604166666666669,-0.00015885416666666652,-0.0003645833333333337,96.0,1.0,1.0,1.0,1,SVM-rbf
f190,0.16249999999999998,-0.0010029761904761236,-0.009000000000000008,0.0008165829145728642,-5.0400813591765006e-06,-4.5226130653266374e-05,199.0,1.0,1.0,1.0,1,SVM-rbf
f191,-0.0025000000000000022,-0.008312500000000111,0.0025000000000000022,-3.4246575342465785e-05,-0.00011386986301370015,3.4246575342465785e-05,73.0,1.0,1.0,1.0,1,SVM-rbf
f192,0.015000000000000013,0.06737500000000002,-0.0030000000000000027,0.00015625000000000014,0.0007018229166666669,-3.125000000000003e-05,96.0,1.0,0.0,1.0,1,SVM-rbf
f193,0.03249999999999997,-0.025304354636591364,-0.022000000000000075,0.00034574468085106356,-0.0002691952620913975,-0.00023404255319149015,94.0,1.0,1.0,1.0,1,SVM-rbf
f194,-0.015000000000000013,-0.03942757936507929,-0.003000000000000058,-0.00022058823529411784,-0.0005798173436041072,-4.4117647058824386e-05,68.0,1.0,1.0,1.0,1,SVM-rbf
f195,-0.004999999999999949,-0.0016130952380952746,-0.018499999999999905,-9.615384615384518e-05,-3.1021062271062974e-05,-0.00035576923076922895,52.0,1.0,1.0,1.0,1,SVM-rbf
f196,-0.0025000000000000022,0.1216607142857144,0.015999999999999903,-1.6891891891891906e-05,0.000822031853281854,0.00010810810810810746,148.0,1.0,1.0,1.0,1,SVM-rbf
f197,-0.025000000000000022,0.003214466089466128,-0.014500000000000013,-0.00028409090909090935,3.652802374393327e-05,-0.0001647727272727274,88.0,1.0,1.0,1.0,1,SVM-rbf
f198,-0.030000000000000027,-0.0022916666666666363,-0.0015000000000000568,-0.0005660377358490571,-4.323899371069125e-05,-2.8301886792453904e-05,53.0,1.0,1.0,1.0,1,SVM-rbf
f199,-0.034999999999999976,0.056261904761904624,-0.007000000000000006,-0.00033018867924528277,0.0005307726864330625,-6.603773584905666e-05,106.0,1.0,1.0,1.0,1,SVM-rbf
f2,-0.02749999999999997,-0.017374999999999974,0.008999999999999897,-0.0003055555555555552,-0.00019305555555555525,9.999999999999885e-05,90.0,1.0,1.0,1.0,1,SVM-rbf
f20,0.05249999999999999,0.01879166666666665,0.016999999999999904,0.0005833333333333333,0.00020879629629629612,0.00018888888888888783,90.0,1.0,1.0,1.0,1,SVM-rbf
f200,-0.007500000000000007,-0.017958333333333354,-0.002999999999999947,-0.00027777777777777805,-0.0006651234567901242,-0.00011111111111110915,27.0,1.0,1.0,1.0,1,SVM-rbf
f201,-0.04500000000000004,-0.028994047619047725,-0.025000000000000022,-0.0003435114503816797,-0.00022132860777899027,-0.0001908396946564887,131.0,1.0,1.0,1.0,1,SVM-rbf
f202,-0.02999999999999997,0.045032738095237945,-0.013499999999999956,-0.0002752293577981649,0.0004131443861948435,-0.00012385321100917391,109.0,1.0,1.0,1.0,1,SVM-rbf
f203,-0.017500000000000016,-0.004258928571428511,0.0005000000000000004,-0.0002187500000000002,-5.3236607142856386e-05,6.250000000000005e-06,80.0,1.0,1.0,1.0,1,SVM-rbf
f204,0.01749999999999996,-0.014124999999999999,0.00950000000000012,0.0001635514018691585,-0.0001320093457943925,8.878504672897308e-05,107.0,1.0,1.0,1.0,1,SVM-rbf
f205,0.10249999999999998,-0.0034815994338287526,0.024500000000000133,0.0008266129032258063,-2.8077414788941552e-05,0.0001975806451612914,124.0,1.0,1.0,1.0,1,SVM-rbf
f206,0.007500000000000007,0.1438768921475876,0.055499999999999994,6.355932203389836e-05,0.0012192956961659966,0.0004703389830508474,118.0,1.0,1.0,1.0,1,SVM-rbf
f207,-0.03250000000000003,-0.03693055555555558,-0.02100000000000002,-0.0005701754385964917,-0.0006479044834307997,-0.0003684210526315793,57.0,1.0,1.0,1.0,1,SVM-rbf
f208,-0.05249999999999999,0.014619047619047698,-0.011999999999999955,-0.000846774193548387,0.00023579109062980158,-0.00019354838709677348,62.0,1.0,1.0,1.0,1,SVM-rbf
f209,0.03999999999999998,-0.04321991203241193,0.02999999999999997,0.0006557377049180325,-0.0007085231480723268,0.0004918032786885242,61.0,1.0,1.0,1.0,1,SVM-rbf
f21,-0.022499999999999964,-0.009080357142857098,0.07100000000000001,-0.00020089285714285681,-8.107461734693838e-05,0.0006339285714285715,112.0,1.0,1.0,1.0,1,SVM-rbf
f210,0.065,-0.02054166666666668,0.032500000000000084,0.0006770833333333334,-0.00021397569444444459,0.00033854166666666755,96.0,1.0,1.0,1.0,1,SVM-rbf
f211,-0.04999999999999999,-0.00877678571428564,-5.551115123125783e-17,-0.0006578947368421051,-0.00011548402255638999,-7.304098846218135e-19,76.0,1.0,1.0,1.0,1,SVM-rbf
f212,0.16499999999999998,-0.0032430555555557627,0.01600000000000007,0.0012992125984251967,-2.5535870516187108e-05,0.00012598425196850448,127.0,1.0,1.0,1.0,1,SVM-rbf
f213,-0.04999999999999999,-0.019613095238095235,-0.012500000000000011,-0.0006756756756756755,-0.0002650418275418275,-0.00016891891891891906,74.0,1.0,1.0,1.0,1,SVM-rbf
f214,-0.02999999999999997,0.007798611111111187,0.01999999999999985,-0.00039999999999999964,0.00010398148148148248,0.0002666666666666647,75.0,1.0,1.0,1.0,1,SVM-rbf
f215,-0.0025000000000000022,-0.01900595238095243,-0.010999999999999954,-5.102040816326535e-05,-0.0003878765792031108,-0.00022448979591836642,49.0,1.0,1.0,1.0,1,SVM-rbf
f216,-0.024999999999999967,-0.0034084595959597563,-0.008499999999999952,-0.0002976190476190472,-4.057689995190186e-05,-0.00010119047619047561,84.0,1.0,1.0,1.0,1,SVM-rbf
f217,-0.03500000000000003,-0.008946428571428577,-0.004999999999999949,-0.00040697674418604685,-0.00010402823920265787,-5.813953488372034e-05,86.0,1.0,1.0,1.0,1,SVM-rbf
f218,0.10250000000000004,-0.04812499999999997,-0.0010000000000000564,0.0007945736434108529,-0.00037306201550387576,-7.751937984496561e-06,129.0,1.0,1.0,1.0,1,SVM-rbf
f219,0.017500000000000016,0.005061011904761936,-0.0050000000000000044,0.0002083333333333335,6.0250141723356386e-05,-5.952380952380958e-05,84.0,1.0,1.0,1.0,1,SVM-rbf
f22,0.020000000000000018,-0.02342261904761911,0.009000000000000119,0.00018348623853211025,-0.00021488641328090927,8.256880733945064e-05,109.0,1.0,1.0,1.0,1,SVM-rbf
f220,-0.02250000000000002,-0.033908730158730194,0.0034999999999999476,-0.00025862068965517264,-0.0003897555190658643,4.022988505747066e-05,87.0,1.0,1.0,1.0,1,SVM-rbf
f221,0.08000000000000002,0.05854166666666666,-0.0005000000000000004,0.0008080808080808082,0.0005913299663299663,-5.050505050505055e-06,99.0,1.0,1.0,1.0,1,SVM-rbf
f222,-0.010000000000000009,0.024279761904761887,-0.013499999999999956,-0.00011627906976744196,0.00028232281284606845,-0.000156976744186046,86.0,1.0,1.0,1.0,1,SVM-rbf
f223,-0.040000000000000036,0.011864087301587334,0.027500000000000024,-0.0003418803418803422,0.00010140245556912251,0.00023504273504273526,117.0,1.0,1.0,1.0,1,SVM-rbf
f224,0.034999999999999976,0.0056815476190477665,0.0025000000000000022,0.00032407407407407385,5.260692239859043e-05,2.3148148148148167e-05,108.0,1.0,1.0,1.0,1,SVM-rbf
f225,0.0050000000000000044,-0.014609307359307377,0.004500000000000004,6.329113924050639e-05,-0.0001849279412570554,5.696202531645575e-05,79.0,1.0,1.0,1.0,1,SVM-rbf
f226,-0.007500000000000007,-0.03567757936507937,0.038500000000000145,-8.52272727272728e-05,-0.0004054270382395383,0.00043750000000000164,88.0,1.0,1.0,1.0,1,SVM-rbf
f227,0.06000000000000005,0.030866071428571618,0.008500000000000008,0.0002702702702702705,0.00013903635778635863,3.8288288288288325e-05,222.0,1.0,1.0,1.0,1,SVM-rbf
f228,0.020000000000000018,-0.03761904761904766,-0.013500000000000068,0.00020000000000000017,-0.00037619047619047663,-0.00013500000000000068,100.0,1.0,1.0,1.0,1,SVM-rbf
f229,-0.007500000000000007,0.0037172619047617372,-0.0124999999999999,-0.00012931034482758632,6.409072249589202e-05,-0.00021551724137930863,58.0,1.0,1.0,1.0,1,SVM-rbf
f23,-0.017500000000000016,0.0022661886724385516,-0.018000000000000127,-0.00018817204301075285,2.4367620133747866e-05,-0.00019354838709677557,93.0,1.0,1.0,1.0,1,SVM-rbf
f230,0.06,-0.022289682539682665,-0.0015000000000000013,0.000821917808219178,-0.00030533811698195434,-2.054794520547947e-05,73.0,1.0,1.0,1.0,1,SVM-rbf
f231,0.03999999999999998,-0.005827380952381056,-0.010500000000000065,0.0004705882352941174,-6.855742296918889e-05,-0.00012352941176470666,85.0,1.0,1.0,1.0,1,SVM-rbf
f232,-0.03750000000000003,0.028958333333333253,0.0009999999999999454,-0.0005952380952380957,0.0004596560846560834,1.5873015873015005e-05,63.0,1.0,1.0,1.0,1,SVM-rbf
f233,0.010000000000000009,0.004109085057454609,-0.000500000000000056,0.00013333333333333345,5.4787800766061454e-05,-6.666666666667413e-06,75.0,1.0,1.0,1.0,1,SVM-rbf
