model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.906,0.009937303457175922,0.92,0.8839106283665196,0.01454753416535034,0.9036617690369448,0.8640000000000001,0.027018512172212617,0.9,0.8199960691371635,0.04271084449893184,0.8756218905472636,0.2045,0.004834769901453433
SVM-rbf,kDN_importances_norm,0.9564999999999999,0.007416198487095639,0.965,0.9493001543344965,0.00922118938373394,0.9597425429839982,0.9099999999999999,0.02999999999999996,0.96,0.8899581927109932,0.038605997065045215,0.9537572254335259,0.2045,0.004834769901453433
