model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
DecisionTree,kDN_importances_norm,0.9158725300139441,0.050511225772580666,0.9669421487603306,0.913380711564401,0.052774124116831383,0.9664780459852446,0.7627868852459017,0.07642179559372403,0.8666666666666667,0.7529253235861596,0.07928172311622057,0.8602150537634408,0.2521082882699045,0.023527354329103457
KNN,kDN_importances_norm,0.8531408359691188,0.014680344874249365,0.871900826446281,0.8501283370788331,0.015247522728265368,0.8703134603564843,0.7988524590163935,0.056668932510253386,0.85,0.7907490025770264,0.05854770337324088,0.8438244300782579,0.2521082882699045,0.023527354329103457
LogReg,kDN_importances_norm,0.7747882869094991,0.030460211535700218,0.8140495867768595,0.7687602428124141,0.032076038878439427,0.8107103965152777,0.7592349726775957,0.055878959551667634,0.8333333333333334,0.7530632570366732,0.058270345884965505,0.8297002724795641,0.2521082882699045,0.023527354329103457
NaiveBayes,kDN_importances_norm,0.7954052307587661,0.026388880502509777,0.8223140495867769,0.7924474034517038,0.02772141771539813,0.8203405488252956,0.7759016393442624,0.055118303783643637,0.85,0.7710589671028597,0.05733948971511993,0.8475589505147791,0.2521082882699045,0.023527354329103457
RandomForest,kDN_importances_norm,0.9158725300139441,0.050511225772580666,0.9669421487603306,0.9142612375891147,0.051995538902548134,0.9667069787294587,0.7824590163934426,0.07020858511514477,0.8666666666666667,0.776262812023589,0.07249471298120284,0.8602150537634408,0.2521082882699045,0.023527354329103457
SVM-linear,kDN_importances_norm,0.780546202768425,0.023905591208250324,0.8140495867768595,0.7746351479513994,0.026407833973562587,0.8107103965152777,0.7659016393442623,0.06006189139689602,0.85,0.7603510284355174,0.06274584396146556,0.8459214501510574,0.2521082882699045,0.023527354329103457
SVM-rbf,kDN_importances_norm,0.8490324116586743,0.01859244761592432,0.8801652892561983,0.8470208369878979,0.019256527999718234,0.8793201133144476,0.7955191256830602,0.05487438115104047,0.8666666666666667,0.7905424515038428,0.0566173416789313,0.8622516556291391,0.2521082882699045,0.023527354329103457
XGBoost,kDN_importances_norm,0.9092643607795123,0.049200524702944,0.9669421487603306,0.9074470935726741,0.05077880141660147,0.9666571672841265,0.7791256830601093,0.08600127704990672,0.8666666666666667,0.770222439256524,0.09115159870581782,0.8602150537634408,0.2521082882699045,0.023527354329103457
