model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8673333333333334,0.004873397172404482,0.8708333333333333,0.8406555508937121,0.007240014568942255,0.845958155016643,0.8140000000000001,0.015211472278806178,0.8333333333333334,0.7703898970478738,0.02012854157496846,0.7945396867141143,0.29783333333333334,0.005611867385777706
SVM-rbf,kDN_importances_norm,0.8975833333333334,0.0014848774734338222,0.8991666666666667,0.8786443268694851,0.0019010751298162566,0.8804733131923465,0.8496666666666666,0.014879142747110443,0.875,0.8172955000706181,0.01978044016998308,0.8505528122639683,0.29783333333333334,0.005611867385777706
