model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.767,0.022388613177238066,0.7825,0.6255695688190958,0.0743368073088352,0.6818771247327655,0.6359999999999999,0.041593268686170824,0.7,0.38623909142405793,0.04457495143007043,0.45652173913043487,0.393,0.009817076958035941
SVM-rbf,kDN_importances_norm,0.828,0.014512925273699972,0.845,0.737473287169322,0.03245255874650828,0.774093398301065,0.6839999999999999,0.008944271909999165,0.69,0.12464404470216699,0.08272041488662076,0.20037383177570092,0.393,0.009817076958035941
