fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_Hostility,complexity_N1,complexity_kDN,model
4,kDN_importances_norm,25,"['f9', 'f6', 'f84', 'f15', 'f18', 'f22', 'f20', 'f69', 'f55', 'f16', 'f58', 'f72', 'f7', 'f13', 'f80', 'f62', 'f59', 'f21', 'f88', 'f68', 'f51', 'f17', 'f3', 'f61', 'f11']",0.8933333333333333,0.8888001951442471,0.855,0.8475045358098342,0.1725,0.24026082251082254,0.25916666666666666,SVM-rbf
5,Hostility_importances_norm,25,"['f84', 'f8', 'f20', 'f62', 'f68', 'f93', 'f4', 'f51', 'f88', 'f10', 'f35', 'f11', 'f16', 'f47', 'f64', 'f6', 'f101', 'f9', 'f55', 'f59', 'f66', 'f5', 'f90', 'f3', 'f18']",0.86625,0.8594595493879249,0.835,0.8256447933181237,0.21333333333333335,0.30026408429533435,0.32425000000000004,SVM-rbf
5,N1_importances_norm,25,"['f61', 'f7', 'f84', 'f1', 'f22', 'f69', 'f12', 'f55', 'f21', 'f20', 'f8', 'f72', 'f2', 'f44', 'f6', 'f59', 'f48', 'f54', 'f16', 'f13', 'f45', 'f40', 'f64', 'f18', 'f95']",0.8858333333333334,0.8806209341062904,0.8666666666666667,0.858780077127804,0.19916666666666666,0.2534368016243016,0.2825,SVM-rbf
5,kDN_importances_norm,25,"['f72', 'f15', 'f9', 'f22', 'f6', 'f1', 'f84', 'f18', 'f20', 'f8', 'f61', 'f62', 'f59', 'f19', 'f16', 'f69', 'f24', 'f55', 'f60', 'f23', 'f2', 'f13', 'f49', 'f3', 'f5']",0.885,0.8797443841982959,0.8716666666666667,0.864242395639144,0.1525,0.23721578884078884,0.25458333333333333,SVM-rbf
1,Hostility_importances_norm,25,"['f6', 'f84', 'f15', 'f22', 'f60', 'f64', 'f21', 'f27', 'f5', 'f25', 'f13', 'f113', 'f101', 'f8', 'f98', 'f81', 'f1', 'f102', 'f9', 'f18', 'f55', 'f19', 'f48', 'f69', 'f40']",0.8495833333333334,0.8416549157537526,0.8183333333333334,0.8051863904571581,0.18375,0.27249027477152477,0.29133333333333333,KNN
1,N1_importances_norm,25,"['f84', 'f18', 'f9', 'f6', 'f20', 'f62', 'f15', 'f59', 'f72', 'f21', 'f55', 'f22', 'f69', 'f33', 'f8', 'f7', 'f95', 'f1', 'f23', 'f41', 'f5', 'f52', 'f66', 'f11', 'f4']",0.8620833333333333,0.8552844477043036,0.8033333333333333,0.7933855475958674,0.1825,0.2534421677859178,0.2764166666666667,KNN
1,kDN_importances_norm,25,"['f84', 'f18', 'f1', 'f20', 'f8', 'f22', 'f15', 'f6', 'f61', 'f69', 'f80', 'f23', 'f16', 'f12', 'f72', 'f58', 'f9', 'f65', 'f0', 'f2', 'f24', 'f81', 'f45', 'f19', 'f62']",0.8733333333333333,0.8671466077749125,0.83,0.821087927415151,0.16333333333333333,0.2334652777777778,0.2551666666666667,KNN
2,Hostility_importances_norm,25,"['f15', 'f9', 'f6', 'f18', 'f22', 'f20', 'f85', 'f37', 'f41', 'f101', 'f21', 'f95', 'f84', 'f1', 'f65', 'f50', 'f55', 'f52', 'f19', 'f102', 'f24', 'f5', 'f3', 'f17', 'f81']",0.84875,0.8400737524534586,0.785,0.7719864450540583,0.19916666666666666,0.28780844155844154,0.29775000000000007,KNN
2,N1_importances_norm,25,"['f84', 'f55', 'f62', 'f8', 'f69', 'f61', 'f6', 'f22', 'f72', 'f20', 'f9', 'f15', 'f1', 'f12', 'f18', 'f36', 'f49', 'f23', 'f14', 'f13', 'f81', 'f56', 'f64', 'f7', 'f19']",0.86625,0.85963265413435,0.8383333333333334,0.8311911179077677,0.17375,0.23961026936026936,0.26458333333333334,KNN
2,kDN_importances_norm,25,"['f84', 'f72', 'f69', 'f9', 'f6', 'f18', 'f59', 'f22', 'f20', 'f7', 'f8', 'f15', 'f60', 'f13', 'f21', 'f2', 'f16', 'f3', 'f1', 'f28', 'f14', 'f68', 'f34', 'f65', 'f45']",0.8729166666666667,0.86651643781731,0.8216666666666667,0.8152969723283345,0.16875,0.23327077205202207,0.25149999999999995,KNN
3,Hostility_importances_norm,25,"['f93', 'f6', 'f14', 'f88', 'f84', 'f60', 'f102', 'f16', 'f31', 'f62', 'f86', 'f55', 'f18', 'f17', 'f47', 'f9', 'f7', 'f66', 'f90', 'f85', 'f43', 'f8', 'f22', 'f10', 'f101']",0.845,0.8366074677293597,0.765,0.750865171783274,0.2225,0.32318981481481485,0.33508333333333334,KNN
3,N1_importances_norm,25,"['f62', 'f84', 'f20', 'f22', 'f1', 'f7', 'f18', 'f59', 'f81', 'f9', 'f19', 'f61', 'f55', 'f8', 'f17', 'f0', 'f16', 'f58', 'f21', 'f27', 'f56', 'f10', 'f69', 'f34', 'f30']",0.8645833333333334,0.8578699727595092,0.7916666666666666,0.7815288381933585,0.19833333333333333,0.26747202103452106,0.2836666666666667,KNN
3,kDN_importances_norm,25,"['f15', 'f84', 'f20', 'f72', 'f22', 'f69', 'f8', 'f18', 'f61', 'f1', 'f13', 'f9', 'f55', 'f12', 'f64', 'f59', 'f56', 'f17', 'f2', 'f40', 'f3', 'f21', 'f58', 'f6', 'f5']",0.8733333333333333,0.8675671990715339,0.8233333333333334,0.8126511627906978,0.165,0.23957261604136604,0.25916666666666666,KNN
4,Hostility_importances_norm,25,"['f93', 'f1', 'f84', 'f69', 'f22', 'f99', 'f68', 'f20', 'f59', 'f23', 'f81', 'f56', 'f17', 'f35', 'f21', 'f24', 'f61', 'f95', 'f66', 'f6', 'f8', 'f19', 'f58', 'f5', 'f64']",0.8704166666666666,0.8639823332525897,0.815,0.8027473426001636,0.16291666666666665,0.2344000975875976,0.25933333333333336,KNN
4,N1_importances_norm,25,"['f8', 'f15', 'f72', 'f6', 'f18', 'f84', 'f62', 'f20', 'f55', 'f23', 'f19', 'f58', 'f60', 'f31', 'f50', 'f1', 'f9', 'f12', 'f0', 'f22', 'f65', 'f69', 'f4', 'f81', 'f27']",0.86875,0.8626071618115373,0.8016666666666666,0.78871658958108,0.17958333333333334,0.25375942460317463,0.26416666666666666,KNN
4,kDN_importances_norm,25,"['f9', 'f6', 'f84', 'f15', 'f18', 'f22', 'f20', 'f69', 'f55', 'f16', 'f58', 'f72', 'f7', 'f13', 'f80', 'f62', 'f59', 'f21', 'f88', 'f68', 'f51', 'f17', 'f3', 'f61', 'f11']",0.8804166666666666,0.8751385419834457,0.8316666666666667,0.8217598732489505,0.1725,0.24026082251082254,0.25916666666666666,KNN
5,Hostility_importances_norm,25,"['f68', 'f8', 'f84', 'f20', 'f93', 'f62', 'f4', 'f51', 'f88', 'f10', 'f35', 'f11', 'f16', 'f47', 'f64', 'f9', 'f6', 'f101', 'f66', 'f5', 'f90', 'f3', 'f59', 'f18', 'f55']",0.8404166666666667,0.83146750336133,0.7533333333333333,0.7358436922493721,0.21333333333333335,0.30026408429533435,0.32425000000000004,KNN
5,N1_importances_norm,25,"['f84', 'f69', 'f22', 'f7', 'f6', 'f61', 'f1', 'f8', 'f55', 'f12', 'f20', 'f21', 'f72', 'f2', 'f44', 'f48', 'f54', 'f59', 'f16', 'f13', 'f45', 'f40', 'f64', 'f18', 'f95']",0.8604166666666667,0.8542194950434311,0.8183333333333334,0.8078112263036367,0.19916666666666666,0.2534368016243016,0.2825,KNN
5,kDN_importances_norm,25,"['f15', 'f72', 'f9', 'f1', 'f20', 'f6', 'f84', 'f62', 'f18', 'f61', 'f22', 'f59', 'f8', 'f24', 'f55', 'f19', 'f16', 'f69', 'f60', 'f23', 'f2', 'f13', 'f49', 'f3', 'f5']",0.86875,0.8625526460355247,0.84,0.8302172814552805,0.1525,0.23721578884078884,0.25458333333333333,KNN
