model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8963333333333333,0.0036132472314464753,0.8995833333333333,0.8920599783194403,0.003762476396038216,0.8956304179986524,0.8683333333333334,0.016996731711975972,0.89,0.8621342081266888,0.018523745097567493,0.8856827765163802,0.22571666666666665,0.007791243304006257
SVM-rbf,kDN_importances_norm,0.9120833333333334,0.0024116326880813063,0.91625,0.9088536962903019,0.0025232968062804816,0.9131946237891654,0.897,0.009746794344808936,0.9116666666666666,0.8930703214992584,0.010565619255316292,0.908947578352947,0.22571666666666665,0.007791243304006257
