dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
spambase,1,kDN_importances_norm,54,56,SVM-rbf,0.9304347826086956,0.9263081434451588
spambase,1,kDN_importances_norm,54,56,KNN,0.9043478260869565,0.8980159238685305
spambase,1,kDN_importances_norm,55,56,SVM-rbf,0.9293478260869565,0.9250233732803945
spambase,1,kDN_importances_norm,55,56,KNN,0.9054347826086957,0.8993647024516237
spambase,1,kDN_importances_norm,56,56,SVM-rbf,0.9304347826086956,0.9262243864601063
spambase,1,kDN_importances_norm,56,56,KNN,0.9043478260869565,0.8982608067322175
spambase,2,kDN_importances_norm,1,56,SVM-rbf,0.7489130434782608,0.6624203821656052
spambase,2,kDN_importances_norm,1,56,KNN,0.39565217391304347,0.007123373692576384
spambase,2,kDN_importances_norm,2,56,SVM-rbf,0.825,0.7938109017894053
spambase,2,kDN_importances_norm,2,56,KNN,0.39021739130434785,0.00706006478299668
spambase,2,kDN_importances_norm,3,56,SVM-rbf,0.8456521739130435,0.8227688082342975
spambase,2,kDN_importances_norm,3,56,KNN,0.39456521739130435,0.07691780915727335
spambase,2,kDN_importances_norm,4,56,SVM-rbf,0.841304347826087,0.8176366547031939
spambase,2,kDN_importances_norm,4,56,KNN,0.6293478260869565,0.6285885201216725
spambase,2,kDN_importances_norm,5,56,SVM-rbf,0.842391304347826,0.8204800511202522
spambase,2,kDN_importances_norm,5,56,KNN,0.633695652173913,0.6333942256199164
spambase,2,kDN_importances_norm,6,56,SVM-rbf,0.875,0.8633778975470744
spambase,2,kDN_importances_norm,6,56,KNN,0.691304347826087,0.6910931728006566
spambase,2,kDN_importances_norm,7,56,SVM-rbf,0.8793478260869565,0.868763838042835
spambase,2,kDN_importances_norm,7,56,KNN,0.6847826086956522,0.6846063016593127
spambase,2,kDN_importances_norm,8,56,SVM-rbf,0.8934782608695652,0.8853158242409057
spambase,2,kDN_importances_norm,8,56,KNN,0.6967391304347826,0.6963060323088444
spambase,2,kDN_importances_norm,9,56,SVM-rbf,0.9,0.8919667118601763
spambase,2,kDN_importances_norm,9,56,KNN,0.8913043478260869,0.8821561402399415
spambase,2,kDN_importances_norm,10,56,SVM-rbf,0.8967391304347826,0.8881825146700261
spambase,2,kDN_importances_norm,10,56,KNN,0.8956521739130435,0.8862762011558698
spambase,2,kDN_importances_norm,11,56,SVM-rbf,0.908695652173913,0.9014366799723781
spambase,2,kDN_importances_norm,11,56,KNN,0.7706521739130435,0.7678328385263493
spambase,2,kDN_importances_norm,12,56,SVM-rbf,0.9108695652173913,0.9039291785969936
spambase,2,kDN_importances_norm,12,56,KNN,0.7728260869565218,0.7699132446321761
spambase,2,kDN_importances_norm,13,56,SVM-rbf,0.9130434782608695,0.9064124204087771
spambase,2,kDN_importances_norm,13,56,KNN,0.9108695652173913,0.9041799602864729
spambase,2,kDN_importances_norm,14,56,SVM-rbf,0.9130434782608695,0.9066537019030422
spambase,2,kDN_importances_norm,14,56,KNN,0.9108695652173913,0.9044251824817517
spambase,2,kDN_importances_norm,15,56,SVM-rbf,0.9065217391304348,0.8990706916058292
spambase,2,kDN_importances_norm,15,56,KNN,0.8532608695652174,0.8457942089341137
spambase,2,kDN_importances_norm,16,56,SVM-rbf,0.908695652173913,0.9018252583545834
spambase,2,kDN_importances_norm,16,56,KNN,0.85,0.8430897004170084
spambase,2,kDN_importances_norm,17,56,SVM-rbf,0.907608695652174,0.900452330025597
spambase,2,kDN_importances_norm,17,56,KNN,0.8554347826086957,0.8485835675609992
spambase,2,kDN_importances_norm,18,56,SVM-rbf,0.908695652173913,0.9015676512144251
spambase,2,kDN_importances_norm,18,56,KNN,0.9021739130434783,0.8947555285047678
spambase,2,kDN_importances_norm,19,56,SVM-rbf,0.9108695652173913,0.9040552691691194
spambase,2,kDN_importances_norm,19,56,KNN,0.9010869565217391,0.8936458772428202
spambase,2,kDN_importances_norm,20,56,SVM-rbf,0.908695652173913,0.9018252583545834
spambase,2,kDN_importances_norm,20,56,KNN,0.8510869565217392,0.8438265700546391
spambase,2,kDN_importances_norm,21,56,SVM-rbf,0.9152173913043479,0.9086493523834959
spambase,2,kDN_importances_norm,21,56,KNN,0.8967391304347826,0.8886362829029165
spambase,2,kDN_importances_norm,22,56,SVM-rbf,0.9163043478260869,0.9098877605558525
spambase,2,kDN_importances_norm,22,56,KNN,0.9021739130434783,0.8948923596454199
spambase,2,kDN_importances_norm,23,56,SVM-rbf,0.9173913043478261,0.9112385422663065
spambase,2,kDN_importances_norm,23,56,KNN,0.8989130434782608,0.891429829799308
spambase,2,kDN_importances_norm,24,56,SVM-rbf,0.9163043478260869,0.9101203407924962
spambase,2,kDN_importances_norm,24,56,KNN,0.8989130434782608,0.8915694244132688
spambase,2,kDN_importances_norm,25,56,SVM-rbf,0.9163043478260869,0.9101203407924962
spambase,2,kDN_importances_norm,25,56,KNN,0.9,0.8926759991884765
spambase,2,kDN_importances_norm,26,56,SVM-rbf,0.9152173913043479,0.9088865951921156
spambase,2,kDN_importances_norm,26,56,KNN,0.8967391304347826,0.8881825146700261
spambase,2,kDN_importances_norm,27,56,SVM-rbf,0.9228260869565217,0.9171672032748903
spambase,2,kDN_importances_norm,27,56,KNN,0.9010869565217391,0.8932231769922903
spambase,2,kDN_importances_norm,28,56,SVM-rbf,0.9206521739130434,0.9147100976479791
spambase,2,kDN_importances_norm,28,56,KNN,0.8989130434782608,0.8910014668055525
spambase,2,kDN_importances_norm,29,56,SVM-rbf,0.9206521739130434,0.9147100976479791
spambase,2,kDN_importances_norm,29,56,KNN,0.8945652173913043,0.8864215481930541
spambase,2,kDN_importances_norm,30,56,SVM-rbf,0.9239130434782609,0.9179713133964563
spambase,2,kDN_importances_norm,30,56,KNN,0.8967391304347826,0.8887841966423116
spambase,2,kDN_importances_norm,31,56,SVM-rbf,0.9260869565217391,0.9203295947722485
spambase,2,kDN_importances_norm,31,56,KNN,0.8956521739130435,0.8872256342702685
spambase,2,kDN_importances_norm,32,56,SVM-rbf,0.925,0.9190974360670103
spambase,2,kDN_importances_norm,32,56,KNN,0.8967391304347826,0.8884867059079637
spambase,2,kDN_importances_norm,33,56,SVM-rbf,0.925,0.9192034135487946
spambase,2,kDN_importances_norm,33,56,KNN,0.9021739130434783,0.8944772172497967
spambase,2,kDN_importances_norm,34,56,SVM-rbf,0.9228260869565217,0.9171672032748903
spambase,2,kDN_importances_norm,34,56,KNN,0.8989130434782608,0.8904075429864448
spambase,2,kDN_importances_norm,35,56,SVM-rbf,0.9228260869565217,0.9170614385703731
spambase,2,kDN_importances_norm,35,56,KNN,0.9,0.8918200408997955
spambase,2,kDN_importances_norm,36,56,SVM-rbf,0.9217391304347826,0.9158317296292824
spambase,2,kDN_importances_norm,36,56,KNN,0.8989130434782608,0.8905584987171988
spambase,2,kDN_importances_norm,37,56,SVM-rbf,0.9217391304347826,0.9158317296292824
spambase,2,kDN_importances_norm,37,56,KNN,0.8956521739130435,0.8869160962722799
spambase,2,kDN_importances_norm,38,56,SVM-rbf,0.9206521739130434,0.9147100976479791
spambase,2,kDN_importances_norm,38,56,KNN,0.8956521739130435,0.8867587439016011
spambase,2,kDN_importances_norm,39,56,SVM-rbf,0.9228260869565217,0.9170614385703731
spambase,2,kDN_importances_norm,39,56,KNN,0.907608695652174,0.9003203512206632
spambase,2,kDN_importances_norm,40,56,SVM-rbf,0.9228260869565217,0.9171672032748903
spambase,2,kDN_importances_norm,40,56,KNN,0.9097826086956522,0.9025541471050709
spambase,2,kDN_importances_norm,41,56,SVM-rbf,0.9217391304347826,0.9158317296292824
spambase,2,kDN_importances_norm,41,56,KNN,0.9054347826086957,0.897680151465736
spambase,2,kDN_importances_norm,42,56,SVM-rbf,0.9206521739130434,0.9145998356387645
spambase,2,kDN_importances_norm,42,56,KNN,0.9043478260869565,0.8965641952983724
spambase,2,kDN_importances_norm,43,56,SVM-rbf,0.9206521739130434,0.9145998356387645
spambase,2,kDN_importances_norm,43,56,KNN,0.9032608695652173,0.895449385707359
spambase,2,kDN_importances_norm,44,56,SVM-rbf,0.9271739130434783,0.9218607080403447
spambase,2,kDN_importances_norm,44,56,KNN,0.9054347826086957,0.8978186478746939
spambase,2,kDN_importances_norm,45,56,SVM-rbf,0.9271739130434783,0.9218607080403447
spambase,2,kDN_importances_norm,45,56,KNN,0.9032608695652173,0.8953073089113145
spambase,2,kDN_importances_norm,46,56,SVM-rbf,0.9293478260869565,0.9239147845587058
spambase,2,kDN_importances_norm,46,56,KNN,0.9043478260869565,0.8965641952983724
spambase,2,kDN_importances_norm,47,56,SVM-rbf,0.9293478260869565,0.9239147845587058
spambase,2,kDN_importances_norm,47,56,KNN,0.9054347826086957,0.8978186478746939
spambase,2,kDN_importances_norm,48,56,SVM-rbf,0.9282608695652174,0.9227873487638084
spambase,2,kDN_importances_norm,48,56,KNN,0.9021739130434783,0.8941926345609066
spambase,2,kDN_importances_norm,49,56,SVM-rbf,0.9304347826086956,0.9252365017932104
spambase,2,kDN_importances_norm,49,56,KNN,0.9021739130434783,0.8944772172497967
spambase,2,kDN_importances_norm,50,56,SVM-rbf,0.9304347826086956,0.9252365017932104
spambase,2,kDN_importances_norm,50,56,KNN,0.9021739130434783,0.8946171513055059
spambase,2,kDN_importances_norm,51,56,SVM-rbf,0.9304347826086956,0.9252365017932104
spambase,2,kDN_importances_norm,51,56,KNN,0.9010869565217391,0.8933656557660911
spambase,2,kDN_importances_norm,52,56,SVM-rbf,0.9315217391304348,0.9264579085229061
spambase,2,kDN_importances_norm,52,56,KNN,0.9,0.8921117632395928
spambase,2,kDN_importances_norm,53,56,SVM-rbf,0.9315217391304348,0.9264579085229061
spambase,2,kDN_importances_norm,53,56,KNN,0.8989130434782608,0.8908554488548558
spambase,2,kDN_importances_norm,54,56,SVM-rbf,0.9315217391304348,0.9265507516879138
spambase,2,kDN_importances_norm,54,56,KNN,0.9010869565217391,0.8935065521724583
spambase,2,kDN_importances_norm,55,56,SVM-rbf,0.9315217391304348,0.9265507516879138
spambase,2,kDN_importances_norm,55,56,KNN,0.9065217391304348,0.8997282243994095
spambase,2,kDN_importances_norm,56,56,SVM-rbf,0.9315217391304348,0.9265507516879138
spambase,2,kDN_importances_norm,56,56,KNN,0.908695652173913,0.9019519142163023
spambase,3,kDN_importances_norm,1,56,SVM-rbf,0.6060935799782372,0.0
spambase,3,kDN_importances_norm,1,56,KNN,0.4439608269858542,0.24212638497106465
spambase,3,kDN_importances_norm,2,56,SVM-rbf,0.7519042437431991,0.6666497397486352
spambase,3,kDN_importances_norm,2,56,KNN,0.4439608269858542,0.24212638497106465
spambase,3,kDN_importances_norm,3,56,SVM-rbf,0.8215451577801959,0.7989948117220016
spambase,3,kDN_importances_norm,3,56,KNN,0.4396082698585419,0.2634314197513382
spambase,3,kDN_importances_norm,4,56,SVM-rbf,0.8280739934711643,0.8127828001457406
spambase,3,kDN_importances_norm,4,56,KNN,0.45266594124047876,0.316468928030105
spambase,3,kDN_importances_norm,5,56,SVM-rbf,0.8520130576713819,0.8416507060349033
spambase,3,kDN_importances_norm,5,56,KNN,0.47878128400435255,0.39050769818042996
spambase,3,kDN_importances_norm,6,56,SVM-rbf,0.8552774755168662,0.8440545983441488
spambase,3,kDN_importances_norm,6,56,KNN,0.6637649619151251,0.6636785702815259
spambase,3,kDN_importances_norm,7,56,SVM-rbf,0.85310119695321,0.8405668733392384
spambase,3,kDN_importances_norm,7,56,KNN,0.6942328618063112,0.6940992993963138
spambase,3,kDN_importances_norm,8,56,SVM-rbf,0.8498367791077258,0.8373196641882285
spambase,3,kDN_importances_norm,8,56,KNN,0.690968443960827,0.6905819132654811
spambase,3,kDN_importances_norm,9,56,SVM-rbf,0.8672470076169749,0.8584810369770941
spambase,3,kDN_importances_norm,9,56,KNN,0.7268770402611534,0.7262992249378055
spambase,3,kDN_importances_norm,10,56,SVM-rbf,0.8683351468988031,0.85903159591335
spambase,3,kDN_importances_norm,10,56,KNN,0.7279651795429815,0.7268094281374038
spambase,3,kDN_importances_norm,11,56,SVM-rbf,0.8737758433079434,0.8651725076280852
spambase,3,kDN_importances_norm,11,56,KNN,0.7257889009793254,0.7242227953771337
spambase,3,kDN_importances_norm,12,56,SVM-rbf,0.8813928182807399,0.8723191947822818
spambase,3,kDN_importances_norm,12,56,KNN,0.7399347116430903,0.7381092038854976
spambase,3,kDN_importances_norm,13,56,SVM-rbf,0.8890097932535365,0.8806756187874257
spambase,3,kDN_importances_norm,13,56,KNN,0.7725788900979326,0.7700926818233933
spambase,3,kDN_importances_norm,14,56,SVM-rbf,0.8890097932535365,0.8805182217812584
spambase,3,kDN_importances_norm,14,56,KNN,0.7714907508161044,0.7689284949390546
spambase,3,kDN_importances_norm,15,56,SVM-rbf,0.8890097932535365,0.8805182217812584
spambase,3,kDN_importances_norm,15,56,KNN,0.8900979325353645,0.8833866400932704
spambase,3,kDN_importances_norm,16,56,SVM-rbf,0.8911860718171926,0.8830367598754677
spambase,3,kDN_importances_norm,16,56,KNN,0.8977149075081611,0.8915878913949723
spambase,3,kDN_importances_norm,17,56,SVM-rbf,0.8922742110990207,0.8844419391206313
spambase,3,kDN_importances_norm,17,56,KNN,0.9009793253536452,0.895009948890016
spambase,3,kDN_importances_norm,18,56,SVM-rbf,0.8911860718171926,0.8833393159325164
spambase,3,kDN_importances_norm,18,56,KNN,0.9009793253536452,0.895009948890016
spambase,3,kDN_importances_norm,19,56,SVM-rbf,0.8955386289445049,0.8876092498179169
spambase,3,kDN_importances_norm,19,56,KNN,0.9042437431991295,0.8986675239446611
spambase,3,kDN_importances_norm,20,56,SVM-rbf,0.8857453754080522,0.877841713045939
spambase,3,kDN_importances_norm,20,56,KNN,0.8988030467899891,0.8929333024845361
spambase,3,kDN_importances_norm,21,56,SVM-rbf,0.8846572361262242,0.8764327849295545
spambase,3,kDN_importances_norm,21,56,KNN,0.8977149075081611,0.8918358750624157
spambase,3,kDN_importances_norm,22,56,SVM-rbf,0.8879216539717084,0.880188851382173
spambase,3,kDN_importances_norm,22,56,KNN,0.8988030467899891,0.8930543373846217
spambase,3,kDN_importances_norm,23,56,SVM-rbf,0.8890097932535365,0.8814361851970941
spambase,3,kDN_importances_norm,23,56,KNN,0.9009793253536452,0.8953686011375755
spambase,3,kDN_importances_norm,24,56,SVM-rbf,0.8911860718171926,0.8836350203176948
spambase,3,kDN_importances_norm,24,56,KNN,0.8988030467899891,0.8929333024845361
spambase,3,kDN_importances_norm,25,56,SVM-rbf,0.8868335146898803,0.8786299329858525
spambase,3,kDN_importances_norm,25,56,KNN,0.8988030467899891,0.8925613361790449
spambase,3,kDN_importances_norm,26,56,SVM-rbf,0.8900979325353645,0.8822377367204225
spambase,3,kDN_importances_norm,26,56,KNN,0.9009793253536452,0.8947635993899339
spambase,3,kDN_importances_norm,27,56,SVM-rbf,0.8900979325353645,0.8822377367204225
spambase,3,kDN_importances_norm,27,56,KNN,0.8977149075081611,0.8915878913949723
spambase,3,kDN_importances_norm,28,56,SVM-rbf,0.8933623503808488,0.8853969330169302
spambase,3,kDN_importances_norm,28,56,KNN,0.9009793253536452,0.8948875050220974
spambase,3,kDN_importances_norm,29,56,SVM-rbf,0.8944504896626768,0.8865025522477716
spambase,3,kDN_importances_norm,29,56,KNN,0.8998911860718172,0.8937866799193672
spambase,3,kDN_importances_norm,30,56,SVM-rbf,0.8955386289445049,0.8880449815222073
spambase,3,kDN_importances_norm,30,56,KNN,0.8933623503808488,0.886402719851357
spambase,3,kDN_importances_norm,31,56,SVM-rbf,0.8988030467899891,0.8913634370889961
spambase,3,kDN_importances_norm,31,56,KNN,0.8944504896626768,0.8879066746518435
spambase,3,kDN_importances_norm,32,56,SVM-rbf,0.8998911860718172,0.892610136573303
spambase,3,kDN_importances_norm,32,56,KNN,0.8944504896626768,0.8879066746518435
spambase,3,kDN_importances_norm,33,56,SVM-rbf,0.9031556039173014,0.896466083427005
spambase,3,kDN_importances_norm,33,56,KNN,0.8933623503808488,0.8870723703601816
spambase,3,kDN_importances_norm,34,56,SVM-rbf,0.9020674646354734,0.8952286265555621
spambase,3,kDN_importances_norm,34,56,KNN,0.8922742110990207,0.8858459046269109
spambase,3,kDN_importances_norm,35,56,SVM-rbf,0.9020674646354734,0.8950966359497543
spambase,3,kDN_importances_norm,35,56,KNN,0.8879216539717084,0.8809187819848004
spambase,3,kDN_importances_norm,36,56,SVM-rbf,0.9085963003264418,0.9026206620795363
spambase,3,kDN_importances_norm,36,56,KNN,0.8922742110990207,0.8861072763392708
spambase,3,kDN_importances_norm,37,56,SVM-rbf,0.9107725788900979,0.9050676507445594
spambase,3,kDN_importances_norm,37,56,KNN,0.8933623503808488,0.8874552733396932
spambase,3,kDN_importances_norm,38,56,SVM-rbf,0.9140369967355821,0.9085073293405248
spambase,3,kDN_importances_norm,38,56,KNN,0.8944504896626768,0.8886729385351305
spambase,3,kDN_importances_norm,39,56,SVM-rbf,0.9151251360174102,0.9097259493514106
spambase,3,kDN_importances_norm,39,56,KNN,0.8933623503808488,0.8875798180776593
spambase,3,kDN_importances_norm,40,56,SVM-rbf,0.9151251360174102,0.9097259493514106
spambase,3,kDN_importances_norm,40,56,KNN,0.8933623503808488,0.8877028335989862
spambase,3,kDN_importances_norm,41,56,SVM-rbf,0.9129488574537541,0.9073971877000508
spambase,3,kDN_importances_norm,41,56,KNN,0.8966267682263329,0.8908618401240282
spambase,3,kDN_importances_norm,42,56,SVM-rbf,0.9151251360174102,0.9097259493514106
spambase,3,kDN_importances_norm,42,56,KNN,0.8977149075081611,0.8921967399070848
spambase,3,kDN_importances_norm,43,56,SVM-rbf,0.9173014145810664,0.9121571595452376
spambase,3,kDN_importances_norm,43,56,KNN,0.9009793253536452,0.8954852884876798
spambase,3,kDN_importances_norm,44,56,SVM-rbf,0.9183895538628944,0.9133697919232727
spambase,3,kDN_importances_norm,44,56,KNN,0.8998911860718172,0.8942708014874683
spambase,3,kDN_importances_norm,45,56,SVM-rbf,0.9205658324265505,0.915789215325332
spambase,3,kDN_importances_norm,45,56,KNN,0.8966267682263329,0.8908618401240282
spambase,3,kDN_importances_norm,46,56,SVM-rbf,0.9216539717083787,0.91699604743083
spambase,3,kDN_importances_norm,46,56,KNN,0.8933623503808488,0.8875798180776593
spambase,3,kDN_importances_norm,47,56,SVM-rbf,0.9238302502720348,0.919220888665371
spambase,3,kDN_importances_norm,47,56,KNN,0.8998911860718172,0.8945041902152512
spambase,3,kDN_importances_norm,48,56,SVM-rbf,0.9238302502720348,0.919220888665371
