fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Circularity', ' Praxis_aspect_ratio', ' Distance_circularity', ' Major_kurtosis']",0.8816568047337278,0.8316265272971256,0.8705882352941177,0.8167079486602117,0.05798816568047338,"[' Minor_kurtosis', ' Radius_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",LogReg
2,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Distance_circularity', ' Praxis_aspect_ratio', ' Major_kurtosis', ' Circularity']",0.8774002954209749,0.8209816922171953,0.8816568047337278,0.8273464658169178,0.05494830132939439,"[' Minor_kurtosis', ' Radius_ratio', ' Hollows_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",LogReg
3,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Praxis_aspect_ratio', ' Major_kurtosis', ' Distance_circularity', ' Circularity']",0.8906942392909897,0.8471587600616542,0.8402366863905325,0.7641196013289037,0.05997045790251108,"[' Radius_ratio', ' Minor_skewness', 'Compactness', ' Minor_kurtosis', ' Hollows_ratio']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",LogReg
4,kDN_importances_norm,6.0,"[' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio', ' Distance_circularity', ' Circularity', ' Major_kurtosis']",0.8833087149187593,0.8326804700615558,0.8757396449704142,0.8200138985406531,0.06617429837518464,"[' Radius_ratio', ' Minor_skewness', 'Compactness', ' Minor_kurtosis', ' Hollows_ratio']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",LogReg
5,kDN_importances_norm,6.0,"[' Distance_circularity', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio', ' Major_skewness', ' Circularity', ' Major_kurtosis']",0.8729689807976366,0.8116062360537611,0.9053254437869822,0.863514719000892,0.054062038404726724,"[' Minor_kurtosis', ' Radius_ratio', ' Hollows_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",LogReg
1,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Circularity', ' Praxis_aspect_ratio', ' Distance_circularity', ' Major_kurtosis']",0.8875739644970414,0.8469880811768498,0.8823529411764706,0.8454882571075402,0.05798816568047338,"[' Minor_kurtosis', ' Radius_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",SVM-linear
2,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Distance_circularity', ' Praxis_aspect_ratio', ' Major_kurtosis', ' Circularity']",0.8744460856720827,0.8252098038125937,0.9112426035502958,0.8803232825613927,0.05494830132939439,"[' Minor_kurtosis', ' Radius_ratio', ' Hollows_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",SVM-linear
3,kDN_importances_norm,6.0,"[' Max_length_aspect_ratio', ' Major_skewness', ' Praxis_aspect_ratio', ' Major_kurtosis', ' Distance_circularity', ' Circularity']",0.9084194977843427,0.879765395894428,0.834319526627219,0.7713690062543432,0.05997045790251108,"[' Radius_ratio', ' Minor_skewness', 'Compactness', ' Minor_kurtosis', ' Hollows_ratio']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",SVM-linear
4,kDN_importances_norm,6.0,"[' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio', ' Distance_circularity', ' Circularity', ' Major_kurtosis']",0.8818316100443131,0.8393217601937828,0.893491124260355,0.8566304462496044,0.06617429837518464,"[' Radius_ratio', ' Minor_skewness', 'Compactness', ' Minor_kurtosis', ' Hollows_ratio']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",SVM-linear
5,kDN_importances_norm,6.0,"[' Distance_circularity', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio', ' Major_skewness', ' Circularity', ' Major_kurtosis']",0.8759231905465288,0.8244894507631814,0.8994082840236687,0.8587360594795539,0.054062038404726724,"[' Minor_kurtosis', ' Radius_ratio', ' Hollows_ratio', ' Minor_skewness']","[' Distance_circularity', ' Major_kurtosis', ' Circularity', 'Compactness', ' Major_skewness', ' Max_length_aspect_ratio', ' Praxis_aspect_ratio']",SVM-linear
