model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.9952500000000001,0.001369306393762898,0.9975,0.9952499226442534,0.001369337083262704,0.9974999843357414,0.992,0.004472135954999589,0.995,0.9919996464365468,0.004472334684511708,0.9949998743687027,0.03365,0.006104813674470337
SVM-rbf,kDN_importances_norm,0.99975,0.000559016994374918,1.0,0.9997499996088856,0.000559017868933493,1.0,0.9970000000000001,0.004472135954999584,1.0,0.9969997728331303,0.004472545308495184,1.0,0.03365,0.006104813674470337
