model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_Hostility_mean,complexity_Hostility_std,complexity_N1_mean,complexity_N1_std,complexity_kDN_mean,complexity_kDN_std
KNN,Hostility_importances_norm,0.7866666666666666,0.015783914104063195,0.81125,0.7283018025817558,0.01997848404149752,0.7545442477469743,0.6763333333333333,0.03581200915893998,0.725,0.5552419108364852,0.05933901519369491,0.6195113417691994,0.28850000000000003,0.018990586118156336,0.38200173513849983,0.02011256046865805,0.3934166666666667,0.01416102828971904
KNN,N1_importances_norm,0.819,0.009296430019696315,0.8304166666666667,0.7779001369648125,0.01104479831303487,0.7922911602412251,0.7166666666666667,0.028795254238618336,0.7566666666666667,0.6335652674144986,0.04022072092028615,0.6941265505020673,0.2605,0.013858160451918252,0.33777081766953093,0.019079451734830194,0.36515,0.010493615784000418
KNN,kDN_importances_norm,0.8339166666666668,0.016014858552121054,0.8545833333333334,0.7973024046965209,0.020677273225523457,0.8269190360551993,0.739,0.02673428925971697,0.7716666666666666,0.667816747334455,0.03939060623977048,0.7074094404288,0.23775,0.029607677776774945,0.31781228851736787,0.024370413148667752,0.3412833333333333,0.023658493306961792
SVM-rbf,Hostility_importances_norm,0.836,0.018816087236428507,0.86,0.7836077723303723,0.03143875825219531,0.8205061309679103,0.738,0.02331546935215141,0.76,0.615982080338189,0.059072198446479735,0.6576505182373673,0.28850000000000003,0.018990586118156336,0.38200173513849983,0.02011256046865805,0.3934166666666667,0.01416102828971904
SVM-rbf,N1_importances_norm,0.8703333333333333,0.006517870732753872,0.8766666666666667,0.8399024321191824,0.010020184286730969,0.8505079212674029,0.7776666666666666,0.02225483717706724,0.815,0.6992123635264829,0.03966884080892834,0.7644130399871527,0.2605,0.013858160451918252,0.33777081766953093,0.019079451734830194,0.36515,0.010493615784000418
SVM-rbf,kDN_importances_norm,0.8775833333333333,0.016071130949625194,0.8916666666666667,0.8506409330407847,0.022676804147501717,0.8709508629871119,0.8073333333333335,0.02735060429964127,0.83,0.7518564720624302,0.044131203130661975,0.7902343943573564,0.23775,0.029607677776774945,0.31781228851736787,0.024370413148667752,0.3412833333333333,0.023658493306961792
