model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8879999999999999,0.011911129249571613,0.9,0.8558302721641097,0.019835563543132314,0.873377651155429,0.786,0.025099800796022226,0.82,0.6818340094769212,0.03863614868033564,0.7410526315789474,0.29270000000000007,0.01836981219283422
SVM-rbf,kDN_importances_norm,0.9814999999999999,0.009937303457175908,0.99,0.9781407000148521,0.012070418291563067,0.9883443708609271,0.696,0.0054772255750516665,0.7,0.16488050065538198,0.07416943561254269,0.27685950413223137,0.29270000000000007,0.01836981219283422
