dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset18c,1,kDN_importances_norm,21,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,21,42,KNN,0.55,0.40087145969498916
ArtificialDataset18c,1,kDN_importances_norm,22,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,22,42,KNN,0.57,0.45229050279329613
ArtificialDataset18c,1,kDN_importances_norm,23,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,23,42,KNN,0.6,0.43342776203966005
ArtificialDataset18c,1,kDN_importances_norm,24,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,24,42,KNN,0.58,0.39643211100099107
ArtificialDataset18c,1,kDN_importances_norm,25,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,1,kDN_importances_norm,25,42,KNN,0.61,0.4161963190184049
ArtificialDataset18c,1,kDN_importances_norm,26,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,26,42,KNN,0.57,0.3901468026872356
ArtificialDataset18c,1,kDN_importances_norm,27,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,27,42,KNN,0.55,0.42105263157894735
ArtificialDataset18c,1,kDN_importances_norm,28,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,28,42,KNN,0.54,0.4323583180987203
ArtificialDataset18c,1,kDN_importances_norm,29,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,29,42,KNN,0.56,0.46153846153846156
ArtificialDataset18c,1,kDN_importances_norm,30,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,30,42,KNN,0.54,0.448
ArtificialDataset18c,1,kDN_importances_norm,31,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,31,42,KNN,0.57,0.3635419371591795
ArtificialDataset18c,1,kDN_importances_norm,32,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,32,42,KNN,0.55,0.3519245875883739
ArtificialDataset18c,1,kDN_importances_norm,33,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,1,kDN_importances_norm,33,42,KNN,0.55,0.3779844181955265
ArtificialDataset18c,1,kDN_importances_norm,34,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,34,42,KNN,0.56,0.384
ArtificialDataset18c,1,kDN_importances_norm,35,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,35,42,KNN,0.58,0.4407713498622589
ArtificialDataset18c,1,kDN_importances_norm,36,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,36,42,KNN,0.65,0.5430809399477806
ArtificialDataset18c,1,kDN_importances_norm,37,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,37,42,KNN,0.68,0.5526315789473685
ArtificialDataset18c,1,kDN_importances_norm,38,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,38,42,KNN,0.68,0.5815384615384616
ArtificialDataset18c,1,kDN_importances_norm,39,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,39,42,KNN,0.73,0.6263507109004739
ArtificialDataset18c,1,kDN_importances_norm,40,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,1,kDN_importances_norm,40,42,KNN,0.71,0.5942857142857142
ArtificialDataset18c,1,kDN_importances_norm,41,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,1,kDN_importances_norm,41,42,KNN,0.71,0.5942857142857142
ArtificialDataset18c,1,kDN_importances_norm,42,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,1,kDN_importances_norm,42,42,KNN,0.71,0.6078842125309466
ArtificialDataset18c,2,kDN_importances_norm,1,42,SVM-rbf,0.67,0.1904064445258147
ArtificialDataset18c,2,kDN_importances_norm,1,42,KNN,0.59,0.4266413842142688
ArtificialDataset18c,2,kDN_importances_norm,2,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,2,42,KNN,0.65,0.3836358710376593
ArtificialDataset18c,2,kDN_importances_norm,3,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,2,kDN_importances_norm,3,42,KNN,0.61,0.2771194165907019
ArtificialDataset18c,2,kDN_importances_norm,4,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,4,42,KNN,0.63,0.43021266194084573
ArtificialDataset18c,2,kDN_importances_norm,5,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,2,kDN_importances_norm,5,42,KNN,0.59,0.375741935483871
ArtificialDataset18c,2,kDN_importances_norm,6,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,2,kDN_importances_norm,6,42,KNN,0.61,0.22634146341463415
ArtificialDataset18c,2,kDN_importances_norm,7,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,2,kDN_importances_norm,7,42,KNN,0.61,0.16555594528235706
ArtificialDataset18c,2,kDN_importances_norm,8,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,2,kDN_importances_norm,8,42,KNN,0.62,0.2310704960835509
ArtificialDataset18c,2,kDN_importances_norm,9,42,SVM-rbf,0.68,0.0
ArtificialDataset18c,2,kDN_importances_norm,9,42,KNN,0.67,0.35931614024920305
ArtificialDataset18c,2,kDN_importances_norm,10,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,10,42,KNN,0.62,0.2310704960835509
ArtificialDataset18c,2,kDN_importances_norm,11,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,11,42,KNN,0.62,0.32608695652173914
ArtificialDataset18c,2,kDN_importances_norm,12,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,12,42,KNN,0.66,0.252
ArtificialDataset18c,2,kDN_importances_norm,13,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,13,42,KNN,0.63,0.17311103228095068
ArtificialDataset18c,2,kDN_importances_norm,14,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,2,kDN_importances_norm,14,42,KNN,0.64,0.29411764705882354
ArtificialDataset18c,2,kDN_importances_norm,15,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,15,42,KNN,0.61,0.22634146341463415
ArtificialDataset18c,2,kDN_importances_norm,16,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,16,42,KNN,0.61,0.22634146341463415
ArtificialDataset18c,2,kDN_importances_norm,17,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,17,42,KNN,0.6,0.08952959028831561
ArtificialDataset18c,2,kDN_importances_norm,18,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,18,42,KNN,0.62,0.28258221680876977
ArtificialDataset18c,2,kDN_importances_norm,19,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,19,42,KNN,0.65,0.41651705565529623
ArtificialDataset18c,2,kDN_importances_norm,20,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,20,42,KNN,0.59,0.2667474992421946
ArtificialDataset18c,2,kDN_importances_norm,21,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,21,42,KNN,0.61,0.2771194165907019
ArtificialDataset18c,2,kDN_importances_norm,22,42,SVM-rbf,0.66,0.0
ArtificialDataset18c,2,kDN_importances_norm,22,42,KNN,0.6,0.22178988326848245
ArtificialDataset18c,2,kDN_importances_norm,23,42,SVM-rbf,0.66,0.0
ArtificialDataset18c,2,kDN_importances_norm,23,42,KNN,0.56,0.20516129032258068
ArtificialDataset18c,2,kDN_importances_norm,24,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,24,42,KNN,0.59,0.21740537043028146
ArtificialDataset18c,2,kDN_importances_norm,25,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,2,kDN_importances_norm,25,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,2,kDN_importances_norm,26,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,26,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,2,kDN_importances_norm,27,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,27,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,2,kDN_importances_norm,28,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,28,42,KNN,0.64,0.40923076923076923
ArtificialDataset18c,2,kDN_importances_norm,29,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,29,42,KNN,0.67,0.4606001463771652
ArtificialDataset18c,2,kDN_importances_norm,30,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,30,42,KNN,0.64,0.40923076923076923
ArtificialDataset18c,2,kDN_importances_norm,31,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,2,kDN_importances_norm,31,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,2,kDN_importances_norm,32,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,2,kDN_importances_norm,32,42,KNN,0.69,0.5024424284717376
ArtificialDataset18c,2,kDN_importances_norm,33,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,2,kDN_importances_norm,33,42,KNN,0.7,0.48579823702252695
ArtificialDataset18c,2,kDN_importances_norm,34,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,34,42,KNN,0.69,0.44799999999999995
ArtificialDataset18c,2,kDN_importances_norm,35,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,2,kDN_importances_norm,35,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,2,kDN_importances_norm,36,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,36,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,2,kDN_importances_norm,37,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,37,42,KNN,0.65,0.3836358710376593
ArtificialDataset18c,2,kDN_importances_norm,38,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,38,42,KNN,0.67,0.43176561295296834
ArtificialDataset18c,2,kDN_importances_norm,39,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,39,42,KNN,0.68,0.4397528321318229
ArtificialDataset18c,2,kDN_importances_norm,40,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,2,kDN_importances_norm,40,42,KNN,0.64,0.37662337662337664
ArtificialDataset18c,2,kDN_importances_norm,41,42,SVM-rbf,0.67,0.10666666666666666
ArtificialDataset18c,2,kDN_importances_norm,41,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,2,kDN_importances_norm,42,42,SVM-rbf,0.66,0.0
ArtificialDataset18c,2,kDN_importances_norm,42,42,KNN,0.67,0.43176561295296834
ArtificialDataset18c,3,kDN_importances_norm,1,42,SVM-rbf,0.66,0.0
ArtificialDataset18c,3,kDN_importances_norm,1,42,KNN,0.54,0.37209302325581395
ArtificialDataset18c,3,kDN_importances_norm,2,42,SVM-rbf,0.65,0.181360201511335
ArtificialDataset18c,3,kDN_importances_norm,2,42,KNN,0.58,0.3387622149837134
ArtificialDataset18c,3,kDN_importances_norm,3,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,3,kDN_importances_norm,3,42,KNN,0.58,0.2618181818181818
ArtificialDataset18c,3,kDN_importances_norm,4,42,SVM-rbf,0.66,0.18577648766328012
ArtificialDataset18c,3,kDN_importances_norm,4,42,KNN,0.64,0.2411067193675889
ArtificialDataset18c,3,kDN_importances_norm,5,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,3,kDN_importances_norm,5,42,KNN,0.62,0.28258221680876977
ArtificialDataset18c,3,kDN_importances_norm,6,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,kDN_importances_norm,6,42,KNN,0.65,0.3836358710376593
ArtificialDataset18c,3,kDN_importances_norm,7,42,SVM-rbf,0.68,0.1952662721893491
ArtificialDataset18c,3,kDN_importances_norm,7,42,KNN,0.59,0.2667474992421946
ArtificialDataset18c,3,kDN_importances_norm,8,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,kDN_importances_norm,8,42,KNN,0.58,0.3387622149837134
ArtificialDataset18c,3,kDN_importances_norm,9,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,3,kDN_importances_norm,9,42,KNN,0.63,0.36982968369829683
ArtificialDataset18c,3,kDN_importances_norm,10,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,kDN_importances_norm,10,42,KNN,0.7,0.45652173913043487
ArtificialDataset18c,3,kDN_importances_norm,11,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,kDN_importances_norm,11,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,3,kDN_importances_norm,12,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,kDN_importances_norm,12,42,KNN,0.65,0.41651705565529623
ArtificialDataset18c,3,kDN_importances_norm,13,42,SVM-rbf,0.7,0.27685950413223137
ArtificialDataset18c,3,kDN_importances_norm,13,42,KNN,0.67,0.4606001463771652
ArtificialDataset18c,3,kDN_importances_norm,14,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,14,42,KNN,0.66,0.42402464065708423
ArtificialDataset18c,3,kDN_importances_norm,15,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,15,42,KNN,0.65,0.44498658209319353
ArtificialDataset18c,3,kDN_importances_norm,16,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,16,42,KNN,0.68,0.493953488372093
ArtificialDataset18c,3,kDN_importances_norm,17,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,17,42,KNN,0.67,0.5076820307281229
ArtificialDataset18c,3,kDN_importances_norm,18,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,kDN_importances_norm,18,42,KNN,0.55,0.3519245875883739
ArtificialDataset18c,3,kDN_importances_norm,19,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,19,42,KNN,0.62,0.5046257359125316
ArtificialDataset18c,3,kDN_importances_norm,20,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,20,42,KNN,0.63,0.4953453128382766
ArtificialDataset18c,3,kDN_importances_norm,21,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,21,42,KNN,0.64,0.5199999999999999
ArtificialDataset18c,3,kDN_importances_norm,22,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,22,42,KNN,0.65,0.5566166439290587
ArtificialDataset18c,3,kDN_importances_norm,23,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,23,42,KNN,0.6,0.4732221246707638
ArtificialDataset18c,3,kDN_importances_norm,24,42,SVM-rbf,0.69,0.11281625881377022
ArtificialDataset18c,3,kDN_importances_norm,24,42,KNN,0.56,0.35766423357664234
ArtificialDataset18c,3,kDN_importances_norm,25,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,25,42,KNN,0.64,0.48387096774193555
ArtificialDataset18c,3,kDN_importances_norm,26,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,26,42,KNN,0.6,0.40944881889763785
ArtificialDataset18c,3,kDN_importances_norm,27,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,27,42,KNN,0.6,0.4732221246707638
ArtificialDataset18c,3,kDN_importances_norm,28,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,28,42,KNN,0.65,0.5279103548454036
ArtificialDataset18c,3,kDN_importances_norm,29,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,29,42,KNN,0.62,0.46889089269612266
ArtificialDataset18c,3,kDN_importances_norm,30,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,30,42,KNN,0.59,0.4475907741493492
ArtificialDataset18c,3,kDN_importances_norm,31,42,SVM-rbf,0.68,0.10965630114566284
ArtificialDataset18c,3,kDN_importances_norm,31,42,KNN,0.62,0.46889089269612266
ArtificialDataset18c,3,kDN_importances_norm,32,42,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset18c,3,kDN_importances_norm,32,42,KNN,0.62,0.46889089269612266
ArtificialDataset18c,3,kDN_importances_norm,33,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,kDN_importances_norm,33,42,KNN,0.62,0.46889089269612266
ArtificialDataset18c,3,kDN_importances_norm,34,42,SVM-rbf,0.69,0.20037383177570092
ArtificialDataset18c,3,kDN_importances_norm,34,42,KNN,0.63,0.4953453128382766
ArtificialDataset18c,3,kDN_importances_norm,35,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,35,42,KNN,0.61,0.46164290563475896
ArtificialDataset18c,3,kDN_importances_norm,36,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,36,42,KNN,0.65,0.5279103548454036
ArtificialDataset18c,3,kDN_importances_norm,37,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,37,42,KNN,0.65,0.5430809399477806
ArtificialDataset18c,3,kDN_importances_norm,38,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,38,42,KNN,0.67,0.5594739988045426
ArtificialDataset18c,3,kDN_importances_norm,39,42,SVM-rbf,0.71,0.28382608695652173
ArtificialDataset18c,3,kDN_importances_norm,39,42,KNN,0.7,0.5700245700245701
ArtificialDataset18c,3,kDN_importances_norm,40,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,kDN_importances_norm,40,42,KNN,0.7,0.5700245700245701
ArtificialDataset18c,3,kDN_importances_norm,41,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,kDN_importances_norm,41,42,KNN,0.72,0.6034618410700237
ArtificialDataset18c,3,kDN_importances_norm,42,42,SVM-rbf,0.72,0.35051546391752575
ArtificialDataset18c,3,kDN_importances_norm,42,42,KNN,0.69,0.5245610135585685
ArtificialDataset18c,4,kDN_importances_norm,1,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,4,kDN_importances_norm,1,42,KNN,0.55,0.32210353327855384
ArtificialDataset18c,4,kDN_importances_norm,2,42,SVM-rbf,0.67,0.0
ArtificialDataset18c,4,kDN_importances_norm,2,42,KNN,0.6,0.40944881889763785
ArtificialDataset18c,4,kDN_importances_norm,3,42,SVM-rbf,0.63,0.09616130283055448
ArtificialDataset18c,4,kDN_importances_norm,3,42,KNN,0.65,0.469820554649266
ArtificialDataset18c,4,kDN_importances_norm,4,42,SVM-rbf,0.63,0.0
ArtificialDataset18c,4,kDN_importances_norm,4,42,KNN,0.59,0.30865961703343814
ArtificialDataset18c,4,kDN_importances_norm,5,42,SVM-rbf,0.62,0.09384615384615384
ArtificialDataset18c,4,kDN_importances_norm,5,42,KNN,0.54,0.3463157894736842
ArtificialDataset18c,4,kDN_importances_norm,6,42,SVM-rbf,0.62,0.09384615384615384
ArtificialDataset18c,4,kDN_importances_norm,6,42,KNN,0.57,0.3330612244897959
ArtificialDataset18c,4,kDN_importances_norm,7,42,SVM-rbf,0.62,0.09384615384615384
ArtificialDataset18c,4,kDN_importances_norm,7,42,KNN,0.59,0.375741935483871
ArtificialDataset18c,4,kDN_importances_norm,8,42,SVM-rbf,0.64,0.0
ArtificialDataset18c,4,kDN_importances_norm,8,42,KNN,0.61,0.4616429056347589
ArtificialDataset18c,4,kDN_importances_norm,9,42,SVM-rbf,0.66,0.0
ArtificialDataset18c,4,kDN_importances_norm,9,42,KNN,0.54,0.28290993071593534
ArtificialDataset18c,4,kDN_importances_norm,10,42,SVM-rbf,0.67,0.10666666666666667
ArtificialDataset18c,4,kDN_importances_norm,10,42,KNN,0.59,0.4661222688148311
ArtificialDataset18c,4,kDN_importances_norm,11,42,SVM-rbf,0.67,0.10666666666666667
ArtificialDataset18c,4,kDN_importances_norm,11,42,KNN,0.61,0.48045424765232575
ArtificialDataset18c,4,kDN_importances_norm,12,42,SVM-rbf,0.66,0.10383386581469649
ArtificialDataset18c,4,kDN_importances_norm,12,42,KNN,0.61,0.4161963190184049
ArtificialDataset18c,4,kDN_importances_norm,13,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,13,42,KNN,0.61,0.4403669724770643
ArtificialDataset18c,4,kDN_importances_norm,14,42,SVM-rbf,0.66,0.18577648766328012
ArtificialDataset18c,4,kDN_importances_norm,14,42,KNN,0.62,0.4878260869565217
ArtificialDataset18c,4,kDN_importances_norm,15,42,SVM-rbf,0.66,0.18577648766328012
ArtificialDataset18c,4,kDN_importances_norm,15,42,KNN,0.6,0.5045417010734929
ArtificialDataset18c,4,kDN_importances_norm,16,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,16,42,KNN,0.61,0.49714648065948003
ArtificialDataset18c,4,kDN_importances_norm,17,42,SVM-rbf,0.68,0.32
ArtificialDataset18c,4,kDN_importances_norm,17,42,KNN,0.64,0.5351089588377724
ArtificialDataset18c,4,kDN_importances_norm,18,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,18,42,KNN,0.62,0.4474671669793621
ArtificialDataset18c,4,kDN_importances_norm,19,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,19,42,KNN,0.61,0.4616429056347589
ArtificialDataset18c,4,kDN_importances_norm,20,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,20,42,KNN,0.61,0.4616429056347589
ArtificialDataset18c,4,kDN_importances_norm,21,42,SVM-rbf,0.67,0.19040644452581476
ArtificialDataset18c,4,kDN_importances_norm,21,42,KNN,0.61,0.4616429056347589
ArtificialDataset18c,4,kDN_importances_norm,22,42,SVM-rbf,0.68,0.2638700947225981
ArtificialDataset18c,4,kDN_importances_norm,22,42,KNN,0.6,0.4732221246707637
ArtificialDataset18c,4,kDN_importances_norm,23,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,4,kDN_importances_norm,23,42,KNN,0.57,0.4134960516870065
ArtificialDataset18c,4,kDN_importances_norm,24,42,SVM-rbf,0.69,0.27021494370522003
ArtificialDataset18c,4,kDN_importances_norm,24,42,KNN,0.56,0.40712223291626565
ArtificialDataset18c,4,kDN_importances_norm,25,42,SVM-rbf,0.7,0.2768595041322315
ArtificialDataset18c,4,kDN_importances_norm,25,42,KNN,0.58,0.42
ArtificialDataset18c,4,kDN_importances_norm,26,42,SVM-rbf,0.68,0.19526627218934908
ArtificialDataset18c,4,kDN_importances_norm,26,42,KNN,0.59,0.40286349049617376
ArtificialDataset18c,4,kDN_importances_norm,27,42,SVM-rbf,0.68,0.2638700947225981
ArtificialDataset18c,4,kDN_importances_norm,27,42,KNN,0.64,0.4621848739495797
ArtificialDataset18c,4,kDN_importances_norm,28,42,SVM-rbf,0.67,0.257804632426989
