dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset7,1,kDN_importances_norm,40,40,KNN,0.96,0.959983326385994
ArtificialDataset7,2,kDN_importances_norm,1,40,SVM-rbf,0.645,0.6446556741028129
ArtificialDataset7,2,kDN_importances_norm,1,40,KNN,0.58,0.5799275737196069
ArtificialDataset7,2,kDN_importances_norm,2,40,SVM-rbf,0.755,0.7547970173985088
ArtificialDataset7,2,kDN_importances_norm,2,40,KNN,0.73,0.7286618942731278
ArtificialDataset7,2,kDN_importances_norm,3,40,SVM-rbf,0.78,0.779887121600821
ArtificialDataset7,2,kDN_importances_norm,3,40,KNN,0.765,0.764992320010458
ArtificialDataset7,2,kDN_importances_norm,4,40,SVM-rbf,0.94,0.9399424981365136
ArtificialDataset7,2,kDN_importances_norm,4,40,KNN,0.92,0.9198606271777002
ArtificialDataset7,2,kDN_importances_norm,5,40,SVM-rbf,0.94,0.9399424981365136
ArtificialDataset7,2,kDN_importances_norm,5,40,KNN,0.94,0.9399744572158366
ArtificialDataset7,2,kDN_importances_norm,6,40,SVM-rbf,0.975,0.9749839640795381
ArtificialDataset7,2,kDN_importances_norm,6,40,KNN,0.945,0.9449286111626183
ArtificialDataset7,2,kDN_importances_norm,7,40,SVM-rbf,0.95,0.9499156474061577
ArtificialDataset7,2,kDN_importances_norm,7,40,KNN,0.95,0.9499156474061577
ArtificialDataset7,2,kDN_importances_norm,8,40,SVM-rbf,0.96,0.959983326385994
ArtificialDataset7,2,kDN_importances_norm,8,40,KNN,0.96,0.9599332220367279
ArtificialDataset7,2,kDN_importances_norm,9,40,SVM-rbf,0.98,0.9799979589754056
ArtificialDataset7,2,kDN_importances_norm,9,40,KNN,0.97,0.9699876237623761
ArtificialDataset7,2,kDN_importances_norm,10,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,2,kDN_importances_norm,10,40,KNN,0.98,0.98
ArtificialDataset7,2,kDN_importances_norm,11,40,SVM-rbf,0.98,0.98
ArtificialDataset7,2,kDN_importances_norm,11,40,KNN,0.985,0.984999619279677
ArtificialDataset7,2,kDN_importances_norm,12,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,2,kDN_importances_norm,12,40,KNN,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,13,40,SVM-rbf,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,13,40,KNN,0.985,0.984999619279677
ArtificialDataset7,2,kDN_importances_norm,14,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,14,40,KNN,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,15,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,15,40,KNN,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,16,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,16,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,17,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,17,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,18,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,18,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,19,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,19,40,KNN,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,20,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,20,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,21,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,21,40,KNN,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,22,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,22,40,KNN,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,23,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,23,40,KNN,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,24,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,24,40,KNN,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,25,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,25,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,26,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,26,40,KNN,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,27,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,27,40,KNN,0.99,0.99
ArtificialDataset7,2,kDN_importances_norm,28,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,28,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,29,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,29,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,30,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,30,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,31,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,31,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,2,kDN_importances_norm,32,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,32,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,2,kDN_importances_norm,33,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,33,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,2,kDN_importances_norm,34,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,34,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,2,kDN_importances_norm,35,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,35,40,KNN,0.98,0.9799979589754056
ArtificialDataset7,2,kDN_importances_norm,36,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,36,40,KNN,0.975,0.9749993589579219
ArtificialDataset7,2,kDN_importances_norm,37,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,37,40,KNN,0.98,0.98
ArtificialDataset7,2,kDN_importances_norm,38,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,38,40,KNN,0.975,0.9749993589579219
ArtificialDataset7,2,kDN_importances_norm,39,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,39,40,KNN,0.985,0.984999619279677
ArtificialDataset7,2,kDN_importances_norm,40,40,SVM-rbf,1.0,1.0
ArtificialDataset7,2,kDN_importances_norm,40,40,KNN,0.98,0.9799979589754056
ArtificialDataset7,3,kDN_importances_norm,1,40,SVM-rbf,0.675,0.6749879625171303
ArtificialDataset7,3,kDN_importances_norm,1,40,KNN,0.63,0.6270996640537515
ArtificialDataset7,3,kDN_importances_norm,2,40,SVM-rbf,0.68,0.6782968657599053
ArtificialDataset7,3,kDN_importances_norm,2,40,KNN,0.7,0.6993127147766323
ArtificialDataset7,3,kDN_importances_norm,3,40,SVM-rbf,0.825,0.8248673237300986
ArtificialDataset7,3,kDN_importances_norm,3,40,KNN,0.82,0.8196480938416422
ArtificialDataset7,3,kDN_importances_norm,4,40,SVM-rbf,0.89,0.8898886514452817
ArtificialDataset7,3,kDN_importances_norm,4,40,KNN,0.855,0.8547919533835027
ArtificialDataset7,3,kDN_importances_norm,5,40,SVM-rbf,0.96,0.9599624648107601
ArtificialDataset7,3,kDN_importances_norm,5,40,KNN,0.955,0.9549422033498468
ArtificialDataset7,3,kDN_importances_norm,6,40,SVM-rbf,0.965,0.9649555134756556
ArtificialDataset7,3,kDN_importances_norm,6,40,KNN,0.94,0.9399424981365136
ArtificialDataset7,3,kDN_importances_norm,7,40,SVM-rbf,0.975,0.9749839640795381
ArtificialDataset7,3,kDN_importances_norm,7,40,KNN,0.95,0.9499789385004213
ArtificialDataset7,3,kDN_importances_norm,8,40,SVM-rbf,1.0,1.0
ArtificialDataset7,3,kDN_importances_norm,8,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,9,40,SVM-rbf,1.0,1.0
ArtificialDataset7,3,kDN_importances_norm,9,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,10,40,SVM-rbf,1.0,1.0
ArtificialDataset7,3,kDN_importances_norm,10,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,11,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,11,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,3,kDN_importances_norm,12,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,12,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,3,kDN_importances_norm,13,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,13,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,14,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,14,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,15,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,15,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,3,kDN_importances_norm,16,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,16,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,3,kDN_importances_norm,17,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,17,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,18,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,18,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,19,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,19,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,20,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,20,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,21,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,21,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,22,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,22,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,23,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,23,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,24,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,24,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,25,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,25,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,26,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,26,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,3,kDN_importances_norm,27,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,27,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,3,kDN_importances_norm,28,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,28,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,29,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,29,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,3,kDN_importances_norm,30,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,30,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,31,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,31,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,32,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,32,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,33,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,33,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,34,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,34,40,KNN,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,35,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,35,40,KNN,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,36,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,36,40,KNN,0.97,0.9699969068976182
ArtificialDataset7,3,kDN_importances_norm,37,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,37,40,KNN,0.98,0.9799979589754056
ArtificialDataset7,3,kDN_importances_norm,38,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,3,kDN_importances_norm,38,40,KNN,0.98,0.9799918334013884
ArtificialDataset7,3,kDN_importances_norm,39,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,39,40,KNN,0.975,0.9749942294375625
ArtificialDataset7,3,kDN_importances_norm,40,40,SVM-rbf,0.99,0.99
ArtificialDataset7,3,kDN_importances_norm,40,40,KNN,0.965,0.9649990932407574
ArtificialDataset7,4,kDN_importances_norm,1,40,SVM-rbf,0.64,0.6379635449402891
ArtificialDataset7,4,kDN_importances_norm,1,40,KNN,0.605,0.6002258374806574
ArtificialDataset7,4,kDN_importances_norm,2,40,SVM-rbf,0.76,0.7599684168969599
ArtificialDataset7,4,kDN_importances_norm,2,40,KNN,0.725,0.7245345583917655
ArtificialDataset7,4,kDN_importances_norm,3,40,SVM-rbf,0.85,0.8497171145685997
ArtificialDataset7,4,kDN_importances_norm,3,40,KNN,0.82,0.8199121522693996
ArtificialDataset7,4,kDN_importances_norm,4,40,SVM-rbf,0.915,0.9149419002050583
ArtificialDataset7,4,kDN_importances_norm,4,40,KNN,0.9,0.8998219056099733
ArtificialDataset7,4,kDN_importances_norm,5,40,SVM-rbf,0.9,0.8999555357936861
ArtificialDataset7,4,kDN_importances_norm,5,40,KNN,0.895,0.8949266247379456
ArtificialDataset7,4,kDN_importances_norm,6,40,SVM-rbf,0.96,0.96
ArtificialDataset7,4,kDN_importances_norm,6,40,KNN,0.935,0.9349147278519987
ArtificialDataset7,4,kDN_importances_norm,7,40,SVM-rbf,0.985,0.984999619279677
ArtificialDataset7,4,kDN_importances_norm,7,40,KNN,0.97,0.9699969068976182
ArtificialDataset7,4,kDN_importances_norm,8,40,SVM-rbf,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,8,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,9,40,SVM-rbf,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,9,40,KNN,0.975,0.9749839640795381
ArtificialDataset7,4,kDN_importances_norm,10,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,10,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,4,kDN_importances_norm,11,40,SVM-rbf,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,11,40,KNN,0.98,0.9799918334013884
ArtificialDataset7,4,kDN_importances_norm,12,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,12,40,KNN,0.97,0.9699721390981322
ArtificialDataset7,4,kDN_importances_norm,13,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,13,40,KNN,0.985,0.984999619279677
ArtificialDataset7,4,kDN_importances_norm,14,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,14,40,KNN,0.98,0.9799979589754056
ArtificialDataset7,4,kDN_importances_norm,15,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,15,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,4,kDN_importances_norm,16,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,16,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,17,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,17,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,4,kDN_importances_norm,18,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,18,40,KNN,0.985,0.9849965728212028
ArtificialDataset7,4,kDN_importances_norm,19,40,SVM-rbf,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,19,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,20,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,20,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,21,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,21,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,22,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,22,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,23,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,23,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,24,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,24,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,4,kDN_importances_norm,25,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,25,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,26,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,26,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,27,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,27,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,28,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,28,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,29,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,29,40,KNN,0.985,0.984999619279677
ArtificialDataset7,4,kDN_importances_norm,30,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,30,40,KNN,0.985,0.984999619279677
ArtificialDataset7,4,kDN_importances_norm,31,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,31,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,32,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,32,40,KNN,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,33,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,33,40,KNN,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,34,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,34,40,KNN,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,35,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,35,40,KNN,0.995,0.9949998743687027
ArtificialDataset7,4,kDN_importances_norm,36,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,36,40,KNN,0.985,0.984999619279677
ArtificialDataset7,4,kDN_importances_norm,37,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,37,40,KNN,0.98,0.98
ArtificialDataset7,4,kDN_importances_norm,38,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,38,40,KNN,0.975,0.9749993589579219
ArtificialDataset7,4,kDN_importances_norm,39,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,39,40,KNN,0.98,0.98
ArtificialDataset7,4,kDN_importances_norm,40,40,SVM-rbf,1.0,1.0
ArtificialDataset7,4,kDN_importances_norm,40,40,KNN,0.99,0.9899989897969492
ArtificialDataset7,5,kDN_importances_norm,1,40,SVM-rbf,0.64,0.6363636363636365
ArtificialDataset7,5,kDN_importances_norm,1,40,KNN,0.58,0.5799275737196069
ArtificialDataset7,5,kDN_importances_norm,2,40,SVM-rbf,0.735,0.7323692075160592
