model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_Hostility_mean,complexity_Hostility_std,complexity_N1_mean,complexity_N1_std,complexity_kDN_mean,complexity_kDN_std
KNN,Hostility_importances_norm,0.8844999999999998,0.012673791855636553,0.8975,0.8513729383909945,0.02017879972137341,0.876259972593757,0.78,0.04898979485566357,0.84,0.6738964832621944,0.1302999558412994,0.7974683544303799,0.22400000000000003,0.014853450777512947,0.2805803843941576,0.03591093275640782,0.31270000000000003,0.01317952958189329
KNN,N1_importances_norm,0.8905,0.01021640837085131,0.905,0.8614177883012356,0.013029910496930856,0.8826720343898194,0.804,0.03974921382870358,0.87,0.7267177406925741,0.06686943584048531,0.8349146110056926,0.22200000000000003,0.020645822822062582,0.24632864179057096,0.017840039891723645,0.30040000000000006,0.02264232761886463
KNN,kDN_importances_norm,0.883,0.01267379185563659,0.905,0.8475644214657381,0.02333683552179955,0.8869642387588746,0.818,0.029495762407505198,0.86,0.7322277032215088,0.07471278828880643,0.8026229508196722,0.225,0.011456439237389596,0.25821245067383225,0.019625143895956446,0.2963,0.012770082223697698
SVM-rbf,Hostility_importances_norm,0.9800000000000001,0.007288689868556628,0.99,0.9764020010229032,0.008743005054202092,0.9883443708609271,0.698,0.010954451150103333,0.71,0.17036824598867445,0.13974211076494486,0.34238262535931013,0.22400000000000003,0.014853450777512947,0.2805803843941576,0.03591093275640782,0.31270000000000003,0.01317952958189329
SVM-rbf,N1_importances_norm,0.975,0.010458250331675927,0.985,0.9702691075829921,0.012916125408744445,0.9824232690935046,0.702,0.013038404810405309,0.72,0.20033521481157518,0.15360237773513385,0.39928486293206195,0.22200000000000003,0.020645822822062582,0.24632864179057096,0.017840039891723645,0.30040000000000006,0.02264232761886463
SVM-rbf,kDN_importances_norm,0.9765,0.007416198487095652,0.985,0.9721617599292433,0.009034567706572402,0.9824232690935046,0.7,0.014142135623730978,0.72,0.1817486935032248,0.15833329400236065,0.39928486293206195,0.225,0.011456439237389596,0.25821245067383225,0.019625143895956446,0.2963,0.012770082223697698
