dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset20b,1,kDN_importances_norm,31,103,SVM-rbf,0.79,0.6869220607661822
ArtificialDataset20b,1,kDN_importances_norm,31,103,KNN,0.77,0.6379063586178696
ArtificialDataset20b,1,kDN_importances_norm,32,103,SVM-rbf,0.81,0.7299526232672399
ArtificialDataset20b,1,kDN_importances_norm,32,103,KNN,0.79,0.6741308190925162
ArtificialDataset20b,1,kDN_importances_norm,33,103,SVM-rbf,0.79,0.6869220607661822
ArtificialDataset20b,1,kDN_importances_norm,33,103,KNN,0.76,0.6105892399658412
ArtificialDataset20b,1,kDN_importances_norm,34,103,SVM-rbf,0.78,0.6632653061224489
ArtificialDataset20b,1,kDN_importances_norm,34,103,KNN,0.75,0.600298443828608
ArtificialDataset20b,1,kDN_importances_norm,35,103,SVM-rbf,0.78,0.6632653061224489
ArtificialDataset20b,1,kDN_importances_norm,35,103,KNN,0.75,0.5810055865921787
ArtificialDataset20b,1,kDN_importances_norm,36,103,SVM-rbf,0.79,0.6983087834151664
ArtificialDataset20b,1,kDN_importances_norm,36,103,KNN,0.75,0.5810055865921787
ArtificialDataset20b,1,kDN_importances_norm,37,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,1,kDN_importances_norm,37,103,KNN,0.78,0.6486486486486486
ArtificialDataset20b,1,kDN_importances_norm,38,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,38,103,KNN,0.77,0.6379063586178696
ArtificialDataset20b,1,kDN_importances_norm,39,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,1,kDN_importances_norm,39,103,KNN,0.77,0.6379063586178696
ArtificialDataset20b,1,kDN_importances_norm,40,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,1,kDN_importances_norm,40,103,KNN,0.77,0.6526769954893117
ArtificialDataset20b,1,kDN_importances_norm,41,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,1,kDN_importances_norm,41,103,KNN,0.79,0.6869220607661822
ArtificialDataset20b,1,kDN_importances_norm,42,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,1,kDN_importances_norm,42,103,KNN,0.79,0.6741308190925162
ArtificialDataset20b,1,kDN_importances_norm,43,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,1,kDN_importances_norm,43,103,KNN,0.79,0.6741308190925162
ArtificialDataset20b,1,kDN_importances_norm,44,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,44,103,KNN,0.81,0.7201309328968903
ArtificialDataset20b,1,kDN_importances_norm,45,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,45,103,KNN,0.8,0.6978851963746223
ArtificialDataset20b,1,kDN_importances_norm,46,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,46,103,KNN,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,47,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,47,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,1,kDN_importances_norm,48,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,48,103,KNN,0.77,0.6526769954893117
ArtificialDataset20b,1,kDN_importances_norm,49,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,49,103,KNN,0.78,0.6762264150943396
ArtificialDataset20b,1,kDN_importances_norm,50,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,50,103,KNN,0.77,0.6211764705882353
ArtificialDataset20b,1,kDN_importances_norm,51,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,51,103,KNN,0.81,0.6967487684729063
ArtificialDataset20b,1,kDN_importances_norm,52,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,52,103,KNN,0.81,0.7091287091287091
ArtificialDataset20b,1,kDN_importances_norm,53,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,53,103,KNN,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,54,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,54,103,KNN,0.85,0.7909493359567142
ArtificialDataset20b,1,kDN_importances_norm,55,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,55,103,KNN,0.85,0.7909493359567142
ArtificialDataset20b,1,kDN_importances_norm,56,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,56,103,KNN,0.84,0.792079207920792
ArtificialDataset20b,1,kDN_importances_norm,57,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,57,103,KNN,0.83,0.7751394422310756
ArtificialDataset20b,1,kDN_importances_norm,58,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,58,103,KNN,0.82,0.764367816091954
ArtificialDataset20b,1,kDN_importances_norm,59,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,1,kDN_importances_norm,59,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,1,kDN_importances_norm,60,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,60,103,KNN,0.84,0.7974683544303799
ArtificialDataset20b,1,kDN_importances_norm,61,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,61,103,KNN,0.83,0.7751394422310756
ArtificialDataset20b,1,kDN_importances_norm,62,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,62,103,KNN,0.82,0.7496607869742197
ArtificialDataset20b,1,kDN_importances_norm,63,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,63,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,64,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,64,103,KNN,0.84,0.7861234882240611
ArtificialDataset20b,1,kDN_importances_norm,65,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,65,103,KNN,0.86,0.8238736102984202
ArtificialDataset20b,1,kDN_importances_norm,66,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,66,103,KNN,0.87,0.8349146110056926
ArtificialDataset20b,1,kDN_importances_norm,67,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,67,103,KNN,0.83,0.7812742210509998
ArtificialDataset20b,1,kDN_importances_norm,68,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,68,103,KNN,0.83,0.7812742210509998
ArtificialDataset20b,1,kDN_importances_norm,69,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,69,103,KNN,0.86,0.8193277310924371
ArtificialDataset20b,1,kDN_importances_norm,70,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,70,103,KNN,0.82,0.7706650093225605
ArtificialDataset20b,1,kDN_importances_norm,71,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,1,kDN_importances_norm,71,103,KNN,0.83,0.7812742210509998
ArtificialDataset20b,1,kDN_importances_norm,72,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,1,kDN_importances_norm,72,103,KNN,0.8,0.75
ArtificialDataset20b,1,kDN_importances_norm,73,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,73,103,KNN,0.83,0.7964218727456356
ArtificialDataset20b,1,kDN_importances_norm,74,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,74,103,KNN,0.83,0.7964218727456356
ArtificialDataset20b,1,kDN_importances_norm,75,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,75,103,KNN,0.83,0.7964218727456356
ArtificialDataset20b,1,kDN_importances_norm,76,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,76,103,KNN,0.84,0.8023529411764707
ArtificialDataset20b,1,kDN_importances_norm,77,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,77,103,KNN,0.83,0.7918572060775927
ArtificialDataset20b,1,kDN_importances_norm,78,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,78,103,KNN,0.89,0.8643856489818535
ArtificialDataset20b,1,kDN_importances_norm,79,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,79,103,KNN,0.88,0.8533333333333333
ArtificialDataset20b,1,kDN_importances_norm,80,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,80,103,KNN,0.89,0.8643856489818535
ArtificialDataset20b,1,kDN_importances_norm,81,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,81,103,KNN,0.89,0.8611544461778472
ArtificialDataset20b,1,kDN_importances_norm,82,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,82,103,KNN,0.89,0.8643856489818535
ArtificialDataset20b,1,kDN_importances_norm,83,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,83,103,KNN,0.88,0.8499147242751564
ArtificialDataset20b,1,kDN_importances_norm,84,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,84,103,KNN,0.85,0.80829950383401
ArtificialDataset20b,1,kDN_importances_norm,85,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,1,kDN_importances_norm,85,103,KNN,0.83,0.7812742210509998
ArtificialDataset20b,1,kDN_importances_norm,86,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,1,kDN_importances_norm,86,103,KNN,0.86,0.828
ArtificialDataset20b,1,kDN_importances_norm,87,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,1,kDN_importances_norm,87,103,KNN,0.87,0.8457236393397899
ArtificialDataset20b,1,kDN_importances_norm,88,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,88,103,KNN,0.88,0.8533333333333333
ArtificialDataset20b,1,kDN_importances_norm,89,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,89,103,KNN,0.89,0.8700039835347232
ArtificialDataset20b,1,kDN_importances_norm,90,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,90,103,KNN,0.86,0.828
ArtificialDataset20b,1,kDN_importances_norm,91,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,91,103,KNN,0.86,0.8317495807713807
ArtificialDataset20b,1,kDN_importances_norm,92,103,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20b,1,kDN_importances_norm,92,103,KNN,0.85,0.8173090700673449
ArtificialDataset20b,1,kDN_importances_norm,93,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,93,103,KNN,0.88,0.8564437194127243
ArtificialDataset20b,1,kDN_importances_norm,94,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,94,103,KNN,0.87,0.8457236393397899
ArtificialDataset20b,1,kDN_importances_norm,95,103,SVM-rbf,0.87,0.8305617977528089
ArtificialDataset20b,1,kDN_importances_norm,95,103,KNN,0.84,0.8108108108108107
ArtificialDataset20b,1,kDN_importances_norm,96,103,SVM-rbf,0.89,0.8611544461778472
ArtificialDataset20b,1,kDN_importances_norm,96,103,KNN,0.88,0.8564437194127243
ArtificialDataset20b,1,kDN_importances_norm,97,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,97,103,KNN,0.87,0.8424571667363143
ArtificialDataset20b,1,kDN_importances_norm,98,103,SVM-rbf,0.88,0.846153846153846
ArtificialDataset20b,1,kDN_importances_norm,98,103,KNN,0.86,0.828
ArtificialDataset20b,1,kDN_importances_norm,99,103,SVM-rbf,0.87,0.8257587428747497
ArtificialDataset20b,1,kDN_importances_norm,99,103,KNN,0.83,0.7868258045021908
ArtificialDataset20b,1,kDN_importances_norm,100,103,SVM-rbf,0.86,0.8087674714104194
ArtificialDataset20b,1,kDN_importances_norm,100,103,KNN,0.84,0.8023529411764707
ArtificialDataset20b,1,kDN_importances_norm,101,103,SVM-rbf,0.86,0.8087674714104194
ArtificialDataset20b,1,kDN_importances_norm,101,103,KNN,0.87,0.8424571667363143
ArtificialDataset20b,1,kDN_importances_norm,102,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,1,kDN_importances_norm,102,103,KNN,0.86,0.828
ArtificialDataset20b,1,kDN_importances_norm,103,103,SVM-rbf,0.86,0.8087674714104194
ArtificialDataset20b,1,kDN_importances_norm,103,103,KNN,0.87,0.8424571667363143
ArtificialDataset20b,2,kDN_importances_norm,1,103,SVM-rbf,0.68,0.0
ArtificialDataset20b,2,kDN_importances_norm,1,103,KNN,0.59,0.40286349049617376
ArtificialDataset20b,2,kDN_importances_norm,2,103,SVM-rbf,0.7,0.20574886535552192
ArtificialDataset20b,2,kDN_importances_norm,2,103,KNN,0.65,0.46982055464926586
ArtificialDataset20b,2,kDN_importances_norm,3,103,SVM-rbf,0.72,0.43999999999999995
ArtificialDataset20b,2,kDN_importances_norm,3,103,KNN,0.68,0.5526315789473685
ArtificialDataset20b,2,kDN_importances_norm,4,103,SVM-rbf,0.69,0.4771449523343925
ArtificialDataset20b,2,kDN_importances_norm,4,103,KNN,0.69,0.5901513699942518
ArtificialDataset20b,2,kDN_importances_norm,5,103,SVM-rbf,0.68,0.493953488372093
ArtificialDataset20b,2,kDN_importances_norm,5,103,KNN,0.69,0.5901513699942518
ArtificialDataset20b,2,kDN_importances_norm,6,103,SVM-rbf,0.69,0.5024424284717376
ArtificialDataset20b,2,kDN_importances_norm,6,103,KNN,0.71,0.6078842125309466
ArtificialDataset20b,2,kDN_importances_norm,7,103,SVM-rbf,0.69,0.5024424284717376
ArtificialDataset20b,2,kDN_importances_norm,7,103,KNN,0.62,0.4878260869565217
ArtificialDataset20b,2,kDN_importances_norm,8,103,SVM-rbf,0.71,0.5618216641838688
ArtificialDataset20b,2,kDN_importances_norm,8,103,KNN,0.68,0.5679110405083398
ArtificialDataset20b,2,kDN_importances_norm,9,103,SVM-rbf,0.73,0.6263507109004739
ArtificialDataset20b,2,kDN_importances_norm,9,103,KNN,0.67,0.54421768707483
ArtificialDataset20b,2,kDN_importances_norm,10,103,SVM-rbf,0.7,0.5853080568720379
ArtificialDataset20b,2,kDN_importances_norm,10,103,KNN,0.71,0.5942857142857142
ArtificialDataset20b,2,kDN_importances_norm,11,103,SVM-rbf,0.7,0.5989304812834224
ArtificialDataset20b,2,kDN_importances_norm,11,103,KNN,0.68,0.5679110405083398
ArtificialDataset20b,2,kDN_importances_norm,12,103,SVM-rbf,0.72,0.6034618410700237
ArtificialDataset20b,2,kDN_importances_norm,12,103,KNN,0.68,0.5526315789473685
ArtificialDataset20b,2,kDN_importances_norm,13,103,SVM-rbf,0.74,0.6478770131771595
ArtificialDataset20b,2,kDN_importances_norm,13,103,KNN,0.71,0.5942857142857142
ArtificialDataset20b,2,kDN_importances_norm,14,103,SVM-rbf,0.74,0.6478770131771595
ArtificialDataset20b,2,kDN_importances_norm,14,103,KNN,0.75,0.6575342465753425
ArtificialDataset20b,2,kDN_importances_norm,15,103,SVM-rbf,0.74,0.6478770131771595
ArtificialDataset20b,2,kDN_importances_norm,15,103,KNN,0.76,0.6779661016949153
ArtificialDataset20b,2,kDN_importances_norm,16,103,SVM-rbf,0.77,0.71338404272536
ArtificialDataset20b,2,kDN_importances_norm,16,103,KNN,0.72,0.6170212765957447
ArtificialDataset20b,2,kDN_importances_norm,17,103,SVM-rbf,0.76,0.6874571624400274
ArtificialDataset20b,2,kDN_importances_norm,17,103,KNN,0.73,0.6263507109004739
ArtificialDataset20b,2,kDN_importances_norm,18,103,SVM-rbf,0.78,0.7232258064516129
ArtificialDataset20b,2,kDN_importances_norm,18,103,KNN,0.72,0.6291390728476821
ArtificialDataset20b,2,kDN_importances_norm,19,103,SVM-rbf,0.8,0.7434252726106477
ArtificialDataset20b,2,kDN_importances_norm,19,103,KNN,0.74,0.6478770131771595
ArtificialDataset20b,2,kDN_importances_norm,20,103,SVM-rbf,0.78,0.7073669849931786
ArtificialDataset20b,2,kDN_importances_norm,20,103,KNN,0.76,0.6779661016949153
ArtificialDataset20b,2,kDN_importances_norm,21,103,SVM-rbf,0.8,0.7361477572559367
ArtificialDataset20b,2,kDN_importances_norm,21,103,KNN,0.74,0.6478770131771595
ArtificialDataset20b,2,kDN_importances_norm,22,103,SVM-rbf,0.77,0.6973166980003418
ArtificialDataset20b,2,kDN_importances_norm,22,103,KNN,0.73,0.6492258408969568
ArtificialDataset20b,2,kDN_importances_norm,23,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,23,103,KNN,0.76,0.6960000000000001
ArtificialDataset20b,2,kDN_importances_norm,24,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,24,103,KNN,0.75,0.677779687231483
ArtificialDataset20b,2,kDN_importances_norm,25,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,25,103,KNN,0.76,0.6673960612691466
ArtificialDataset20b,2,kDN_importances_norm,26,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,26,103,KNN,0.79,0.7258304412493802
ArtificialDataset20b,2,kDN_importances_norm,27,103,SVM-rbf,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,27,103,KNN,0.77,0.6774722272810052
ArtificialDataset20b,2,kDN_importances_norm,28,103,SVM-rbf,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,28,103,KNN,0.78,0.6877729257641921
ArtificialDataset20b,2,kDN_importances_norm,29,103,SVM-rbf,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,29,103,KNN,0.79,0.7084870848708488
ArtificialDataset20b,2,kDN_importances_norm,30,103,SVM-rbf,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,30,103,KNN,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,31,103,SVM-rbf,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,31,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,32,103,SVM-rbf,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,32,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,33,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,33,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,34,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,34,103,KNN,0.79,0.7084870848708488
ArtificialDataset20b,2,kDN_importances_norm,35,103,SVM-rbf,0.84,0.792079207920792
ArtificialDataset20b,2,kDN_importances_norm,35,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,36,103,SVM-rbf,0.84,0.7974683544303799
ArtificialDataset20b,2,kDN_importances_norm,36,103,KNN,0.78,0.6980999296270232
ArtificialDataset20b,2,kDN_importances_norm,37,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,37,103,KNN,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,38,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,38,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,39,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,39,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,40,103,SVM-rbf,0.81,0.7466666666666667
ArtificialDataset20b,2,kDN_importances_norm,40,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,41,103,SVM-rbf,0.82,0.764367816091954
ArtificialDataset20b,2,kDN_importances_norm,41,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,42,103,SVM-rbf,0.84,0.792079207920792
ArtificialDataset20b,2,kDN_importances_norm,42,103,KNN,0.78,0.6877729257641921
ArtificialDataset20b,2,kDN_importances_norm,43,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,43,103,KNN,0.79,0.7084870848708488
ArtificialDataset20b,2,kDN_importances_norm,44,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,44,103,KNN,0.78,0.6762264150943396
ArtificialDataset20b,2,kDN_importances_norm,45,103,SVM-rbf,0.84,0.7861234882240611
ArtificialDataset20b,2,kDN_importances_norm,45,103,KNN,0.81,0.7201309328968903
ArtificialDataset20b,2,kDN_importances_norm,46,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,46,103,KNN,0.78,0.6632653061224489
ArtificialDataset20b,2,kDN_importances_norm,47,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,47,103,KNN,0.77,0.6526769954893117
ArtificialDataset20b,2,kDN_importances_norm,48,103,SVM-rbf,0.84,0.7861234882240611
ArtificialDataset20b,2,kDN_importances_norm,48,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,49,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,49,103,KNN,0.84,0.7795275590551181
