model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8925000000000001,0.006373774391991023,0.9,0.8643457592939676,0.007820388181064529,0.8748913987836664,0.8219999999999998,0.014832396974191288,0.84,0.7658911707054689,0.021981520429785094,0.7974683544303799,0.27470000000000006,0.009984988733093307
SVM-rbf,kDN_importances_norm,0.9494999999999999,0.010216408370851252,0.965,0.9383029431958552,0.01294270774829894,0.9580434782608696,0.8299999999999998,0.014142135623730968,0.85,0.7598023088005561,0.027641178194745715,0.7973295183595613,0.27470000000000006,0.009984988733093307
