model,measure,acc_train_mean,acc_train_std,acc_train_max,gps_train_mean,gps_train_std,gps_train_max,acc_test_mean,acc_test_std,acc_test_max,gps_test_mean,gps_test_std,gps_test_max,complexity_kDN_mean,complexity_kDN_std
KNN,kDN_importances_norm,0.8383333333333333,0.007436070123989484,0.8508333333333333,0.7908435610147855,0.01316285032501147,0.8118183577983162,0.7550000000000001,0.012416387021459415,0.77,0.6540671371554301,0.020436270024489542,0.6792957746478873,0.32348333333333334,0.005428000962089475
SVM-rbf,kDN_importances_norm,0.9290833333333334,0.002345948043376492,0.9308333333333333,0.9158979652589057,0.0029603508874491125,0.9179344598081469,0.8376666666666667,0.011522924011629087,0.8483333333333334,0.7918046293743577,0.017888830266783125,0.8101983463019218,0.32348333333333334,0.005428000962089475
