subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps
12,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11",0.952,0.014696938456699055,0.9519765933169893,0.014687476856970964
12,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11",0.9490000000000001,0.016401219466856718,0.9489494168855925,0.016412662485762126
13,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12",0.954,0.015620499351813298,0.9539670374965784,0.015620145454026232
13,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12",0.9339999999999999,0.02107130750570545,0.9339019380186988,0.021115560809172096
14,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.976,0.011135528725660053,0.9759887977722332,0.01114629687284399
14,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.9669999999999999,0.017916472867168933,0.9669848508365373,0.017923917620304056
15,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.9790000000000001,0.013000000000000012,0.9789916407374495,0.013005978566229318
15,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.967,0.016155494421403502,0.9669847424617032,0.016170487819222805
16,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.9880000000000001,0.010770329614269018,0.9879965005183546,0.01077542968201098
16,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.975,0.01284523257866514,0.9749941072668495,0.012848512274413137
17,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.991,0.007000000000000006,0.9909986782386134,0.0070013557367506725
17,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.983,0.011874342087037927,0.9829974387495632,0.01187577095458478
18,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.9960000000000001,0.006633249580710806,0.9959989812995287,0.0066354022815925525
18,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.994,0.006633249580710806,0.9939987792589186,0.006635217005735648
19,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.9960000000000001,0.006633249580710806,0.9959989812995286,0.006635402281592553
19,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.9970000000000001,0.004582575694955844,0.9969996969390849,0.004583038628150585
20,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.999,0.0030000000000000022,0.9989998989796949,0.0030003030609152322
20,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.998,0.0040000000000000036,0.9979997979593899,0.00400040408122031
21,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49",1.0,0.0,1.0,0.0
21,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49",0.998,0.0040000000000000036,0.9979997979593899,0.00400040408122031
22,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36",0.999,0.0030000000000000022,0.9989998989796949,0.0030003030609152322
22,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36",0.9970000000000001,0.004582575694955844,0.9969996969390849,0.004583038628150585
23,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27",1.0,0.0,1.0,0.0
23,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27",0.9969999999999999,0.004582575694955844,0.9969996969390849,0.004583038628150585
24,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45",0.999,0.0030000000000000022,0.9989998989796949,0.0030003030609152322
24,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45",0.9969999999999999,0.004582575694955844,0.9969996969390849,0.004583038628150585
25,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44",0.9970000000000001,0.006403124237432854,0.9969990823198337,0.00640540292634257
25,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44",0.994,0.006633249580710805,0.9939987792589186,0.006635217005735649
26,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
26,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42",0.9949999999999999,0.006708203932499375,0.9949988802792236,0.0067102560403235634
27,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
27,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25",0.9949999999999999,0.006708203932499375,0.9949988802792236,0.0067102560403235634
28,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
28,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41",0.992,0.011661903789690611,0.9919929181224525,0.011680299288745765
29,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
29,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46",0.991,0.011357816691600556,0.9909928171021474,0.011376090208028815
30,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
30,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30",0.9880000000000001,0.012489995996796809,0.9879914868433403,0.012505985308883515
31,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
31,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39",0.9890000000000001,0.01044030650891056,0.9889961952093419,0.010446063241401854
32,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
32,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40",0.99,0.010954451150103333,0.989996296229647,0.010960285009120399
33,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.9969999999999999,0.009000000000000008,0.9969996906897618,0.009000927930714542
33,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29",0.99,0.01483239697419134,0.9899856876670864,0.014868533375923861
34,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.9959999999999999,0.009165151389911688,0.9959995896694569,0.009166094984586096
34,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26",0.9890000000000001,0.013747727084867533,0.9889919941929634,0.01376276685260506
35,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.9959999999999999,0.009165151389911688,0.9959995896694569,0.009166094984586096
35,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38",0.9880000000000001,0.013266499161421611,0.9879927098325194,0.013280974119589816
36,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
36,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23",0.9890000000000001,0.013000000000000012,0.9889926088122142,0.01301532367935971
37,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
37,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20",0.992,0.011661903789690611,0.9919967025589649,0.011667779295643072
38,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
38,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35",0.9890000000000001,0.015132745950421569,0.9889913517813568,0.01514872312346581
39,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
39,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37",0.99,0.01341640786499875,0.9899952434874972,0.013424290238115926
40,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
40,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43",0.991,0.011357816691600558,0.9909966015386598,0.011363568113757492
41,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
41,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32",0.991,0.01044030650891056,0.990997011869203,0.010445931684977981
42,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
42,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31",0.9860000000000001,0.012806248474865708,0.9859927098325194,0.01282010580671205
43,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
43,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34",0.9869999999999999,0.012688577540449532,0.9869963932487267,0.012693093186878248
44,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
44,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48",0.9889999999999999,0.011357816691600556,0.9889966015386598,0.011362969965226753
45,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22",0.9960000000000001,0.009165151389911688,0.9959995896694569,0.009166094984586096
45,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22",0.99,0.014142135623730963,0.989990435093181,0.014160245179880732
46,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
46,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24",0.9869999999999999,0.012688577540449532,0.9869893153724046,0.012706878188117167
47,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
47,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47",0.9890000000000001,0.009433981132056613,0.9889951765088707,0.009441108574921067
48,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
48,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21",0.982,0.013266499161421611,0.9819920952950628,0.013278342785335285
49,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21,f33",0.9949999999999999,0.009219544457292896,0.9949994886491517,0.009220492764346229
49,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21,f33",0.9850000000000001,0.01284523257866514,0.9849972089165977,0.012849003778642615
50,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21,f33,f28",0.994,0.010198039027185577,0.9939987730095956,0.01019992783075414
50,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f49,f36,f27,f45,f44,f42,f25,f41,f46,f30,f39,f40,f29,f26,f38,f23,f20,f35,f37,f43,f32,f31,f34,f48,f22,f24,f47,f21,f33,f28",0.984,0.012806248474865708,0.9839964932770418,0.012810115671594874
