subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps
10,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9",0.6916666666666667,0.035221521198772164,0.5904844876123471,0.06090245782246469
11,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10",0.7366666666666666,0.027162065049951164,0.6161461955840764,0.05442790940789991
11,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10",0.7006666666666665,0.022987919532755547,0.6009600910960016,0.044982964423730135
12,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11",0.7413333333333334,0.028015868519267597,0.6332664069410008,0.04931375737633494
12,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11",0.7140000000000001,0.022647050335284042,0.6228263914631577,0.035599819089274745
13,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12",0.7520000000000001,0.029219476001081508,0.656816059721683,0.0470054084526825
13,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12",0.7153333333333334,0.019102065042525877,0.6231867900982448,0.0318797725730433
14,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.763,0.02869184940400709,0.6726545641730705,0.045313947215040666
14,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.7266666666666667,0.023758039574940618,0.6380220650966809,0.03451293155819873
15,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.7696666666666666,0.02718046684252825,0.6851085852396448,0.04392637967355214
15,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.7203333333333333,0.019632739096836282,0.6192059024013954,0.038127541190438895
16,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.7883333333333333,0.021460558137093164,0.719428962158488,0.03516196473878553
16,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.7316666666666667,0.026801741236966933,0.6472522950032319,0.044132707453644913
17,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.8003333333333333,0.026851443164195087,0.7401895187242238,0.04242655998045502
17,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.745,0.022273551829717464,0.6709879002444694,0.0359410587239966
18,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.8116666666666668,0.02050745122036271,0.7613686253728665,0.02733512493892393
18,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.7536666666666667,0.018941430193567147,0.6862961915646274,0.02989882566599974
19,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.8166666666666667,0.022754730887834678,0.7666830883580376,0.03204778422613425
19,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.7586666666666667,0.02679966832298903,0.6944179705288651,0.038165828417125285
20,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.8256666666666665,0.021809783737274116,0.7800476850909338,0.03103071549649352
20,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.7746666666666666,0.02114500203620494,0.7156542075465315,0.02682380341668074
21,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20",0.8356666666666666,0.0182604612330698,0.7951444504268744,0.025650743545955923
21,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20",0.7809999999999999,0.021450200724261563,0.7263756489808093,0.029281813160214658
22,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21",0.8443333333333334,0.016736520280844235,0.8087614632427643,0.023376835103968093
22,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21",0.782,0.020773915267843855,0.7292214977072894,0.028170082362027744
23,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22",0.8506666666666668,0.018427033281446993,0.8164715158975027,0.025265356299312598
23,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22",0.7846666666666667,0.01814754345175493,0.734722487925063,0.02443614974100985
24,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23",0.8496666666666666,0.017156145643277023,0.8164190286376061,0.02287184109796233
24,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23",0.7963333333333333,0.0219317121994613,0.7506531648711084,0.028425127754268833
25,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24",0.8620000000000001,0.019218047073866096,0.8332551087039362,0.025504938059348732
25,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24",0.8130000000000001,0.020787282436891815,0.771679536768041,0.028059021172435836
26,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25",0.8606666666666666,0.01576212055671583,0.8319925272017249,0.02072681269146546
26,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25",0.8123333333333334,0.013337499349161694,0.7719915177392146,0.018643428580612947
27,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26",0.8606666666666667,0.0170489491367259,0.8317977311465325,0.022905953384580704
27,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26",0.8163333333333332,0.014177446878757813,0.7769620258936513,0.01735109056957263
28,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27",0.866,0.017307673314329555,0.8390146953717859,0.022239467273248978
28,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27",0.8203333333333334,0.012151817422372141,0.7829968382673511,0.01793790447527186
29,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28",0.8716666666666667,0.01558132785669364,0.8461051039054921,0.019852022888211685
29,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28",0.8296666666666667,0.0170261237188295,0.7928681988528962,0.023643989827732272
30,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29",0.8726666666666667,0.010934146311237812,0.8474278797882322,0.014711257640247562
30,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29",0.8303333333333333,0.017476968971891098,0.795227112182822,0.02456358442760927
31,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118",0.8720000000000001,0.011274356350191826,0.8467965638969435,0.014826160254661184
31,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118",0.8290000000000001,0.012115187896924161,0.7937272822457883,0.016510636243509964
32,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48",0.8723333333333334,0.01202312586458095,0.8467067635221488,0.016127828469799658
32,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48",0.8220000000000001,0.012666666666666658,0.7824264944885154,0.01868702439536953
33,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67",0.8676666666666666,0.013908430696683377,0.8407755753402089,0.01782144088007181
33,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67",0.8220000000000001,0.014544949486180958,0.7818309671469833,0.021475018513084764
34,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102",0.8693333333333332,0.011623730516108462,0.8431566859681638,0.01507006436210966
34,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102",0.8116666666666668,0.01701306687356647,0.7673000092170752,0.027285006676897542
35,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114",0.8696666666666667,0.011685698761972058,0.8432767556843869,0.015126790123255083
35,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114",0.8116666666666668,0.01701306687356647,0.7673000092170752,0.027285006676897542
36,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30",0.8686666666666667,0.010561986345169895,0.8419947575999231,0.014193569301116147
36,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30",0.8116666666666668,0.020561560684388195,0.7672091673111141,0.031077187841916015
37,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54",0.8653333333333333,0.010022197585581944,0.8375741113134779,0.014017844192910507
37,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54",0.8036666666666668,0.019000000000000003,0.7527507675126603,0.030051470745983352
38,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113",0.8646666666666667,0.010974718422102896,0.8366064760095385,0.015239511553871207
38,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113",0.8036666666666668,0.019000000000000003,0.7527507675126603,0.030051470745983352
39,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58",0.8640000000000001,0.012364824660660932,0.8350145971023955,0.01726909313190631
39,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58",0.8033333333333333,0.021029080394116655,0.7549150219801507,0.03027626680402622
40,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80",0.8643333333333333,0.011160446028522144,0.8357784272407471,0.015482433827579061
40,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80",0.7993333333333333,0.023418890760333714,0.7520965571650114,0.030869204173981504
41,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103",0.8653333333333333,0.010666666666666644,0.83722546429466,0.014869015327701726
41,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103",0.8003333333333333,0.02078728243689181,0.7527084642383836,0.03069733415109958
42,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68",0.8626666666666667,0.01236482466066093,0.8338565039234289,0.016850279107127254
42,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68",0.7966666666666666,0.015129074290546956,0.7465008111100322,0.02114542973939763
43,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99",0.8620000000000001,0.011566234381931627,0.8331448690365308,0.016808562022120378
43,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99",0.7943333333333333,0.02145020072426157,0.7428571077966503,0.03109715077155197
44,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32",0.8619999999999999,0.010873004286866711,0.8333364907411489,0.015576789371541541
44,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32",0.7983333333333333,0.017207879332187072,0.7506946279345581,0.02445213001578045
45,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76",0.8600000000000001,0.013080944580232394,0.8305948092929428,0.01810354603429284
45,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76",0.7976666666666666,0.013000000000000006,0.7481369255333261,0.019840639043494895
46,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110",0.8583333333333334,0.01600347184554376,0.8282242715109343,0.02264069363695683
46,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110",0.8009999999999999,0.014910846164230034,0.752609307441974,0.024238713385859822
47,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137",0.8593333333333334,0.016653327995729075,0.8293070957427483,0.02329841684948829
47,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137",0.8016666666666665,0.015220600075774504,0.7534491010578266,0.024756855011747656
48,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120",0.859,0.015567059238447492,0.8288020546982544,0.02228803030151773
48,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120",0.7956666666666667,0.0174515201502779,0.7438655599302825,0.024402275484977608
49,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139",0.8603333333333334,0.015452435981999017,0.8306634587518665,0.021852422816739544
49,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139",0.7976666666666667,0.018621970297951238,0.748599170369597,0.025531601187236727
50,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89",0.859,0.01390843069668337,0.8293147360827101,0.019771939007605047
50,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89",0.7929999999999999,0.017854348987789443,0.741759475123007,0.025718446587020997
51,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101",0.8600000000000001,0.014142135623730944,0.8303107161541725,0.01988336264016139
51,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101",0.7936666666666667,0.02177919496522617,0.7406682684204591,0.03420280250628332
52,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34",0.8563333333333333,0.015524174696260022,0.8253595248568791,0.02153999325193465
52,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34",0.7929999999999999,0.019347695814575273,0.7406527893007228,0.02979893883685528
53,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34,f115",0.8566666666666667,0.016666666666666673,0.8256910469688871,0.022981894034553647
53,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34,f115",0.7929999999999999,0.019347695814575273,0.7406527893007228,0.02979893883685528
54,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34,f115,f55",0.8560000000000001,0.011527744310527067,0.8242261678324028,0.016849966852833048
54,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34,f115,f55",0.788,0.027333333333333345,0.7327307646333935,0.04089201262754848
55,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f118,f48,f67,f102,f114,f30,f54,f113,f58,f80,f103,f68,f99,f32,f76,f110,f137,f120,f139,f89,f101,f34,f115,f55,f51",0.8576666666666666,0.015132745950421559,0.8268896480818203,0.02081490233885241
