subset_k,model,variables_incluidas,mean_acc,std_acc,mean_gps,std_gps
14,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.954,0.022449944320643626,0.9539651636952865,0.022475649177790893
14,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13",0.924,0.014966629547095739,0.9239122176408774,0.015009649275306205
15,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.9630000000000001,0.020518284528683185,0.9629643759884272,0.02054482184219279
15,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14",0.944,0.0162480768092719,0.9439548912126149,0.016252946532703212
16,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.97,0.017320508075688787,0.9699782807839215,0.017345317928987743
16,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15",0.9410000000000001,0.018138357147217024,0.9409791183949086,0.01812313581971623
17,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.975,0.017464249196572995,0.9749838940144837,0.01748544077908337
17,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16",0.9480000000000001,0.024413111231467378,0.9479753206616433,0.0244285864695235
18,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.974,0.01907878402833893,0.9739853069505797,0.019094252844135892
18,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17",0.954,0.022449944320643626,0.9539810422697566,0.022462146638282027
19,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.974,0.023748684174075836,0.9739816196147482,0.02376871373899029
19,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18",0.9480000000000001,0.016613247725836125,0.9479691903559635,0.016624072355414934
20,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.9800000000000001,0.01843908891458579,0.9799834354546618,0.01846154413516746
20,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19",0.9649999999999999,0.013601470508735456,0.9649838900030856,0.013603928022659521
21,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20",0.982,0.016613247725836167,0.9819930799538559,0.016624716717709216
21,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20",0.9700000000000001,0.013416407864998751,0.9699788192675316,0.013440410007829409
22,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21",0.985,0.012041594578792305,0.9849939164687781,0.012048839932113777
22,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21",0.974,0.01685229954635273,0.9739845517768476,0.01686596944511338
23,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22",0.9850000000000001,0.015652475842498542,0.984993677146402,0.015660408420282403
23,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22",0.967,0.015524174696260037,0.9669794191337384,0.01553584943987611
24,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23",0.984,0.01743559577416271,0.9839897865140461,0.01744949271908616
24,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23",0.9620000000000001,0.013266499161421611,0.9619746073130635,0.01328086658524786
25,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24",0.99,0.010000000000000009,0.9899985709689855,0.010001435471812804
25,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24",0.9800000000000001,0.008944271909999166,0.9799944608693145,0.008947051348941762
26,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40",0.9880000000000001,0.011661903789690611,0.9879983626790525,0.011663384364692731
26,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40",0.9780000000000001,0.008717797887081356,0.9779950692392425,0.008719989218075158
27,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34",0.9880000000000001,0.009797958971132722,0.9879985709689855,0.009799132378571948
27,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34",0.9810000000000001,0.015132745950421569,0.9809982426371733,0.01513431852618865
28,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39",0.9860000000000001,0.010198039027185577,0.9859981606384423,0.010199331778678341
28,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39",0.976,0.011135528725660053,0.9759938009658466,0.011139853128460369
29,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32",0.9890000000000001,0.008306623862918083,0.9889990845679314,0.008307258409150906
29,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32",0.9790000000000001,0.008306623862918083,0.9789968263784097,0.008307366836575103
30,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37",0.9880000000000001,0.009797958971132722,0.9879987752576931,0.009798971725420786
30,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37",0.9790000000000001,0.008306623862918083,0.9789968263784097,0.008307366836575103
31,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35",0.9880000000000001,0.009797958971132722,0.9879987752576931,0.009798971725420786
31,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35",0.9800000000000001,0.011832159566199244,0.9799975357686428,0.01183338143137057
32,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31",0.9880000000000001,0.010770329614269018,0.9879981606384423,0.010771895198979111
32,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31",0.978,0.011661903789690611,0.9779960766971753,0.011664978712392075
33,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44",0.9860000000000001,0.011135528725660053,0.9859983626790523,0.011136785243272326
33,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44",0.9780000000000001,0.01536229149573723,0.9779958446161124,0.015366363897358579
34,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28",0.9870000000000001,0.01100000000000001,0.9869982616587472,0.011001393267939913
34,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28",0.9719999999999999,0.011661903789690611,0.9719904216843392,0.011670837858756373
35,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25",0.9869999999999999,0.01100000000000001,0.9869911837824251,0.011017296352621933
35,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25",0.978,0.016613247725836163,0.9779981543891191,0.016613523467342985
36,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.9869999999999999,0.01100000000000001,0.9869911837824251,0.011017296352621933
36,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.977,0.01734935157289749,0.9769967963379568,0.01735101872252812
37,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.9870000000000001,0.011874342087037928,0.9869913858230352,0.011890417758964695
37,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.977,0.018466185312619406,0.976994235964408,0.0184730717669074
38,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.986,0.009165151389911688,0.9859944608693144,0.0091714882875587
38,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.978,0.016000000000000014,0.9779987690083702,0.016000236719825894
39,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.984,0.011135528725660053,0.9839906701834792,0.01115069902155535
39,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.9749999999999999,0.0196214168703486,0.9749944380050181,0.019627465136014488
40,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.983,0.010049875621120901,0.9829905691631741,0.01006568492249021
40,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.976,0.01200000000000001,0.9759989622779546,0.012001059484172436
41,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.984,0.01019803902718558,0.9839904681428688,0.010214482883399998
41,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.97,0.016733200530681523,0.9699947556582421,0.0167383094620572
42,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42",0.983,0.01100000000000001,0.9829901588326309,0.011014746201872089
42,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42",0.97,0.016733200530681523,0.9699947556582421,0.0167383094620572
43,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26",0.983,0.01100000000000001,0.9829901588326309,0.011014746201872089
43,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26",0.967,0.016155494421403526,0.9669934326409925,0.01615839057597584
44,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26,f38",0.982,0.010770329614269018,0.981990259852936,0.010784552367059927
44,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26,f38",0.968,0.017204650534085267,0.9679903514271846,0.017212432160155354
45,SVM-rbf,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26,f38,f33",0.984,0.01200000000000001,0.983990259852936,0.012014388471583322
45,KNN,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29,f42,f26,f38,f33",0.968,0.01326649916142161,0.9679876663573029,0.013276337593544985
