subset_k,model,fold,variables_incluidas,acc,gps
119,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.78,0.5017421602787457
119,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.76,0.4377311960542539
119,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.81,0.6028387096774194
119,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.75,0.23749491663277753
119,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.79,0.5485714285714285
119,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.73,0.3590243902439025
119,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.8,0.6710526315789473
119,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.77,0.525328330206379
119,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.75,0.5589273112208891
119,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.78,0.6632653061224489
119,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.77,0.5549132947976879
119,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.75,0.5038369939137337
119,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.81,0.648549897236812
119,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.74,0.49368421052631584
119,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73",0.78,0.6131650135256987
120,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.76,0.3870967741935483
120,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.79,0.5485714285714286
120,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.77,0.525328330206379
120,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.77,0.4484584241669262
120,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.78,0.5017421602787457
120,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.78,0.5017421602787457
120,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.76,0.4377311960542539
120,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.81,0.6028387096774194
120,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.75,0.23749491663277753
120,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.79,0.5485714285714285
120,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.72,0.35051546391752575
120,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.78,0.6486486486486486
120,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.78,0.5662285136501516
120,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.73,0.5134534682794373
120,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.8,0.6978851963746223
120,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.76,0.544
120,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.76,0.544
120,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.81,0.648549897236812
120,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.75,0.5334660363274446
120,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155",0.77,0.6211764705882353
121,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f138,f68,f87,f122,f134,f50,f74,f133,f78,f100,f123,f88,f119,f52,f96,f130,f157,f140,f159,f109,f121,f54,f135,f75,f71,f136,f83,f153,f77,f125,f129,f154,f57,f137,f101,f76,f148,f145,f95,f60,f79,f102,f151,f139,f67,f89,f105,f150,f90,f92,f120,f55,f126,f51,f106,f143,f113,f53,f142,f152,f70,f146,f93,f132,f82,f111,f107,f118,f73,f155,f128",0.76,0.3870967741935483
